Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,315;1.32;59.28;-3.73;0.65;89.92;-6.40;-0.05;119.88;-7.83;0.92;134.34;-9.87;-15.12;106.26;-2.98;-21.28;87.37;-1.74;-5.50;79.15;14.17;-0.19;75.68;13.17;15.87;108.11;-8.89;20.97;88.49;-11.07;17.82;72.91;6.36;11.93;66.58;9.77;-5.70;59.09;0.89;-8.91;26.23;-6.40;-9.72;5.21;-5.83;-7.75;1.27;8.20;8.44;59.79;-0.85;9.47;25.59;-4.11;7.76;3.75;-8.14;9.55;-0.18;5.89
0,348;1.31;59.27;-3.73;0.63;89.92;-6.41;-0.08;119.87;-7.85;0.91;134.34;-9.89;-15.13;106.26;-2.99;-21.27;87.29;-1.72;-5.52;79.15;14.19;-0.19;75.71;13.16;15.87;108.12;-8.89;20.97;88.49;-11.07;17.00;73.31;6.55;11.65;66.80;9.90;-5.71;59.09;0.90;-8.90;26.22;-6.39;-9.75;5.20;-5.83;-7.78;1.26;8.20;8.43;59.79;-0.85;9.45;25.59;-4.09;7.75;3.76;-8.13;9.54;-0.17;5.90
0,382;1.31;59.27;-3.73;0.62;89.91;-6.41;-0.10;119.87;-7.85;0.91;134.33;-9.90;-15.14;106.25;-3.01;-21.27;87.26;-1.69;-5.53;79.13;14.20;-0.14;75.68;13.13;15.86;108.12;-8.90;20.98;88.49;-11.09;16.99;73.37;6.53;11.66;66.83;9.93;-5.72;59.08;0.90;-8.90;26.21;-6.39;-9.76;5.19;-5.83;-7.80;1.25;8.20;8.42;59.79;-0.85;9.43;25.58;-4.07;7.75;3.76;-8.12;9.53;-0.17;5.91
0,415;1.30;59.27;-3.73;0.61;89.91;-6.41;-0.11;119.88;-7.86;0.91;134.33;-9.92;-15.15;106.25;-3.02;-21.27;87.29;-1.68;-5.51;79.11;14.19;-0.10;75.60;13.11;15.87;108.12;-8.90;20.99;88.48;-11.11;16.98;73.44;6.50;11.60;66.98;10.05;-5.73;59.08;0.90;-8.90;26.21;-6.38;-9.77;5.18;-5.83;-7.81;1.24;8.20;8.41;59.79;-0.86;9.41;25.57;-4.06;7.69;3.78;-8.08;9.47;-0.15;5.95
0,448;1.28;59.27;-3.73;0.60;89.92;-6.41;-0.13;119.90;-7.86;0.91;134.34;-9.94;-15.16;106.25;-3.04;-21.26;87.33;-1.67;-5.49;79.10;14.18;-0.09;75.59;13.10;15.87;108.13;-8.92;20.99;88.48;-11.13;16.98;73.50;6.46;11.60;67.01;10.03;-5.74;59.08;0.91;-8.89;26.20;-6.38;-9.78;5.17;-5.82;-7.83;1.23;8.21;8.40;59.78;-0.86;9.38;25.56;-4.04;7.65;3.79;-8.06;9.43;-0.14;5.98
0,482;1.28;59.27;-3.72;0.58;89.92;-6.41;-0.15;119.91;-7.85;0.91;134.35;-9.97;-15.17;106.26;-3.05;-21.27;87.47;-1.68;-5.46;79.04;14.17;-0.06;75.48;13.11;15.87;108.14;-8.93;21.00;88.49;-11.16;16.98;73.55;6.43;11.62;67.06;9.99;-5.75;59.09;0.92;-8.90;26.22;-6.38;-9.78;5.16;-5.81;-7.82;1.22;8.22;8.39;59.78;-0.86;9.36;25.56;-4.03;7.62;3.80;-8.04;9.40;-0.13;5.99
0,515;1.27;59.27;-3.72;0.57;89.92;-6.41;-0.17;119.93;-7.84;0.91;134.35;-9.98;-15.18;106.27;-3.07;-21.31;87.65;-1.73;-5.48;79.01;14.14;-0.10;75.43;13.14;15.88;108.16;-8.96;21.00;88.49;-11.18;16.97;73.59;6.42;11.68;67.03;9.95;-5.75;59.10;0.94;-8.90;26.23;-6.38;-9.77;5.15;-5.80;-7.82;1.21;8.23;8.38;59.78;-0.86;9.36;25.56;-4.03;7.60;3.81;-8.04;9.38;-0.12;6.00
0,548;1.26;59.27;-3.71;0.56;89.92;-6.40;-0.17;119.94;-7.84;0.91;134.35;-10.00;-15.18;106.28;-3.09;-21.34;87.81;-1.77;-5.50;78.97;14.11;-0.14;75.32;13.14;15.89;108.17;-8.98;21.00;88.50;-11.20;17.13;73.75;6.46;11.95;67.38;9.88;-5.76;59.10;0.95;-8.91;26.24;-6.37;-9.76;5.16;-5.79;-7.81;1.21;8.24;8.38;59.77;-0.84;9.36;25.55;-4.04;7.61;3.80;-8.05;8.89;-0.77;4.84
0,582;1.26;59.27;-3.69;0.56;89.92;-6.39;-0.16;119.93;-7.83;0.92;134.36;-10.01;-15.18;106.29;-3.10;-21.30;87.89;-1.79;-5.50;78.93;14.09;-0.16;75.24;13.14;15.89;108.18;-8.99;20.98;88.51;-11.23;17.70;73.70;6.41;12.41;67.56;9.71;-5.76;59.12;0.98;-8.91;26.26;-6.36;-9.75;5.15;-5.77;-7.79;1.21;8.26;8.38;59.77;-0.83;9.35;25.55;-4.05;7.63;3.78;-8.06;8.35;-1.41;3.69
0,615;1.25;59.28;-3.68;0.56;89.92;-6.38;-0.14;119.93;-7.82;0.92;134.36;-10.03;-15.18;106.29;-3.11;-21.26;87.93;-1.81;-5.49;78.90;14.07;-0.18;75.22;13.16;15.89;108.22;-9.01;20.97;88.51;-11.24;18.12;73.51;6.33;12.56;67.42;9.63;-5.77;59.14;1.00;-8.91;26.29;-6.35;-9.74;5.14;-5.76;-7.78;1.20;8.27;8.38;59.77;-0.81;9.34;25.56;-4.05;7.64;3.77;-8.07;8.36;-1.42;3.69
0,649;1.24;59.29;-3.67;0.56;89.93;-6.37;-0.14;119.93;-7.79;0.92;134.36;-10.04;-15.17;106.30;-3.13;-21.22;87.95;-1.85;-5.49;78.88;14.05;-0.22;75.24;13.19;15.89;108.25;-9.03;20.95;88.51;-11.25;18.12;73.44;6.37;12.59;67.30;9.57;-5.77;59.17;1.03;-8.91;26.32;-6.34;-9.73;5.13;-5.75;-7.77;1.19;8.28;8.37;59.76;-0.79;9.35;25.56;-4.06;7.67;3.75;-8.09;8.40;-1.44;3.66
0,683;1.24;59.30;-3.65;0.56;89.93;-6.36;-0.13;119.94;-7.78;0.92;134.36;-10.05;-15.16;106.31;-3.12;-21.20;87.99;-1.89;-5.52;78.84;14.05;-0.30;75.18;13.20;15.89;108.28;-9.04;20.93;88.51;-11.26;18.11;73.39;6.41;12.60;67.22;9.56;-5.77;59.20;1.06;-8.92;26.35;-6.33;-9.71;5.11;-5.74;-7.75;1.17;8.29;8.37;59.76;-0.78;9.37;25.56;-4.07;7.73;3.73;-8.13;8.46;-1.47;3.63
0,716;1.24;59.31;-3.63;0.56;89.93;-6.35;-0.11;119.94;-7.78;0.93;134.36;-10.05;-15.13;106.31;-3.11;-21.18;88.04;-1.93;-5.57;78.83;14.04;-0.38;75.14;13.20;15.89;108.32;-9.05;20.91;88.52;-11.24;18.11;73.32;6.45;12.61;67.19;9.57;-5.77;59.22;1.09;-8.92;26.39;-6.33;-9.69;5.13;-5.73;-7.72;1.19;8.30;8.37;59.76;-0.77;9.39;25.56;-4.07;7.77;3.70;-8.16;8.51;-1.50;3.60
0,749;1.24;59.31;-3.62;0.57;89.94;-6.34;-0.08;119.94;-7.78;0.94;134.37;-10.06;-15.11;106.31;-3.10;-21.15;88.06;-1.95;-5.60;78.83;14.06;-0.44;75.12;13.19;15.89;108.35;-9.05;20.90;88.52;-11.23;18.11;73.25;6.48;12.60;67.15;9.58;-5.77;59.24;1.12;-8.92;26.42;-6.32;-9.67;5.13;-5.75;-7.70;1.19;8.28;8.37;59.76;-0.76;9.41;25.56;-4.06;7.80;3.67;-8.19;8.05;-2.17;2.42
0,782;1.24;59.32;-3.60;0.57;89.95;-6.34;-0.08;119.96;-7.78;0.95;134.37;-10.06;-15.09;106.30;-3.09;-21.10;87.87;-1.94;-5.62;78.82;14.09;-0.47;75.13;13.20;15.88;108.38;-9.05;20.89;88.50;-11.22;18.10;73.18;6.51;12.62;67.11;9.61;-5.77;59.26;1.15;-8.92;26.44;-6.32;-9.65;5.14;-5.76;-7.67;1.20;8.27;8.37;59.76;-0.76;9.42;25.57;-4.06;7.82;3.69;-8.20;8.31;-1.83;2.99
0,815;1.24;59.33;-3.60;0.57;89.96;-6.33;-0.07;119.99;-7.77;0.96;134.37;-10.06;-15.07;106.30;-3.08;-21.03;87.78;-1.91;-5.63;78.80;14.12;-0.50;75.13;13.23;15.88;108.41;-9.04;20.88;88.48;-11.21;18.10;73.12;6.52;12.67;67.02;9.52;-5.77;59.27;1.16;-8.92;26.45;-6.32;-9.62;5.15;-5.78;-7.65;1.21;8.25;8.37;59.76;-0.77;9.44;25.57;-4.06;7.82;3.71;-8.20;8.34;-1.81;2.99
0,849;1.24;59.33;-3.58;0.57;89.97;-6.32;-0.07;120.01;-7.77;0.97;134.37;-10.05;-15.04;106.29;-3.06;-21.00;87.61;-1.92;-5.66;78.79;14.14;-0.52;75.11;13.23;15.89;108.41;-9.04;20.88;88.45;-11.19;18.10;73.06;6.53;12.67;67.01;9.55;-5.77;59.26;1.17;-8.92;26.45;-6.32;-9.60;5.15;-5.79;-7.62;1.21;8.23;8.37;59.76;-0.77;9.45;25.56;-4.07;7.81;3.71;-8.21;8.10;-2.13;2.42
0,883;1.24;59.32;-3.58;0.58;89.97;-6.32;-0.05;120.04;-7.77;0.99;134.37;-10.05;-15.01;106.29;-3.03;-20.99;87.53;-1.90;-5.66;78.77;14.16;-0.54;75.11;13.19;15.90;108.39;-9.04;20.89;88.44;-11.16;18.10;73.03;6.56;12.66;67.05;9.60;-5.76;59.25;1.18;-8.93;26.45;-6.33;-9.57;5.15;-5.81;-7.59;1.21;8.21;8.37;59.75;-0.78;9.46;25.55;-4.06;7.79;3.69;-8.21;8.08;-2.15;2.42
0,915;1.25;59.32;-3.58;0.59;89.98;-6.33;-0.03;120.06;-7.78;1.02;134.37;-10.04;-14.99;106.28;-3.02;-20.95;87.49;-1.86;-5.63;78.77;14.18;-0.49;75.08;13.18;15.92;108.36;-9.03;20.91;88.43;-11.12;18.12;73.02;6.56;12.68;67.06;9.60;-5.75;59.24;1.17;-8.93;26.44;-6.33;-9.55;5.16;-5.83;-7.56;1.22;8.19;8.38;59.74;-0.79;9.47;25.54;-4.07;7.77;3.68;-8.21;8.07;-2.16;2.42
0,949;1.27;59.31;-3.58;0.61;89.98;-6.33;0.00;120.06;-7.78;1.04;134.36;-10.02;-14.97;106.27;-3.00;-20.91;87.47;-1.81;-5.59;78.78;14.19;-0.46;75.11;13.20;15.94;108.33;-9.03;20.92;88.42;-11.10;18.14;72.99;6.56;12.70;66.96;9.63;-5.73;59.24;1.16;-8.94;26.44;-6.34;-9.54;5.16;-5.85;-7.54;1.22;8.17;8.39;59.74;-0.80;9.47;25.53;-4.07;7.75;3.67;-8.21;8.05;-2.17;2.42
0,982;1.29;59.31;-3.59;0.64;89.98;-6.34;0.03;120.06;-7.78;1.07;134.35;-10.00;-14.96;106.26;-2.98;-20.86;87.45;-1.77;-5.55;78.78;14.20;-0.46;75.10;13.22;15.97;108.30;-9.02;20.94;88.41;-11.10;18.15;72.96;6.55;12.71;66.91;9.67;-5.70;59.23;1.15;-8.95;26.42;-6.34;-9.55;5.16;-5.86;-7.54;1.22;8.16;8.41;59.73;-0.80;9.47;25.53;-4.08;7.71;3.68;-8.20;8.27;-1.84;2.99
1,015;1.31;59.30;-3.60;0.66;89.98;-6.34;0.06;120.06;-7.78;1.10;134.34;-9.99;-14.95;106.26;-2.96;-20.81;87.55;-1.73;-5.57;78.80;14.17;-0.46;75.11;13.20;15.99;108.27;-9.02;20.96;88.44;-11.09;18.17;72.95;6.56;12.74;66.91;9.65;-5.68;59.22;1.13;-8.96;26.41;-6.34;-9.55;5.17;-5.86;-7.54;1.22;8.16;8.44;59.72;-0.81;9.48;25.52;-4.09;7.69;3.68;-8.19;8.50;-1.52;3.57
1,049;1.33;59.30;-3.60;0.68;89.97;-6.35;0.10;120.06;-7.79;1.14;134.34;-9.97;-14.94;106.26;-2.95;-20.80;87.69;-1.71;-5.59;78.80;14.16;-0.45;75.08;13.21;16.01;108.23;-9.02;20.98;88.48;-11.07;18.19;72.94;6.56;12.69;66.92;9.70;-5.66;59.22;1.12;-8.96;26.41;-6.34;-9.54;5.16;-5.86;-7.53;1.22;8.16;8.46;59.72;-0.81;9.48;25.52;-4.10;7.67;3.68;-8.17;8.74;-1.21;4.15
1,082;1.36;59.30;-3.61;0.71;89.98;-6.36;0.13;120.05;-7.81;1.18;134.33;-9.94;-14.92;106.25;-2.93;-20.80;87.82;-1.70;-5.60;78.82;14.14;-0.47;75.09;13.20;16.03;108.22;-9.00;21.00;88.51;-11.07;18.22;72.90;6.56;12.62;66.94;9.75;-5.63;59.22;1.11;-8.97;26.41;-6.35;-9.53;5.15;-5.86;-7.52;1.21;8.16;8.49;59.71;-0.81;9.50;25.51;-4.11;7.63;3.66;-8.17;9.22;-0.59;5.29
1,116;1.38;59.30;-3.62;0.73;89.98;-6.37;0.15;120.05;-7.81;1.22;134.32;-9.91;-14.91;106.25;-2.92;-20.78;87.96;-1.69;-5.68;78.85;14.12;-0.50;75.09;13.22;16.03;108.21;-8.98;21.01;88.51;-11.06;18.25;72.87;6.54;12.60;66.92;9.79;-5.61;59.22;1.09;-8.97;26.42;-6.35;-9.53;5.14;-5.86;-7.51;1.20;8.17;8.51;59.71;-0.82;9.50;25.51;-4.12;7.62;3.65;-8.17;9.46;-0.28;5.85
1,149;1.40;59.30;-3.63;0.75;89.98;-6.37;0.17;120.04;-7.82;1.25;134.31;-9.88;-14.89;106.25;-2.91;-20.75;88.05;-1.67;-5.76;78.87;14.10;-0.59;75.10;13.26;16.04;108.21;-8.96;21.02;88.52;-11.06;18.28;72.85;6.53;12.60;66.90;9.78;-5.59;59.23;1.07;-8.98;26.42;-6.35;-9.52;5.14;-5.85;-7.51;1.20;8.17;8.53;59.71;-0.82;9.50;25.52;-4.14;7.61;3.65;-8.17;9.45;-0.28;5.86
1,183;1.42;59.30;-3.63;0.77;89.98;-6.38;0.19;120.05;-7.83;1.28;134.30;-9.86;-14.88;106.26;-2.91;-20.75;88.12;-1.66;-5.83;78.88;14.09;-0.64;75.13;13.27;16.04;108.23;-8.94;21.03;88.53;-11.05;18.30;72.84;6.53;12.61;66.96;9.84;-5.57;59.23;1.05;-8.98;26.42;-6.35;-9.50;5.12;-5.85;-7.50;1.18;8.18;8.55;59.71;-0.81;9.50;25.52;-4.15;7.59;3.65;-8.16;9.43;-0.28;5.87
1,215;1.43;59.30;-3.64;0.78;89.99;-6.39;0.19;120.06;-7.85;1.31;134.30;-9.84;-14.87;106.27;-2.91;-20.74;88.17;-1.64;-5.88;78.88;14.10;-0.68;75.14;13.28;16.04;108.25;-8.92;21.04;88.53;-11.04;18.32;72.84;6.53;12.61;67.04;9.83;-5.57;59.24;1.04;-8.97;26.42;-6.35;-9.48;5.10;-5.84;-7.49;1.16;8.18;8.56;59.71;-0.81;9.51;25.52;-4.17;7.60;3.65;-8.15;9.43;-0.28;5.87
1,249;1.45;59.31;-3.64;0.80;89.99;-6.39;0.21;120.06;-7.85;1.34;134.28;-9.81;-14.85;106.26;-2.91;-20.71;88.18;-1.64;-5.90;78.89;14.11;-0.68;75.13;13.30;16.04;108.27;-8.90;21.05;88.52;-11.03;18.35;72.84;6.54;12.62;67.06;9.84;-5.55;59.26;1.04;-8.97;26.43;-6.35;-9.46;5.07;-5.84;-7.47;1.13;8.18;8.58;59.72;-0.80;9.53;25.53;-4.17;7.62;3.64;-8.15;9.44;-0.29;5.88
1,282;1.46;59.32;-3.64;0.81;90.00;-6.39;0.22;120.07;-7.85;1.36;134.27;-9.78;-14.82;106.26;-2.91;-20.69;88.17;-1.64;-5.91;78.91;14.12;-0.71;75.14;13.28;16.04;108.29;-8.88;21.06;88.53;-11.03;18.35;72.83;6.58;12.62;67.07;9.85;-5.53;59.26;1.03;-8.98;26.44;-6.35;-9.45;5.06;-5.84;-7.47;1.12;8.19;8.59;59.72;-0.80;9.54;25.53;-4.18;7.63;3.63;-8.15;9.44;-0.30;5.88
1,316;1.48;59.32;-3.63;0.82;90.00;-6.39;0.23;120.08;-7.86;1.38;134.26;-9.76;-14.81;106.26;-2.91;-20.65;88.11;-1.64;-5.95;78.95;14.14;-0.78;75.18;13.30;16.05;108.31;-8.86;21.08;88.56;-11.01;18.34;72.84;6.63;12.65;67.05;9.91;-5.52;59.27;1.03;-8.99;26.45;-6.35;-9.45;5.04;-5.83;-7.47;1.10;8.19;8.61;59.72;-0.79;9.55;25.54;-4.18;7.64;3.62;-8.13;9.44;-0.31;5.90
1,348;1.49;59.33;-3.63;0.84;90.01;-6.39;0.24;120.09;-7.86;1.40;134.25;-9.74;-14.79;106.26;-2.91;-20.61;88.05;-1.64;-5.95;78.96;14.17;-0.81;75.18;13.34;16.05;108.33;-8.83;21.10;88.59;-10.99;18.33;72.86;6.69;12.72;67.04;9.87;-5.51;59.28;1.03;-8.99;26.46;-6.35;-9.44;5.02;-5.84;-7.48;1.08;8.19;8.62;59.73;-0.78;9.56;25.55;-4.19;7.65;3.63;-8.11;9.45;-0.30;5.92
1,382;1.50;59.33;-3.63;0.86;90.01;-6.39;0.26;120.08;-7.86;1.41;134.24;-9.71;-14.78;106.26;-2.92;-20.57;88.00;-1.64;-5.91;78.97;14.19;-0.81;75.23;13.34;16.06;108.35;-8.81;21.11;88.60;-10.97;18.32;72.87;6.73;12.74;67.05;9.88;-5.50;59.29;1.03;-9.00;26.47;-6.35;-9.43;5.01;-5.84;-7.48;1.07;8.19;8.64;59.73;-0.77;9.57;25.55;-4.19;7.69;3.69;-8.10;9.47;-0.24;5.93
1,416;1.52;59.33;-3.62;0.87;90.01;-6.38;0.29;120.07;-7.86;1.44;134.22;-9.68;-14.76;106.27;-2.92;-20.51;87.96;-1.64;-5.88;79.02;14.17;-0.76;75.31;13.30;16.07;108.38;-8.80;21.12;88.61;-10.96;18.32;72.88;6.78;12.75;67.06;9.85;-5.48;59.29;1.03;-9.01;26.48;-6.35;-9.43;4.98;-5.84;-7.48;1.04;8.19;8.65;59.73;-0.76;9.58;25.56;-4.19;7.73;3.73;-8.10;9.51;-0.20;5.93
1,448;1.54;59.34;-3.62;0.89;90.00;-6.38;0.31;120.05;-7.86;1.46;134.20;-9.65;-14.75;106.26;-2.93;-20.46;87.93;-1.64;-5.88;79.08;14.15;-0.73;75.40;13.26;16.07;108.41;-8.78;21.14;88.63;-10.98;18.31;72.88;6.81;12.73;67.07;9.83;-5.46;59.29;1.03;-9.03;26.49;-6.35;-9.41;4.95;-5.83;-7.47;1.01;8.20;8.68;59.73;-0.76;9.59;25.56;-4.18;7.76;3.77;-8.10;9.52;-0.16;5.93
1,482;1.56;59.33;-3.63;0.91;90.00;-6.38;0.33;120.03;-7.86;1.49;134.19;-9.62;-14.74;106.27;-2.93;-20.42;87.93;-1.62;-5.89;79.14;14.11;-0.73;75.51;13.24;16.08;108.44;-8.76;21.17;88.65;-11.01;18.31;72.88;6.84;12.70;67.06;9.86;-5.44;59.29;1.01;-9.04;26.48;-6.35;-9.39;4.90;-5.85;-7.46;0.97;8.19;8.69;59.73;-0.76;9.60;25.56;-4.18;7.77;3.81;-8.10;9.53;-0.12;5.93
1,514;1.56;59.33;-3.64;0.92;89.99;-6.39;0.35;120.02;-7.86;1.51;134.17;-9.58;-14.74;106.27;-2.95;-20.37;87.94;-1.60;-5.90;79.19;14.08;-0.75;75.60;13.21;16.08;108.47;-8.75;21.22;88.67;-11.08;18.33;72.89;6.82;12.71;67.05;9.82;-5.43;59.28;0.99;-9.06;26.47;-6.34;-9.37;4.87;-5.86;-7.45;0.93;8.18;8.70;59.73;-0.77;9.60;25.55;-4.18;7.80;3.87;-8.09;9.55;-0.07;5.94
