Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
1,152;3.51;85.86;0.16;4.74;118.48;1.61;5.96;150.25;4.23;6.64;164.41;6.62;-12.79;138.29;2.60;-19.62;111.72;-2.96;-21.53;87.08;3.23;-20.96;80.65;3.90;23.35;138.83;4.77;30.31;112.37;-1.21;34.16;88.17;5.04;33.65;81.51;6.10;-4.65;85.68;3.41;-6.50;45.41;1.52;-6.29;9.83;-3.15;-5.98;1.04;5.06;11.81;85.57;4.53;9.69;45.27;0.09;5.95;8.72;-5.14;5.15;0.09;3.21
1,186;3.51;85.86;0.16;4.74;118.48;1.60;5.96;150.26;4.21;6.63;164.42;6.60;-12.79;138.29;2.59;-19.62;111.72;-2.98;-21.52;87.09;3.22;-20.95;80.66;3.89;23.35;138.83;4.75;30.30;112.35;-1.23;34.16;88.16;5.01;33.65;81.52;6.08;-4.65;85.68;3.41;-6.50;45.41;1.52;-6.27;9.80;-3.15;-5.97;1.01;5.08;11.81;85.58;4.52;9.69;45.25;0.08;5.96;8.72;-5.15;5.12;0.10;3.23
1,219;3.51;85.87;0.15;4.74;118.48;1.59;5.95;150.26;4.19;6.62;164.42;6.58;-12.79;138.29;2.58;-19.62;111.72;-2.99;-21.51;87.10;3.22;-20.95;80.68;3.89;23.35;138.83;4.73;30.29;112.34;-1.25;34.16;88.16;4.98;33.64;81.55;6.07;-4.65;85.68;3.40;-6.50;45.40;1.52;-6.25;9.77;-3.15;-5.97;0.99;5.09;11.81;85.58;4.51;9.68;45.24;0.07;5.96;8.72;-5.15;5.06;0.12;3.24
1,253;3.51;85.87;0.15;4.74;118.48;1.58;5.95;150.26;4.17;6.61;164.43;6.57;-12.79;138.29;2.57;-19.62;111.72;-3.00;-21.50;87.10;3.21;-20.95;80.70;3.90;23.35;138.83;4.71;30.27;112.32;-1.28;34.16;88.15;4.96;33.64;81.59;6.06;-4.65;85.68;3.40;-6.50;45.39;1.51;-6.23;9.75;-3.15;-5.97;0.98;5.11;11.81;85.59;4.51;9.68;45.23;0.07;5.95;8.72;-5.14;4.85;0.15;3.28
1,286;3.51;85.87;0.15;4.74;118.48;1.58;5.94;150.27;4.14;6.59;164.44;6.55;-12.80;138.29;2.56;-19.62;111.70;-3.01;-21.48;87.11;3.20;-20.93;80.73;3.86;23.34;138.82;4.70;30.26;112.31;-1.30;34.16;88.15;4.92;33.67;81.57;6.06;-4.66;85.68;3.40;-6.50;45.39;1.51;-6.22;9.72;-3.16;-5.97;0.96;5.12;11.82;85.59;4.51;9.68;45.22;0.07;5.95;8.71;-5.14;4.54;0.19;3.33
1,319;3.52;85.87;0.16;4.73;118.49;1.57;5.93;150.28;4.11;6.57;164.45;6.52;-12.81;138.29;2.54;-19.61;111.68;-3.03;-21.47;87.12;3.20;-20.91;80.76;3.86;23.33;138.82;4.68;30.26;112.31;-1.32;34.16;88.15;4.89;33.69;81.59;6.06;-4.66;85.69;3.41;-6.50;45.38;1.51;-6.22;9.71;-3.16;-5.98;0.95;5.13;11.83;85.60;4.52;9.67;45.21;0.07;5.95;8.70;-5.14;4.29;0.23;3.37
1,352;3.52;85.87;0.16;4.73;118.49;1.56;5.92;150.28;4.09;6.54;164.46;6.49;-12.81;138.29;2.53;-19.60;111.67;-3.04;-21.46;87.13;3.19;-20.91;80.73;3.88;23.32;138.81;4.67;30.25;112.31;-1.33;34.17;88.16;4.86;33.70;81.60;6.04;-4.66;85.69;3.41;-6.50;45.38;1.51;-6.21;9.69;-3.16;-5.99;0.95;5.14;11.84;85.60;4.52;9.67;45.20;0.07;5.94;8.70;-5.14;4.18;0.24;3.37
1,387;3.52;85.88;0.17;4.73;118.49;1.55;5.92;150.29;4.06;6.52;164.48;6.45;-12.82;138.30;2.51;-19.60;111.66;-3.06;-21.45;87.14;3.19;-20.89;80.72;3.88;23.31;138.81;4.65;30.24;112.31;-1.35;34.17;88.16;4.83;33.68;81.61;6.02;-4.67;85.69;3.42;-6.50;45.38;1.51;-6.21;9.68;-3.16;-6.00;0.93;5.14;11.84;85.61;4.53;9.66;45.19;0.07;5.94;8.70;-5.14;4.16;0.24;3.36
1,419;3.52;85.88;0.17;4.73;118.50;1.55;5.92;150.29;4.04;6.50;164.50;6.41;-12.83;138.30;2.49;-19.59;111.64;-3.07;-21.44;87.14;3.19;-20.90;80.72;3.88;23.30;138.81;4.64;30.24;112.31;-1.37;34.17;88.15;4.81;33.68;81.60;6.01;-4.67;85.69;3.42;-6.50;45.38;1.51;-6.20;9.67;-3.17;-6.02;0.92;5.14;11.85;85.61;4.53;9.65;45.17;0.07;5.94;8.69;-5.14;4.16;0.22;3.35
1,453;3.52;85.88;0.17;4.73;118.50;1.54;5.92;150.30;4.02;6.48;164.52;6.37;-12.84;138.30;2.47;-19.58;111.60;-3.09;-21.43;87.15;3.20;-20.89;80.74;3.88;23.28;138.80;4.62;30.23;112.31;-1.39;34.17;88.15;4.79;33.67;81.61;5.99;-4.68;85.69;3.42;-6.50;45.38;1.51;-6.20;9.70;-3.16;-6.02;0.93;5.11;11.85;85.61;4.53;9.64;45.16;0.07;5.94;8.68;-5.14;4.23;0.20;3.35
1,485;3.51;85.89;0.17;4.72;118.50;1.53;5.91;150.30;4.00;6.45;164.53;6.32;-12.85;138.30;2.44;-19.57;111.57;-3.10;-21.42;87.15;3.21;-20.87;80.72;3.83;23.27;138.79;4.60;30.22;112.30;-1.40;34.17;88.15;4.77;33.66;81.58;5.98;-4.69;85.70;3.42;-6.50;45.38;1.51;-6.21;9.72;-3.16;-6.03;0.94;5.09;11.84;85.62;4.53;9.63;45.14;0.06;5.94;8.66;-5.14;4.32;0.17;3.35
1,519;3.50;85.90;0.17;4.71;118.51;1.52;5.90;150.30;3.98;6.43;164.55;6.27;-12.86;138.31;2.42;-19.57;111.53;-3.12;-21.42;87.15;3.21;-20.86;80.70;3.85;23.27;138.79;4.58;30.21;112.30;-1.41;34.17;88.15;4.75;33.63;81.59;5.96;-4.70;85.70;3.41;-6.50;45.38;1.51;-6.21;9.74;-3.15;-6.03;0.95;5.08;11.83;85.63;4.53;9.61;45.13;0.06;5.95;8.68;-5.14;4.57;0.14;3.31
1,553;3.49;85.90;0.16;4.71;118.51;1.50;5.90;150.30;3.97;6.41;164.57;6.22;-12.86;138.32;2.40;-19.57;111.51;-3.14;-21.41;87.14;3.21;-20.84;80.68;3.84;23.27;138.79;4.55;30.21;112.30;-1.42;34.16;88.14;4.73;33.59;81.58;5.90;-4.71;85.71;3.40;-6.50;45.38;1.50;-6.21;9.76;-3.14;-6.02;0.96;5.06;11.83;85.64;4.53;9.60;45.12;0.06;5.95;8.70;-5.14;4.82;0.11;3.28
