Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,318;1.84;78.48;-7.49;2.99;110.84;-8.38;4.05;142.62;-8.16;5.66;156.67;-7.21;-13.73;131.69;-6.79;-22.30;107.25;-7.42;-23.56;87.05;1.47;-23.77;79.05;4.06;21.84;129.43;-7.79;29.29;104.90;-10.84;30.92;84.87;-2.86;29.73;76.50;-0.57;-5.60;78.88;-4.03;-9.54;43.36;-3.82;-9.58;8.15;-4.61;-7.89;2.32;6.08;8.91;78.24;-3.66;9.99;42.47;-2.94;8.43;7.71;-5.50;8.53;3.53;8.70
0,350;1.89;78.45;-7.54;3.02;110.83;-8.45;4.07;142.64;-8.26;5.67;156.67;-7.32;-13.68;131.66;-6.88;-22.27;107.23;-7.57;-23.54;87.05;1.33;-23.78;79.00;3.94;21.88;129.41;-7.86;29.35;104.88;-10.86;31.07;84.82;-2.97;29.78;76.51;-0.62;-5.55;78.85;-4.09;-9.52;43.30;-3.84;-9.63;8.09;-4.58;-7.44;1.72;4.97;8.96;78.21;-3.70;10.04;42.45;-2.95;8.37;7.64;-5.50;8.46;3.46;8.71
0,383;1.93;78.43;-7.59;3.05;110.83;-8.51;4.09;142.65;-8.33;5.68;156.67;-7.41;-13.65;131.64;-6.95;-22.24;107.21;-7.71;-23.54;87.06;1.19;-23.84;78.95;3.94;21.90;129.39;-7.91;29.40;104.86;-10.86;31.16;84.78;-3.03;29.80;76.45;-0.71;-5.51;78.83;-4.14;-9.50;43.25;-3.84;-9.65;8.03;-4.57;-7.19;1.41;4.42;9.00;78.19;-3.74;10.08;42.43;-2.95;8.31;7.58;-5.51;8.39;3.41;8.70
0,418;1.97;78.41;-7.63;3.07;110.82;-8.54;4.09;142.63;-8.35;5.68;156.68;-7.48;-13.64;131.63;-7.00;-22.25;107.17;-7.81;-23.56;87.06;1.09;-23.94;78.89;3.92;21.92;129.37;-7.94;29.44;104.84;-10.86;31.24;84.75;-3.07;29.77;76.41;-0.65;-5.47;78.81;-4.18;-9.49;43.20;-3.85;-9.62;7.94;-4.57;-6.89;1.06;3.86;9.03;78.17;-3.78;10.11;42.42;-2.94;8.25;7.53;-5.51;8.33;3.36;8.70
0,450;1.99;78.40;-7.63;3.08;110.81;-8.55;4.09;142.62;-8.35;5.67;156.68;-7.50;-13.63;131.61;-7.00;-22.26;107.14;-7.87;-23.60;87.04;1.02;-24.09;78.91;3.97;21.92;129.36;-7.94;29.46;104.81;-10.80;31.29;84.71;-3.06;29.66;76.39;-0.49;-5.45;78.79;-4.19;-9.47;43.17;-3.81;-9.69;7.92;-4.55;-6.38;0.54;2.70;9.06;78.16;-3.77;10.12;42.41;-2.91;8.19;7.53;-5.49;8.27;3.35;8.72
0,484;1.99;78.39;-7.61;3.08;110.80;-8.54;4.07;142.60;-8.32;5.65;156.68;-7.50;-13.62;131.61;-7.00;-22.28;107.10;-7.88;-23.64;87.02;0.97;-24.19;78.88;4.01;21.91;129.34;-7.88;29.48;104.78;-10.74;31.28;84.68;-3.00;29.51;76.31;-0.43;-5.45;78.78;-4.18;-9.47;43.15;-3.78;-9.80;7.94;-4.53;-5.87;0.06;1.51;9.06;78.15;-3.75;10.12;42.41;-2.87;8.14;7.55;-5.47;8.21;3.38;8.74
0,518;1.98;78.39;-7.59;3.06;110.80;-8.52;4.04;142.58;-8.28;5.63;156.69;-7.46;-13.62;131.61;-6.99;-22.32;107.04;-7.86;-23.70;87.01;0.95;-24.30;78.84;4.12;21.89;129.32;-7.81;29.48;104.74;-10.65;31.23;84.64;-2.88;29.34;76.27;-0.24;-5.46;78.78;-4.17;-9.46;43.13;-3.74;-9.91;7.95;-4.52;-5.58;-0.12;0.90;9.04;78.15;-3.72;10.12;42.41;-2.84;8.10;7.58;-5.44;8.14;3.40;8.77
0,549;1.96;78.39;-7.56;3.03;110.79;-8.49;4.01;142.56;-8.23;5.61;156.69;-7.40;-13.63;131.60;-6.98;-22.36;106.98;-7.84;-23.76;86.99;0.94;-24.42;78.78;4.18;21.86;129.30;-7.72;29.46;104.70;-10.56;31.16;84.60;-2.76;29.15;76.22;0.00;-5.48;78.78;-4.15;-9.47;43.14;-3.71;-10.06;8.05;-4.52;-5.57;0.04;0.88;9.02;78.16;-3.68;10.10;42.41;-2.81;8.05;7.60;-5.42;8.34;2.81;7.69
0,582;1.93;78.39;-7.53;3.00;110.78;-8.45;3.97;142.53;-8.17;5.58;156.68;-7.33;-13.68;131.58;-6.94;-22.41;106.92;-7.79;-23.83;86.96;0.97;-24.55;78.71;4.31;21.82;129.27;-7.62;29.42;104.64;-10.42;31.07;84.54;-2.60;28.95;76.17;0.24;-5.51;78.78;-4.12;-9.48;43.18;-3.67;-10.25;8.22;-4.53;-5.63;0.27;0.83;8.98;78.16;-3.64;10.08;42.41;-2.77;8.01;7.63;-5.41;8.28;2.83;7.70
0,617;1.89;78.39;-7.49;2.96;110.77;-8.39;3.90;142.51;-8.05;5.53;156.69;-7.20;-13.77;131.54;-6.91;-22.47;106.86;-7.74;-23.91;86.94;1.02;-24.68;78.74;4.47;21.74;129.27;-7.50;29.36;104.61;-10.29;30.94;84.52;-2.44;28.73;76.12;0.46;-5.54;78.77;-4.09;-9.49;43.22;-3.64;-10.30;8.27;-4.54;-5.63;0.34;0.80;8.95;78.16;-3.59;10.05;42.42;-2.74;7.96;7.65;-5.40;8.21;2.85;7.71
0,649;1.84;78.39;-7.44;2.90;110.77;-8.32;3.84;142.50;-7.93;5.48;156.70;-7.06;-13.87;131.51;-6.86;-22.57;106.82;-7.63;-24.01;86.90;1.10;-24.79;78.76;4.52;21.65;129.27;-7.37;29.29;104.62;-10.16;30.79;84.52;-2.30;28.50;76.16;0.69;-5.59;78.77;-4.05;-9.51;43.25;-3.62;-10.33;8.32;-4.54;-5.66;0.39;0.78;8.90;78.16;-3.53;10.02;42.42;-2.71;7.92;7.65;-5.38;8.14;2.85;7.73
0,681;1.79;78.39;-7.40;2.85;110.76;-8.25;3.78;142.49;-7.83;5.42;156.72;-6.94;-13.98;131.48;-6.82;-22.68;106.79;-7.55;-24.11;86.87;1.16;-24.91;78.71;4.64;21.55;129.27;-7.24;29.18;104.61;-10.05;30.62;84.52;-2.15;28.27;76.18;0.86;-5.64;78.77;-4.02;-9.52;43.27;-3.60;-10.33;8.33;-4.57;-5.72;0.37;0.75;8.85;78.17;-3.48;9.98;42.42;-2.69;7.88;7.65;-5.38;8.07;2.85;7.73
0,718;1.74;78.40;-7.37;2.78;110.76;-8.18;3.71;142.50;-7.72;5.36;156.75;-6.82;-14.11;131.45;-6.77;-22.87;106.79;-7.41;-24.24;86.85;1.25;-25.00;78.63;4.82;21.42;129.27;-7.11;29.06;104.63;-9.98;30.45;84.54;-2.04;28.07;76.30;0.97;-5.69;78.78;-3.99;-9.54;43.28;-3.60;-10.31;8.32;-4.59;-5.74;0.33;0.72;8.79;78.18;-3.43;9.94;42.44;-2.68;7.84;7.65;-5.39;8.01;2.84;7.72
0,751;1.68;78.41;-7.33;2.71;110.77;-8.11;3.62;142.51;-7.60;5.26;156.78;-6.68;-14.27;131.40;-6.70;-23.06;106.80;-7.26;-24.37;86.82;1.32;-25.12;78.57;4.88;21.27;129.27;-6.98;28.92;104.62;-9.88;30.30;84.54;-1.94;27.90;76.34;1.06;-5.75;78.78;-3.96;-9.57;43.30;-3.59;-10.32;8.33;-4.61;-5.79;0.32;0.70;8.74;78.19;-3.38;9.88;42.45;-2.67;7.80;7.64;-5.40;7.94;2.83;7.70
0,784;1.61;78.41;-7.27;2.62;110.78;-8.02;3.52;142.52;-7.48;5.15;156.80;-6.55;-14.42;131.37;-6.62;-23.24;106.82;-7.11;-24.52;86.82;1.40;-25.24;78.49;5.00;21.12;129.27;-6.85;28.78;104.62;-9.78;30.15;84.53;-1.82;27.70;76.34;1.10;-5.82;78.79;-3.91;-9.60;43.31;-3.58;-10.32;8.34;-4.62;-5.84;0.30;0.66;8.67;78.20;-3.32;9.82;42.46;-2.64;7.76;7.63;-5.41;7.76;3.12;8.25
0,818;1.54;78.42;-7.20;2.53;110.79;-7.93;3.42;142.55;-7.36;5.02;156.82;-6.40;-14.58;131.35;-6.52;-23.43;106.85;-6.96;-24.67;86.81;1.49;-25.35;78.44;5.15;20.96;129.27;-6.72;28.63;104.61;-9.69;30.00;84.53;-1.72;27.49;76.36;1.14;-5.90;78.80;-3.82;-9.62;43.32;-3.56;-10.22;8.28;-4.63;-5.85;0.18;0.65;8.61;78.21;-3.25;9.75;42.48;-2.62;7.74;7.63;-5.41;7.59;3.42;8.81
0,851;1.47;78.43;-7.12;2.43;110.81;-7.83;3.29;142.56;-7.24;4.87;156.84;-6.27;-14.73;131.35;-6.41;-23.62;106.87;-6.83;-24.82;86.81;1.56;-25.46;78.37;5.17;20.80;129.25;-6.58;28.47;104.59;-9.62;29.86;84.52;-1.62;27.32;76.33;1.14;-5.98;78.81;-3.73;-9.65;43.33;-3.53;-10.17;8.26;-4.64;-5.90;0.10;0.63;8.54;78.22;-3.18;9.68;42.49;-2.60;7.74;7.64;-5.41;7.58;3.44;8.81
0,884;1.39;78.45;-7.04;2.33;110.82;-7.73;3.16;142.58;-7.13;4.72;156.85;-6.15;-14.87;131.35;-6.31;-23.79;106.89;-6.69;-24.96;86.82;1.64;-25.56;78.32;5.25;20.64;129.24;-6.45;28.29;104.56;-9.55;29.72;84.50;-1.52;27.14;76.37;1.17;-6.07;78.82;-3.63;-9.68;43.33;-3.50;-10.18;8.29;-4.64;-5.95;0.10;0.58;8.48;78.23;-3.12;9.60;42.51;-2.57;7.74;7.66;-5.40;7.57;3.45;8.81
0,916;1.31;78.46;-6.95;2.21;110.83;-7.60;3.01;142.58;-6.97;4.55;156.86;-6.01;-15.03;131.35;-6.19;-23.95;106.92;-6.54;-25.09;86.83;1.73;-25.68;78.32;5.36;20.47;129.24;-6.31;28.11;104.53;-9.46;29.59;84.47;-1.43;27.01;76.36;1.17;-6.15;78.83;-3.52;-9.71;43.33;-3.47;-10.20;8.32;-4.63;-5.96;0.12;0.56;8.41;78.24;-3.05;9.54;42.52;-2.54;7.75;7.68;-5.39;7.57;3.47;8.82
0,948;1.24;78.47;-6.85;2.09;110.83;-7.46;2.82;142.58;-6.78;4.37;156.86;-5.84;-15.19;131.35;-6.04;-24.05;106.94;-6.39;-25.19;86.83;1.81;-25.78;78.33;5.37;20.29;129.24;-6.14;27.95;104.48;-9.36;29.47;84.43;-1.32;26.90;76.28;1.13;-6.23;78.84;-3.41;-9.73;43.34;-3.43;-10.17;8.33;-4.63;-5.96;0.12;0.55;8.34;78.25;-2.96;9.48;42.53;-2.52;7.77;7.70;-5.38;7.58;3.48;8.83
0,982;1.15;78.48;-6.73;1.97;110.83;-7.30;2.65;142.55;-6.59;4.20;156.86;-5.66;-15.34;131.38;-5.89;-24.12;106.94;-6.26;-25.27;86.83;1.88;-25.86;78.35;5.46;20.12;129.25;-5.98;27.80;104.47;-9.26;29.33;84.42;-1.22;26.81;76.24;1.20;-6.32;78.85;-3.27;-9.75;43.34;-3.39;-10.16;8.35;-4.61;-5.96;0.13;0.52;8.27;78.27;-2.85;9.43;42.53;-2.49;7.79;7.72;-5.37;7.60;3.50;8.84
1,018;1.08;78.50;-6.60;1.85;110.82;-7.14;2.48;142.52;-6.39;4.02;156.84;-5.46;-15.51;131.41;-5.75;-24.19;106.94;-6.11;-25.35;86.81;1.98;-25.93;78.34;5.59;19.96;129.28;-5.83;27.65;104.47;-9.17;29.20;84.41;-1.14;26.74;76.22;1.31;-6.40;78.86;-3.12;-9.77;43.34;-3.35;-10.13;8.34;-4.58;-5.75;0.22;0.49;8.20;78.29;-2.75;9.38;42.54;-2.46;7.81;7.74;-5.36;7.62;3.51;8.85
1,051;1.01;78.51;-6.48;1.72;110.81;-6.96;2.31;142.49;-6.16;3.85;156.82;-5.23;-15.68;131.43;-5.60;-24.26;106.94;-5.96;-25.42;86.76;2.10;-26.04;78.39;5.72;19.81;129.31;-5.68;27.51;104.47;-9.08;29.05;84.40;-1.08;26.70;76.23;1.36;-6.47;78.87;-2.99;-9.79;43.33;-3.30;-10.06;8.31;-4.56;-5.53;0.27;0.47;8.14;78.31;-2.64;9.35;42.56;-2.43;7.83;7.76;-5.36;7.64;3.53;8.86
1,084;0.93;78.53;-6.33;1.60;110.81;-6.76;2.14;142.47;-5.91;3.68;156.82;-4.99;-15.83;131.45;-5.44;-24.32;106.93;-5.80;-25.50;86.72;2.28;-26.15;78.44;5.95;19.67;129.34;-5.56;27.39;104.47;-9.00;28.91;84.39;-1.03;26.61;76.23;1.41;-6.55;78.88;-2.85;-9.82;43.33;-3.22;-10.06;8.32;-4.53;-5.33;0.37;0.42;8.05;78.34;-2.49;9.31;42.56;-2.38;7.83;7.76;-5.34;7.65;3.53;8.86
1,117;0.86;78.55;-6.18;1.48;110.81;-6.55;1.98;142.45;-5.65;3.50;156.81;-4.73;-15.99;131.47;-5.27;-24.38;106.91;-5.60;-25.58;86.68;2.48;-26.24;78.45;6.17;19.54;129.37;-5.42;27.23;104.50;-8.89;28.77;84.40;-0.97;26.54;76.22;1.53;-6.62;78.89;-2.70;-9.85;43.32;-3.13;-10.02;8.29;-4.50;-5.12;0.43;0.38;7.98;78.36;-2.34;9.27;42.57;-2.32;7.83;7.76;-5.32;7.65;3.52;8.88
1,150;0.79;78.57;-6.03;1.37;110.81;-6.36;1.82;142.44;-5.42;3.34;156.80;-4.49;-16.15;131.47;-5.07;-24.42;106.90;-5.43;-25.65;86.64;2.70;-26.32;78.36;6.37;19.41;129.40;-5.29;27.10;104.52;-8.78;28.64;84.40;-0.91;26.46;76.16;1.62;-6.68;78.90;-2.54;-9.88;43.32;-3.03;-10.01;8.28;-4.47;-4.94;0.50;0.33;7.91;78.39;-2.19;9.24;42.57;-2.26;7.82;7.75;-5.30;7.67;3.51;8.90
1,182;0.73;78.58;-5.87;1.28;110.82;-6.17;1.69;142.44;-5.21;3.19;156.79;-4.27;-16.29;131.48;-4.87;-24.49;106.87;-5.25;-25.73;86.61;2.93;-26.37;78.30;6.63;19.29;129.43;-5.16;26.95;104.57;-8.67;28.49;84.44;-0.83;26.31;76.18;1.79;-6.74;78.91;-2.37;-9.92;43.32;-2.92;-9.99;8.24;-4.44;-4.74;0.55;0.28;7.85;78.41;-2.03;9.21;42.57;-2.19;7.81;7.74;-5.28;7.68;3.50;8.93
1,218;0.68;78.60;-5.71;1.20;110.83;-6.02;1.57;142.45;-5.05;3.06;156.78;-4.07;-16.42;131.48;-4.67;-24.57;106.85;-5.07;-25.81;86.60;3.19;-26.44;78.26;6.92;19.19;129.46;-5.05;26.82;104.62;-8.57;28.35;84.48;-0.77;26.13;76.14;1.97;-6.79;78.91;-2.21;-9.95;43.31;-2.81;-9.92;8.16;-4.44;-4.57;0.51;0.27;7.80;78.44;-1.88;9.17;42.57;-2.10;7.80;7.74;-5.26;7.69;3.50;8.95
1,251;0.64;78.60;-5.56;1.11;110.83;-5.85;1.46;142.45;-4.87;2.95;156.78;-3.90;-16.54;131.46;-4.47;-24.66;106.81;-4.87;-25.89;86.58;3.46;-26.51;78.29;7.23;19.09;129.50;-4.95;26.67;104.66;-8.47;28.17;84.53;-0.63;25.95;76.18;2.14;-6.83;78.90;-2.05;-9.99;43.30;-2.69;-9.90;8.08;-4.44;-4.51;0.45;0.27;7.75;78.46;-1.73;9.15;42.55;-2.00;7.79;7.74;-5.24;7.72;3.49;8.97
1,285;0.60;78.60;-5.40;1.04;110.83;-5.69;1.36;142.44;-4.71;2.86;156.80;-3.75;-16.65;131.45;-4.27;-24.73;106.82;-4.70;-25.97;86.58;3.71;-26.54;78.29;7.53;18.99;129.54;-4.84;26.53;104.69;-8.36;28.02;84.56;-0.48;25.76;76.18;2.34;-6.86;78.89;-1.89;-10.04;43.28;-2.57;-9.90;8.02;-4.44;-4.57;0.35;0.28;7.71;78.47;-1.58;9.13;42.52;-1.90;7.80;7.74;-5.21;7.74;3.49;8.99
1,318;0.57;78.60;-5.25;0.99;110.82;-5.55;1.27;142.43;-4.59;2.77;156.82;-3.61;-16.75;131.45;-4.09;-24.82;106.79;-4.50;-26.04;86.61;3.94;-26.55;78.25;7.76;18.88;129.57;-4.71;26.39;104.73;-8.25;27.86;84.61;-0.33;25.57;76.16;2.53;-6.89;78.88;-1.73;-10.10;43.26;-2.44;-9.90;7.96;-4.42;-4.62;0.26;0.27;7.68;78.48;-1.43;9.11;42.49;-1.79;7.82;7.72;-5.16;7.78;3.47;9.04
1,350;0.54;78.60;-5.11;0.93;110.81;-5.44;1.19;142.41;-4.49;2.70;156.83;-3.49;-16.83;131.44;-3.92;-24.90;106.73;-4.33;-26.10;86.61;4.14;-26.59;78.28;7.96;18.79;129.61;-4.58;26.26;104.74;-8.11;27.71;84.63;-0.17;25.39;76.14;2.71;-6.92;78.86;-1.58;-10.15;43.24;-2.34;-10.01;8.00;-4.39;-4.69;0.31;0.23;7.65;78.49;-1.30;9.09;42.45;-1.69;7.85;7.70;-5.12;7.83;3.46;9.09
1,383;0.51;78.60;-4.97;0.88;110.80;-5.33;1.14;142.39;-4.41;2.64;156.84;-3.40;-16.90;131.43;-3.77;-24.99;106.67;-4.14;-26.15;86.58;4.33;-26.64;78.30;8.18;18.70;129.65;-4.47;26.16;104.74;-8.00;27.57;84.65;-0.01;25.24;76.14;2.88;-6.95;78.85;-1.44;-10.20;43.21;-2.24;-10.14;8.05;-4.36;-4.77;0.39;0.19;7.62;78.49;-1.17;9.07;42.42;-1.59;7.87;7.69;-5.08;7.86;3.45;9.14
1,417;0.48;78.59;-4.85;0.85;110.78;-5.23;1.10;142.37;-4.34;2.59;156.85;-3.31;-16.96;131.42;-3.65;-25.06;106.62;-3.99;-26.19;86.55;4.48;-26.62;78.36;8.39;18.63;129.69;-4.38;26.06;104.75;-7.90;27.43;84.67;0.16;25.13;76.13;3.03;-6.98;78.84;-1.30;-10.24;43.19;-2.15;-10.16;8.06;-4.34;-4.84;0.36;0.17;7.60;78.50;-1.06;9.05;42.38;-1.49;7.89;7.68;-5.03;7.88;3.44;9.18
1,450;0.45;78.59;-4.74;0.81;110.77;-5.15;1.05;142.34;-4.28;2.54;156.87;-3.25;-17.01;131.42;-3.57;-25.10;106.58;-3.86;-26.21;86.53;4.62;-26.59;78.36;8.51;18.57;129.72;-4.30;25.97;104.72;-7.79;27.32;84.65;0.31;25.06;76.16;3.10;-7.02;78.83;-1.19;-10.28;43.17;-2.07;-10.25;8.10;-4.29;-4.91;0.41;0.13;7.57;78.50;-0.96;9.03;42.34;-1.40;7.91;7.67;-5.00;7.91;3.43;9.22
1,484;0.42;78.59;-4.64;0.77;110.76;-5.07;1.01;142.33;-4.23;2.50;156.88;-3.19;-17.06;131.42;-3.51;-25.13;106.55;-3.75;-26.24;86.51;4.73;-26.55;78.34;8.61;18.52;129.75;-4.24;25.88;104.70;-7.67;27.24;84.63;0.42;25.01;76.14;3.16;-7.04;78.83;-1.08;-10.31;43.15;-2.01;-10.32;8.15;-4.25;-4.94;0.47;0.08;7.54;78.50;-0.87;9.01;42.30;-1.33;7.94;7.66;-4.96;7.93;3.42;9.26
