Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,763;0.72;83.62;-17.49;0.43;118.96;-22.61;0.21;153.49;-26.22;0.76;166.80;-29.58;-15.96;140.58;-17.42;-26.66;117.29;-20.79;-24.43;97.24;-7.26;-20.54;90.45;-5.19;16.70;139.56;-20.44;23.14;111.19;-19.25;23.63;88.27;-11.95;21.23;84.23;-11.06;-6.64;84.45;-11.12;-8.11;35.19;-14.69;-11.23;6.06;-5.60;-8.46;0.30;5.95;8.37;83.57;-15.15;5.41;35.69;-13.59;11.17;5.09;-6.26;9.92;0.24;5.08
0,799;0.73;83.62;-17.50;0.44;118.96;-22.62;0.22;153.49;-26.22;0.79;166.80;-29.57;-15.91;140.60;-17.45;-26.63;117.31;-20.78;-24.38;97.26;-7.27;-20.42;90.80;-5.22;16.78;139.58;-20.49;23.17;111.17;-19.28;23.63;88.20;-11.94;21.25;84.20;-11.08;-6.64;84.46;-11.13;-8.09;35.19;-14.68;-11.20;6.04;-5.58;-8.67;0.27;5.97;8.38;83.57;-15.16;5.42;35.70;-13.58;11.21;5.14;-6.27;9.90;0.23;5.14
0,831;0.74;83.63;-17.51;0.46;118.96;-22.62;0.24;153.48;-26.21;0.84;166.82;-29.56;-15.86;140.62;-17.47;-26.61;117.33;-20.78;-24.31;97.29;-7.27;-20.29;91.10;-5.23;16.84;139.59;-20.53;23.22;111.15;-19.31;23.60;88.00;-11.94;21.30;84.06;-11.13;-6.63;84.47;-11.14;-8.07;35.21;-14.67;-11.19;6.04;-5.57;-9.35;0.30;6.12;8.39;83.56;-15.17;5.43;35.71;-13.58;11.23;5.18;-6.29;9.91;0.21;5.16
0,864;0.75;83.62;-17.53;0.47;118.96;-22.62;0.26;153.47;-26.21;0.90;166.84;-29.55;-15.81;140.64;-17.49;-26.58;117.34;-20.78;-24.22;97.32;-7.24;-20.09;91.47;-5.26;16.90;139.60;-20.57;23.28;111.13;-19.36;23.67;87.97;-12.02;21.35;84.06;-11.16;-6.62;84.46;-11.17;-8.05;35.22;-14.67;-11.20;6.09;-5.60;-10.01;0.35;6.14;8.40;83.55;-15.17;5.44;35.73;-13.57;11.23;5.22;-6.31;9.86;0.19;5.17
0,898;0.76;83.60;-17.55;0.49;118.95;-22.62;0.29;153.46;-26.19;0.96;166.86;-29.54;-15.78;140.67;-17.51;-26.55;117.35;-20.78;-24.15;97.35;-7.22;-19.89;91.82;-5.28;16.96;139.62;-20.60;23.34;111.09;-19.40;23.73;87.94;-12.07;21.38;84.02;-11.19;-6.61;84.43;-11.21;-8.02;35.24;-14.68;-11.20;6.15;-5.66;-10.29;0.37;6.04;8.41;83.53;-15.17;5.45;35.75;-13.57;11.22;5.24;-6.30;9.79;0.18;5.18
0,930;0.77;83.59;-17.57;0.52;118.93;-22.62;0.33;153.45;-26.18;1.02;166.88;-29.53;-15.78;140.68;-17.53;-26.51;117.36;-20.78;-24.09;97.38;-7.20;-19.74;92.14;-5.29;17.01;139.63;-20.63;23.42;111.06;-19.44;23.80;87.92;-12.12;21.39;83.99;-11.18;-6.59;84.41;-11.27;-7.97;35.28;-14.69;-11.20;6.20;-5.71;-10.23;0.37;5.87;8.42;83.52;-15.17;5.41;35.96;-13.56;11.20;5.24;-6.29;9.77;0.17;5.21
0,965;0.79;83.57;-17.59;0.54;118.92;-22.63;0.37;153.43;-26.16;1.09;166.91;-29.53;-15.78;140.69;-17.55;-26.47;117.37;-20.77;-24.02;97.39;-7.19;-19.53;92.40;-5.35;17.01;139.63;-20.62;23.49;111.03;-19.48;23.85;87.95;-12.09;21.41;83.99;-11.17;-6.57;84.38;-11.33;-7.92;35.28;-14.70;-11.18;6.22;-5.74;-10.21;0.40;5.79;8.44;83.50;-15.17;5.38;36.13;-13.55;11.18;5.25;-6.31;9.72;0.17;5.20
0,998;0.80;83.53;-17.61;0.56;118.91;-22.63;0.40;153.42;-26.15;1.18;166.94;-29.54;-15.78;140.69;-17.54;-26.42;117.37;-20.77;-23.95;97.40;-7.19;-19.38;92.50;-5.38;16.96;139.63;-20.58;23.58;111.00;-19.50;23.93;87.99;-12.09;21.44;84.04;-11.14;-6.56;84.34;-11.38;-7.89;35.22;-14.72;-11.16;6.23;-5.76;-10.30;0.46;5.80;8.45;83.47;-15.16;5.38;36.29;-13.54;11.16;5.26;-6.32;9.67;0.18;5.12
1,029;0.81;83.50;-17.62;0.58;118.89;-22.63;0.44;153.41;-26.14;1.27;166.96;-29.54;-15.79;140.68;-17.54;-26.38;117.37;-20.78;-23.89;97.41;-7.18;-19.32;92.41;-5.37;16.94;139.63;-20.55;23.68;110.96;-19.51;24.02;88.01;-12.10;21.49;84.06;-11.13;-6.55;84.29;-11.43;-7.84;35.21;-14.74;-11.14;6.30;-5.80;-9.68;0.50;5.59;8.46;83.44;-15.16;5.38;36.45;-13.54;11.14;5.27;-6.33;9.64;0.19;5.03
1,063;0.82;83.47;-17.65;0.60;118.87;-22.64;0.48;153.40;-26.13;1.36;166.98;-29.55;-15.80;140.68;-17.54;-26.33;117.36;-20.78;-23.84;97.41;-7.17;-19.23;92.03;-5.40;16.91;139.63;-20.53;23.76;110.94;-19.52;24.13;88.11;-12.11;21.51;84.14;-11.10;-6.54;84.24;-11.48;-7.79;35.20;-14.75;-11.14;6.35;-5.83;-9.84;0.52;5.53;8.48;83.42;-15.16;5.35;36.63;-13.54;11.11;5.25;-6.34;9.62;0.17;4.94
1,099;0.83;83.43;-17.66;0.63;118.85;-22.64;0.51;153.39;-26.12;1.43;166.98;-29.56;-15.81;140.67;-17.54;-26.28;117.33;-20.77;-23.80;97.39;-7.14;-19.18;91.70;-5.37;16.90;139.64;-20.50;23.84;110.92;-19.51;24.15;88.16;-12.03;21.55;84.21;-11.03;-6.54;84.20;-11.51;-7.76;35.20;-14.77;-11.13;6.38;-5.83;-9.93;0.54;5.54;8.49;83.39;-15.15;5.31;36.80;-13.54;11.17;5.25;-6.32;9.59;0.17;4.86
1,132;0.84;83.41;-17.68;0.65;118.84;-22.65;0.55;153.39;-26.11;1.50;166.99;-29.58;-15.77;140.65;-17.53;-26.23;117.30;-20.75;-23.77;97.37;-7.11;-19.15;91.29;-5.40;16.93;139.65;-20.49;23.91;110.92;-19.48;24.17;88.15;-12.04;21.58;84.23;-10.99;-6.53;84.19;-11.56;-7.73;35.21;-14.77;-11.14;6.38;-5.83;-9.99;0.55;5.59;8.50;83.37;-15.14;5.28;36.96;-13.53;11.24;5.25;-6.31;9.49;0.16;4.76
1,164;0.84;83.40;-17.69;0.66;118.83;-22.66;0.57;153.39;-26.12;1.56;166.99;-29.59;-15.72;140.62;-17.53;-26.17;117.26;-20.73;-23.73;97.33;-7.08;-19.23;91.19;-5.45;16.96;139.66;-20.48;23.97;110.91;-19.45;24.19;88.13;-12.06;21.62;84.25;-10.94;-6.52;84.18;-11.60;-7.70;35.21;-14.77;-11.16;6.36;-5.84;-9.96;0.57;5.73;8.51;83.35;-15.14;5.28;36.95;-13.53;11.30;5.27;-6.32;9.36;0.14;4.72
1,198;0.84;83.38;-17.71;0.68;118.82;-22.66;0.59;153.39;-26.12;1.62;166.99;-29.60;-15.68;140.60;-17.52;-26.11;117.19;-20.71;-23.70;97.28;-7.03;-19.25;91.05;-5.44;16.98;139.67;-20.47;24.03;110.91;-19.41;24.22;88.11;-12.11;21.66;84.25;-10.90;-6.53;84.16;-11.63;-7.68;35.20;-14.76;-11.17;6.35;-5.88;-9.86;0.59;5.82;8.51;83.33;-15.13;5.30;36.86;-13.54;11.35;5.28;-6.31;9.24;-0.01;4.64
1,232;0.84;83.36;-17.72;0.69;118.82;-22.67;0.62;153.39;-26.12;1.66;166.99;-29.62;-15.61;140.57;-17.51;-26.06;117.14;-20.70;-23.66;97.24;-6.98;-19.26;91.00;-5.48;17.09;139.71;-20.48;24.08;110.92;-19.38;24.26;88.09;-12.19;21.70;84.24;-10.89;-6.54;84.14;-11.67;-7.68;35.21;-14.76;-11.16;6.30;-5.95;-9.83;0.59;5.97;8.51;83.31;-15.12;5.31;36.78;-13.53;11.41;5.28;-6.29;9.29;-0.08;4.66
1,264;0.82;83.36;-17.74;0.70;118.82;-22.67;0.65;153.39;-26.12;1.70;166.98;-29.64;-15.54;140.54;-17.50;-26.03;117.07;-20.67;-23.62;97.19;-6.92;-19.27;90.93;-5.50;17.18;139.73;-20.49;24.13;110.94;-19.33;24.30;88.08;-12.24;21.75;84.25;-10.81;-6.55;84.13;-11.71;-7.68;35.20;-14.76;-11.15;6.22;-5.99;-10.12;0.57;6.20;8.48;83.33;-15.11;5.31;36.70;-13.53;11.47;5.28;-6.26;9.31;-0.12;4.67
1,299;0.81;83.37;-17.75;0.71;118.81;-22.68;0.68;153.40;-26.12;1.74;166.98;-29.66;-15.47;140.51;-17.50;-25.99;116.97;-20.61;-23.57;97.11;-6.85;-19.27;90.70;-5.52;17.24;139.76;-20.47;24.17;110.97;-19.29;24.32;88.10;-12.28;21.81;84.28;-10.79;-6.56;84.13;-11.74;-7.69;35.16;-14.76;-11.14;6.13;-6.02;-10.36;0.57;6.46;8.46;83.35;-15.10;5.33;36.62;-13.52;11.51;5.27;-6.25;9.32;-0.14;4.69
1,331;0.80;83.37;-17.75;0.73;118.81;-22.68;0.72;153.40;-26.11;1.77;166.97;-29.66;-15.36;140.48;-17.46;-25.95;116.88;-20.56;-23.53;97.04;-6.77;-19.20;90.63;-5.48;17.35;139.78;-20.47;24.21;111.00;-19.24;24.37;88.11;-12.33;21.85;84.30;-10.80;-6.56;84.12;-11.76;-7.69;35.15;-14.75;-11.13;6.07;-6.05;-10.22;0.56;6.56;8.45;83.36;-15.09;5.37;36.53;-13.49;11.51;5.26;-6.24;9.44;-0.14;4.73
1,363;0.80;83.38;-17.75;0.75;118.81;-22.67;0.76;153.40;-26.09;1.82;166.96;-29.66;-15.25;140.46;-17.41;-25.92;116.80;-20.52;-23.48;96.99;-6.66;-19.12;90.64;-5.42;17.46;139.80;-20.45;24.24;111.02;-19.18;24.44;88.14;-12.35;21.90;84.30;-10.79;-6.57;84.12;-11.77;-7.69;35.17;-14.73;-11.12;6.02;-6.08;-10.10;0.57;6.63;8.46;83.38;-15.06;5.42;36.44;-13.46;11.46;5.25;-6.26;9.61;-0.13;4.79
1,399;0.79;83.38;-17.75;0.77;118.81;-22.66;0.80;153.40;-26.07;1.88;166.94;-29.66;-15.14;140.46;-17.37;-25.89;116.72;-20.47;-23.42;96.96;-6.56;-19.01;90.53;-5.32;17.56;139.82;-20.42;24.27;111.06;-19.12;24.50;88.17;-12.30;21.95;84.30;-10.76;-6.58;84.10;-11.78;-7.70;35.21;-14.71;-11.12;6.09;-6.13;-10.00;0.54;6.57;8.46;83.39;-15.03;5.59;36.43;-13.39;11.42;5.26;-6.29;9.82;-0.14;4.83
1,431;0.79;83.38;-17.74;0.79;118.80;-22.64;0.85;153.39;-26.04;1.97;166.92;-29.64;-15.03;140.46;-17.33;-25.83;116.64;-20.42;-23.37;96.91;-6.44;-18.84;90.17;-5.26;17.68;139.82;-20.37;24.29;111.09;-19.05;24.56;88.20;-12.25;21.98;84.32;-10.72;-6.58;84.10;-11.77;-7.72;35.23;-14.68;-11.32;6.10;-6.10;-10.03;0.52;6.52;8.47;83.41;-15.00;5.75;36.47;-13.32;11.36;5.27;-6.31;10.09;-0.08;4.88
1,464;0.79;83.38;-17.72;0.82;118.80;-22.62;0.90;153.39;-26.00;2.05;166.89;-29.59;-14.91;140.47;-17.29;-25.78;116.56;-20.36;-23.31;96.88;-6.32;-18.72;89.85;-5.16;17.82;139.79;-20.31;24.32;111.12;-18.99;24.64;88.22;-12.19;22.06;84.35;-10.65;-6.58;84.10;-11.76;-7.74;35.27;-14.65;-11.44;6.26;-6.14;-10.03;0.52;6.42;8.48;83.42;-14.97;5.90;36.50;-13.25;11.31;5.26;-6.32;10.28;-0.01;4.91
1,499;0.81;83.37;-17.70;0.85;118.79;-22.59;0.96;153.38;-25.95;2.14;166.85;-29.51;-14.79;140.47;-17.25;-25.72;116.50;-20.30;-23.26;96.84;-6.21;-18.56;89.52;-5.04;17.93;139.76;-20.23;24.35;111.14;-18.92;24.72;88.25;-12.11;22.12;84.36;-10.62;-6.57;84.09;-11.75;-7.75;35.32;-14.60;-11.54;6.21;-6.12;-9.99;0.53;6.32;8.51;83.41;-14.93;6.02;36.54;-13.17;11.27;5.27;-6.32;10.35;0.01;4.91
