Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,610;0.54;74.61;0.82;2.55;105.36;-0.32;4.60;135.44;-0.29;5.72;148.82;2.42;-13.50;124.43;1.48;-20.60;100.37;0.27;-21.19;78.46;6.39;-20.11;74.62;7.03;20.68;122.95;1.83;26.26;96.13;-1.90;27.92;74.98;4.26;26.51;71.57;5.10;-7.15;74.93;4.48;-10.97;39.37;0.56;-10.53;7.42;-4.90;-11.94;0.10;1.86;8.37;74.23;4.14;10.76;37.88;5.47;10.71;5.97;-1.91;11.70;0.01;5.08
0,643;0.54;74.61;0.83;2.56;105.36;-0.31;4.61;135.44;-0.29;5.73;148.82;2.44;-13.48;124.44;1.49;-20.58;100.37;0.30;-21.18;78.48;6.41;-20.08;74.65;7.08;20.70;122.93;1.84;26.26;96.13;-1.91;27.92;74.98;4.25;26.52;71.59;5.07;-7.14;74.93;4.48;-10.97;39.37;0.57;-10.51;7.43;-4.88;-11.93;0.10;1.86;8.37;74.23;4.15;10.76;37.89;5.47;10.71;5.97;-1.91;11.70;0.01;5.07
0,675;0.55;74.61;0.83;2.57;105.35;-0.30;4.62;135.43;-0.28;5.75;148.82;2.46;-13.46;124.44;1.49;-20.57;100.38;0.32;-21.17;78.48;6.43;-20.06;74.63;7.08;20.71;122.92;1.85;26.27;96.14;-1.91;27.92;74.99;4.24;26.52;71.57;5.05;-7.14;74.92;4.50;-10.97;39.36;0.58;-10.50;7.43;-4.87;-11.92;0.11;1.86;8.38;74.22;4.15;10.77;37.88;5.47;10.72;5.98;-1.90;11.70;0.00;5.06
0,710;0.56;74.60;0.84;2.58;105.35;-0.30;4.63;135.43;-0.27;5.76;148.82;2.47;-13.45;124.45;1.51;-20.56;100.38;0.35;-21.17;78.47;6.44;-20.05;74.62;7.12;20.72;122.92;1.85;26.27;96.14;-1.92;27.92;74.99;4.22;26.52;71.56;5.04;-7.13;74.92;4.51;-10.96;39.36;0.59;-10.50;7.44;-4.86;-11.92;0.12;1.87;8.38;74.22;4.15;10.77;37.87;5.46;10.73;5.97;-1.89;11.71;-0.02;5.05
0,743;0.56;74.60;0.84;2.58;105.35;-0.29;4.64;135.43;-0.26;5.77;148.82;2.49;-13.43;124.46;1.52;-20.55;100.39;0.37;-21.16;78.46;6.46;-20.05;74.64;7.15;20.73;122.91;1.85;26.27;96.15;-1.93;27.93;74.99;4.20;26.52;71.53;5.06;-7.13;74.93;4.52;-10.96;39.35;0.59;-10.49;7.45;-4.84;-11.91;0.13;1.88;8.39;74.21;4.16;10.78;37.86;5.46;10.74;5.97;-1.88;11.72;-0.04;5.05
0,775;0.57;74.60;0.85;2.59;105.35;-0.28;4.64;135.43;-0.25;5.78;148.81;2.50;-13.41;124.47;1.54;-20.53;100.40;0.39;-21.16;78.45;6.48;-20.06;74.63;7.16;20.74;122.90;1.85;26.27;96.16;-1.94;27.93;75.00;4.18;26.52;71.49;5.04;-7.12;74.93;4.53;-10.96;39.36;0.60;-10.49;7.46;-4.83;-11.90;0.15;1.89;8.40;74.21;4.16;10.79;37.85;5.46;10.74;5.98;-1.86;11.72;-0.06;5.06
0,809;0.58;74.60;0.85;2.60;105.34;-0.27;4.65;135.43;-0.23;5.80;148.80;2.52;-13.40;124.48;1.56;-20.52;100.42;0.41;-21.15;78.44;6.49;-20.07;74.59;7.17;20.76;122.89;1.86;26.27;96.18;-1.94;27.93;75.01;4.15;26.53;71.51;5.00;-7.11;74.93;4.53;-10.95;39.36;0.61;-10.49;7.47;-4.82;-11.90;0.15;1.89;8.41;74.21;4.16;10.79;37.85;5.45;10.73;5.98;-1.85;11.72;-0.08;5.08
0,843;0.59;74.60;0.86;2.61;105.34;-0.26;4.66;135.43;-0.22;5.82;148.80;2.55;-13.38;124.50;1.58;-20.50;100.44;0.43;-21.15;78.44;6.51;-20.06;74.58;7.21;20.77;122.89;1.86;26.29;96.17;-1.95;27.92;75.01;4.14;26.53;71.51;5.00;-7.10;74.93;4.54;-10.95;39.36;0.62;-10.51;7.49;-4.79;-11.91;0.16;1.89;8.42;74.21;4.16;10.80;37.86;5.46;10.73;5.98;-1.84;11.73;-0.10;5.10
0,876;0.61;74.60;0.86;2.63;105.34;-0.25;4.66;135.43;-0.20;5.85;148.79;2.58;-13.36;124.52;1.61;-20.48;100.46;0.45;-21.14;78.54;6.53;-20.04;74.70;7.24;20.79;122.88;1.88;26.30;96.16;-1.95;27.91;74.99;4.13;26.56;71.53;4.93;-7.09;74.93;4.54;-10.95;39.36;0.62;-10.52;7.49;-4.78;-11.91;0.17;1.89;8.43;74.20;4.16;10.81;37.89;5.46;10.74;5.98;-1.82;11.73;-0.11;5.12
0,909;0.62;74.60;0.86;2.64;105.34;-0.24;4.67;135.43;-0.16;5.89;148.77;2.65;-13.34;124.53;1.65;-20.46;100.47;0.47;-21.12;78.65;6.55;-20.03;74.75;7.26;20.81;122.88;1.89;26.32;96.15;-1.95;27.91;74.97;4.11;26.57;71.54;4.92;-7.07;74.93;4.54;-10.95;39.36;0.63;-10.53;7.50;-4.77;-11.91;0.18;1.90;8.45;74.20;4.16;10.82;37.92;5.48;10.75;5.98;-1.80;11.73;-0.11;5.14
0,943;0.64;74.59;0.86;2.65;105.34;-0.22;4.68;135.42;-0.11;5.94;148.75;2.74;-13.31;124.55;1.70;-20.43;100.48;0.50;-21.10;78.77;6.56;-19.98;74.85;7.22;20.84;122.87;1.91;26.34;96.14;-1.95;27.91;74.96;4.09;26.61;71.56;4.87;-7.06;74.92;4.54;-10.95;39.37;0.63;-10.54;7.50;-4.77;-11.91;0.18;1.89;8.47;74.20;4.16;10.83;37.96;5.48;10.75;5.98;-1.77;11.73;-0.11;5.15
0,975;0.65;74.59;0.86;2.67;105.33;-0.20;4.71;135.41;-0.04;5.99;148.72;2.84;-13.27;124.57;1.77;-20.39;100.50;0.54;-21.07;78.88;6.57;-19.93;74.91;7.21;20.88;122.86;1.93;26.37;96.13;-1.96;27.93;74.94;4.07;26.65;71.58;4.85;-7.04;74.92;4.54;-10.95;39.38;0.64;-10.55;7.50;-4.77;-11.91;0.19;1.89;8.48;74.19;4.16;10.84;38.01;5.49;10.75;5.98;-1.75;11.72;-0.09;5.16
1,009;0.67;74.59;0.86;2.70;105.33;-0.16;4.74;135.40;0.06;6.07;148.69;2.98;-13.21;124.59;1.87;-20.34;100.51;0.59;-21.04;78.99;6.58;-19.86;74.98;7.23;20.93;122.85;1.97;26.42;96.12;-1.97;27.96;74.93;4.05;26.71;71.54;4.76;-7.02;74.92;4.53;-10.95;39.38;0.64;-10.55;7.50;-4.76;-11.91;0.19;1.90;8.50;74.19;4.16;10.85;38.05;5.50;10.76;5.99;-1.73;11.72;-0.08;5.17
1,044;0.70;74.58;0.86;2.74;105.32;-0.11;4.79;135.39;0.18;6.15;148.65;3.17;-13.13;124.61;2.00;-20.29;100.52;0.65;-21.00;79.09;6.59;-19.80;75.03;7.23;20.99;122.85;2.02;26.48;96.13;-1.97;28.01;74.93;4.04;26.84;71.47;4.67;-7.00;74.92;4.53;-10.94;39.39;0.65;-10.57;7.51;-4.77;-11.91;0.20;1.90;8.53;74.18;4.17;10.87;38.09;5.50;10.77;5.99;-1.71;11.73;-0.07;5.19
1,077;0.73;74.58;0.87;2.79;105.31;-0.05;4.87;135.38;0.32;6.28;148.60;3.45;-13.05;124.63;2.14;-20.23;100.53;0.73;-20.92;79.05;6.59;-19.75;74.98;7.22;21.05;122.85;2.07;26.56;96.25;-1.98;28.07;75.05;4.00;27.01;71.42;4.60;-6.97;74.92;4.52;-10.94;39.41;0.65;-10.58;7.50;-4.78;-11.91;0.21;1.90;8.56;74.17;4.17;10.89;38.14;5.50;10.78;5.99;-1.69;11.73;-0.06;5.21
1,110;0.76;74.57;0.86;2.84;105.31;0.01;4.94;135.39;0.47;6.42;148.54;3.78;-12.95;124.64;2.33;-20.14;100.54;0.85;-20.83;79.01;6.57;-19.64;74.91;7.16;21.13;122.85;2.15;26.64;96.38;-1.98;28.15;75.16;3.94;27.21;71.34;4.51;-6.94;74.92;4.50;-10.94;39.42;0.66;-10.58;7.50;-4.78;-11.92;0.22;1.90;8.60;74.16;4.18;10.91;38.18;5.50;10.79;6.00;-1.66;11.73;-0.06;5.22
1,144;0.80;74.57;0.85;2.91;105.31;0.08;5.05;135.38;0.66;6.60;148.47;4.16;-12.85;124.66;2.53;-20.04;100.53;0.97;-20.74;78.97;6.55;-19.54;74.86;7.15;21.24;122.86;2.23;26.73;96.50;-2.00;28.31;75.27;3.81;27.49;71.32;4.44;-6.90;74.92;4.48;-10.93;39.43;0.66;-10.59;7.50;-4.79;-11.91;0.22;1.90;8.64;74.15;4.18;10.94;38.21;5.49;10.81;5.99;-1.65;11.73;-0.06;5.24
1,178;0.87;74.55;0.84;3.00;105.29;0.17;5.17;135.36;0.90;6.82;148.39;4.58;-12.70;124.67;2.80;-19.93;100.53;1.11;-20.65;78.93;6.54;-19.48;74.83;7.10;21.37;122.85;2.36;26.86;96.61;-2.03;28.54;75.37;3.69;27.83;71.33;4.34;-6.84;74.91;4.46;-10.93;39.44;0.67;-10.59;7.50;-4.79;-11.91;0.23;1.90;8.71;74.12;4.17;10.99;38.24;5.47;10.83;6.00;-1.63;11.74;-0.07;5.26
1,211;0.95;74.53;0.82;3.12;105.27;0.28;5.33;135.34;1.19;7.09;148.29;5.11;-12.50;124.69;3.14;-19.82;100.52;1.29;-20.57;78.90;6.58;-19.42;74.87;7.12;21.54;122.84;2.52;27.01;96.72;-2.07;28.81;75.47;3.56;28.18;71.32;4.19;-6.77;74.91;4.43;-10.92;39.45;0.68;-10.60;7.51;-4.80;-11.92;0.23;1.90;8.80;74.09;4.16;11.07;38.27;5.44;10.86;6.00;-1.62;11.75;-0.08;5.28
1,243;1.06;74.51;0.79;3.26;105.26;0.41;5.51;135.35;1.51;7.39;148.18;5.66;-12.27;124.71;3.52;-19.69;100.53;1.50;-20.46;78.88;6.64;-19.32;74.84;7.17;21.73;122.84;2.70;27.19;96.85;-2.11;29.10;75.58;3.43;28.58;71.34;4.07;-6.67;74.90;4.40;-10.89;39.44;0.70;-10.64;7.51;-4.80;-11.92;0.23;1.90;8.92;74.06;4.13;11.18;38.31;5.40;10.89;6.00;-1.60;11.75;-0.08;5.28
1,276;1.22;74.49;0.74;3.45;105.24;0.55;5.75;135.34;1.88;7.72;148.09;6.21;-12.01;124.73;3.93;-19.55;100.54;1.75;-20.36;78.86;6.69;-19.23;74.85;7.24;21.96;122.84;2.90;27.41;96.99;-2.16;29.47;75.72;3.25;29.03;71.43;3.93;-6.52;74.89;4.35;-10.86;39.43;0.74;-10.67;7.52;-4.80;-11.93;0.22;1.90;9.08;74.02;4.08;11.33;38.37;5.35;10.93;6.02;-1.59;11.75;-0.08;5.27
1,318;1.40;74.46;0.69;3.67;105.21;0.72;6.02;135.31;2.31;8.10;147.99;6.79;-11.67;124.76;4.45;-19.38;100.58;2.06;-20.29;78.94;6.81;-19.13;74.94;7.41;22.23;122.84;3.14;27.66;97.08;-2.21;29.91;75.80;3.05;29.51;71.47;3.78;-6.35;74.88;4.29;-10.80;39.46;0.84;-10.71;7.52;-4.80;-11.94;0.21;1.90;9.26;73.98;4.03;11.51;38.45;5.29;10.96;6.04;-1.57;11.75;-0.08;5.26
1,344;1.61;74.43;0.63;3.95;105.16;0.94;6.38;135.23;2.84;8.53;147.87;7.38;-11.26;124.80;5.04;-19.21;100.62;2.42;-20.27;79.06;6.99;-19.13;75.05;7.66;22.54;122.82;3.41;27.96;97.12;-2.25;30.42;75.82;2.84;30.04;71.48;3.65;-6.14;74.87;4.24;-10.70;39.53;1.05;-10.74;7.52;-4.80;-11.94;0.22;1.92;9.47;73.92;3.97;11.74;38.55;5.22;11.00;6.05;-1.56;11.75;-0.07;5.25
1,376;1.87;74.39;0.59;4.31;105.08;1.20;6.82;135.09;3.43;9.04;147.73;8.00;-10.81;124.81;5.66;-19.05;100.68;2.81;-20.21;79.14;7.26;-19.18;75.11;7.95;22.91;122.77;3.70;28.33;97.21;-2.31;30.99;75.92;2.64;30.62;71.34;3.46;-5.90;74.86;4.20;-10.56;39.63;1.45;-10.79;7.53;-4.76;-11.94;0.26;1.96;9.73;73.86;3.91;11.98;38.68;5.14;11.05;6.10;-1.60;11.74;-0.05;5.23
1,410;2.19;74.35;0.54;4.70;104.99;1.48;7.27;134.95;4.03;9.59;147.54;8.66;-10.34;124.80;6.31;-18.87;100.77;3.26;-20.19;79.24;7.62;-19.21;75.15;8.34;23.31;122.72;3.99;28.74;97.28;-2.37;31.54;75.98;2.46;31.17;71.12;3.29;-5.58;74.84;4.18;-10.37;39.81;2.24;-10.86;7.56;-4.60;-11.96;0.29;2.04;10.06;73.79;3.85;12.26;38.84;5.05;11.13;6.16;-1.63;11.73;-0.03;5.20
1,444;2.54;74.30;0.50;5.11;104.89;1.76;7.74;134.79;4.60;10.13;147.34;9.25;-9.87;124.78;6.91;-18.70;100.87;3.73;-20.19;79.34;8.04;-19.29;75.13;8.83;23.74;122.61;4.28;29.17;97.33;-2.41;32.11;76.02;2.21;31.80;70.87;3.04;-5.24;74.83;4.16;-10.22;40.06;3.31;-10.95;7.64;-4.31;-11.97;0.35;2.23;10.40;73.70;3.78;12.52;39.02;4.97;11.22;6.25;-1.67;11.73;-0.01;5.17
1,478;2.87;74.24;0.47;5.56;104.74;2.07;8.31;134.53;5.26;10.73;147.11;9.84;-9.43;124.74;7.48;-18.55;100.96;4.19;-20.22;79.44;8.48;-19.44;75.10;9.36;24.21;122.46;4.57;29.69;97.34;-2.40;32.71;76.00;1.99;32.45;70.63;2.91;-4.91;74.81;4.15;-10.09;40.33;4.77;-10.99;7.85;-3.80;-11.98;0.47;2.73;10.73;73.60;3.73;12.78;39.21;4.90;11.32;6.34;-1.71;11.71;0.05;5.14
1,509;3.17;74.18;0.45;5.99;104.56;2.39;8.90;134.21;5.91;11.33;146.82;10.49;-9.00;124.66;8.02;-18.41;101.04;4.70;-20.26;79.53;8.99;-19.65;75.10;10.00;24.68;122.26;4.88;30.19;97.31;-2.37;33.37;75.95;1.75;33.14;70.27;2.72;-4.63;74.79;4.15;-9.97;40.68;6.43;-10.94;8.12;-2.98;-11.92;0.76;3.69;11.04;73.49;3.70;13.02;39.40;4.86;11.42;6.44;-1.76;11.70;0.10;5.13
1,544;3.43;74.10;0.47;6.40;104.35;2.74;9.44;133.87;6.54;11.90;146.48;11.18;-8.60;124.59;8.55;-18.30;101.10;5.22;-20.31;79.62;9.56;-19.87;75.11;10.64;25.17;121.98;5.25;30.73;97.17;-2.27;34.03;75.80;1.56;33.79;69.82;2.64;-4.38;74.77;4.20;-9.83;41.05;8.26;-10.87;8.41;-1.86;-11.84;1.11;5.01;11.31;73.36;3.69;13.22;39.56;4.85;11.52;6.53;-1.80;11.71;0.15;5.11
