Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,331;-1.02;67.00;1.53;-0.42;96.61;2.73;0.27;125.55;5.04;0.04;140.36;5.00;-17.02;115.03;2.26;-24.34;91.79;-3.65;-28.32;71.79;1.54;-28.57;66.74;1.86;17.06;113.67;6.03;22.58;89.34;4.29;21.22;69.17;10.37;19.39;65.95;11.16;-7.60;67.09;4.66;-10.32;37.00;3.70;-9.70;8.96;-4.14;-9.77;0.07;5.14;5.64;66.94;5.63;8.77;36.85;3.10;9.52;8.69;-5.18;10.09;0.09;3.90
0,364;-1.01;67.00;1.53;-0.39;96.61;2.71;0.31;125.55;4.99;0.09;140.40;4.93;-16.98;115.05;2.22;-24.28;91.83;-3.65;-28.29;71.82;1.49;-28.52;66.84;1.96;17.07;113.65;6.05;22.59;89.31;4.27;21.19;69.14;10.37;19.36;65.85;11.19;-7.59;67.10;4.65;-10.31;36.99;3.70;-9.68;8.93;-4.18;-9.77;0.08;5.13;5.65;66.94;5.64;8.77;36.86;3.11;9.52;8.73;-5.19;10.09;0.11;3.89
0,398;-0.99;67.01;1.53;-0.37;96.61;2.69;0.34;125.55;4.95;0.14;140.43;4.86;-16.95;115.05;2.20;-24.23;91.87;-3.65;-28.25;71.84;1.42;-28.51;66.90;1.98;17.08;113.63;6.06;22.61;89.30;4.25;21.17;69.13;10.36;19.29;65.72;11.22;-7.57;67.11;4.64;-10.30;36.98;3.70;-9.67;8.91;-4.21;-9.77;0.08;5.12;5.66;66.95;5.65;8.77;36.86;3.11;9.52;8.73;-5.19;10.10;0.12;3.87
0,430;-0.97;67.01;1.53;-0.34;96.61;2.67;0.36;125.56;4.91;0.19;140.47;4.78;-16.92;115.04;2.18;-24.18;91.95;-3.64;-28.19;71.90;1.35;-28.48;66.94;1.87;17.10;113.62;6.06;22.63;89.30;4.24;21.14;69.14;10.36;19.28;65.64;11.23;-7.55;67.12;4.64;-10.29;36.97;3.70;-9.67;8.88;-4.22;-9.76;0.08;5.12;5.69;66.95;5.65;8.78;36.86;3.10;9.51;8.74;-5.19;10.11;0.13;3.85
0,464;-0.94;67.02;1.53;-0.31;96.61;2.65;0.39;125.56;4.86;0.23;140.49;4.71;-16.89;115.03;2.16;-24.12;92.01;-3.63;-28.14;71.95;1.27;-28.45;66.96;1.83;17.12;113.61;6.06;22.65;89.30;4.23;21.11;69.15;10.36;19.23;65.54;11.29;-7.53;67.12;4.63;-10.27;36.96;3.69;-9.67;8.86;-4.23;-9.76;0.07;5.11;5.72;66.95;5.66;8.78;36.86;3.10;9.51;8.71;-5.18;10.12;0.12;3.85
0,497;-0.92;67.02;1.53;-0.29;96.62;2.63;0.41;125.56;4.81;0.27;140.51;4.64;-16.87;115.02;2.13;-24.07;92.06;-3.63;-28.08;71.98;1.15;-28.45;66.99;1.72;17.14;113.60;6.06;22.67;89.30;4.22;21.08;69.16;10.37;19.21;65.44;11.27;-7.51;67.13;4.62;-10.26;36.95;3.69;-9.67;8.84;-4.24;-9.76;0.08;5.10;5.75;66.95;5.67;8.79;36.86;3.10;9.51;8.67;-5.19;10.12;0.10;3.83
0,530;-0.90;67.03;1.53;-0.26;96.62;2.60;0.44;125.56;4.76;0.30;140.53;4.57;-16.84;115.01;2.10;-24.03;92.10;-3.63;-28.02;71.99;1.02;-28.43;67.02;1.67;17.15;113.59;6.06;22.68;89.30;4.22;21.08;69.15;10.37;19.24;65.40;11.27;-7.50;67.15;4.60;-10.24;36.93;3.68;-9.67;8.83;-4.25;-9.76;0.08;5.09;5.77;66.95;5.68;8.80;36.86;3.09;9.50;8.62;-5.20;10.13;0.10;3.81
0,565;-0.88;67.03;1.53;-0.24;96.62;2.58;0.46;125.56;4.72;0.33;140.54;4.52;-16.81;115.00;2.06;-23.99;92.13;-3.63;-27.98;72.00;0.89;-28.44;66.98;1.55;17.16;113.59;6.05;22.70;89.27;4.21;21.10;69.12;10.36;19.23;65.37;11.26;-7.48;67.16;4.58;-10.23;36.92;3.67;-9.66;8.81;-4.27;-9.75;0.08;5.07;5.80;66.95;5.69;8.81;36.86;3.09;9.50;8.59;-5.20;10.13;0.08;3.80
0,597;-0.86;67.04;1.53;-0.22;96.62;2.56;0.46;125.55;4.69;0.35;140.55;4.48;-16.78;114.99;2.02;-23.96;92.14;-3.64;-27.94;71.99;0.77;-28.47;66.94;1.46;17.18;113.59;6.04;22.71;89.24;4.20;21.16;69.10;10.36;19.29;65.46;11.25;-7.46;67.17;4.56;-10.22;36.91;3.66;-9.66;8.80;-4.27;-9.75;0.07;5.08;5.82;66.96;5.70;8.82;36.87;3.08;9.50;8.58;-5.18;10.14;0.07;3.79
0,630;-0.84;67.04;1.52;-0.21;96.61;2.55;0.47;125.54;4.66;0.37;140.55;4.44;-16.77;114.97;1.98;-23.94;92.15;-3.65;-27.91;71.97;0.66;-28.48;66.92;1.34;17.19;113.59;6.03;22.72;89.21;4.19;21.21;69.07;10.37;19.38;65.57;11.22;-7.45;67.18;4.54;-10.21;36.90;3.66;-9.67;8.80;-4.25;-9.74;0.07;5.10;5.83;66.96;5.71;8.82;36.87;3.08;9.50;8.58;-5.18;10.14;0.06;3.79
0,665;-0.83;67.04;1.52;-0.20;96.61;2.53;0.48;125.53;4.63;0.39;140.54;4.41;-16.75;114.96;1.93;-23.93;92.14;-3.67;-27.89;71.94;0.54;-28.49;66.91;1.24;17.21;113.59;6.02;22.73;89.18;4.17;21.25;69.03;10.37;19.42;65.67;11.20;-7.44;67.18;4.52;-10.21;36.89;3.65;-9.68;8.81;-4.22;-9.74;0.06;5.12;5.84;66.96;5.72;8.83;36.88;3.08;9.51;8.59;-5.18;10.15;0.05;3.80
0,698;-0.83;67.04;1.52;-0.19;96.60;2.51;0.48;125.51;4.59;0.41;140.54;4.37;-16.73;114.94;1.85;-23.92;92.10;-3.72;-27.89;71.90;0.44;-28.55;66.85;1.05;17.23;113.58;6.02;22.74;89.13;4.15;21.32;68.99;10.37;19.45;65.79;11.15;-7.43;67.18;4.50;-10.20;36.88;3.65;-9.69;8.83;-4.19;-9.73;0.05;5.14;5.84;66.96;5.72;8.84;36.90;3.08;9.51;8.61;-5.19;10.15;0.05;3.81
0,730;-0.83;67.04;1.51;-0.18;96.60;2.49;0.49;125.50;4.56;0.43;140.55;4.33;-16.70;114.92;1.80;-23.91;92.07;-3.76;-27.89;71.86;0.35;-28.56;66.84;1.00;17.24;113.58;6.01;22.74;89.08;4.14;21.38;68.94;10.37;19.50;65.93;11.14;-7.43;67.18;4.49;-10.20;36.88;3.65;-9.70;8.85;-4.15;-9.73;0.05;5.17;5.84;66.95;5.73;8.84;36.90;3.08;9.52;8.62;-5.18;10.15;0.05;3.82
0,764;-0.82;67.04;1.51;-0.17;96.59;2.47;0.51;125.49;4.52;0.45;140.55;4.28;-16.68;114.93;1.72;-23.91;92.05;-3.82;-27.89;71.85;0.30;-28.57;66.84;0.90;17.27;113.58;5.99;22.74;89.04;4.12;21.43;68.89;10.36;19.51;66.02;11.09;-7.43;67.18;4.48;-10.20;36.88;3.65;-9.71;8.87;-4.10;-9.73;0.04;5.20;5.84;66.95;5.73;8.84;36.91;3.08;9.52;8.62;-5.16;10.14;0.04;3.83
0,798;-0.82;67.04;1.50;-0.16;96.59;2.44;0.54;125.48;4.47;0.47;140.56;4.23;-16.66;114.94;1.61;-23.89;92.03;-3.89;-27.90;71.83;0.26;-28.58;66.86;0.82;17.30;113.58;5.95;22.75;89.00;4.09;21.46;68.87;10.36;19.58;66.13;11.05;-7.43;67.19;4.47;-10.20;36.87;3.65;-9.72;8.90;-4.05;-9.73;0.03;5.23;5.84;66.95;5.73;8.85;36.91;3.08;9.53;8.60;-5.14;10.13;0.03;3.83
0,830;-0.82;67.04;1.50;-0.15;96.59;2.42;0.57;125.47;4.43;0.49;140.56;4.17;-16.64;114.94;1.50;-23.87;92.02;-3.96;-27.90;71.84;0.20;-28.60;66.86;0.73;17.34;113.58;5.90;22.76;88.99;4.07;21.48;68.85;10.36;19.59;66.18;11.04;-7.43;67.19;4.46;-10.19;36.87;3.64;-9.72;8.92;-4.01;-9.73;0.03;5.25;5.84;66.94;5.72;8.85;36.91;3.09;9.53;8.59;-5.13;10.12;0.02;3.84
0,863;-0.82;67.04;1.49;-0.13;96.59;2.38;0.60;125.46;4.37;0.52;140.56;4.11;-16.62;114.94;1.40;-23.85;92.03;-4.03;-27.91;71.84;0.13;-28.63;66.86;0.54;17.37;113.58;5.85;22.76;88.96;4.05;21.47;68.83;10.35;19.58;66.17;11.05;-7.43;67.20;4.45;-10.19;36.87;3.63;-9.72;8.95;-3.97;-9.73;0.03;5.27;5.84;66.94;5.71;8.86;36.91;3.09;9.53;8.56;-5.11;10.11;0.02;3.84
0,897;-0.82;67.05;1.48;-0.12;96.59;2.35;0.64;125.46;4.32;0.54;140.56;4.03;-16.61;114.95;1.30;-23.83;92.03;-4.10;-27.91;71.85;0.06;-28.65;66.85;0.37;17.40;113.58;5.80;22.77;88.94;4.02;21.47;68.81;10.34;19.58;66.18;11.00;-7.42;67.21;4.43;-10.18;36.87;3.63;-9.72;8.98;-3.97;-9.73;0.03;5.27;5.84;66.94;5.70;8.87;36.90;3.09;9.54;8.53;-5.10;10.10;0.01;3.83
0,932;-0.82;67.06;1.46;-0.10;96.59;2.31;0.68;125.45;4.25;0.56;140.56;3.95;-16.60;114.95;1.21;-23.80;92.03;-4.17;-27.91;71.86;0.00;-28.66;66.90;0.28;17.42;113.58;5.74;22.77;88.93;4.00;21.45;68.81;10.33;19.59;66.20;10.95;-7.42;67.22;4.41;-10.18;36.87;3.61;-9.71;8.99;-3.97;-9.73;0.03;5.27;5.85;66.95;5.69;8.88;36.88;3.08;9.55;8.49;-5.09;10.08;0.00;3.82
0,963;-0.81;67.07;1.44;-0.07;96.60;2.26;0.73;125.45;4.18;0.58;140.56;3.88;-16.60;114.96;1.12;-23.77;92.04;-4.24;-27.91;71.87;-0.06;-28.65;66.92;0.24;17.45;113.58;5.68;22.78;88.93;3.97;21.43;68.82;10.32;19.57;66.17;10.94;-7.41;67.23;4.38;-10.18;36.88;3.60;-9.69;8.98;-3.98;-9.73;0.03;5.26;5.85;66.96;5.67;8.88;36.86;3.07;9.54;8.44;-5.09;10.07;0.00;3.80
0,997;-0.80;67.08;1.42;-0.05;96.60;2.22;0.76;125.46;4.12;0.60;140.57;3.81;-16.60;114.96;1.04;-23.74;92.03;-4.31;-27.92;71.88;-0.12;-28.66;66.95;0.14;17.46;113.59;5.63;22.78;88.93;3.94;21.41;68.82;10.30;19.57;66.17;10.91;-7.40;67.24;4.36;-10.17;36.88;3.59;-9.68;8.96;-4.00;-9.73;0.03;5.26;5.86;66.97;5.66;8.89;36.85;3.06;9.53;8.41;-5.11;10.07;-0.01;3.80
1,029;-0.79;67.09;1.40;-0.04;96.61;2.17;0.77;125.48;4.05;0.61;140.57;3.73;-16.59;114.94;1.00;-23.71;92.03;-4.36;-27.92;71.88;-0.18;-28.67;66.91;0.08;17.48;113.59;5.59;22.79;88.93;3.92;21.41;68.82;10.29;19.54;66.05;10.87;-7.39;67.25;4.34;-10.17;36.88;3.57;-9.68;8.94;-4.06;-9.73;0.03;5.25;5.87;66.97;5.64;8.89;36.84;3.05;9.51;8.42;-5.12;10.07;0.00;3.80
1,063;-0.78;67.09;1.38;-0.02;96.62;2.13;0.76;125.51;3.97;0.62;140.58;3.66;-16.59;114.93;0.97;-23.69;92.03;-4.43;-27.92;71.89;-0.23;-28.67;66.91;0.04;17.48;113.59;5.55;22.80;88.94;3.88;21.40;68.83;10.25;19.51;65.95;10.87;-7.39;67.26;4.32;-10.17;36.88;3.56;-9.68;8.91;-4.13;-9.73;0.03;5.24;5.87;66.97;5.61;8.89;36.84;3.04;9.50;8.49;-5.13;10.07;0.00;3.83
1,097;-0.77;67.10;1.36;-0.02;96.63;2.08;0.76;125.53;3.90;0.63;140.59;3.58;-16.59;114.91;0.95;-23.66;92.03;-4.51;-27.92;71.89;-0.31;-28.67;66.89;0.00;17.46;113.60;5.52;22.81;88.96;3.86;21.39;68.84;10.22;19.51;65.85;10.82;-7.38;67.26;4.29;-10.17;36.89;3.55;-9.68;8.86;-4.21;-9.73;0.03;5.23;5.88;66.98;5.59;8.88;36.83;3.03;9.48;8.55;-5.16;10.08;0.00;3.84
1,129;-0.77;67.10;1.34;-0.02;96.64;2.04;0.74;125.55;3.84;0.64;140.60;3.52;-16.58;114.90;0.93;-23.64;92.02;-4.58;-27.92;71.88;-0.38;-28.65;66.91;0.04;17.45;113.60;5.49;22.82;88.98;3.84;21.39;68.87;10.18;19.51;65.74;10.79;-7.38;67.26;4.27;-10.17;36.89;3.54;-9.70;8.84;-4.24;-9.73;0.03;5.22;5.88;66.98;5.57;8.88;36.82;3.02;9.47;8.59;-5.20;10.08;0.01;3.86
1,163;-0.77;67.10;1.32;-0.03;96.65;2.00;0.69;125.57;3.78;0.64;140.62;3.47;-16.58;114.89;0.92;-23.62;92.00;-4.65;-27.93;71.87;-0.43;-28.63;66.85;0.10;17.44;113.61;5.46;22.83;89.01;3.83;21.40;68.88;10.14;19.51;65.71;10.77;-7.38;67.26;4.25;-10.18;36.90;3.54;-9.70;8.80;-4.28;-9.73;0.03;5.22;5.88;66.98;5.54;8.87;36.82;3.01;9.47;8.63;-5.24;10.09;0.01;3.87
1,197;-0.78;67.09;1.29;-0.06;96.66;1.97;0.62;125.58;3.73;0.63;140.61;3.46;-16.57;114.88;0.92;-23.61;91.98;-4.71;-27.93;71.86;-0.49;-28.61;66.82;0.15;17.42;113.61;5.44;22.84;89.03;3.83;21.41;68.90;10.11;19.52;65.73;10.76;-7.40;67.25;4.23;-10.21;36.90;3.55;-9.69;8.75;-4.30;-9.73;0.03;5.23;5.86;66.97;5.52;8.86;36.83;3.02;9.47;8.68;-5.27;10.10;0.00;3.89
1,230;-0.81;67.07;1.26;-0.10;96.65;1.94;0.55;125.58;3.71;0.59;140.58;3.49;-16.57;114.87;0.92;-23.61;91.95;-4.75;-27.94;71.82;-0.55;-28.61;66.74;0.10;17.40;113.62;5.42;22.86;89.06;3.83;21.42;68.92;10.09;19.49;65.73;10.73;-7.43;67.22;4.19;-10.24;36.89;3.61;-9.69;8.71;-4.28;-9.74;0.03;5.23;5.83;66.95;5.49;8.83;36.83;3.02;9.47;8.73;-5.29;10.11;0.00;3.93
1,263;-0.84;67.04;1.23;-0.14;96.63;1.92;0.50;125.56;3.71;0.50;140.53;3.62;-16.60;114.85;0.90;-23.61;91.92;-4.80;-27.94;71.79;-0.59;-28.61;66.65;0.05;17.38;113.62;5.40;22.87;89.10;3.84;21.43;68.95;10.06;19.50;65.79;10.72;-7.46;67.19;4.15;-10.28;36.89;3.69;-9.69;8.64;-4.20;-9.74;0.03;5.24;5.79;66.92;5.48;8.81;36.83;3.02;9.49;8.76;-5.32;10.12;-0.01;3.94
1,296;-0.89;67.00;1.19;-0.18;96.60;1.92;0.44;125.52;3.76;0.38;140.43;3.81;-16.64;114.83;0.88;-23.63;91.87;-4.83;-27.95;71.74;-0.66;-28.62;66.58;-0.05;17.34;113.62;5.38;22.89;89.14;3.84;21.44;68.99;10.05;19.54;65.91;10.70;-7.51;67.14;4.09;-10.34;36.88;3.78;-9.69;8.58;-4.07;-9.75;0.02;5.27;5.75;66.89;5.46;8.77;36.82;3.02;9.49;8.73;-5.35;10.13;-0.02;3.94
1,330;-0.94;66.95;1.16;-0.23;96.55;1.93;0.38;125.45;3.86;0.20;140.31;4.11;-16.71;114.80;0.85;-23.67;91.79;-4.87;-27.97;71.65;-0.72;-28.72;66.53;-0.23;17.28;113.60;5.40;22.89;89.18;3.86;21.45;69.02;10.05;19.55;66.03;10.69;-7.56;67.09;4.03;-10.40;36.84;3.91;-9.69;8.52;-3.92;-9.75;0.01;5.33;5.70;66.84;5.45;8.73;36.82;3.02;9.50;8.70;-5.37;10.13;-0.02;3.91
1,364;-0.99;66.89;1.11;-0.30;96.47;1.96;0.27;125.33;4.01;-0.03;140.13;4.49;-16.79;114.77;0.82;-23.72;91.71;-4.95;-28.02;71.58;-0.78;-28.84;66.49;-0.44;17.21;113.58;5.42;22.89;89.22;3.88;21.46;69.06;10.05;19.57;66.15;10.67;-7.62;67.02;3.97;-10.48;36.81;4.07;-9.69;8.46;-3.79;-9.75;0.00;5.38;5.65;66.79;5.43;8.68;36.81;3.02;9.49;8.67;-5.39;10.13;-0.02;3.88
1,397;-1.04;66.83;1.07;-0.39;96.38;2.01;0.11;125.16;4.24;-0.36;139.87;5.00;-16.91;114.75;0.81;-23.78;91.64;-5.05;-28.11;71.50;-0.90;-29.03;66.46;-0.86;17.07;113.58;5.52;22.89;89.28;3.90;21.46;69.11;10.05;19.57;66.22;10.62;-7.67;66.95;3.91;-10.56;36.76;4.26;-9.69;8.40;-3.66;-9.75;-0.01;5.44;5.60;66.73;5.41;8.63;36.80;3.01;9.50;8.68;-5.37;10.13;-0.02;3.85
1,430;-1.10;66.75;1.02;-0.50;96.25;2.11;-0.07;124.97;4.58;-0.74;139.58;5.62;-17.08;114.70;0.82;-23.88;91.56;-5.21;-28.26;71.43;-1.11;-29.22;66.43;-1.44;16.86;113.58;5.68;22.86;89.34;3.93;21.45;69.16;10.04;19.53;66.23;10.56;-7.74;66.86;3.85;-10.64;36.72;4.46;-9.72;8.32;-3.50;-9.75;-0.03;5.49;5.55;66.66;5.38;8.57;36.80;2.99;9.52;8.66;-5.36;10.13;-0.02;3.83
1,464;-1.15;66.68;0.98;-0.64;96.12;2.22;-0.31;124.77;4.93;-1.18;139.25;6.29;-17.31;114.66;0.84;-24.04;91.49;-5.43;-28.49;71.35;-1.55;-29.52;66.36;-2.20;16.61;113.59;5.89;22.78;89.42;3.98;21.43;69.22;10.02;19.52;66.25;10.46;-7.80;66.77;3.80;-10.71;36.68;4.63;-9.75;8.21;-3.36;-9.75;-0.04;5.55;5.51;66.60;5.36;8.50;36.80;2.97;9.54;8.64;-5.35;10.13;-0.02;3.81
1,496;-1.20;66.61;0.94;-0.83;95.97;2.38;-0.67;124.55;5.38;-1.69;138.91;7.03;-17.60;114.61;0.93;-24.23;91.42;-5.67;-28.76;71.27;-2.16;-29.88;66.34;-3.04;16.31;113.60;6.15;22.64;89.54;4.06;21.37;69.30;9.99;19.43;66.29;10.41;-7.86;66.69;3.74;-10.78;36.63;4.79;-9.78;8.12;-3.25;-9.75;-0.06;5.61;5.46;66.55;5.35;8.44;36.81;2.93;9.56;8.64;-5.33;10.13;-0.02;3.79
1,530;-1.26;66.54;0.92;-1.06;95.81;2.60;-1.07;124.31;5.90;-2.25;138.57;7.79;-17.95;114.56;1.08;-24.50;91.34;-5.97;-29.11;71.18;-2.85;-30.28;66.27;-4.10;15.89;113.59;6.55;22.46;89.67;4.21;21.28;69.39;9.94;19.32;66.34;10.33;-7.93;66.61;3.69;-10.85;36.60;4.93;-9.82;8.04;-3.16;-9.76;-0.08;5.66;5.41;66.49;5.34;8.37;36.82;2.89;9.57;8.65;-5.31;10.14;-0.03;3.78
1,564;-1.35;66.48;0.91;-1.35;95.64;2.85;-1.56;124.04;6.45;-2.82;138.22;8.51;-18.36;114.51;1.24;-24.82;91.27;-6.28;-29.53;71.11;-3.60;-30.72;66.20;-5.13;15.46;113.60;6.96;22.24;89.81;4.40;21.16;69.48;9.93;19.19;66.38;10.30;-8.02;66.54;3.66;-10.92;36.58;5.07;-9.86;7.96;-3.09;-9.76;-0.09;5.69;5.33;66.44;5.36;8.29;36.80;2.84;9.59;8.66;-5.29;10.14;-0.03;3.78
