Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,318;-6.93;90.43;-2.61;-8.42;125.02;0.31;-9.90;158.68;4.49;-9.67;172.96;5.42;-29.84;149.80;3.10;-37.27;124.60;-1.02;-37.43;104.37;4.59;-37.60;96.36;10.37;7.97;146.30;9.14;14.97;121.18;10.62;9.48;101.93;14.85;3.95;95.77;13.14;-15.44;89.94;0.29;-13.59;49.82;-6.93;-12.99;8.66;-11.99;-15.86;0.73;0.88;1.65;90.51;2.54;9.85;48.83;2.14;16.08;9.96;-3.06;13.67;-0.24;9.67
0,352;-6.93;90.42;-2.62;-8.42;125.01;0.31;-9.91;158.67;4.49;-9.70;172.96;5.42;-29.85;149.79;3.10;-37.26;124.57;-1.04;-37.44;104.30;4.63;-37.60;96.37;10.37;7.97;146.27;9.15;14.96;121.17;10.62;9.45;101.88;14.81;3.80;95.35;13.11;-15.43;89.93;0.28;-13.59;49.82;-6.91;-13.10;8.52;-11.84;-16.80;0.83;1.53;1.65;90.51;2.54;9.86;48.80;2.13;16.12;9.90;-2.90;13.70;-0.35;9.77
0,384;-6.93;90.42;-2.63;-8.43;125.01;0.31;-9.92;158.66;4.50;-9.73;172.97;5.42;-29.87;149.78;3.09;-37.25;124.56;-1.06;-37.45;104.27;4.62;-37.62;96.35;10.38;7.98;146.24;9.16;14.96;121.16;10.63;9.45;101.87;14.83;3.76;95.37;13.11;-15.43;89.92;0.26;-13.56;49.62;-7.03;-13.29;8.28;-11.58;-16.47;0.48;1.87;1.64;90.50;2.53;9.87;48.76;2.12;16.10;9.73;-3.00;14.25;-0.40;10.02
0,416;-6.94;90.41;-2.64;-8.43;125.00;0.30;-9.94;158.65;4.50;-9.77;172.97;5.41;-29.90;149.77;3.07;-37.24;124.54;-1.09;-37.45;104.29;4.61;-37.63;96.37;10.25;7.97;146.22;9.17;14.95;121.15;10.63;9.42;101.82;14.83;3.80;95.28;13.07;-15.43;89.91;0.24;-13.51;49.37;-7.14;-13.34;8.03;-11.45;-16.80;0.57;2.48;1.63;90.50;2.52;9.88;48.72;2.10;16.04;9.53;-3.13;13.96;-0.54;9.89
0,449;-6.94;90.41;-2.65;-8.44;124.99;0.30;-9.94;158.64;4.51;-9.81;172.97;5.41;-29.92;149.75;3.06;-37.24;124.52;-1.12;-37.44;104.29;4.58;-37.62;96.31;10.25;7.97;146.20;9.18;14.94;121.14;10.64;9.35;101.70;14.83;3.87;95.21;13.02;-15.43;89.90;0.23;-13.39;49.55;-6.99;-13.33;7.90;-11.44;-16.76;0.59;2.44;1.62;90.50;2.52;9.89;48.67;2.09;16.06;9.41;-3.09;13.86;-0.53;10.06
0,483;-6.94;90.40;-2.66;-8.45;124.99;0.30;-9.95;158.64;4.51;-9.87;172.97;5.41;-29.94;149.74;3.05;-37.24;124.49;-1.13;-37.44;104.23;4.60;-37.61;96.31;10.28;7.96;146.20;9.17;14.93;121.14;10.64;9.33;101.67;14.85;3.86;95.14;13.02;-15.43;89.90;0.22;-13.28;49.73;-6.88;-13.35;7.81;-11.39;-16.82;0.64;2.95;1.62;90.50;2.52;9.90;48.63;2.08;16.07;9.28;-3.05;13.81;-0.54;10.23
0,516;-6.95;90.40;-2.66;-8.45;124.99;0.30;-9.97;158.65;4.52;-9.92;172.95;5.43;-29.97;149.73;3.05;-37.25;124.45;-1.14;-37.43;104.17;4.62;-37.62;96.30;10.34;7.94;146.21;9.17;14.92;121.13;10.65;9.33;101.68;14.90;3.95;95.08;13.01;-15.43;89.90;0.22;-13.23;49.70;-6.91;-13.29;7.80;-11.40;-16.31;0.65;3.10;1.61;90.50;2.51;9.91;48.60;2.08;16.07;9.20;-3.01;13.75;-0.42;10.48
0,549;-6.95;90.40;-2.67;-8.46;124.99;0.29;-9.97;158.66;4.52;-9.99;172.93;5.44;-29.99;149.72;3.04;-37.27;124.43;-1.14;-37.41;104.17;4.59;-37.64;96.29;10.30;7.93;146.20;9.17;14.92;121.13;10.65;9.36;101.71;14.96;4.06;95.08;13.00;-15.43;89.89;0.21;-13.20;49.69;-6.94;-13.21;7.78;-11.43;-16.27;0.84;3.18;1.60;90.50;2.51;9.91;48.58;2.07;16.03;9.11;-2.99;13.74;-0.32;10.67
0,584;-6.96;90.40;-2.67;-8.47;124.99;0.29;-9.98;158.66;4.52;-10.06;172.90;5.46;-30.03;149.70;3.03;-37.28;124.42;-1.13;-37.41;104.16;4.58;-37.64;96.29;10.31;7.92;146.19;9.17;14.92;121.13;10.66;9.19;101.47;15.02;3.90;94.96;13.00;-15.44;89.89;0.21;-13.17;49.67;-6.98;-13.14;7.76;-11.46;-16.03;0.54;3.01;1.59;90.50;2.50;9.91;48.56;2.07;16.02;9.06;-2.97;13.72;-0.15;10.90
0,616;-6.96;90.39;-2.67;-8.47;124.98;0.31;-9.98;158.64;4.56;-10.15;172.86;5.52;-30.05;149.67;3.04;-37.30;124.43;-1.09;-37.39;104.29;4.60;-37.61;96.33;10.46;7.91;146.18;9.22;14.92;121.10;10.72;9.07;101.30;15.08;3.79;94.71;13.12;-15.44;89.88;0.22;-13.13;49.64;-7.00;-13.05;7.81;-11.50;-16.23;0.76;2.98;1.59;90.49;2.51;9.90;48.55;2.11;16.05;9.11;-2.77;13.66;-0.06;11.13
0,649;-6.97;90.38;-2.66;-8.47;124.97;0.33;-9.98;158.63;4.60;-10.23;172.82;5.57;-30.06;149.64;3.01;-37.31;124.45;-1.04;-37.40;104.36;4.64;-37.61;96.33;10.47;7.90;146.16;9.27;14.90;121.07;10.78;9.08;101.28;15.13;3.73;94.56;13.12;-15.44;89.88;0.22;-13.11;49.61;-7.02;-13.10;7.81;-11.43;-16.66;0.97;3.04;1.58;90.49;2.52;9.89;48.55;2.15;16.11;9.30;-2.52;13.94;-0.09;11.24
0,684;-6.97;90.38;-2.65;-8.48;124.96;0.35;-9.99;158.61;4.62;-10.32;172.79;5.62;-30.07;149.61;2.98;-37.32;124.46;-1.00;-37.41;104.35;4.69;-37.63;96.34;10.47;7.89;146.14;9.31;14.89;121.05;10.83;9.14;101.32;15.18;3.79;94.54;13.10;-15.44;89.87;0.23;-13.14;49.37;-7.18;-13.17;7.80;-11.33;-17.27;1.20;3.54;1.57;90.48;2.52;9.89;48.54;2.19;16.15;9.42;-2.36;13.71;0.00;11.23
0,716;-6.98;90.37;-2.65;-8.49;124.95;0.36;-10.00;158.59;4.65;-10.40;172.75;5.66;-30.08;149.57;2.91;-37.33;124.48;-0.97;-37.43;104.31;4.76;-37.64;96.38;10.42;7.89;146.12;9.36;14.88;121.04;10.87;9.17;101.37;15.19;3.84;94.53;13.09;-15.44;89.86;0.24;-13.23;48.90;-7.49;-13.16;7.80;-11.30;-18.04;1.52;3.94;1.56;90.47;2.53;9.88;48.53;2.22;16.15;9.48;-2.29;13.51;0.08;11.26
0,751;-6.98;90.36;-2.64;-8.50;124.93;0.37;-10.02;158.57;4.67;-10.47;172.72;5.69;-30.10;149.54;2.84;-37.33;124.49;-0.94;-37.45;104.26;4.82;-37.63;96.31;10.43;7.89;146.09;9.41;14.87;121.03;10.91;9.17;101.37;15.18;3.69;94.57;13.14;-15.45;89.86;0.24;-13.28;48.65;-7.63;-13.17;7.81;-11.30;-18.60;1.51;3.71;1.56;90.46;2.54;9.87;48.52;2.24;16.16;9.53;-2.24;13.64;0.03;11.23
0,784;-6.99;90.36;-2.63;-8.51;124.92;0.39;-10.05;158.55;4.68;-10.54;172.70;5.72;-30.11;149.50;2.76;-37.34;124.50;-0.93;-37.46;104.19;4.89;-37.64;96.27;10.48;7.89;146.07;9.46;14.86;121.02;10.95;9.15;101.35;15.16;3.55;94.64;13.19;-15.45;89.85;0.26;-13.30;48.64;-7.62;-13.26;7.77;-11.23;-18.99;1.57;3.75;1.55;90.46;2.55;9.86;48.51;2.27;16.18;9.60;-2.23;13.74;0.14;11.29
0,816;-6.99;90.35;-2.61;-8.52;124.91;0.41;-10.08;158.53;4.70;-10.61;172.68;5.74;-30.12;149.46;2.70;-37.34;124.51;-0.91;-37.47;104.12;4.96;-37.62;96.28;10.52;7.88;146.08;9.49;14.84;121.01;10.98;9.21;101.49;15.13;3.51;94.75;13.26;-15.46;89.84;0.27;-13.30;49.24;-7.25;-13.29;7.86;-11.24;-19.11;1.82;3.82;1.55;90.46;2.57;9.86;48.51;2.28;16.20;9.72;-2.27;13.79;0.26;11.24
0,850;-6.99;90.35;-2.61;-8.54;124.90;0.41;-10.11;158.52;4.70;-10.65;172.67;5.73;-30.12;149.43;2.59;-37.34;124.51;-0.92;-37.49;104.02;4.99;-37.64;96.31;10.36;7.86;146.09;9.49;14.83;121.03;10.98;9.34;101.73;15.09;3.55;94.93;13.23;-15.46;89.84;0.28;-13.34;49.24;-7.26;-13.30;7.96;-11.30;-19.19;1.77;3.63;1.54;90.46;2.57;9.85;48.51;2.27;16.20;9.85;-2.40;13.79;0.24;10.98
0,883;-7.00;90.35;-2.61;-8.55;124.90;0.40;-10.14;158.51;4.68;-10.69;172.67;5.70;-30.13;149.42;2.53;-37.34;124.50;-0.95;-37.51;103.86;5.04;-37.63;96.29;10.24;7.84;146.11;9.48;14.82;121.06;10.94;9.33;101.82;15.05;3.62;94.96;13.19;-15.47;89.84;0.28;-13.41;49.78;-7.02;-13.30;8.05;-11.37;-19.17;1.58;3.38;1.54;90.46;2.57;9.85;48.52;2.23;16.20;9.92;-2.49;13.83;0.36;10.97
0,917;-7.00;90.35;-2.61;-8.57;124.89;0.40;-10.17;158.50;4.66;-10.72;172.67;5.68;-30.14;149.42;2.47;-37.34;124.51;-0.98;-37.50;103.82;5.02;-37.62;96.27;10.29;7.83;146.13;9.46;14.82;121.10;10.91;9.33;101.85;15.00;3.71;95.26;13.24;-15.47;89.84;0.29;-13.44;49.79;-7.04;-13.28;8.16;-11.44;-19.14;1.47;3.20;1.54;90.46;2.56;9.84;48.54;2.20;16.20;9.93;-2.50;14.21;0.43;11.19
0,950;-7.01;90.35;-2.61;-8.58;124.89;0.39;-10.20;158.50;4.64;-10.74;172.67;5.65;-30.16;149.41;2.46;-37.35;124.51;-1.00;-37.49;103.81;5.00;-37.65;96.23;10.32;7.81;146.14;9.45;14.82;121.12;10.89;9.21;101.57;15.05;3.49;95.10;13.29;-15.48;89.84;0.29;-13.46;49.79;-7.05;-13.36;8.18;-11.41;-18.74;1.29;3.28;1.53;90.46;2.56;9.84;48.56;2.18;16.22;9.98;-2.49;14.72;0.43;11.34
0,985;-7.01;90.35;-2.61;-8.60;124.88;0.38;-10.22;158.49;4.63;-10.76;172.67;5.63;-30.17;149.41;2.47;-37.35;124.52;-1.01;-37.49;103.80;4.99;-37.66;96.24;10.30;7.79;146.18;9.42;14.82;121.15;10.87;9.14;101.43;15.09;3.50;94.98;13.33;-15.48;89.84;0.30;-13.48;49.80;-7.07;-13.29;8.12;-11.42;-18.62;1.33;3.37;1.53;90.46;2.55;9.83;48.58;2.15;16.22;10.04;-2.49;14.89;0.33;11.17
1,017;-7.01;90.35;-2.61;-8.61;124.88;0.38;-10.25;158.48;4.63;-10.78;172.67;5.62;-30.20;149.40;2.50;-37.36;124.51;-1.00;-37.49;103.77;4.99;-37.61;96.26;10.26;7.77;146.21;9.40;14.82;121.17;10.86;9.21;101.46;15.20;3.67;94.97;13.35;-15.48;89.84;0.30;-13.49;49.80;-7.08;-13.18;8.12;-11.47;-18.47;1.42;3.41;1.53;90.46;2.55;9.83;48.60;2.14;16.22;10.11;-2.49;14.88;0.41;11.20
1,049;-7.01;90.35;-2.61;-8.62;124.88;0.37;-10.27;158.48;4.62;-10.79;172.67;5.60;-30.22;149.39;2.54;-37.38;124.51;-0.98;-37.48;103.78;4.97;-37.58;96.25;10.26;7.76;146.23;9.39;14.83;121.20;10.84;9.22;101.44;15.25;3.77;94.92;13.34;-15.48;89.84;0.30;-13.53;49.51;-7.27;-13.04;8.17;-11.58;-18.29;1.44;3.31;1.53;90.46;2.54;9.83;48.62;2.13;16.23;10.16;-2.48;14.77;0.21;10.95
1,083;-7.01;90.35;-2.61;-8.63;124.87;0.37;-10.29;158.48;4.61;-10.81;172.67;5.58;-30.25;149.38;2.59;-37.39;124.51;-0.98;-37.47;103.79;4.94;-37.59;96.19;10.30;7.75;146.25;9.37;14.85;121.23;10.83;9.22;101.39;15.29;3.76;94.92;13.34;-15.48;89.84;0.30;-13.58;49.66;-7.21;-13.01;8.15;-11.57;-18.27;1.58;3.42;1.54;90.47;2.54;9.83;48.63;2.12;16.20;10.06;-2.52;14.66;0.04;10.85
1,118;-7.01;90.36;-2.60;-8.64;124.87;0.36;-10.31;158.47;4.60;-10.82;172.67;5.56;-30.28;149.36;2.65;-37.39;124.50;-0.97;-37.46;103.80;4.91;-37.59;96.14;10.38;7.74;146.26;9.36;14.86;121.26;10.82;9.06;101.08;15.37;3.59;94.73;13.35;-15.49;89.84;0.31;-13.52;49.46;-7.21;-12.98;8.11;-11.54;-17.51;1.24;3.39;1.54;90.47;2.55;9.82;48.65;2.12;16.18;9.96;-2.55;14.60;-0.07;10.80
1,151;-7.01;90.36;-2.60;-8.65;124.87;0.36;-10.33;158.49;4.60;-10.83;172.67;5.55;-30.29;149.35;2.67;-37.40;124.50;-0.96;-37.45;103.79;4.89;-37.65;96.13;10.41;7.73;146.29;9.35;14.88;121.28;10.82;8.87;100.73;15.46;3.33;94.34;13.39;-15.49;89.84;0.31;-13.47;49.18;-7.28;-12.96;8.04;-11.51;-17.72;1.26;3.34;1.55;90.47;2.55;9.82;48.66;2.12;16.17;9.89;-2.56;14.49;-0.30;10.55
1,184;-7.01;90.36;-2.59;-8.66;124.88;0.37;-10.34;158.50;4.60;-10.84;172.68;5.53;-30.31;149.34;2.70;-37.41;124.49;-0.96;-37.46;103.73;4.92;-37.69;96.09;10.42;7.72;146.31;9.33;14.89;121.31;10.81;8.81;100.68;15.49;3.37;94.27;13.40;-15.49;89.84;0.32;-13.43;49.16;-7.21;-12.75;7.94;-11.60;-17.92;1.38;3.20;1.56;90.47;2.56;9.82;48.66;2.11;16.17;9.84;-2.58;14.39;-0.44;10.40
1,218;-7.01;90.36;-2.58;-8.66;124.88;0.37;-10.34;158.51;4.60;-10.85;172.68;5.52;-30.31;149.34;2.70;-37.41;124.48;-0.95;-37.46;103.69;4.94;-37.68;96.06;10.45;7.72;146.32;9.32;14.90;121.33;10.80;8.83;100.75;15.47;3.45;94.38;13.39;-15.50;89.84;0.32;-13.43;49.66;-6.88;-12.78;7.83;-11.56;-18.14;1.44;3.28;1.56;90.48;2.58;9.81;48.65;2.11;16.17;9.79;-2.62;13.54;-0.45;9.90
1,251;-7.01;90.36;-2.58;-8.67;124.89;0.37;-10.34;158.53;4.60;-10.85;172.68;5.51;-30.29;149.35;2.69;-37.42;124.48;-0.95;-37.46;103.66;4.96;-37.69;96.08;10.45;7.73;146.32;9.32;14.92;121.34;10.79;8.77;100.66;15.42;3.35;94.32;13.38;-15.50;89.84;0.33;-13.41;49.68;-6.86;-12.88;8.03;-11.61;-18.20;1.37;3.05;1.56;90.48;2.58;9.81;48.65;2.10;16.17;9.73;-2.62;13.30;-0.50;9.87
1,284;-7.01;90.37;-2.58;-8.67;124.89;0.37;-10.33;158.54;4.61;-10.86;172.68;5.51;-30.28;149.37;2.68;-37.41;124.48;-0.97;-37.46;103.62;4.99;-37.70;96.12;10.35;7.73;146.32;9.31;14.95;121.33;10.78;8.66;100.44;15.37;3.22;94.16;13.36;-15.51;89.84;0.33;-13.39;49.69;-6.85;-13.03;8.11;-11.56;-18.45;1.20;2.86;1.56;90.49;2.59;9.81;48.66;2.09;16.17;9.68;-2.63;12.93;-0.84;9.34
1,317;-7.02;90.37;-2.57;-8.67;124.89;0.37;-10.31;158.54;4.62;-10.85;172.68;5.51;-30.26;149.38;2.68;-37.41;124.49;-0.98;-37.49;103.62;5.01;-37.71;96.16;10.26;7.74;146.33;9.31;14.99;121.34;10.75;8.58;100.20;15.35;3.18;93.98;13.33;-15.52;89.85;0.33;-13.34;49.51;-6.93;-13.06;8.22;-11.62;-17.65;0.76;2.57;1.56;90.49;2.59;9.81;48.66;2.09;16.20;9.70;-2.59;12.97;-0.77;9.43
1,351;-7.03;90.37;-2.57;-8.66;124.90;0.37;-10.29;158.55;4.62;-10.85;172.67;5.52;-30.24;149.40;2.67;-37.41;124.50;-0.98;-37.51;103.67;5.02;-37.71;96.17;10.30;7.75;146.34;9.30;15.02;121.35;10.73;8.58;100.13;15.32;3.33;93.93;13.29;-15.53;89.85;0.33;-13.33;49.30;-7.07;-13.13;8.24;-11.60;-17.15;0.51;2.44;1.55;90.49;2.60;9.81;48.65;2.07;16.24;9.78;-2.53;13.00;-0.65;9.53
1,385;-7.03;90.38;-2.57;-8.66;124.90;0.37;-10.26;158.55;4.63;-10.84;172.65;5.53;-30.23;149.41;2.68;-37.41;124.51;-1.00;-37.53;103.73;5.02;-37.69;96.20;10.27;7.76;146.35;9.29;15.08;121.36;10.71;8.66;100.23;15.27;3.57;94.04;13.26;-15.53;89.85;0.34;-13.33;49.32;-7.12;-13.22;8.26;-11.56;-17.40;0.84;2.74;1.54;90.50;2.60;9.82;48.62;2.06;16.28;9.84;-2.49;12.86;-0.58;9.56
1,416;-7.04;90.38;-2.57;-8.66;124.90;0.37;-10.24;158.54;4.64;-10.82;172.62;5.56;-30.22;149.42;2.70;-37.40;124.50;-1.03;-37.55;103.79;5.02;-37.62;96.21;10.32;7.77;146.35;9.28;15.16;121.37;10.70;8.92;100.56;15.25;3.69;94.24;13.23;-15.54;89.86;0.33;-13.32;49.69;-6.98;-13.38;8.32;-11.49;-17.34;0.86;2.92;1.54;90.50;2.60;9.83;48.60;2.05;16.29;9.86;-2.47;12.91;-0.52;9.64
1,449;-7.04;90.38;-2.59;-8.66;124.89;0.37;-10.23;158.52;4.64;-10.80;172.56;5.62;-30.20;149.43;2.67;-37.38;124.49;-1.06;-37.55;103.89;4.99;-37.60;96.24;10.31;7.79;146.35;9.28;15.23;121.38;10.70;9.06;100.79;15.25;3.71;94.29;13.25;-15.54;89.86;0.32;-13.33;49.51;-7.13;-13.55;8.41;-11.41;-17.27;0.84;3.05;1.54;90.50;2.58;9.84;48.58;2.04;16.31;9.86;-2.44;13.32;-0.51;9.93
1,483;-7.03;90.37;-2.60;-8.65;124.88;0.37;-10.20;158.48;4.67;-10.77;172.46;5.71;-30.18;149.43;2.66;-37.36;124.49;-1.11;-37.54;103.94;4.96;-37.58;96.21;10.31;7.83;146.35;9.27;15.34;121.40;10.72;9.20;101.01;15.26;3.66;94.46;13.33;-15.53;89.85;0.30;-13.33;49.30;-7.26;-13.64;8.39;-11.30;-17.26;0.89;3.27;1.54;90.49;2.57;9.85;48.55;2.03;16.34;9.88;-2.38;13.75;-0.56;10.17
1,517;-7.02;90.36;-2.62;-8.63;124.85;0.37;-10.16;158.41;4.71;-10.74;172.32;5.86;-30.16;149.41;2.64;-37.32;124.48;-1.20;-37.53;104.03;4.91;-37.57;96.18;10.41;7.86;146.35;9.25;15.44;121.43;10.73;9.38;101.26;15.27;3.67;94.70;13.40;-15.52;89.85;0.27;-13.34;49.32;-7.25;-13.70;8.27;-11.19;-17.45;0.87;3.38;1.54;90.48;2.55;9.86;48.52;2.02;16.37;9.89;-2.36;13.98;-0.54;10.30
