Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,317;0.97;64.66;-6.41;1.27;94.59;-4.99;1.57;123.82;-2.34;2.77;134.61;-3.53;-11.90;113.93;1.97;-22.27;87.95;-3.07;-25.11;66.06;-0.90;-23.82;61.74;0.51;18.41;112.55;-3.74;24.13;87.70;-9.91;24.16;67.06;-4.00;22.98;61.84;-2.85;-5.81;64.87;-1.66;-10.46;35.18;-2.43;-10.24;4.12;-5.60;-8.23;0.02;7.63;8.01;64.38;-3.50;9.61;35.25;-3.76;8.37;4.33;-7.66;10.20;0.22;5.59
0,350;0.97;64.66;-6.41;1.27;94.60;-4.98;1.57;123.82;-2.32;2.77;134.62;-3.52;-11.90;113.92;2.00;-22.27;87.94;-3.05;-24.96;65.38;-0.93;-23.73;61.39;0.42;18.40;112.56;-3.72;24.12;87.66;-9.88;24.16;67.02;-3.99;22.97;61.87;-2.77;-5.82;64.88;-1.66;-10.47;35.18;-2.44;-10.25;4.12;-5.59;-8.23;0.02;7.65;8.01;64.38;-3.51;9.61;35.26;-3.76;8.36;4.34;-7.66;10.19;0.23;5.59
0,383;0.97;64.67;-6.41;1.27;94.60;-4.98;1.57;123.83;-2.30;2.77;134.63;-3.51;-11.91;113.91;2.02;-22.27;87.93;-3.03;-24.77;65.06;-0.98;-23.67;61.32;0.46;18.40;112.57;-3.71;24.12;87.63;-9.86;24.15;66.98;-3.98;22.97;61.92;-2.70;-5.82;64.88;-1.65;-10.49;35.19;-2.43;-10.26;4.12;-5.57;-8.24;0.02;7.67;8.01;64.38;-3.52;9.61;35.26;-3.76;8.36;4.35;-7.66;10.19;0.24;5.58
0,417;0.97;64.67;-6.42;1.27;94.60;-4.97;1.57;123.84;-2.27;2.77;134.64;-3.49;-11.91;113.90;2.05;-22.26;87.92;-3.00;-24.59;64.37;-0.97;-23.58;60.98;0.33;18.39;112.58;-3.69;24.11;87.58;-9.85;24.14;66.94;-3.96;22.98;61.98;-2.69;-5.82;64.88;-1.65;-10.50;35.19;-2.42;-10.27;4.12;-5.55;-8.25;0.02;7.69;8.01;64.38;-3.54;9.61;35.27;-3.76;8.35;4.35;-7.66;10.19;0.24;5.58
0,450;0.97;64.67;-6.41;1.27;94.61;-4.96;1.57;123.84;-2.24;2.76;134.65;-3.47;-11.93;113.92;2.07;-22.28;87.92;-2.95;-24.41;64.04;-0.99;-23.51;60.90;0.29;18.38;112.59;-3.68;24.10;87.55;-9.85;24.13;66.91;-3.95;22.97;62.02;-2.67;-5.82;64.88;-1.64;-10.51;35.19;-2.41;-10.28;4.12;-5.53;-8.26;0.02;7.71;8.01;64.39;-3.54;9.60;35.27;-3.76;8.35;4.35;-7.68;10.19;0.24;5.56
0,483;0.98;64.68;-6.41;1.27;94.61;-4.94;1.58;123.85;-2.21;2.76;134.66;-3.44;-11.95;113.94;2.08;-22.30;87.93;-2.91;-24.32;63.95;-0.82;-23.48;60.92;0.36;18.37;112.59;-3.66;24.09;87.52;-9.85;24.12;66.88;-3.94;22.97;62.06;-2.61;-5.81;64.89;-1.63;-10.53;35.19;-2.40;-10.30;4.12;-5.52;-8.28;0.01;7.72;8.02;64.40;-3.53;9.60;35.27;-3.77;8.35;4.35;-7.69;10.18;0.24;5.55
0,517;0.98;64.68;-6.40;1.27;94.62;-4.93;1.58;123.85;-2.18;2.75;134.67;-3.42;-11.98;113.96;2.08;-22.31;87.94;-2.86;-24.50;64.32;-0.54;-23.55;61.02;0.45;18.36;112.59;-3.64;24.08;87.51;-9.84;24.11;66.87;-3.94;22.99;62.09;-2.60;-5.82;64.89;-1.62;-10.54;35.20;-2.39;-10.31;4.13;-5.50;-8.29;0.02;7.73;8.02;64.40;-3.52;9.60;35.26;-3.78;8.35;4.35;-7.69;10.18;0.23;5.55
0,550;0.97;64.69;-6.39;1.26;94.62;-4.91;1.58;123.86;-2.15;2.75;134.68;-3.40;-12.00;113.99;2.07;-22.33;87.95;-2.80;-24.55;64.33;-0.46;-23.53;61.03;0.45;18.36;112.59;-3.63;24.08;87.52;-9.85;24.11;66.88;-3.92;22.97;62.04;-2.62;-5.83;64.90;-1.62;-10.55;35.20;-2.39;-10.29;4.13;-5.50;-8.28;0.02;7.73;8.02;64.41;-3.50;9.60;35.26;-3.78;8.36;4.35;-7.70;10.18;0.23;5.54
0,583;0.96;64.70;-6.38;1.26;94.63;-4.89;1.58;123.86;-2.13;2.74;134.68;-3.38;-12.02;114.02;2.07;-22.34;87.96;-2.75;-24.73;64.84;-0.30;-23.63;61.23;0.58;18.35;112.59;-3.61;24.07;87.55;-9.86;24.12;66.92;-3.91;22.95;62.01;-2.62;-5.83;64.91;-1.62;-10.55;35.21;-2.38;-10.28;4.14;-5.50;-8.28;0.03;7.73;8.01;64.41;-3.48;9.60;35.26;-3.78;8.36;4.35;-7.70;10.18;0.23;5.54
0,617;0.95;64.70;-6.37;1.26;94.63;-4.88;1.59;123.87;-2.11;2.73;134.69;-3.36;-12.03;114.03;2.08;-22.36;87.97;-2.70;-24.66;65.04;-0.20;-23.63;61.37;0.65;18.35;112.59;-3.60;24.07;87.58;-9.86;24.12;66.95;-3.89;22.92;61.92;-2.63;-5.84;64.91;-1.62;-10.56;35.21;-2.38;-10.27;4.14;-5.51;-8.27;0.03;7.73;8.00;64.41;-3.47;9.60;35.26;-3.79;8.34;4.34;-7.69;10.15;0.22;5.55
0,650;0.95;64.70;-6.37;1.26;94.63;-4.87;1.59;123.87;-2.09;2.73;134.70;-3.34;-12.03;114.04;2.11;-22.38;87.97;-2.65;-24.88;65.54;-0.15;-23.79;61.56;0.69;18.34;112.58;-3.58;24.06;87.60;-9.86;24.13;66.98;-3.88;22.91;61.81;-2.63;-5.84;64.92;-1.62;-10.56;35.21;-2.38;-10.27;4.15;-5.52;-8.26;0.03;7.71;7.98;64.41;-3.46;9.60;35.25;-3.79;8.31;4.33;-7.67;10.13;0.21;5.57
0,683;0.93;64.70;-6.36;1.25;94.64;-4.85;1.59;123.87;-2.07;2.72;134.70;-3.32;-12.03;114.03;2.14;-22.40;87.97;-2.61;-25.10;66.04;-0.12;-23.89;61.77;0.81;18.34;112.57;-3.57;24.06;87.63;-9.85;24.14;67.01;-3.88;22.90;61.77;-2.64;-5.86;64.92;-1.61;-10.56;35.22;-2.38;-10.27;4.15;-5.53;-8.26;0.04;7.70;7.96;64.40;-3.45;9.60;35.25;-3.78;8.29;4.33;-7.65;10.12;0.21;5.59
0,718;0.92;64.70;-6.36;1.25;94.63;-4.84;1.59;123.87;-2.05;2.72;134.71;-3.31;-12.02;114.02;2.17;-22.41;87.96;-2.58;-25.33;66.35;-0.12;-23.96;61.82;0.87;18.33;112.56;-3.56;24.06;87.65;-9.85;24.15;67.03;-3.87;22.90;61.75;-2.66;-5.86;64.92;-1.61;-10.55;35.22;-2.37;-10.27;4.16;-5.54;-8.25;0.04;7.69;7.95;64.40;-3.45;9.60;35.25;-3.78;8.27;4.32;-7.63;10.10;0.20;5.61
0,751;0.91;64.70;-6.36;1.24;94.63;-4.84;1.58;123.87;-2.03;2.71;134.71;-3.30;-12.01;114.00;2.21;-22.42;87.96;-2.56;-25.45;66.48;-0.19;-23.99;61.88;0.93;18.33;112.55;-3.55;24.06;87.65;-9.85;24.16;67.03;-3.85;22.89;61.72;-2.71;-5.87;64.92;-1.61;-10.55;35.23;-2.37;-10.27;4.17;-5.55;-8.24;0.05;7.67;7.93;64.39;-3.45;9.61;35.24;-3.77;8.25;4.32;-7.60;10.09;0.20;5.63
0,783;0.90;64.70;-6.36;1.23;94.64;-4.83;1.58;123.87;-2.01;2.70;134.71;-3.28;-12.02;114.00;2.24;-22.42;87.96;-2.54;-25.55;66.65;-0.20;-24.05;61.90;0.98;18.33;112.55;-3.53;24.05;87.64;-9.85;24.16;67.03;-3.85;22.86;61.66;-2.66;-5.88;64.93;-1.62;-10.53;35.23;-2.37;-10.28;4.18;-5.56;-8.25;0.06;7.67;7.91;64.39;-3.45;9.61;35.24;-3.76;8.23;4.32;-7.58;10.08;0.20;5.65
0,817;0.88;64.70;-6.36;1.23;94.63;-4.82;1.57;123.87;-1.99;2.70;134.71;-3.27;-12.02;114.00;2.26;-22.42;87.96;-2.52;-25.40;66.52;-0.13;-24.00;61.88;0.97;18.32;112.54;-3.51;24.05;87.62;-9.84;24.15;67.00;-3.84;22.86;61.64;-2.60;-5.89;64.93;-1.62;-10.51;35.24;-2.36;-10.30;4.19;-5.56;-8.27;0.07;7.67;7.89;64.39;-3.44;9.61;35.24;-3.75;8.20;4.32;-7.56;10.05;0.19;5.67
0,849;0.86;64.69;-6.35;1.21;94.63;-4.81;1.57;123.86;-1.97;2.68;134.71;-3.26;-12.03;114.00;2.28;-22.43;87.95;-2.50;-25.54;66.67;-0.18;-24.06;61.90;0.95;18.32;112.53;-3.49;24.04;87.58;-9.84;24.14;66.97;-3.82;22.87;61.59;-2.66;-5.91;64.92;-1.61;-10.49;35.25;-2.35;-10.31;4.19;-5.55;-8.27;0.07;7.67;7.87;64.38;-3.44;9.61;35.24;-3.74;8.19;4.31;-7.55;10.04;0.19;5.68
0,883;0.85;64.69;-6.34;1.20;94.62;-4.79;1.56;123.85;-1.95;2.67;134.70;-3.24;-12.05;114.01;2.29;-22.43;87.96;-2.48;-25.67;66.82;-0.20;-24.09;61.96;1.02;18.31;112.53;-3.48;24.04;87.54;-9.84;24.13;66.93;-3.81;22.86;61.56;-2.64;-5.93;64.92;-1.61;-10.48;35.25;-2.34;-10.30;4.20;-5.56;-8.27;0.08;7.67;7.85;64.38;-3.43;9.61;35.24;-3.73;8.20;4.32;-7.55;10.04;0.19;5.68
0,917;0.83;64.68;-6.34;1.19;94.62;-4.78;1.55;123.84;-1.93;2.65;134.69;-3.23;-12.06;114.02;2.29;-22.43;87.95;-2.46;-25.46;66.54;-0.19;-23.97;61.94;0.99;18.31;112.52;-3.46;24.03;87.50;-9.84;24.12;66.90;-3.79;22.84;61.58;-2.68;-5.94;64.92;-1.61;-10.47;35.25;-2.34;-10.29;4.20;-5.56;-8.26;0.08;7.67;7.83;64.38;-3.41;9.61;35.25;-3.73;8.21;4.32;-7.56;10.04;0.20;5.68
0,950;0.82;64.68;-6.33;1.18;94.61;-4.77;1.55;123.84;-1.91;2.64;134.69;-3.22;-12.07;114.02;2.28;-22.43;87.95;-2.45;-25.25;66.26;-0.20;-23.90;61.87;0.92;18.31;112.51;-3.45;24.02;87.48;-9.84;24.11;66.87;-3.78;22.82;61.57;-2.71;-5.95;64.91;-1.60;-10.47;35.25;-2.34;-10.27;4.20;-5.56;-8.25;0.07;7.67;7.82;64.38;-3.39;9.61;35.25;-3.72;8.21;4.33;-7.56;10.04;0.20;5.67
0,983;0.80;64.68;-6.32;1.17;94.61;-4.76;1.54;123.83;-1.90;2.63;134.69;-3.21;-12.08;114.02;2.29;-22.43;87.95;-2.45;-25.04;65.97;-0.20;-23.82;61.81;0.84;18.31;112.51;-3.43;24.02;87.47;-9.84;24.10;66.87;-3.78;22.81;61.56;-2.70;-5.96;64.91;-1.62;-10.47;35.24;-2.34;-10.27;4.19;-5.57;-8.26;0.07;7.66;7.80;64.38;-3.37;9.61;35.26;-3.72;8.20;4.34;-7.57;10.03;0.21;5.67
1,017;0.78;64.67;-6.32;1.16;94.60;-4.75;1.54;123.82;-1.88;2.62;134.68;-3.20;-12.08;114.02;2.29;-22.43;87.95;-2.46;-25.04;65.97;-0.17;-23.83;61.82;0.81;18.31;112.50;-3.42;24.01;87.51;-9.84;24.10;66.91;-3.78;22.82;61.58;-2.70;-5.98;64.91;-1.64;-10.48;35.24;-2.34;-10.27;4.19;-5.58;-8.26;0.06;7.65;7.78;64.37;-3.35;9.61;35.26;-3.72;8.19;4.34;-7.58;10.02;0.21;5.65
1,050;0.76;64.67;-6.32;1.15;94.59;-4.74;1.53;123.81;-1.87;2.60;134.67;-3.19;-12.07;114.00;2.31;-22.44;87.95;-2.46;-25.17;66.12;-0.18;-23.89;61.85;0.82;18.31;112.49;-3.42;24.01;87.54;-9.84;24.08;66.93;-3.78;22.84;61.67;-2.74;-6.00;64.90;-1.66;-10.49;35.23;-2.35;-10.28;4.18;-5.58;-8.26;0.05;7.64;7.76;64.37;-3.34;9.60;35.27;-3.72;8.19;4.35;-7.60;10.02;0.22;5.63
1,083;0.75;64.67;-6.32;1.14;94.59;-4.73;1.52;123.81;-1.86;2.59;134.67;-3.17;-12.07;113.99;2.31;-22.46;87.95;-2.46;-25.29;66.27;-0.18;-24.00;61.88;0.85;18.31;112.48;-3.41;24.00;87.56;-9.83;24.08;66.95;-3.80;22.83;61.72;-2.75;-6.01;64.90;-1.68;-10.51;35.22;-2.36;-10.30;4.16;-5.58;-8.28;0.04;7.65;7.74;64.36;-3.33;9.60;35.27;-3.72;8.19;4.36;-7.62;10.02;0.23;5.62
1,117;0.73;64.67;-6.33;1.12;94.59;-4.73;1.51;123.80;-1.85;2.59;134.66;-3.16;-12.07;114.00;2.31;-22.48;87.96;-2.45;-25.29;66.28;-0.15;-24.02;61.88;0.85;18.31;112.47;-3.41;24.00;87.59;-9.82;24.08;66.97;-3.82;22.83;61.78;-2.72;-6.03;64.90;-1.70;-10.52;35.21;-2.37;-10.32;4.16;-5.58;-8.31;0.03;7.65;7.72;64.36;-3.33;9.60;35.28;-3.72;8.18;4.37;-7.64;10.01;0.24;5.60
1,150;0.71;64.67;-6.33;1.11;94.59;-4.73;1.50;123.80;-1.85;2.58;134.65;-3.15;-12.08;114.01;2.30;-22.49;87.97;-2.45;-25.39;66.42;-0.12;-24.03;61.90;0.95;18.30;112.46;-3.41;23.99;87.62;-9.82;24.08;67.00;-3.84;22.83;61.82;-2.71;-6.04;64.90;-1.73;-10.53;35.20;-2.39;-10.35;4.15;-5.58;-8.34;0.02;7.65;7.70;64.36;-3.32;9.60;35.28;-3.72;8.17;4.38;-7.66;10.00;0.25;5.57
1,182;0.70;64.67;-6.34;1.10;94.59;-4.73;1.49;123.80;-1.84;2.58;134.64;-3.13;-12.09;114.02;2.30;-22.50;87.98;-2.46;-25.60;66.70;-0.09;-24.16;61.96;0.96;18.31;112.46;-3.41;23.99;87.65;-9.81;24.07;67.02;-3.86;22.80;61.81;-2.70;-6.05;64.90;-1.76;-10.54;35.20;-2.40;-10.38;4.14;-5.57;-8.37;0.01;7.66;7.69;64.37;-3.31;9.59;35.28;-3.73;8.16;4.38;-7.68;9.99;0.25;5.55
1,217;0.69;64.67;-6.35;1.09;94.58;-4.73;1.48;123.79;-1.84;2.57;134.63;-3.12;-12.10;114.02;2.30;-22.51;87.98;-2.46;-25.80;66.99;-0.06;-24.25;62.03;1.06;18.31;112.45;-3.42;23.98;87.66;-9.80;24.06;67.02;-3.88;22.79;61.82;-2.67;-6.06;64.90;-1.78;-10.54;35.20;-2.40;-10.41;4.14;-5.56;-8.40;0.01;7.67;7.67;64.37;-3.31;9.59;35.30;-3.73;8.16;4.40;-7.70;9.99;0.26;5.53
1,251;0.69;64.67;-6.35;1.09;94.58;-4.72;1.47;123.78;-1.83;2.57;134.62;-3.10;-12.11;114.02;2.31;-22.52;87.98;-2.44;-25.91;67.13;-0.06;-24.32;62.08;1.05;18.31;112.44;-3.42;23.97;87.65;-9.80;24.05;67.01;-3.89;22.76;61.81;-2.66;-6.06;64.90;-1.78;-10.54;35.20;-2.41;-10.43;4.13;-5.54;-8.42;0.00;7.68;7.68;64.37;-3.31;9.58;35.31;-3.74;8.17;4.41;-7.71;10.00;0.28;5.52
1,282;0.69;64.67;-6.34;1.09;94.58;-4.72;1.47;123.78;-1.82;2.56;134.62;-3.09;-12.13;114.03;2.31;-22.52;87.98;-2.44;-25.90;67.13;-0.06;-24.30;62.08;1.15;18.32;112.43;-3.42;23.96;87.62;-9.79;24.05;66.98;-3.92;22.71;61.83;-2.71;-6.06;64.90;-1.78;-10.55;35.20;-2.41;-10.45;4.14;-5.53;-8.44;0.01;7.69;7.68;64.37;-3.31;9.57;35.32;-3.74;8.17;4.42;-7.71;10.00;0.29;5.52
1,316;0.69;64.67;-6.33;1.09;94.58;-4.71;1.47;123.78;-1.81;2.56;134.62;-3.08;-12.14;114.03;2.32;-22.53;87.98;-2.42;-25.89;67.13;-0.06;-24.26;62.08;1.11;18.32;112.43;-3.42;23.96;87.61;-9.79;24.04;66.96;-3.93;22.69;61.87;-2.66;-6.07;64.91;-1.76;-10.55;35.21;-2.41;-10.46;4.14;-5.54;-8.45;0.01;7.69;7.69;64.37;-3.30;9.57;35.33;-3.74;8.17;4.43;-7.71;10.00;0.29;5.52
1,350;0.69;64.67;-6.32;1.08;94.57;-4.70;1.47;123.77;-1.80;2.56;134.61;-3.07;-12.15;114.03;2.34;-22.54;87.98;-2.41;-25.89;67.12;-0.07;-24.21;62.08;1.13;18.32;112.42;-3.41;23.95;87.62;-9.79;24.02;66.96;-3.94;22.66;61.92;-2.64;-6.08;64.91;-1.73;-10.55;35.21;-2.41;-10.47;4.14;-5.54;-8.45;0.01;7.68;7.69;64.37;-3.29;9.56;35.34;-3.75;8.17;4.43;-7.70;10.00;0.30;5.53
1,382;0.69;64.67;-6.30;1.08;94.57;-4.68;1.48;123.76;-1.78;2.57;134.60;-3.05;-12.15;114.02;2.35;-22.54;87.97;-2.39;-25.70;66.80;-0.09;-24.11;61.98;1.04;18.32;112.42;-3.41;23.94;87.61;-9.78;24.01;66.95;-3.95;22.65;61.91;-2.68;-6.09;64.90;-1.71;-10.55;35.21;-2.41;-10.47;4.14;-5.55;-8.44;0.01;7.67;7.69;64.36;-3.29;9.56;35.34;-3.75;8.16;4.44;-7.69;9.99;0.30;5.54
1,417;0.68;64.66;-6.29;1.08;94.56;-4.66;1.49;123.74;-1.74;2.58;134.58;-3.00;-12.15;114.02;2.37;-22.55;87.97;-2.37;-25.70;66.79;-0.10;-24.10;61.97;1.03;18.32;112.41;-3.40;23.93;87.60;-9.78;24.00;66.94;-3.96;22.67;61.97;-2.68;-6.10;64.90;-1.68;-10.55;35.21;-2.41;-10.46;4.15;-5.57;-8.44;0.01;7.65;7.69;64.36;-3.28;9.55;35.35;-3.75;8.14;4.44;-7.69;9.98;0.30;5.54
1,450;0.68;64.65;-6.28;1.09;94.55;-4.64;1.50;123.73;-1.70;2.60;134.56;-2.96;-12.15;114.02;2.38;-22.55;87.97;-2.35;-25.69;66.79;-0.10;-24.06;61.95;1.04;18.32;112.41;-3.38;23.92;87.58;-9.77;24.00;66.92;-3.97;22.66;62.03;-2.67;-6.11;64.90;-1.66;-10.55;35.21;-2.41;-10.46;4.15;-5.58;-8.44;0.02;7.64;7.70;64.35;-3.28;9.54;35.35;-3.75;8.11;4.44;-7.68;9.95;0.30;5.55
1,481;0.67;64.65;-6.26;1.09;94.53;-4.61;1.53;123.71;-1.64;2.63;134.54;-2.90;-12.13;114.02;2.39;-22.56;87.97;-2.33;-25.68;66.79;-0.09;-24.04;61.93;1.06;18.32;112.40;-3.35;23.92;87.57;-9.76;24.00;66.90;-3.99;22.65;62.06;-2.64;-6.12;64.89;-1.63;-10.55;35.21;-2.40;-10.46;4.16;-5.60;-8.44;0.02;7.62;7.69;64.34;-3.27;9.54;35.34;-3.75;8.08;4.43;-7.67;9.91;0.29;5.56
