Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,313;6.27;64.39;-6.26;7.73;92.14;-0.91;9.13;119.66;5.42;9.76;130.97;7.72;-6.64;108.11;4.84;-10.90;88.74;4.85;0.27;79.79;17.37;3.35;79.55;15.98;24.00;109.91;6.59;35.07;91.37;5.45;35.17;76.33;16.25;35.14;74.08;19.73;-0.84;64.75;-3.56;-3.80;37.37;-3.46;-8.84;10.12;2.26;-9.39;6.30;12.57;12.84;64.10;-2.32;10.24;36.83;-4.81;8.96;6.12;-10.54;9.09;-0.14;-5.39
0,346;6.28;64.40;-6.26;7.76;92.22;-0.95;9.17;119.81;5.37;9.84;131.04;7.54;-6.63;108.12;4.89;-10.89;88.78;4.89;0.39;79.61;17.58;3.38;79.46;16.14;24.03;109.92;6.59;35.07;91.39;5.45;35.20;76.61;15.95;35.11;74.27;19.50;-0.83;64.77;-3.56;-3.79;37.37;-3.46;-8.83;10.15;2.26;-9.38;6.58;12.68;12.84;64.12;-2.32;10.30;36.81;-4.81;8.95;6.10;-10.57;9.13;-0.21;-5.16
0,379;6.28;64.42;-6.26;7.77;92.30;-0.98;9.21;119.95;5.32;9.87;131.11;7.39;-6.63;108.13;4.94;-10.89;88.83;4.92;0.49;79.55;17.72;3.48;79.39;16.21;24.06;109.93;6.58;35.07;91.43;5.44;35.22;76.90;15.66;35.07;74.42;19.19;-0.83;64.78;-3.55;-3.78;37.37;-3.46;-8.81;10.18;2.25;-9.34;6.10;12.45;12.84;64.13;-2.32;10.45;36.81;-4.82;8.94;6.06;-10.60;9.16;-0.26;-4.92
0,413;6.28;64.43;-6.25;7.78;92.35;-0.98;9.23;120.04;5.32;9.87;131.16;7.28;-6.63;108.14;4.98;-10.89;88.89;4.95;0.57;79.54;17.76;3.53;79.36;16.22;24.07;109.94;6.59;35.07;91.49;5.43;35.23;76.91;15.65;35.06;74.42;19.24;-0.83;64.80;-3.54;-3.78;37.37;-3.45;-8.81;10.20;2.25;-9.32;5.63;12.21;12.83;64.15;-2.32;10.61;36.82;-4.82;8.95;6.09;-10.57;9.15;-0.24;-4.75
0,447;6.27;64.45;-6.24;7.78;92.39;-0.97;9.24;120.09;5.33;9.86;131.22;7.22;-6.63;108.13;5.03;-10.89;88.96;4.98;0.61;79.56;17.77;3.59;79.42;16.32;24.08;109.96;6.61;35.07;91.53;5.45;35.24;76.92;15.67;35.06;74.40;19.33;-0.84;64.81;-3.52;-3.78;37.26;-3.43;-8.79;10.23;2.26;-9.29;5.15;11.98;12.83;64.16;-2.31;10.82;36.88;-4.81;9.00;6.15;-10.50;9.17;-0.14;-4.56
0,479;6.27;64.46;-6.23;7.79;92.42;-0.97;9.25;120.12;5.35;9.83;131.29;7.16;-6.64;108.13;5.08;-10.89;88.99;5.00;0.48;79.74;17.50;3.68;79.50;16.01;24.09;109.98;6.63;35.08;91.56;5.47;35.22;76.32;16.19;35.08;73.88;19.92;-0.83;64.82;-3.51;-3.77;37.15;-3.41;-8.78;10.26;2.26;-9.27;5.18;11.98;12.83;64.17;-2.31;10.98;36.91;-4.80;9.04;6.20;-10.44;9.26;-0.06;-4.24
0,514;6.27;64.47;-6.22;7.79;92.45;-0.96;9.24;120.16;5.36;9.80;131.34;7.13;-6.64;108.12;5.12;-10.88;88.99;5.02;0.34;79.99;17.19;3.79;79.61;15.71;24.10;110.00;6.64;35.09;91.55;5.49;35.20;75.71;16.71;35.17;73.53;20.35;-0.83;64.83;-3.49;-3.77;37.07;-3.39;-8.77;10.28;2.27;-9.26;5.20;11.99;12.83;64.18;-2.30;11.09;36.94;-4.81;9.07;6.24;-10.39;9.28;0.02;-4.07
0,546;6.27;64.48;-6.21;7.79;92.47;-0.95;9.23;120.18;5.37;9.76;131.38;7.10;-6.65;108.13;5.15;-10.89;88.99;5.03;0.26;80.23;16.90;3.79;79.65;15.43;24.10;110.01;6.66;35.10;91.53;5.51;35.18;75.10;17.22;35.16;72.98;20.69;-0.83;64.84;-3.48;-3.76;36.99;-3.37;-8.78;10.30;2.27;-9.26;5.22;11.99;12.83;64.19;-2.29;11.19;36.97;-4.81;9.09;6.28;-10.34;9.32;0.10;-3.93
0,579;6.27;64.49;-6.20;7.78;92.49;-0.94;9.20;120.18;5.37;9.72;131.41;7.06;-6.66;108.13;5.16;-10.90;88.98;5.02;0.13;80.50;16.57;3.77;79.77;15.14;24.09;110.03;6.67;35.12;91.48;5.54;35.16;74.48;17.75;35.12;72.50;21.11;-0.83;64.86;-3.47;-3.76;36.92;-3.35;-8.79;10.32;2.27;-9.24;4.74;11.75;12.82;64.20;-2.29;11.28;37.00;-4.81;9.11;6.29;-10.31;9.32;0.19;-3.88
0,614;6.27;64.50;-6.19;7.77;92.49;-0.94;9.16;120.17;5.38;9.68;131.44;7.04;-6.67;108.13;5.16;-10.90;88.97;5.02;0.14;80.65;16.35;3.76;79.79;14.85;24.09;110.04;6.69;35.14;91.42;5.58;35.14;73.84;18.29;35.12;71.79;21.50;-0.83;64.86;-3.46;-3.75;36.86;-3.33;-8.82;10.33;2.28;-9.28;4.99;11.87;12.83;64.20;-2.28;11.33;37.05;-4.80;9.14;6.30;-10.29;9.27;0.27;-4.00
0,647;6.28;64.50;-6.19;7.76;92.50;-0.94;9.13;120.15;5.37;9.66;131.45;7.02;-6.68;108.12;5.16;-10.90;88.96;5.01;0.19;80.68;16.22;3.82;79.78;14.70;24.08;110.05;6.70;35.17;91.36;5.62;35.13;73.19;18.80;35.11;70.94;21.88;-0.82;64.86;-3.45;-3.76;36.75;-3.33;-8.85;10.26;2.29;-9.33;4.93;11.90;12.83;64.20;-2.28;11.37;37.11;-4.79;9.15;6.28;-10.30;9.27;0.31;-4.11
0,680;6.28;64.50;-6.19;7.75;92.49;-0.94;9.09;120.13;5.36;9.62;131.46;7.03;-6.68;108.12;5.15;-10.89;88.93;5.02;0.27;80.69;16.17;3.88;79.73;14.62;24.08;110.06;6.71;35.18;91.31;5.65;35.16;73.13;18.89;35.11;70.87;21.87;-0.81;64.85;-3.45;-3.76;36.70;-3.33;-8.87;10.19;2.31;-9.36;4.87;11.93;12.83;64.20;-2.27;11.40;37.13;-4.78;9.14;6.24;-10.33;9.27;0.29;-4.16
0,714;6.29;64.50;-6.18;7.75;92.49;-0.94;9.07;120.11;5.36;9.59;131.46;7.03;-6.68;108.12;5.13;-10.88;88.91;5.01;0.38;80.68;16.23;3.90;79.67;14.66;24.09;110.08;6.71;35.18;91.31;5.64;35.21;73.39;18.73;35.09;71.14;21.68;-0.80;64.85;-3.44;-3.76;36.72;-3.33;-8.90;10.12;2.32;-9.39;4.56;11.83;12.85;64.21;-2.27;11.40;37.13;-4.77;9.12;6.18;-10.37;9.25;0.23;-4.27
0,746;6.30;64.50;-6.18;7.75;92.49;-0.94;9.04;120.09;5.35;9.56;131.47;7.04;-6.69;108.12;5.11;-10.86;88.88;5.03;0.65;80.37;16.55;3.93;79.55;15.00;24.09;110.08;6.71;35.19;91.32;5.63;35.27;73.97;18.30;35.05;71.58;21.31;-0.79;64.85;-3.44;-3.76;36.74;-3.32;-8.91;10.06;2.33;-9.41;4.00;11.61;12.86;64.21;-2.26;11.41;37.13;-4.77;9.12;6.11;-10.41;9.34;0.17;-4.12
0,779;6.32;64.49;-6.17;7.75;92.48;-0.95;9.02;120.06;5.34;9.55;131.47;7.03;-6.63;108.12;5.05;-10.85;88.86;5.04;0.72;80.31;16.71;3.96;79.52;15.05;24.10;110.07;6.72;35.20;91.35;5.61;35.34;74.55;17.86;35.06;71.86;21.00;-0.78;64.83;-3.44;-3.75;36.74;-3.32;-8.93;9.99;2.34;-9.44;3.93;11.62;12.87;64.20;-2.26;11.21;37.00;-4.78;9.12;6.02;-10.46;9.40;0.09;-3.98
0,813;6.33;64.48;-6.17;7.74;92.47;-0.95;8.99;120.03;5.33;9.54;131.48;7.03;-6.58;108.11;5.01;-10.84;88.84;5.05;0.72;80.28;16.79;3.97;79.50;15.13;24.11;110.07;6.72;35.22;91.36;5.60;35.39;75.14;17.43;35.09;72.25;20.78;-0.77;64.82;-3.44;-3.74;36.74;-3.32;-8.94;9.92;2.34;-9.41;3.62;11.52;12.89;64.20;-2.25;11.09;36.90;-4.78;9.13;5.94;-10.52;9.51;0.03;-4.02
0,846;6.34;64.47;-6.17;7.75;92.46;-0.96;8.99;120.02;5.30;9.53;131.48;7.04;-6.52;108.11;4.96;-10.84;88.81;5.05;0.70;80.30;16.84;3.97;79.55;15.15;24.12;110.08;6.72;35.23;91.38;5.58;35.45;75.76;16.96;35.14;72.81;20.46;-0.76;64.80;-3.44;-3.75;36.67;-3.33;-8.95;9.84;2.34;-9.39;3.30;11.42;12.90;64.19;-2.25;11.03;36.82;-4.77;9.14;5.89;-10.57;9.60;-0.02;-4.08
0,880;6.35;64.46;-6.17;7.75;92.46;-0.97;9.00;120.02;5.28;9.51;131.48;7.04;-6.48;108.11;4.93;-10.83;88.78;5.05;0.64;80.32;16.87;3.94;79.60;15.30;24.12;110.08;6.72;35.24;91.39;5.56;35.48;75.79;16.96;35.19;73.17;20.50;-0.75;64.79;-3.44;-3.74;36.64;-3.32;-8.95;9.82;2.33;-9.34;3.03;11.30;12.91;64.19;-2.24;10.92;36.74;-4.76;9.14;5.82;-10.60;9.67;-0.09;-4.13
0,913;6.36;64.46;-6.16;7.76;92.46;-0.97;9.00;120.02;5.27;9.51;131.47;7.04;-6.45;108.11;4.91;-10.83;88.77;5.05;0.56;80.34;16.88;3.87;79.63;15.33;24.12;110.08;6.72;35.25;91.42;5.53;35.49;76.16;16.67;35.20;73.61;20.38;-0.74;64.78;-3.43;-3.74;36.65;-3.30;-8.95;9.84;2.31;-9.28;3.06;11.29;12.92;64.19;-2.24;10.84;36.71;-4.74;9.15;5.76;-10.61;9.70;-0.17;-4.23
0,946;6.37;64.45;-6.15;7.76;92.45;-0.97;9.02;120.00;5.28;9.51;131.47;7.03;-6.38;108.11;4.88;-10.82;88.74;5.04;0.47;80.34;16.84;3.85;79.65;15.33;24.12;110.08;6.74;35.25;91.40;5.52;35.42;75.59;17.10;35.25;73.24;20.73;-0.73;64.77;-3.43;-3.73;36.67;-3.28;-8.92;9.90;2.29;-9.26;3.61;11.49;12.93;64.18;-2.23;10.78;36.70;-4.71;9.15;5.72;-10.63;9.73;-0.25;-4.34
0,979;6.38;64.44;-6.15;7.77;92.44;-0.97;9.03;119.98;5.29;9.52;131.45;7.02;-6.30;108.11;4.85;-10.82;88.73;5.02;0.29;80.49;16.64;3.82;79.74;15.13;24.12;110.08;6.75;35.26;91.36;5.53;35.39;75.60;17.05;35.28;73.22;20.55;-0.73;64.76;-3.43;-3.73;36.65;-3.26;-8.90;9.93;2.27;-9.25;4.15;11.70;12.94;64.18;-2.23;10.75;36.67;-4.69;9.18;5.73;-10.64;9.69;-0.29;-4.59
1,013;6.38;64.44;-6.15;7.77;92.43;-0.97;9.05;119.97;5.30;9.51;131.45;7.02;-6.27;108.12;4.84;-10.82;88.73;4.99;0.14;80.66;16.40;3.78;79.84;14.97;24.11;110.08;6.77;35.27;91.32;5.54;35.35;75.62;16.99;35.25;73.22;20.54;-0.72;64.76;-3.42;-3.73;36.63;-3.24;-8.89;9.96;2.26;-9.24;4.42;11.81;12.94;64.17;-2.23;10.83;36.71;-4.67;9.20;5.75;-10.64;9.65;-0.30;-4.89
1,046;6.38;64.44;-6.14;7.78;92.43;-0.96;9.07;119.97;5.32;9.50;131.45;7.01;-6.27;108.12;4.85;-10.81;88.72;4.97;0.12;80.69;16.27;3.76;79.85;14.91;24.11;110.08;6.79;35.27;91.28;5.54;35.30;75.04;17.47;35.29;72.97;20.72;-0.72;64.76;-3.42;-3.73;36.64;-3.24;-8.85;10.01;2.26;-9.25;4.72;11.91;12.93;64.17;-2.22;10.98;36.81;-4.64;9.20;5.78;-10.64;9.63;-0.31;-5.07
1,079;6.39;64.44;-6.13;7.78;92.42;-0.95;9.08;119.93;5.34;9.49;131.44;7.01;-6.27;108.13;4.86;-10.81;88.71;4.95;0.13;80.68;16.21;3.76;79.81;14.88;24.10;110.08;6.81;35.26;91.25;5.54;35.27;75.06;17.45;35.25;72.98;20.65;-0.72;64.76;-3.41;-3.72;36.69;-3.22;-8.81;10.09;2.25;-9.27;5.29;12.13;12.94;64.17;-2.22;11.06;36.91;-4.62;9.21;5.84;-10.62;9.54;-0.31;-5.19
1,113;6.39;64.44;-6.13;7.79;92.41;-0.94;9.08;119.89;5.36;9.47;131.43;6.99;-6.27;108.14;4.87;-10.81;88.71;4.93;0.15;80.70;16.17;3.81;79.75;14.79;24.10;110.08;6.82;35.26;91.23;5.54;35.26;75.37;17.21;35.21;73.21;20.54;-0.71;64.76;-3.40;-3.71;36.76;-3.20;-8.78;10.17;2.25;-9.31;5.37;12.11;12.95;64.17;-2.21;11.15;36.99;-4.58;9.22;5.90;-10.60;9.45;-0.31;-5.32
1,145;6.41;64.44;-6.12;7.80;92.40;-0.93;9.08;119.85;5.38;9.45;131.42;6.99;-6.27;108.14;4.86;-10.82;88.71;4.92;0.18;80.75;16.15;3.78;79.71;14.69;24.11;110.07;6.83;35.25;91.22;5.54;35.24;75.66;17.00;35.19;73.46;20.28;-0.70;64.76;-3.39;-3.71;36.81;-3.19;-8.74;10.24;2.25;-9.35;5.43;12.09;12.97;64.17;-2.20;11.26;37.06;-4.55;9.24;5.97;-10.57;9.39;-0.29;-5.39
1,179;6.42;64.44;-6.11;7.80;92.39;-0.93;9.07;119.81;5.39;9.43;131.41;6.98;-6.28;108.14;4.86;-10.83;88.71;4.90;0.21;80.82;16.14;3.76;79.71;14.69;24.11;110.08;6.84;35.25;91.21;5.55;35.23;75.37;17.30;35.16;72.98;20.44;-0.69;64.76;-3.39;-3.70;36.85;-3.18;-8.72;10.29;2.25;-9.36;5.73;12.20;12.99;64.17;-2.19;11.15;37.06;-4.54;9.27;6.05;-10.54;9.34;-0.23;-5.42
1,212;6.44;64.44;-6.10;7.81;92.38;-0.92;9.06;119.80;5.39;9.41;131.40;6.98;-6.32;108.14;4.86;-10.83;88.71;4.90;0.26;80.91;16.15;3.83;79.71;14.70;24.11;110.08;6.85;35.24;91.21;5.55;35.27;75.70;17.05;35.12;73.10;20.32;-0.67;64.75;-3.38;-3.69;36.91;-3.18;-8.70;10.35;2.25;-9.34;5.78;12.20;13.01;64.17;-2.17;11.09;37.06;-4.55;9.29;6.11;-10.51;9.31;-0.19;-5.42
1,246;6.45;64.44;-6.10;7.81;92.38;-0.92;9.06;119.79;5.37;9.39;131.39;6.97;-6.35;108.14;4.86;-10.83;88.74;4.88;0.35;81.06;16.12;3.89;79.72;14.61;24.11;110.09;6.85;35.24;91.20;5.55;35.29;75.72;17.05;35.12;73.09;20.39;-0.66;64.75;-3.38;-3.70;36.79;-3.19;-8.70;10.38;2.24;-9.34;5.82;12.19;13.02;64.18;-2.17;11.06;37.06;-4.57;9.29;6.12;-10.49;9.27;-0.18;-5.43
1,279;6.47;64.45;-6.09;7.82;92.38;-0.92;9.06;119.78;5.36;9.37;131.38;6.97;-6.38;108.13;4.86;-10.83;88.76;4.87;0.44;81.20;16.10;3.98;79.76;14.54;24.11;110.10;6.85;35.25;91.19;5.56;35.31;76.03;16.79;35.07;73.10;20.31;-0.65;64.75;-3.38;-3.69;36.72;-3.20;-8.71;10.41;2.24;-9.35;5.84;12.19;13.04;64.19;-2.16;10.80;37.02;-4.55;9.29;6.13;-10.43;9.15;0.19;-4.69
1,313;6.48;64.45;-6.09;7.83;92.38;-0.93;9.06;119.78;5.35;9.35;131.37;6.96;-6.41;108.12;4.86;-10.83;88.78;4.86;0.50;81.30;16.09;4.08;79.83;14.53;24.10;110.10;6.85;35.25;91.19;5.56;35.34;76.33;16.53;35.05;73.29;20.18;-0.65;64.76;-3.38;-3.69;36.66;-3.22;-8.73;10.40;2.23;-9.38;5.84;12.19;13.06;64.20;-2.15;10.69;36.95;-4.56;9.29;6.12;-10.38;9.11;0.19;-4.60
1,345;6.48;64.46;-6.13;7.83;92.40;-0.98;9.07;119.83;5.29;9.33;131.37;6.95;-6.44;108.12;4.83;-10.82;88.79;4.83;0.54;81.34;16.05;4.07;79.88;14.48;24.09;110.12;6.82;35.25;91.18;5.55;35.35;76.32;16.49;35.07;73.11;20.20;-0.65;64.77;-3.43;-3.68;36.64;-3.29;-8.76;10.35;2.22;-9.40;6.04;12.29;13.06;64.21;-2.19;10.62;36.87;-4.63;9.30;6.08;-10.39;9.13;0.14;-4.64
1,379;6.47;64.48;-6.17;7.83;92.42;-1.02;9.07;119.87;5.23;9.31;131.37;6.94;-6.47;108.11;4.80;-10.80;88.80;4.79;0.55;81.34;16.01;4.12;79.93;14.54;24.09;110.14;6.79;35.26;91.16;5.54;35.36;76.32;16.46;35.05;73.12;20.18;-0.65;64.79;-3.48;-3.67;36.62;-3.37;-8.77;10.31;2.20;-9.39;6.50;12.50;13.06;64.22;-2.23;10.56;36.82;-4.71;9.32;6.08;-10.41;9.14;0.13;-4.68
1,413;6.46;64.49;-6.22;7.82;92.44;-1.07;9.08;119.90;5.18;9.29;131.37;6.93;-6.49;108.11;4.78;-10.77;88.75;4.78;0.55;81.27;16.01;4.13;79.95;14.52;24.08;110.16;6.76;35.26;91.18;5.53;35.39;76.63;16.16;35.02;73.57;19.96;-0.66;64.80;-3.53;-3.67;36.54;-3.41;-8.79;10.29;2.18;-9.40;6.73;12.61;13.04;64.23;-2.26;10.60;36.80;-4.78;9.33;6.09;-10.42;9.16;0.14;-4.70
1,446;6.45;64.50;-6.25;7.82;92.46;-1.11;9.08;119.93;5.13;9.26;131.37;6.93;-6.52;108.11;4.76;-10.74;88.70;4.76;0.52;81.15;16.06;4.06;79.88;14.50;24.08;110.17;6.74;35.27;91.20;5.54;35.40;76.93;15.89;34.98;73.96;19.67;-0.68;64.82;-3.57;-3.66;36.47;-3.45;-8.80;10.25;2.18;-9.42;6.70;12.61;13.02;64.23;-2.29;10.73;36.81;-4.80;9.33;6.07;-10.42;9.17;0.13;-4.67
1,479;6.43;64.51;-6.29;7.81;92.48;-1.15;9.07;119.96;5.10;9.22;131.38;6.93;-6.54;108.11;4.75;-10.72;88.65;4.75;0.47;81.01;16.11;4.02;79.79;14.46;24.07;110.19;6.73;35.27;91.20;5.57;35.40;76.93;15.90;34.93;74.00;19.70;-0.69;64.83;-3.61;-3.65;36.50;-3.49;-8.82;10.22;2.18;-9.43;6.67;12.61;13.00;64.23;-2.32;10.69;36.78;-4.76;9.31;6.04;-10.42;9.07;0.48;-3.94
1,512;6.41;64.52;-6.32;7.79;92.49;-1.18;9.06;119.98;5.07;9.17;131.38;6.93;-6.57;108.11;4.73;-10.71;88.59;4.75;0.39;80.88;16.16;3.95;79.75;14.57;24.06;110.21;6.72;35.27;91.24;5.57;35.40;76.94;15.89;34.96;74.13;19.58;-0.71;64.84;-3.65;-3.65;36.62;-3.51;-8.82;10.21;2.18;-9.43;6.65;12.61;12.98;64.23;-2.34;10.77;36.77;-4.75;9.29;6.03;-10.44;9.02;0.65;-3.58
1,546;6.39;64.52;-6.34;7.78;92.49;-1.21;9.04;119.98;5.05;9.14;131.38;6.93;-6.58;108.11;4.72;-10.69;88.53;4.76;0.36;80.78;16.20;3.86;79.67;14.60;24.05;110.22;6.72;35.27;91.28;5.58;35.40;76.95;15.88;34.92;74.21;19.57;-0.73;64.85;-3.68;-3.66;36.63;-3.52;-8.82;10.21;2.18;-9.43;6.66;12.61;12.96;64.23;-2.36;10.89;36.79;-4.75;9.30;6.06;-10.44;9.08;0.48;-3.77
