Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,448;0.52;67.26;-2.48;1.43;96.80;-2.77;2.23;125.77;-2.04;2.06;139.35;-2.32;-13.58;114.64;-1.07;-18.73;89.88;-5.90;-19.26;67.89;-0.53;-18.88;66.96;-0.24;17.54;113.59;-0.34;20.46;88.92;-2.24;19.34;67.04;3.56;17.15;63.04;3.81;-6.46;67.46;0.69;-7.33;37.63;1.08;-6.27;6.08;-2.45;-6.83;2.22;6.70;7.34;67.04;1.30;7.31;38.06;-2.14;6.60;7.62;-6.03;6.29;4.90;4.45
0,481;0.50;67.27;-2.49;1.42;96.81;-2.80;2.21;125.79;-2.10;2.05;139.36;-2.39;-13.58;114.65;-1.10;-18.72;89.82;-5.91;-19.31;67.83;-0.57;-18.92;67.12;-0.29;17.52;113.58;-0.36;20.49;88.96;-2.31;19.35;67.09;3.54;17.15;63.03;3.87;-6.48;67.47;0.69;-7.33;37.62;1.07;-6.29;6.08;-2.44;-6.86;2.23;6.71;7.32;67.04;1.29;7.31;38.06;-2.15;6.59;7.60;-6.03;6.28;4.88;4.45
0,515;0.48;67.27;-2.50;1.41;96.82;-2.83;2.21;125.80;-2.13;2.05;139.38;-2.44;-13.59;114.65;-1.11;-18.73;89.79;-5.92;-19.16;67.80;-0.54;-18.88;66.90;-0.26;17.51;113.58;-0.39;20.51;88.99;-2.36;19.35;67.12;3.52;17.14;62.80;3.86;-6.51;67.48;0.69;-7.33;37.62;1.06;-6.32;6.08;-2.43;-6.89;2.22;6.72;7.31;67.05;1.27;7.31;38.06;-2.16;6.54;7.56;-6.02;6.23;4.84;4.47
0,548;0.47;67.27;-2.48;1.40;96.82;-2.82;2.21;125.79;-2.12;2.05;139.38;-2.41;-13.58;114.65;-1.09;-18.72;89.74;-5.87;-19.12;67.76;-0.46;-18.87;66.80;-0.12;17.50;113.57;-0.38;20.51;89.01;-2.37;19.34;67.15;3.54;17.10;62.71;4.00;-6.52;67.47;0.72;-7.32;37.63;1.10;-6.45;6.11;-2.37;-6.91;2.54;7.12;7.29;67.05;1.28;7.32;38.07;-2.14;6.51;7.52;-5.96;6.20;4.81;4.53
0,581;0.46;67.27;-2.47;1.40;96.81;-2.81;2.22;125.78;-2.11;2.06;139.38;-2.39;-13.57;114.65;-1.07;-18.73;89.73;-5.84;-19.11;67.75;-0.41;-18.85;66.69;-0.11;17.49;113.56;-0.38;20.52;89.01;-2.39;19.36;67.15;3.52;17.17;62.93;3.98;-6.53;67.47;0.74;-7.30;37.63;1.14;-6.61;6.15;-2.30;-6.88;3.16;7.85;7.29;67.05;1.29;7.32;38.08;-2.11;6.49;7.48;-5.92;6.19;4.76;4.57
0,615;0.48;67.27;-2.50;1.42;96.82;-2.83;2.24;125.78;-2.11;2.07;139.39;-2.43;-13.55;114.65;-1.07;-18.74;89.75;-5.85;-19.09;67.76;-0.43;-18.87;66.54;-0.21;17.49;113.56;-0.40;20.52;89.02;-2.44;19.41;67.15;3.46;17.21;62.93;3.86;-6.50;67.47;0.71;-7.29;37.64;1.17;-6.79;6.25;-2.30;-6.96;3.55;8.19;7.31;67.05;1.26;7.33;38.09;-2.12;6.49;7.46;-5.91;6.20;4.74;4.57
0,648;0.51;67.28;-2.52;1.44;96.82;-2.85;2.26;125.77;-2.10;2.08;139.40;-2.46;-13.54;114.65;-1.07;-18.74;89.79;-5.86;-19.07;67.81;-0.43;-18.85;66.40;-0.15;17.48;113.56;-0.43;20.53;89.02;-2.48;19.46;67.16;3.43;17.25;62.95;3.84;-6.48;67.47;0.69;-7.27;37.65;1.20;-6.89;6.31;-2.30;-7.06;3.61;8.18;7.33;67.06;1.22;7.34;38.09;-2.13;6.49;7.43;-5.91;6.20;4.71;4.57
0,682;0.53;67.28;-2.55;1.46;96.82;-2.86;2.28;125.77;-2.09;2.10;139.40;-2.48;-13.53;114.64;-1.07;-18.75;89.86;-5.86;-19.03;67.88;-0.41;-18.81;66.20;-0.05;17.48;113.56;-0.45;20.53;89.04;-2.52;19.49;67.17;3.41;17.23;62.73;3.80;-6.46;67.48;0.68;-7.25;37.67;1.22;-6.94;6.38;-2.32;-7.10;3.68;8.17;7.36;67.06;1.20;7.34;38.10;-2.14;6.45;7.47;-5.89;6.16;4.75;4.60
0,716;0.56;67.28;-2.57;1.48;96.82;-2.87;2.30;125.76;-2.08;2.11;139.40;-2.50;-13.51;114.63;-1.07;-18.76;89.91;-5.86;-18.95;67.94;-0.35;-18.76;65.97;0.05;17.48;113.57;-0.47;20.53;89.05;-2.54;19.52;67.19;3.38;17.19;62.49;3.78;-6.43;67.48;0.67;-7.24;37.68;1.24;-6.98;6.47;-2.32;-7.14;3.76;8.16;7.39;67.07;1.17;7.35;38.10;-2.15;6.37;7.51;-5.85;6.10;4.79;4.64
0,748;0.59;67.28;-2.59;1.50;96.82;-2.88;2.31;125.76;-2.06;2.12;139.40;-2.51;-13.50;114.63;-1.06;-18.77;89.95;-5.85;-18.92;67.99;-0.30;-18.74;65.94;0.04;17.49;113.57;-0.48;20.53;89.07;-2.57;19.54;67.20;3.35;17.21;62.60;3.74;-6.40;67.48;0.66;-7.22;37.70;1.26;-7.03;6.55;-2.33;-7.18;3.84;8.15;7.42;67.07;1.14;7.36;38.11;-2.16;6.33;7.56;-5.83;6.06;4.84;4.66
0,781;0.62;67.29;-2.62;1.52;96.82;-2.90;2.33;125.76;-2.05;2.13;139.40;-2.56;-13.49;114.63;-1.07;-18.79;90.00;-5.87;-18.96;68.03;-0.32;-18.73;66.02;-0.02;17.49;113.58;-0.51;20.54;89.08;-2.60;19.57;67.21;3.30;17.30;62.82;3.65;-6.37;67.48;0.64;-7.21;37.72;1.25;-7.03;6.61;-2.37;-7.18;3.90;8.12;7.45;67.08;1.11;7.36;38.11;-2.18;6.31;7.62;-5.85;6.04;4.89;4.64
0,815;0.65;67.30;-2.67;1.54;96.82;-2.93;2.34;125.76;-2.07;2.14;139.42;-2.64;-13.48;114.63;-1.10;-18.80;90.02;-5.91;-18.95;68.06;-0.36;-18.75;66.12;-0.12;17.50;113.58;-0.54;20.55;89.09;-2.65;19.59;67.22;3.28;17.35;62.95;3.60;-6.34;67.49;0.60;-7.21;37.72;1.22;-7.01;6.67;-2.41;-7.16;3.95;8.07;7.47;67.08;1.06;7.36;38.10;-2.23;6.29;7.67;-5.89;6.02;4.94;4.60
0,849;0.65;67.30;-2.68;1.54;96.83;-2.95;2.35;125.76;-2.07;2.14;139.43;-2.67;-13.48;114.64;-1.10;-18.79;90.06;-5.90;-18.94;68.09;-0.36;-18.72;66.19;-0.07;17.51;113.59;-0.56;20.56;89.10;-2.66;19.60;67.24;3.31;17.35;62.96;3.69;-6.34;67.50;0.60;-7.21;37.72;1.20;-6.99;6.64;-2.44;-7.14;3.92;8.05;7.47;67.09;1.04;7.37;38.09;-2.26;6.27;7.73;-5.90;6.00;5.00;4.58
0,882;0.64;67.31;-2.68;1.54;96.83;-2.94;2.36;125.77;-2.06;2.15;139.43;-2.66;-13.47;114.65;-1.10;-18.79;90.06;-5.88;-18.93;68.10;-0.33;-18.68;66.28;0.04;17.52;113.59;-0.56;20.58;89.10;-2.67;19.60;67.26;3.34;17.36;62.99;3.79;-6.35;67.50;0.61;-7.21;37.72;1.19;-6.69;6.54;-2.50;-7.19;3.26;7.40;7.46;67.09;1.04;7.37;38.09;-2.27;6.24;7.79;-5.90;5.98;5.06;4.59
0,916;0.63;67.30;-2.67;1.54;96.83;-2.94;2.36;125.77;-2.05;2.16;139.43;-2.65;-13.47;114.66;-1.10;-18.79;90.05;-5.87;-18.94;68.08;-0.30;-18.70;66.30;0.01;17.53;113.59;-0.56;20.60;89.09;-2.68;19.56;67.27;3.40;17.37;63.11;3.83;-6.36;67.50;0.61;-7.22;37.72;1.19;-6.48;6.44;-2.53;-7.26;2.59;6.76;7.45;67.09;1.05;7.37;38.08;-2.28;6.24;7.81;-5.91;5.97;5.08;4.58
0,949;0.62;67.30;-2.67;1.54;96.83;-2.93;2.36;125.77;-2.05;2.17;139.43;-2.64;-13.45;114.67;-1.09;-18.78;90.03;-5.86;-18.95;68.07;-0.30;-18.72;66.37;-0.01;17.54;113.59;-0.56;20.63;89.06;-2.69;19.52;67.25;3.45;17.43;63.32;3.88;-6.36;67.50;0.62;-7.23;37.71;1.20;-6.31;6.35;-2.55;-7.35;1.92;6.13;7.44;67.08;1.05;7.37;38.07;-2.29;6.24;7.80;-5.92;5.98;5.07;4.57
0,982;0.61;67.30;-2.66;1.54;96.82;-2.93;2.37;125.75;-2.03;2.17;139.42;-2.63;-13.44;114.68;-1.09;-18.77;90.05;-5.86;-18.97;68.08;-0.31;-18.71;66.39;-0.02;17.55;113.60;-0.56;20.66;89.03;-2.70;19.48;67.24;3.49;17.44;63.41;3.89;-6.37;67.49;0.63;-7.23;37.70;1.20;-6.21;6.24;-2.55;-7.44;1.25;5.49;7.43;67.08;1.06;7.38;38.07;-2.29;6.24;7.78;-5.92;5.98;5.05;4.57
1,015;0.59;67.30;-2.65;1.53;96.82;-2.92;2.38;125.74;-2.02;2.17;139.42;-2.62;-13.44;114.69;-1.08;-18.76;90.06;-5.86;-19.00;68.09;-0.34;-18.73;66.40;-0.04;17.56;113.60;-0.55;20.69;89.00;-2.71;19.46;67.22;3.55;17.42;63.44;3.95;-6.38;67.50;0.64;-7.23;37.68;1.20;-6.12;6.15;-2.54;-7.53;0.60;4.88;7.41;67.08;1.08;7.38;38.06;-2.30;6.24;7.76;-5.92;5.98;5.03;4.56
1,048;0.58;67.30;-2.63;1.53;96.81;-2.91;2.39;125.72;-2.00;2.18;139.41;-2.62;-13.43;114.69;-1.08;-18.75;90.07;-5.87;-19.02;68.10;-0.36;-18.72;66.34;-0.03;17.57;113.61;-0.54;20.71;88.97;-2.72;19.44;67.22;3.61;17.38;63.42;3.98;-6.40;67.50;0.65;-7.23;37.67;1.20;-6.06;6.06;-2.55;-7.63;-0.05;4.25;7.39;67.08;1.09;7.39;38.06;-2.30;6.24;7.74;-5.93;5.98;5.01;4.56
1,081;0.57;67.30;-2.62;1.53;96.81;-2.90;2.39;125.71;-1.99;2.18;139.41;-2.61;-13.43;114.70;-1.08;-18.74;90.06;-5.87;-19.04;68.09;-0.37;-18.72;66.29;-0.03;17.58;113.62;-0.53;20.74;88.95;-2.73;19.43;67.20;3.62;17.37;63.42;3.92;-6.41;67.50;0.66;-7.23;37.66;1.20;-5.99;6.00;-2.55;-7.71;-0.73;3.63;7.38;67.07;1.10;7.39;38.06;-2.30;6.24;7.71;-5.92;5.97;4.98;4.57
1,118;0.56;67.31;-2.61;1.53;96.81;-2.90;2.40;125.70;-1.98;2.18;139.40;-2.60;-13.43;114.70;-1.08;-18.74;90.04;-5.88;-19.05;68.07;-0.37;-18.76;66.33;-0.03;17.59;113.63;-0.52;20.76;88.93;-2.72;19.42;67.19;3.65;17.29;63.16;3.94;-6.41;67.51;0.66;-7.22;37.65;1.19;-6.04;5.96;-2.52;-7.75;-1.09;3.34;7.37;67.07;1.11;7.40;38.07;-2.30;6.23;7.69;-5.92;5.96;4.96;4.57
1,148;0.56;67.31;-2.60;1.53;96.80;-2.89;2.41;125.69;-1.97;2.18;139.39;-2.58;-13.42;114.70;-1.07;-18.73;90.04;-5.89;-19.07;68.07;-0.37;-18.78;66.36;-0.02;17.60;113.63;-0.51;20.79;88.85;-2.71;19.43;67.12;3.68;17.24;62.86;3.88;-6.42;67.51;0.69;-7.21;37.64;1.19;-6.25;5.93;-2.45;-7.75;-1.14;3.38;7.37;67.08;1.13;7.40;38.08;-2.29;6.19;7.67;-5.90;5.92;4.93;4.59
1,181;0.56;67.31;-2.58;1.53;96.80;-2.88;2.42;125.68;-1.96;2.18;139.39;-2.56;-13.42;114.70;-1.07;-18.73;90.03;-5.90;-19.08;68.07;-0.35;-18.73;66.42;-0.03;17.61;113.64;-0.50;20.81;88.83;-2.68;19.43;67.09;3.71;17.24;62.90;3.94;-6.42;67.52;0.70;-7.21;37.63;1.19;-6.43;5.90;-2.40;-7.75;-1.20;3.41;7.38;67.08;1.14;7.41;38.09;-2.28;6.16;7.66;-5.87;5.89;4.93;4.62
1,217;0.56;67.32;-2.57;1.53;96.80;-2.87;2.42;125.67;-1.96;2.18;139.38;-2.54;-13.43;114.70;-1.06;-18.73;90.02;-5.90;-19.08;68.06;-0.33;-18.75;66.43;-0.03;17.62;113.64;-0.49;20.82;88.81;-2.65;19.43;67.08;3.72;17.25;62.90;3.88;-6.43;67.53;0.72;-7.20;37.62;1.20;-6.55;5.88;-2.36;-7.76;-1.21;3.44;7.37;67.09;1.16;7.41;38.10;-2.28;6.14;7.63;-5.87;5.87;4.90;4.63
1,249;0.56;67.32;-2.55;1.53;96.80;-2.87;2.43;125.67;-1.96;2.18;139.38;-2.52;-13.43;114.69;-1.05;-18.72;89.99;-5.89;-19.09;68.04;-0.31;-18.75;66.50;0.02;17.62;113.64;-0.48;20.83;88.80;-2.62;19.44;67.06;3.74;17.30;62.97;3.84;-6.43;67.53;0.75;-7.20;37.63;1.20;-6.62;5.87;-2.34;-7.76;-1.23;3.46;7.38;67.09;1.17;7.42;38.11;-2.27;6.12;7.61;-5.86;5.85;4.88;4.63
1,281;0.56;67.33;-2.54;1.53;96.80;-2.86;2.43;125.67;-1.95;2.18;139.37;-2.50;-13.43;114.67;-1.04;-18.72;89.97;-5.88;-19.10;68.03;-0.26;-18.78;66.60;-0.01;17.63;113.65;-0.48;20.84;88.82;-2.59;19.41;67.07;3.73;17.30;62.90;3.81;-6.42;67.53;0.76;-7.20;37.64;1.22;-6.68;5.86;-2.32;-7.77;-1.25;3.47;7.38;67.09;1.18;7.42;38.11;-2.26;6.11;7.60;-5.85;5.84;4.87;4.64
1,315;0.56;67.33;-2.53;1.53;96.80;-2.85;2.43;125.67;-1.95;2.18;139.37;-2.48;-13.44;114.65;-1.03;-18.72;89.97;-5.87;-19.11;68.03;-0.21;-18.79;66.69;0.06;17.64;113.65;-0.47;20.84;88.83;-2.56;19.37;67.08;3.75;17.27;62.86;3.89;-6.42;67.53;0.77;-7.21;37.65;1.23;-6.73;5.86;-2.29;-7.78;-1.25;3.49;7.38;67.09;1.20;7.43;38.12;-2.26;6.10;7.56;-5.85;5.83;4.83;4.64
1,347;0.55;67.32;-2.51;1.53;96.80;-2.84;2.43;125.66;-1.94;2.18;139.37;-2.45;-13.46;114.63;-1.01;-18.72;89.94;-5.85;-19.14;68.01;-0.16;-18.82;66.73;0.10;17.64;113.65;-0.46;20.84;88.85;-2.54;19.32;67.10;3.78;17.27;62.92;3.93;-6.43;67.53;0.79;-7.22;37.66;1.25;-6.80;5.88;-2.23;-7.69;-0.62;4.17;7.37;67.09;1.21;7.43;38.12;-2.25;6.11;7.56;-5.85;5.84;4.83;4.64
1,381;0.54;67.32;-2.50;1.52;96.80;-2.82;2.42;125.66;-1.92;2.18;139.36;-2.43;-13.48;114.61;-0.99;-18.73;89.92;-5.83;-19.13;68.00;-0.08;-18.82;66.59;0.13;17.64;113.64;-0.45;20.81;88.89;-2.51;19.27;67.15;3.78;17.28;63.15;3.89;-6.43;67.52;0.80;-7.22;37.68;1.28;-6.85;5.92;-2.19;-7.60;0.02;4.83;7.36;67.09;1.23;7.43;38.11;-2.25;6.14;7.57;-5.86;5.87;4.83;4.64
1,416;0.53;67.32;-2.49;1.51;96.79;-2.80;2.41;125.64;-1.88;2.16;139.36;-2.40;-13.51;114.58;-0.96;-18.74;89.91;-5.80;-19.14;68.00;-0.01;-18.84;66.46;0.27;17.64;113.64;-0.44;20.75;88.95;-2.48;19.23;67.19;3.78;17.24;63.16;3.93;-6.44;67.52;0.80;-7.23;37.69;1.30;-6.88;5.97;-2.14;-7.53;0.66;5.51;7.35;67.08;1.23;7.43;38.10;-2.25;6.18;7.57;-5.88;5.91;4.83;4.62
1,449;0.53;67.31;-2.49;1.50;96.78;-2.78;2.40;125.62;-1.85;2.13;139.36;-2.33;-13.55;114.55;-0.92;-18.76;89.92;-5.75;-19.16;68.02;0.08;-18.88;66.38;0.38;17.63;113.63;-0.43;20.66;88.99;-2.43;19.20;67.22;3.78;17.18;62.91;3.94;-6.44;67.51;0.81;-7.25;37.70;1.33;-6.92;6.02;-2.09;-7.45;1.30;6.19;7.34;67.08;1.24;7.43;38.09;-2.25;6.20;7.56;-5.88;5.95;4.83;4.61
1,481;0.52;67.31;-2.48;1.49;96.78;-2.77;2.38;125.61;-1.81;2.10;139.35;-2.27;-13.60;114.53;-0.88;-18.79;89.91;-5.68;-19.20;68.01;0.15;-18.92;66.33;0.50;17.63;113.63;-0.43;20.56;89.02;-2.37;19.15;67.23;3.79;17.07;62.86;4.03;-6.45;67.50;0.81;-7.26;37.70;1.37;-6.97;6.08;-2.04;-7.38;1.92;6.87;7.33;67.08;1.25;7.42;38.08;-2.23;6.23;7.57;-5.88;5.98;4.84;4.61
1,515;0.49;67.30;-2.46;1.46;96.77;-2.73;2.34;125.61;-1.77;2.05;139.34;-2.18;-13.68;114.50;-0.80;-18.83;89.90;-5.58;-19.28;68.00;0.21;-19.03;66.27;0.63;17.62;113.62;-0.42;20.45;88.96;-2.27;19.12;67.15;3.80;16.92;62.50;4.06;-6.47;67.50;0.84;-7.28;37.69;1.42;-7.01;6.11;-1.99;-7.30;2.52;7.56;7.31;67.07;1.26;7.41;38.09;-2.21;6.25;7.59;-5.87;6.02;4.85;4.62
