Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,326;7.07;59.33;-1.58;9.41;89.56;-0.89;11.67;119.23;0.98;10.21;132.78;1.14;-6.44;107.13;3.20;-11.77;87.18;1.70;-1.41;81.24;16.90;3.66;80.49;16.25;26.93;111.00;0.72;34.55;89.63;-4.25;29.79;72.19;5.20;26.50;67.90;7.85;-0.23;59.81;1.78;-8.68;28.46;-3.37;-11.81;5.82;-2.60;-11.24;3.13;7.65;14.29;59.13;1.93;13.79;26.94;-4.15;9.50;5.46;-5.83;13.03;-0.23;0.38
0,363;7.08;59.34;-1.57;9.42;89.56;-0.89;11.68;119.23;0.97;10.21;132.78;1.13;-6.43;107.15;3.20;-11.78;87.24;1.71;-1.36;81.28;17.17;3.73;80.52;16.30;26.93;111.00;0.73;34.55;89.64;-4.24;29.82;72.18;5.22;26.53;67.90;7.81;-0.23;59.82;1.80;-8.68;28.48;-3.37;-11.81;5.82;-2.61;-11.24;3.13;7.64;14.31;59.14;1.93;13.78;26.95;-4.15;9.50;5.45;-5.84;12.88;-0.33;0.35
0,393;7.08;59.35;-1.56;9.42;89.56;-0.89;11.69;119.22;0.97;10.21;132.77;1.13;-6.43;107.17;3.20;-11.78;87.42;1.76;-1.41;81.52;17.33;3.76;80.52;16.32;26.93;111.01;0.73;34.55;89.66;-4.23;29.85;72.14;5.26;26.51;67.87;7.77;-0.24;59.83;1.82;-8.67;28.49;-3.38;-11.81;5.81;-2.61;-11.24;3.13;7.63;14.32;59.14;1.93;13.76;26.95;-4.14;9.50;5.46;-5.84;12.80;-0.36;0.33
0,428;7.07;59.35;-1.55;9.41;89.56;-0.89;11.69;119.22;0.96;10.21;132.77;1.12;-6.43;107.16;3.21;-11.80;87.69;1.84;-1.43;81.57;17.57;3.81;80.63;16.39;26.93;111.01;0.74;34.53;89.65;-4.19;29.86;72.11;5.33;26.49;67.85;7.78;-0.26;59.84;1.84;-8.66;28.49;-3.38;-11.81;5.81;-2.61;-11.23;3.13;7.64;14.31;59.14;1.93;13.75;26.95;-4.14;9.50;5.48;-5.84;12.66;-0.46;0.31
0,461;7.05;59.35;-1.54;9.41;89.56;-0.88;11.68;119.22;0.96;10.21;132.77;1.11;-6.42;107.16;3.22;-11.77;87.61;1.85;-1.47;81.54;17.62;3.83;80.80;16.47;26.94;111.02;0.74;34.50;89.63;-4.15;29.87;72.10;5.35;26.53;67.82;7.75;-0.28;59.85;1.86;-8.65;28.50;-3.39;-11.80;5.82;-2.60;-11.23;3.13;7.64;14.30;59.14;1.93;13.75;26.95;-4.14;9.50;5.48;-5.84;12.65;-0.48;0.32
0,493;7.04;59.35;-1.54;9.40;89.56;-0.88;11.68;119.21;0.96;10.21;132.77;1.11;-6.41;107.16;3.23;-11.74;87.48;1.86;-1.58;81.58;17.47;3.79;80.85;16.46;26.94;111.02;0.75;34.49;89.60;-4.12;29.87;72.08;5.40;26.47;67.77;7.78;-0.30;59.85;1.88;-8.64;28.51;-3.40;-11.81;5.80;-2.60;-11.23;3.12;7.65;14.29;59.13;1.93;13.75;26.94;-4.14;9.50;5.47;-5.85;12.73;-0.47;0.35
0,527;7.00;59.35;-1.52;9.38;89.56;-0.87;11.68;119.22;0.96;10.21;132.77;1.10;-6.41;107.14;3.24;-11.68;87.21;1.88;-1.64;81.40;17.23;3.77;80.79;16.44;26.94;111.02;0.76;34.48;89.59;-4.09;29.88;72.04;5.46;26.43;67.74;7.82;-0.33;59.86;1.90;-8.64;28.51;-3.40;-11.82;5.79;-2.59;-11.24;3.10;7.66;14.24;59.12;1.95;13.76;26.94;-4.15;9.51;5.49;-5.85;12.78;-0.47;0.38
0,561;6.98;59.35;-1.50;9.37;89.56;-0.86;11.67;119.22;0.96;10.21;132.78;1.10;-6.41;107.13;3.26;-11.65;86.83;1.81;-1.54;81.26;17.25;3.78;80.85;16.53;26.94;111.03;0.77;34.49;89.57;-4.07;29.89;72.00;5.53;26.41;67.70;7.84;-0.35;59.85;1.91;-8.65;28.51;-3.40;-11.82;5.77;-2.58;-11.25;3.09;7.67;14.21;59.11;1.96;13.77;26.94;-4.16;9.51;5.51;-5.84;12.74;-0.49;0.39
0,592;6.95;59.34;-1.49;9.35;89.56;-0.86;11.67;119.22;0.97;10.21;132.78;1.10;-6.40;107.11;3.28;-11.59;86.41;1.78;-1.43;81.18;17.32;3.84;80.90;16.60;26.94;111.03;0.78;34.50;89.56;-4.06;29.89;71.96;5.60;26.41;67.71;7.89;-0.36;59.85;1.92;-8.65;28.50;-3.40;-11.83;5.75;-2.57;-11.25;3.07;7.68;14.18;59.11;1.97;13.78;26.94;-4.16;9.52;5.53;-5.83;12.75;-0.48;0.41
0,628;6.92;59.34;-1.49;9.34;89.56;-0.85;11.66;119.22;0.97;10.21;132.78;1.10;-6.40;107.11;3.30;-11.58;86.11;1.75;-1.20;81.02;17.56;3.95;80.91;16.66;26.94;111.03;0.79;34.27;89.38;-3.75;29.84;71.75;5.73;26.38;67.69;7.89;-0.38;59.85;1.93;-8.66;28.50;-3.40;-11.84;5.74;-2.56;-11.26;3.05;7.69;14.14;59.10;1.97;13.80;26.93;-4.16;9.52;5.54;-5.83;12.76;-0.50;0.42
0,661;6.91;59.34;-1.49;9.33;89.56;-0.85;11.66;119.22;0.97;10.21;132.78;1.10;-6.40;107.11;3.30;-11.54;85.78;1.73;-1.14;80.91;17.45;4.01;80.87;16.65;26.94;111.03;0.79;34.31;89.37;-3.70;29.74;71.43;5.89;26.38;67.64;7.88;-0.40;59.85;1.93;-8.67;28.50;-3.40;-11.85;5.73;-2.55;-11.27;3.05;7.70;14.12;59.09;1.97;13.81;26.93;-4.16;9.53;5.55;-5.83;12.69;-0.56;0.41
0,693;6.90;59.34;-1.48;9.32;89.56;-0.84;11.66;119.22;0.98;10.20;132.78;1.11;-6.40;107.13;3.31;-11.57;85.82;1.80;-1.12;80.88;17.33;4.00;80.78;16.64;26.94;111.03;0.80;34.36;89.37;-3.65;29.64;71.08;6.05;26.38;67.52;7.85;-0.40;59.86;1.93;-8.67;28.51;-3.40;-11.87;5.74;-2.53;-11.29;3.05;7.72;14.11;59.10;1.98;13.81;26.93;-4.16;9.54;5.56;-5.83;12.70;-0.54;0.40
0,726;6.89;59.34;-1.48;9.32;89.56;-0.83;11.66;119.22;0.99;10.20;132.78;1.11;-6.40;107.14;3.32;-11.62;86.06;1.85;-1.14;80.98;17.34;3.98;80.69;16.64;26.95;111.03;0.80;34.41;89.38;-3.64;29.54;70.66;6.22;26.32;67.43;7.86;-0.41;59.86;1.93;-8.68;28.51;-3.40;-11.88;5.75;-2.51;-11.30;3.07;7.73;14.10;59.10;1.99;13.82;26.94;-4.16;9.55;5.57;-5.83;12.76;-0.51;0.39
0,760;6.89;59.35;-1.48;9.31;89.56;-0.82;11.66;119.21;1.00;10.21;132.79;1.12;-6.40;107.16;3.33;-11.69;86.34;1.88;-1.18;80.89;17.16;3.90;80.66;16.62;26.95;111.04;0.81;34.44;89.38;-3.62;29.44;70.26;6.35;26.40;67.34;7.77;-0.41;59.87;1.94;-8.69;28.52;-3.39;-11.90;5.75;-2.49;-11.32;3.06;7.76;14.11;59.11;1.99;13.82;26.94;-4.16;9.56;5.58;-5.83;12.82;-0.46;0.37
0,793;6.91;59.35;-1.49;9.32;89.56;-0.82;11.66;119.21;1.02;10.21;132.78;1.12;-6.39;107.17;3.34;-11.70;86.51;1.92;-1.26;80.87;16.98;3.88;80.66;16.58;26.95;111.04;0.81;34.45;89.37;-3.60;29.42;70.14;6.36;26.39;67.35;7.79;-0.40;59.87;1.93;-8.69;28.52;-3.39;-11.92;5.76;-2.47;-11.33;3.08;7.78;14.13;59.11;1.98;13.82;26.95;-4.16;9.57;5.57;-5.82;12.94;-0.39;0.37
0,827;6.92;59.36;-1.49;9.32;89.56;-0.82;11.66;119.20;1.03;10.21;132.78;1.13;-6.39;107.19;3.36;-11.67;86.63;2.02;-1.39;80.85;16.72;3.82;80.64;16.57;26.96;111.04;0.81;34.46;89.37;-3.57;29.43;70.06;6.36;26.41;67.36;7.74;-0.39;59.87;1.93;-8.70;28.53;-3.39;-11.93;5.77;-2.45;-11.34;3.08;7.80;14.15;59.12;1.97;13.81;26.95;-4.16;9.57;5.56;-5.82;13.11;-0.31;0.38
0,861;6.93;59.36;-1.50;9.32;89.56;-0.81;11.66;119.20;1.05;10.21;132.78;1.14;-6.38;107.20;3.38;-11.69;86.93;2.07;-1.41;80.94;16.99;3.76;80.81;16.74;26.96;111.05;0.81;34.56;89.42;-3.65;29.42;69.94;6.36;26.40;67.37;7.80;-0.38;59.87;1.93;-8.69;28.53;-3.39;-11.93;5.78;-2.44;-11.34;3.09;7.81;14.16;59.12;1.97;13.80;26.95;-4.16;9.57;5.55;-5.82;13.18;-0.27;0.40
0,892;6.94;59.36;-1.50;9.33;89.56;-0.80;11.66;119.19;1.06;10.22;132.77;1.16;-6.37;107.20;3.40;-11.65;86.98;2.16;-1.47;80.90;16.84;3.55;80.95;16.76;26.96;111.05;0.81;34.65;89.48;-3.77;29.49;70.02;6.29;26.42;67.40;7.79;-0.37;59.87;1.93;-8.69;28.53;-3.38;-11.93;5.79;-2.42;-11.33;3.10;7.82;14.18;59.12;1.97;13.78;26.95;-4.16;9.56;5.55;-5.81;13.30;-0.16;0.43
0,926;6.96;59.36;-1.50;9.34;89.56;-0.79;11.66;119.18;1.08;10.22;132.76;1.17;-6.36;107.21;3.42;-11.61;86.93;2.20;-1.42;80.85;16.89;3.44;81.10;16.79;26.96;111.06;0.81;34.61;89.47;-3.77;29.55;70.22;6.24;26.45;67.50;7.82;-0.36;59.87;1.93;-8.69;28.54;-3.38;-11.93;5.79;-2.41;-11.33;3.10;7.83;14.20;59.12;1.97;13.75;26.95;-4.17;9.56;5.56;-5.81;13.42;-0.07;0.46
0,961;6.97;59.36;-1.50;9.34;89.55;-0.79;11.67;119.17;1.09;10.22;132.75;1.18;-6.36;107.22;3.43;-11.57;86.77;2.21;-1.37;80.72;16.88;3.34;81.25;16.81;26.96;111.07;0.81;34.58;89.46;-3.75;29.63;70.51;6.16;26.48;67.68;7.90;-0.35;59.87;1.93;-8.69;28.54;-3.38;-11.93;5.79;-2.41;-11.32;3.10;7.83;14.21;59.12;1.97;13.72;26.95;-4.17;9.56;5.57;-5.81;13.45;-0.02;0.49
0,993;7.00;59.35;-1.49;9.35;89.55;-0.78;11.67;119.16;1.11;10.23;132.74;1.19;-6.36;107.22;3.44;-11.52;86.61;2.24;-1.30;80.57;16.88;3.39;81.23;16.79;26.96;111.07;0.81;34.56;89.46;-3.74;29.71;70.87;6.06;26.56;67.85;7.91;-0.33;59.87;1.93;-8.69;28.54;-3.37;-11.92;5.80;-2.42;-11.31;3.11;7.82;14.24;59.12;1.98;13.69;26.95;-4.17;9.56;5.58;-5.81;13.43;0.00;0.51
1,028;7.02;59.35;-1.49;9.37;89.54;-0.77;11.68;119.14;1.13;10.23;132.73;1.19;-6.36;107.22;3.45;-11.50;86.45;2.23;-1.27;80.55;16.93;3.42;81.21;16.81;26.97;111.07;0.81;34.56;89.46;-3.73;29.74;71.10;6.01;26.61;67.96;7.93;-0.30;59.87;1.93;-8.68;28.54;-3.37;-11.91;5.79;-2.43;-11.30;3.10;7.81;14.28;59.11;1.99;13.66;26.95;-4.17;9.56;5.59;-5.81;13.41;0.00;0.52
1,062;7.05;59.35;-1.48;9.38;89.54;-0.76;11.69;119.13;1.14;10.23;132.73;1.20;-6.36;107.23;3.46;-11.50;86.38;2.22;-1.28;80.55;16.95;3.41;81.16;16.81;26.97;111.07;0.81;34.53;89.45;-3.69;29.71;71.19;6.02;26.72;68.07;7.96;-0.28;59.87;1.94;-8.67;28.54;-3.37;-11.90;5.78;-2.45;-11.28;3.09;7.79;14.31;59.11;1.99;13.64;26.95;-4.17;9.55;5.58;-5.81;13.37;0.01;0.53
1,095;7.07;59.35;-1.48;9.39;89.53;-0.75;11.69;119.12;1.15;10.24;132.72;1.20;-6.36;107.23;3.46;-11.49;86.32;2.22;-1.38;80.51;16.65;3.37;81.01;16.70;26.97;111.07;0.82;34.52;89.46;-3.67;29.70;71.32;6.01;26.83;68.20;7.89;-0.26;59.87;1.94;-8.66;28.54;-3.37;-11.89;5.77;-2.46;-11.28;3.08;7.78;14.33;59.11;2.00;13.64;26.96;-4.17;9.55;5.57;-5.81;13.38;0.04;0.52
1,129;7.09;59.34;-1.47;9.40;89.53;-0.75;11.70;119.11;1.17;10.24;132.71;1.21;-6.36;107.22;3.48;-11.49;86.30;2.24;-1.50;80.49;16.35;3.43;80.80;16.60;26.98;111.06;0.82;34.52;89.48;-3.68;29.71;71.51;5.94;26.92;68.27;7.82;-0.24;59.86;1.94;-8.65;28.54;-3.37;-11.89;5.75;-2.47;-11.28;3.06;7.77;14.36;59.11;2.00;13.65;26.96;-4.17;9.54;5.56;-5.81;13.36;0.01;0.51
1,162;7.11;59.34;-1.47;9.41;89.53;-0.74;11.70;119.11;1.18;10.24;132.71;1.21;-6.35;107.21;3.50;-11.53;86.51;2.24;-1.60;80.54;16.32;3.51;80.63;16.54;26.99;111.06;0.82;34.53;89.49;-3.70;29.72;71.65;5.88;26.90;68.25;7.86;-0.23;59.85;1.94;-8.65;28.54;-3.37;-11.89;5.73;-2.48;-11.27;3.04;7.76;14.38;59.11;2.00;13.66;26.96;-4.18;9.54;5.57;-5.82;13.33;-0.02;0.50
1,195;7.13;59.34;-1.47;9.42;89.52;-0.74;11.70;119.11;1.20;10.24;132.71;1.22;-6.35;107.20;3.52;-11.56;86.73;2.25;-1.61;80.65;16.55;3.64;80.58;16.55;26.99;111.05;0.82;34.54;89.51;-3.73;29.74;71.74;5.81;26.91;68.29;7.84;-0.21;59.85;1.94;-8.65;28.54;-3.38;-11.90;5.72;-2.49;-11.27;3.03;7.75;14.39;59.11;2.00;13.69;26.96;-4.18;9.54;5.58;-5.82;13.31;-0.06;0.50
1,227;7.11;59.33;-1.48;9.42;89.52;-0.73;11.70;119.11;1.21;10.24;132.72;1.23;-6.34;107.19;3.55;-11.59;86.90;2.25;-1.66;80.75;16.66;3.69;80.58;16.53;27.00;111.05;0.82;34.54;89.55;-3.77;29.76;71.79;5.78;26.85;68.22;7.80;-0.23;59.84;1.94;-8.65;28.53;-3.39;-11.89;5.70;-2.50;-11.26;3.01;7.73;14.36;59.10;2.00;13.73;26.95;-4.19;9.54;5.59;-5.83;13.29;-0.08;0.49
1,261;7.08;59.33;-1.48;9.41;89.52;-0.73;11.70;119.11;1.21;10.25;132.72;1.24;-6.33;107.18;3.58;-11.61;86.90;2.23;-1.67;80.83;16.79;3.73;80.65;16.57;27.00;111.05;0.83;34.53;89.59;-3.79;29.78;71.82;5.76;26.74;68.14;7.81;-0.25;59.84;1.94;-8.65;28.53;-3.40;-11.89;5.70;-2.51;-11.26;3.01;7.73;14.33;59.09;1.99;13.77;26.94;-4.20;9.54;5.60;-5.83;13.29;-0.08;0.48
1,294;7.05;59.33;-1.48;9.41;89.52;-0.73;11.70;119.12;1.22;10.25;132.72;1.25;-6.32;107.18;3.60;-11.59;86.88;2.30;-1.66;81.02;16.97;3.77;80.73;16.57;27.01;111.04;0.83;34.45;89.53;-3.74;29.80;71.83;5.74;26.62;68.04;7.80;-0.27;59.84;1.94;-8.66;28.53;-3.40;-11.89;5.71;-2.52;-11.25;3.02;7.72;14.29;59.09;1.98;13.80;26.94;-4.21;9.54;5.63;-5.84;13.29;-0.07;0.47
1,328;7.02;59.33;-1.48;9.41;89.53;-0.73;11.71;119.13;1.22;10.25;132.72;1.26;-6.32;107.19;3.61;-11.57;86.84;2.36;-1.65;81.07;17.12;3.78;80.89;16.60;27.01;111.04;0.84;34.43;89.51;-3.74;29.83;71.84;5.72;26.59;67.98;7.79;-0.30;59.84;1.94;-8.66;28.53;-3.41;-11.90;5.71;-2.52;-11.26;3.02;7.72;14.25;59.08;1.98;13.83;26.93;-4.22;9.55;5.65;-5.84;13.33;-0.04;0.46
1,362;7.00;59.33;-1.48;9.40;89.53;-0.73;11.71;119.13;1.22;10.25;132.73;1.28;-6.31;107.20;3.62;-11.54;86.70;2.41;-1.51;81.10;17.44;3.84;81.06;16.67;27.01;111.04;0.85;34.43;89.49;-3.75;29.87;71.88;5.67;26.58;68.02;7.88;-0.31;59.85;1.94;-8.66;28.53;-3.41;-11.91;5.70;-2.52;-11.27;3.00;7.71;14.23;59.08;1.99;13.83;26.94;-4.23;9.57;5.67;-5.84;13.39;0.02;0.45
1,395;6.98;59.33;-1.47;9.40;89.53;-0.73;11.71;119.13;1.23;10.26;132.72;1.29;-6.32;107.21;3.61;-11.49;86.46;2.43;-1.35;81.14;17.82;3.92;81.29;16.80;27.00;111.04;0.87;34.43;89.48;-3.74;29.90;71.93;5.61;26.67;68.10;7.88;-0.33;59.85;1.94;-8.66;28.53;-3.41;-11.91;5.68;-2.53;-11.28;2.98;7.71;14.22;59.08;1.99;13.83;26.94;-4.23;9.58;5.68;-5.85;13.47;0.08;0.43
1,428;6.97;59.34;-1.47;9.40;89.53;-0.72;11.71;119.13;1.24;10.26;132.72;1.31;-6.32;107.23;3.61;-11.44;86.14;2.44;-1.21;81.11;18.10;4.00;81.50;16.87;27.00;111.04;0.88;34.44;89.47;-3.74;29.92;71.95;5.57;26.78;68.18;7.89;-0.35;59.86;1.95;-8.66;28.53;-3.41;-11.92;5.67;-2.53;-11.28;2.98;7.71;14.20;59.08;2.00;13.82;26.94;-4.23;9.60;5.67;-5.86;13.53;0.15;0.41
1,462;6.97;59.34;-1.46;9.40;89.53;-0.72;11.71;119.13;1.25;10.27;132.71;1.33;-6.32;107.25;3.60;-11.44;85.99;2.45;-1.24;80.92;17.90;3.89;81.42;16.88;27.00;111.03;0.90;34.44;89.45;-3.74;29.94;71.97;5.54;26.77;68.13;7.90;-0.35;59.86;1.95;-8.66;28.53;-3.41;-11.91;5.67;-2.53;-11.28;2.98;7.71;14.21;59.08;2.01;13.80;26.94;-4.22;9.61;5.66;-5.87;13.59;0.18;0.41
1,493;6.99;59.34;-1.46;9.40;89.53;-0.71;11.71;119.13;1.26;10.28;132.71;1.35;-6.33;107.27;3.59;-11.48;86.05;2.46;-1.33;80.74;17.70;3.73;81.34;16.85;26.99;111.03;0.92;34.43;89.41;-3.73;29.95;71.98;5.51;26.78;68.12;7.91;-0.34;59.86;1.95;-8.66;28.54;-3.41;-11.91;5.66;-2.53;-11.29;2.97;7.71;14.23;59.08;2.02;13.78;26.94;-4.22;9.63;5.64;-5.88;13.62;0.20;0.41
1,526;7.00;59.34;-1.45;9.40;89.53;-0.71;11.71;119.12;1.27;10.28;132.69;1.38;-6.34;107.26;3.60;-11.53;86.20;2.47;-1.40;80.51;17.48;3.55;81.29;16.80;26.99;111.02;0.93;34.48;89.42;-3.78;29.98;71.96;5.52;26.80;68.10;7.94;-0.33;59.86;1.96;-8.66;28.54;-3.41;-11.90;5.65;-2.53;-11.28;2.96;7.71;14.26;59.08;2.03;13.75;26.95;-4.21;9.64;5.62;-5.90;13.53;0.09;0.44
1,562;7.02;59.34;-1.44;9.40;89.52;-0.70;11.71;119.11;1.28;10.28;132.68;1.40;-6.34;107.25;3.62;-11.57;86.24;2.42;-1.44;80.57;17.44;3.56;81.28;16.79;26.99;111.02;0.95;34.55;89.49;-3.85;29.99;71.94;5.54;26.77;68.05;7.94;-0.32;59.86;1.96;-8.66;28.54;-3.40;-11.89;5.65;-2.52;-11.27;2.96;7.72;14.29;59.08;2.04;13.71;26.95;-4.20;9.64;5.58;-5.91;13.38;-0.07;0.46
