Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,334;1.03;56.76;-0.89;2.06;87.09;-4.34;3.07;116.77;-6.50;5.37;130.36;-8.62;-15.20;106.88;-2.29;-29.03;85.74;-1.73;-29.88;64.86;6.80;-29.93;61.09;6.91;20.95;103.90;-4.32;30.98;78.57;-3.43;30.91;57.30;3.92;29.82;54.89;3.34;-7.86;57.21;2.84;-8.85;29.47;-4.49;-9.43;3.93;-6.17;-8.79;0.52;6.25;9.68;56.55;2.83;10.39;28.76;-4.58;8.83;3.24;-6.07;9.29;-0.16;6.34
0,368;1.02;56.77;-0.84;2.06;87.10;-4.32;3.08;116.78;-6.49;5.38;130.36;-8.59;-15.17;106.87;-2.27;-29.02;85.74;-1.73;-29.90;64.86;6.82;-29.92;60.97;6.86;20.95;103.89;-4.29;30.99;78.55;-3.41;30.92;57.29;3.93;29.83;54.87;3.25;-7.87;57.23;2.91;-8.85;29.46;-4.47;-9.41;3.93;-6.15;-8.77;0.53;6.27;9.67;56.55;2.87;10.40;28.77;-4.56;8.84;3.22;-6.07;9.30;-0.18;6.34
0,400;1.01;56.79;-0.78;2.06;87.10;-4.29;3.08;116.78;-6.48;5.39;130.36;-8.56;-15.19;106.87;-2.28;-29.02;85.74;-1.72;-29.91;64.87;6.84;-29.93;60.84;6.89;20.96;103.87;-4.27;31.00;78.54;-3.40;30.92;57.27;3.94;29.80;54.80;3.16;-7.88;57.25;2.99;-8.87;29.46;-4.46;-9.41;3.94;-6.12;-8.77;0.53;6.29;9.65;56.56;2.93;10.42;28.77;-4.55;8.87;3.23;-6.08;9.33;-0.17;6.33
0,434;0.99;56.80;-0.72;2.05;87.11;-4.26;3.07;116.78;-6.46;5.39;130.36;-8.53;-15.21;106.88;-2.29;-29.01;85.74;-1.71;-29.91;64.87;6.87;-29.94;60.94;6.95;20.96;103.84;-4.24;31.01;78.53;-3.39;30.92;57.27;3.94;29.80;54.81;3.26;-7.90;57.27;3.06;-8.88;29.47;-4.44;-9.41;3.94;-6.11;-8.78;0.54;6.31;9.62;56.57;2.98;10.42;28.77;-4.54;8.90;3.23;-6.10;9.35;-0.16;6.31
0,468;0.97;56.81;-0.69;2.05;87.11;-4.23;3.07;116.78;-6.45;5.40;130.36;-8.51;-15.22;106.88;-2.30;-29.00;85.75;-1.71;-29.83;64.86;6.79;-29.94;60.85;6.96;20.97;103.82;-4.22;31.01;78.54;-3.37;30.91;57.27;3.94;29.79;54.84;3.31;-7.91;57.28;3.09;-8.90;29.47;-4.42;-9.39;3.95;-6.09;-8.77;0.55;6.33;9.60;56.57;3.02;10.44;28.76;-4.53;8.90;3.24;-6.11;9.35;-0.16;6.30
0,501;0.97;56.81;-0.67;2.04;87.11;-4.21;3.06;116.78;-6.43;5.40;130.37;-8.48;-15.26;106.90;-2.32;-28.99;85.78;-1.71;-29.77;64.86;6.74;-29.93;60.89;7.07;20.96;103.79;-4.19;30.98;78.56;-3.34;30.91;57.27;3.91;29.83;54.88;3.40;-7.91;57.27;3.08;-8.90;29.47;-4.40;-9.38;3.96;-6.08;-8.77;0.56;6.34;9.59;56.57;3.05;10.45;28.75;-4.52;8.91;3.27;-6.11;9.35;-0.13;6.30
0,535;0.96;56.79;-0.66;2.04;87.10;-4.20;3.06;116.77;-6.41;5.40;130.37;-8.46;-15.28;106.92;-2.33;-28.98;85.80;-1.70;-29.71;64.86;6.69;-29.90;61.18;7.20;20.95;103.77;-4.16;30.94;78.58;-3.29;30.90;57.27;3.88;29.83;54.91;3.59;-7.91;57.24;3.06;-8.92;29.48;-4.39;-9.39;3.97;-6.07;-8.78;0.56;6.35;9.57;56.56;3.06;10.47;28.74;-4.51;8.92;3.30;-6.10;9.34;-0.10;6.31
0,567;0.95;56.77;-0.65;2.03;87.09;-4.18;3.05;116.76;-6.40;5.40;130.37;-8.44;-15.29;106.93;-2.34;-28.97;85.82;-1.68;-29.65;64.87;6.68;-29.88;61.42;7.29;20.95;103.74;-4.13;30.89;78.61;-3.24;30.89;57.28;3.84;29.82;54.91;3.63;-7.92;57.21;3.04;-8.92;29.50;-4.38;-9.39;3.98;-6.06;-8.79;0.57;6.36;9.55;56.55;3.09;10.47;28.72;-4.51;8.93;3.34;-6.11;9.35;-0.06;6.31
0,602;0.95;56.76;-0.64;2.02;87.09;-4.16;3.04;116.77;-6.38;5.40;130.37;-8.43;-15.34;106.95;-2.37;-28.96;85.83;-1.66;-29.58;64.87;6.66;-29.89;61.61;7.35;20.93;103.74;-4.11;30.85;78.65;-3.19;30.87;57.29;3.79;29.81;54.91;3.74;-7.91;57.19;3.02;-8.91;29.53;-4.37;-9.40;3.98;-6.06;-8.82;0.58;6.36;9.55;56.55;3.12;10.47;28.72;-4.51;8.94;3.43;-6.09;9.35;0.03;6.33
0,634;0.96;56.75;-0.63;2.02;87.09;-4.14;3.03;116.77;-6.36;5.39;130.38;-8.42;-15.36;106.97;-2.38;-28.95;85.80;-1.63;-29.52;64.83;6.66;-29.88;61.84;7.40;20.92;103.76;-4.10;30.80;78.69;-3.14;30.82;57.31;3.77;29.81;54.93;3.74;-7.90;57.18;3.02;-8.89;29.55;-4.36;-9.41;3.99;-6.06;-8.83;0.59;6.36;9.56;56.55;3.14;10.46;28.72;-4.51;8.94;3.52;-6.07;9.34;0.12;6.35
0,669;0.97;56.74;-0.62;2.02;87.09;-4.13;3.02;116.77;-6.34;5.39;130.38;-8.41;-15.36;106.98;-2.38;-28.95;85.78;-1.59;-29.47;64.79;6.66;-29.87;61.97;7.45;20.91;103.77;-4.08;30.76;78.73;-3.09;30.74;57.33;3.76;29.81;54.98;3.79;-7.89;57.18;3.02;-8.89;29.59;-4.35;-9.40;4.00;-6.06;-8.83;0.60;6.37;9.58;56.54;3.15;10.45;28.72;-4.51;8.94;3.59;-6.05;9.34;0.18;6.37
0,701;0.97;56.72;-0.64;2.02;87.08;-4.12;3.01;116.77;-6.31;5.39;130.38;-8.39;-15.34;106.98;-2.36;-28.94;85.76;-1.56;-29.45;64.78;6.70;-29.86;62.01;7.46;20.90;103.78;-4.06;30.71;78.76;-3.04;30.63;57.35;3.75;29.79;55.17;3.84;-7.89;57.17;3.02;-8.90;29.61;-4.34;-9.40;4.01;-6.05;-8.83;0.61;6.37;9.56;56.50;3.11;10.42;28.72;-4.51;8.95;3.65;-6.04;9.34;0.24;6.38
0,735;0.95;56.69;-0.64;2.01;87.08;-4.10;3.00;116.77;-6.27;5.38;130.39;-8.36;-15.34;106.99;-2.37;-28.93;85.75;-1.53;-29.50;64.79;6.81;-29.86;62.10;7.49;20.88;103.78;-4.04;30.68;78.78;-2.99;30.53;57.35;3.75;29.79;55.34;3.83;-7.90;57.17;3.02;-8.92;29.63;-4.34;-9.41;4.02;-6.04;-8.84;0.61;6.38;9.54;56.45;3.08;10.38;28.71;-4.51;8.96;3.67;-6.02;9.34;0.27;6.40
0,768;0.94;56.66;-0.65;2.00;87.07;-4.08;2.98;116.76;-6.24;5.38;130.39;-8.34;-15.33;106.98;-2.36;-28.93;85.73;-1.51;-29.53;64.80;6.90;-29.86;62.10;7.49;20.86;103.76;-4.02;30.65;78.79;-2.96;30.44;57.35;3.73;29.73;55.34;3.84;-7.90;57.17;3.03;-8.93;29.63;-4.33;-9.41;4.02;-6.04;-8.85;0.62;6.39;9.53;56.40;3.06;10.35;28.70;-4.51;8.96;3.68;-6.00;9.34;0.28;6.41
0,801;0.92;56.64;-0.64;1.99;87.06;-4.06;2.96;116.76;-6.20;5.37;130.39;-8.32;-15.33;106.98;-2.36;-28.92;85.72;-1.49;-29.57;64.80;6.97;-29.88;61.85;7.47;20.85;103.76;-3.99;30.63;78.80;-2.93;30.33;57.36;3.73;29.70;55.35;3.83;-7.92;57.17;3.05;-8.93;29.63;-4.31;-9.41;4.03;-6.03;-8.85;0.62;6.39;9.50;56.36;3.04;10.32;28.69;-4.50;8.94;3.69;-5.98;9.31;0.28;6.43
0,834;0.90;56.62;-0.65;1.97;87.04;-4.04;2.95;116.75;-6.17;5.37;130.39;-8.29;-15.32;106.97;-2.35;-28.91;85.70;-1.46;-29.61;64.80;7.03;-29.88;61.61;7.49;20.84;103.77;-3.97;30.61;78.81;-2.92;30.21;57.36;3.73;29.67;55.31;3.65;-7.94;57.17;3.05;-8.93;29.63;-4.30;-9.41;4.03;-6.02;-8.86;0.63;6.40;9.48;56.32;3.02;10.31;28.67;-4.50;8.92;3.67;-5.97;9.29;0.27;6.45
0,868;0.87;56.61;-0.66;1.96;87.03;-4.03;2.93;116.74;-6.14;5.36;130.39;-8.27;-15.32;106.97;-2.35;-28.91;85.71;-1.44;-29.65;64.82;7.07;-29.92;61.37;7.41;20.82;103.78;-3.95;30.59;78.81;-2.91;30.10;57.35;3.73;29.66;55.32;3.68;-7.96;57.17;3.05;-8.94;29.62;-4.29;-9.42;4.03;-6.02;-8.87;0.63;6.40;9.44;56.30;3.01;10.30;28.64;-4.49;8.91;3.56;-6.00;9.28;0.16;6.42
0,901;0.83;56.62;-0.66;1.93;87.03;-4.02;2.91;116.73;-6.12;5.34;130.39;-8.25;-15.34;107.00;-2.38;-28.91;85.74;-1.43;-29.68;64.85;7.10;-29.99;61.15;7.36;20.79;103.81;-3.94;30.57;78.80;-2.90;30.01;57.35;3.73;29.65;55.51;3.69;-7.99;57.18;3.04;-8.95;29.60;-4.28;-9.43;4.02;-6.01;-8.90;0.62;6.41;9.40;56.31;3.01;10.29;28.61;-4.49;8.92;3.47;-6.03;9.27;0.06;6.39
0,935;0.80;56.65;-0.64;1.91;87.04;-4.01;2.88;116.73;-6.11;5.33;130.39;-8.24;-15.37;107.01;-2.39;-28.90;85.76;-1.41;-29.72;64.88;7.12;-30.03;60.91;7.30;20.76;103.85;-3.93;30.55;78.80;-2.89;29.96;57.35;3.73;29.62;55.58;3.64;-8.02;57.19;3.05;-8.95;29.58;-4.27;-9.44;4.02;-6.01;-8.91;0.62;6.42;9.36;56.35;3.03;10.30;28.59;-4.48;8.92;3.39;-6.05;9.28;-0.01;6.37
0,968;0.77;56.68;-0.61;1.88;87.05;-3.99;2.86;116.73;-6.11;5.32;130.39;-8.23;-15.40;107.04;-2.41;-28.91;85.74;-1.37;-29.76;64.86;7.17;-30.06;60.66;7.25;20.73;103.90;-3.92;30.54;78.79;-2.89;29.91;57.35;3.75;29.59;55.58;3.59;-8.05;57.21;3.07;-8.93;29.57;-4.25;-9.46;4.03;-6.00;-8.94;0.62;6.42;9.33;56.40;3.08;10.30;28.58;-4.47;8.94;3.33;-6.07;9.28;-0.07;6.35
1,001;0.73;56.72;-0.58;1.85;87.06;-3.99;2.84;116.74;-6.11;5.30;130.39;-8.22;-15.42;107.07;-2.44;-28.91;85.72;-1.33;-29.78;64.84;7.19;-30.09;60.41;7.19;20.71;103.96;-3.91;30.53;78.79;-2.89;29.85;57.36;3.80;29.54;55.65;3.56;-8.09;57.23;3.08;-8.93;29.56;-4.25;-9.48;4.03;-6.01;-8.97;0.62;6.42;9.29;56.47;3.15;10.29;28.58;-4.46;8.95;3.29;-6.10;9.28;-0.11;6.32
1,035;0.70;56.76;-0.55;1.83;87.08;-3.98;2.83;116.74;-6.11;5.28;130.39;-8.20;-15.47;107.10;-2.48;-28.92;85.70;-1.30;-29.80;64.81;7.21;-30.13;60.28;7.14;20.68;103.94;-3.88;30.52;78.78;-2.89;29.79;57.37;3.85;29.54;55.81;3.52;-8.12;57.25;3.09;-8.95;29.54;-4.25;-9.49;4.03;-6.01;-9.00;0.62;6.42;9.26;56.52;3.20;10.28;28.58;-4.46;8.97;3.27;-6.12;9.29;-0.13;6.30
1,069;0.67;56.78;-0.53;1.80;87.08;-3.97;2.79;116.75;-6.11;5.26;130.38;-8.18;-15.50;107.13;-2.50;-28.94;85.68;-1.26;-29.80;64.78;7.21;-30.16;60.25;7.09;20.66;103.91;-3.88;30.50;78.78;-2.89;29.75;57.38;3.91;29.51;55.98;3.53;-8.15;57.27;3.10;-8.98;29.52;-4.26;-9.50;4.03;-6.01;-9.01;0.62;6.42;9.23;56.56;3.23;10.27;28.60;-4.45;8.99;3.26;-6.15;9.30;-0.14;6.27
1,102;0.65;56.80;-0.52;1.77;87.09;-3.96;2.76;116.75;-6.10;5.23;130.37;-8.16;-15.51;107.15;-2.50;-28.96;85.63;-1.23;-29.81;64.72;7.21;-30.18;60.25;7.11;20.65;103.87;-3.87;30.48;78.77;-2.88;29.70;57.38;3.97;29.45;56.16;3.62;-8.17;57.27;3.10;-9.01;29.50;-4.26;-9.52;4.00;-6.02;-9.03;0.60;6.41;9.21;56.58;3.24;10.26;28.63;-4.45;9.00;3.29;-6.16;9.31;-0.11;6.26
1,135;0.63;56.80;-0.51;1.74;87.09;-3.95;2.72;116.74;-6.09;5.17;130.35;-8.12;-15.53;107.15;-2.49;-28.98;85.55;-1.20;-29.84;64.63;7.20;-30.17;60.22;7.14;20.64;103.82;-3.86;30.45;78.76;-2.87;29.66;57.39;4.03;29.37;56.20;3.61;-8.19;57.26;3.10;-9.05;29.48;-4.26;-9.53;3.99;-6.02;-9.03;0.58;6.41;9.19;56.59;3.24;10.25;28.66;-4.46;9.00;3.34;-6.16;9.32;-0.06;6.26
1,168;0.61;56.79;-0.50;1.70;87.08;-3.93;2.66;116.72;-6.05;5.08;130.33;-8.05;-15.57;107.16;-2.50;-29.00;85.48;-1.16;-29.91;64.55;7.19;-30.24;60.40;7.14;20.63;103.77;-3.85;30.42;78.75;-2.84;29.61;57.38;4.07;29.33;56.20;3.61;-8.22;57.25;3.11;-9.08;29.46;-4.25;-9.53;3.98;-6.02;-9.04;0.57;6.41;9.17;56.58;3.25;10.22;28.68;-4.47;9.00;3.39;-6.16;9.32;-0.01;6.26
1,201;0.60;56.78;-0.50;1.67;87.07;-3.90;2.60;116.70;-6.01;4.96;130.30;-7.96;-15.63;107.16;-2.51;-29.03;85.39;-1.14;-30.05;64.43;7.14;-30.39;60.62;7.12;20.62;103.73;-3.82;30.38;78.74;-2.79;29.56;57.37;4.10;29.29;56.16;3.64;-8.23;57.23;3.11;-9.10;29.44;-4.22;-9.53;3.96;-6.01;-9.05;0.56;6.41;9.17;56.56;3.25;10.19;28.72;-4.48;9.00;3.42;-6.16;9.31;0.01;6.26
1,235;0.57;56.77;-0.45;1.61;87.06;-3.84;2.50;116.69;-5.94;4.81;130.29;-7.84;-15.70;107.16;-2.51;-29.07;85.31;-1.13;-30.25;64.34;7.05;-30.62;60.81;7.02;20.60;103.69;-3.79;30.31;78.72;-2.72;29.48;57.34;4.11;29.21;56.16;3.69;-8.27;57.23;3.21;-9.13;29.42;-4.20;-9.53;3.94;-6.00;-9.05;0.54;6.42;9.16;56.54;3.25;10.15;28.76;-4.51;8.98;3.45;-6.17;9.28;0.05;6.25
1,268;0.54;56.79;-0.38;1.53;87.06;-3.75;2.37;116.67;-5.82;4.62;130.29;-7.68;-15.76;107.16;-2.50;-29.12;85.24;-1.13;-30.52;64.26;6.96;-30.97;61.03;6.95;20.59;103.70;-3.76;30.24;78.72;-2.61;29.40;57.31;4.14;29.08;55.99;3.86;-8.32;57.24;3.33;-9.16;29.41;-4.16;-9.53;3.93;-5.99;-9.06;0.52;6.44;9.14;56.55;3.27;10.08;28.81;-4.53;8.97;3.48;-6.18;9.26;0.08;6.24
1,301;0.50;56.81;-0.29;1.43;87.07;-3.64;2.19;116.66;-5.68;4.36;130.30;-7.49;-15.85;107.16;-2.50;-29.22;85.15;-1.14;-30.92;64.15;6.83;-31.44;61.26;6.82;20.56;103.76;-3.72;30.15;78.72;-2.46;29.31;57.30;4.23;28.92;55.81;4.02;-8.37;57.26;3.47;-9.21;29.39;-4.11;-9.56;3.90;-6.02;-9.11;0.49;6.41;9.12;56.57;3.31;10.00;28.87;-4.54;8.96;3.51;-6.20;9.24;0.11;6.23
1,335;0.46;56.84;-0.16;1.30;87.09;-3.49;1.96;116.67;-5.52;4.04;130.33;-7.27;-15.97;107.16;-2.50;-29.44;85.00;-1.18;-31.43;64.01;6.72;-32.09;61.49;6.69;20.50;103.85;-3.64;30.07;78.74;-2.29;29.22;57.31;4.35;28.74;55.62;4.12;-8.42;57.29;3.63;-9.26;29.37;-4.04;-9.60;3.87;-6.04;-9.17;0.47;6.39;9.08;56.61;3.42;9.86;28.93;-4.55;8.92;3.54;-6.21;9.17;0.14;6.21
1,368;0.40;56.89;0.00;1.12;87.11;-3.30;1.66;116.66;-5.30;3.66;130.36;-7.00;-16.31;107.16;-2.51;-29.67;84.86;-1.22;-32.11;63.90;6.58;-32.90;61.72;6.52;20.43;103.94;-3.55;29.97;78.78;-2.09;29.12;57.33;4.50;28.63;55.47;4.23;-8.50;57.33;3.81;-9.33;29.34;-3.96;-9.65;3.86;-6.04;-9.25;0.46;6.39;9.04;56.67;3.57;9.69;28.98;-4.54;8.87;3.59;-6.22;9.09;0.18;6.21
1,401;0.28;56.93;0.23;0.89;87.13;-3.05;1.30;116.67;-5.04;3.23;130.41;-6.71;-16.78;107.12;-2.47;-30.01;84.70;-1.30;-32.91;63.77;6.41;-33.85;61.82;6.29;20.20;104.01;-3.28;29.84;78.83;-1.83;28.95;57.37;4.70;28.34;55.32;4.46;-8.61;57.35;4.04;-9.43;29.31;-3.86;-9.72;3.86;-6.02;-9.38;0.45;6.41;8.94;56.73;3.81;9.47;29.05;-4.51;8.82;3.62;-6.23;8.98;0.22;6.20
1,435;0.17;56.96;0.46;0.64;87.16;-2.79;0.91;116.69;-4.75;2.74;130.49;-6.38;-17.27;107.07;-2.39;-30.37;84.57;-1.36;-33.80;63.68;6.20;-34.94;61.45;6.01;19.90;104.12;-2.99;29.65;78.86;-1.49;28.75;57.39;5.00;28.04;55.15;4.84;-8.73;57.37;4.26;-9.56;29.29;-3.75;-9.79;3.91;-5.98;-9.52;0.50;6.46;8.83;56.79;4.06;9.25;29.12;-4.47;8.75;3.66;-6.23;8.85;0.26;6.20
1,467;0.05;56.99;0.70;0.35;87.18;-2.48;0.44;116.71;-4.35;2.17;130.55;-5.95;-17.87;106.96;-2.21;-30.87;84.42;-1.40;-34.76;63.56;5.98;-36.12;61.05;5.66;19.62;104.24;-2.70;29.38;78.88;-1.02;28.46;57.40;5.46;27.60;55.00;5.42;-8.86;57.37;4.49;-9.71;29.27;-3.61;-9.87;3.96;-5.93;-9.63;0.55;6.50;8.72;56.85;4.32;8.97;29.18;-4.33;8.69;3.70;-6.21;8.75;0.30;6.22
1,500;-0.15;57.04;1.02;0.01;87.20;-2.12;-0.04;116.72;-3.95;1.55;130.60;-5.49;-18.46;106.86;-2.02;-31.46;84.26;-1.41;-35.74;63.43;5.80;-37.28;60.63;5.35;19.35;104.34;-2.43;29.09;78.90;-0.51;28.13;57.44;6.03;27.20;54.93;5.99;-9.05;57.35;4.73;-9.86;29.23;-3.44;-9.96;4.00;-5.88;-9.75;0.59;6.55;8.51;56.96;4.74;8.58;29.31;-4.01;8.61;3.73;-6.15;8.64;0.32;6.28
1,535;-0.41;57.05;1.41;-0.40;87.19;-1.70;-0.58;116.70;-3.49;0.89;130.62;-4.99;-19.17;106.73;-1.72;-32.07;84.10;-1.39;-36.70;63.29;5.66;-38.38;60.21;5.06;18.80;104.49;-1.92;28.71;78.95;0.05;27.73;57.52;6.69;26.75;54.95;6.62;-9.31;57.29;5.03;-10.01;29.20;-3.27;-10.03;4.01;-5.79;-9.89;0.60;6.65;8.26;57.05;5.22;8.18;29.44;-3.42;8.53;3.74;-6.02;8.49;0.33;6.41
