Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,334;-1.74;69.56;-8.42;-1.98;101.76;-9.59;-2.19;133.29;-9.54;-1.13;146.58;-12.35;-19.22;120.38;-5.28;-26.01;94.06;-5.41;-23.60;71.81;0.72;-22.21;66.09;1.96;15.07;118.48;-8.54;21.13;93.07;-7.28;19.32;72.22;2.03;16.02;67.17;3.16;-9.51;69.80;-3.71;-12.04;39.19;-3.03;-13.38;8.05;-6.08;-9.36;0.03;-1.64;6.20;69.53;-5.39;9.47;40.40;-4.16;10.83;9.05;-3.32;11.78;5.14;10.63
0,367;-1.74;69.57;-8.43;-1.98;101.76;-9.60;-2.19;133.28;-9.54;-1.13;146.59;-12.38;-19.22;120.39;-5.30;-26.01;94.05;-5.43;-23.63;71.96;0.70;-22.23;66.12;1.97;15.07;118.51;-8.57;21.13;93.08;-7.29;19.28;72.22;2.00;16.00;67.15;3.16;-9.51;69.81;-3.72;-12.05;39.19;-3.03;-13.39;8.05;-6.10;-9.43;0.00;-1.64;6.19;69.53;-5.40;9.46;40.43;-4.17;10.85;9.05;-3.32;11.80;5.14;10.62
0,400;-1.75;69.57;-8.44;-1.98;101.76;-9.61;-2.19;133.28;-9.53;-1.14;146.59;-12.41;-19.23;120.40;-5.32;-26.02;94.05;-5.45;-23.63;72.07;0.68;-22.21;66.07;1.95;15.07;118.54;-8.60;21.12;93.08;-7.30;19.26;72.23;2.00;15.97;67.16;3.19;-9.52;69.82;-3.73;-12.05;39.19;-3.04;-13.39;8.03;-6.13;-9.47;-0.03;-1.66;6.18;69.53;-5.41;9.45;40.44;-4.17;10.86;9.04;-3.34;11.81;5.13;10.60
0,434;-1.75;69.58;-8.45;-1.99;101.76;-9.61;-2.20;133.27;-9.52;-1.14;146.60;-12.43;-19.23;120.42;-5.34;-26.03;94.06;-5.47;-23.64;72.07;0.69;-22.24;66.05;1.93;15.07;118.57;-8.63;21.12;93.09;-7.30;19.27;72.24;2.00;15.98;67.15;3.19;-9.52;69.83;-3.74;-12.05;39.18;-3.05;-13.37;8.01;-6.14;-9.50;-0.07;-1.67;6.18;69.54;-5.42;9.44;40.45;-4.18;10.86;9.02;-3.35;11.81;5.11;10.59
0,466;-1.76;69.58;-8.45;-1.99;101.76;-9.61;-2.20;133.26;-9.51;-1.14;146.60;-12.43;-19.24;120.43;-5.35;-26.04;94.07;-5.48;-23.64;72.00;0.72;-22.25;66.02;1.97;15.07;118.56;-8.60;21.12;93.09;-7.31;19.28;72.26;2.03;15.97;67.17;3.23;-9.53;69.83;-3.75;-12.04;39.16;-3.05;-13.37;8.00;-6.15;-9.51;-0.09;-1.69;6.18;69.54;-5.42;9.43;40.45;-4.19;10.86;9.01;-3.36;11.80;5.09;10.58
0,500;-1.76;69.59;-8.46;-1.99;101.76;-9.61;-2.21;133.25;-9.50;-1.13;146.59;-12.43;-19.25;120.43;-5.36;-26.06;94.08;-5.49;-23.65;71.95;0.75;-22.27;66.01;1.99;15.07;118.53;-8.57;21.12;93.09;-7.31;19.29;72.27;2.05;15.98;67.21;3.26;-9.53;69.84;-3.75;-12.04;39.15;-3.05;-13.36;7.99;-6.15;-9.51;-0.10;-1.70;6.18;69.54;-5.43;9.42;40.44;-4.19;10.86;9.00;-3.37;11.80;5.09;10.57
0,534;-1.76;69.59;-8.46;-2.00;101.75;-9.61;-2.21;133.25;-9.49;-1.13;146.59;-12.42;-19.26;120.44;-5.36;-26.07;94.10;-5.49;-23.65;71.86;0.79;-22.25;66.03;2.03;15.08;118.50;-8.53;21.12;93.09;-7.31;19.31;72.28;2.09;15.97;67.24;3.28;-9.53;69.84;-3.75;-12.03;39.15;-3.05;-13.36;8.00;-6.14;-9.49;-0.09;-1.71;6.17;69.54;-5.43;9.41;40.42;-4.20;10.86;9.00;-3.38;11.79;5.09;10.56
0,567;-1.76;69.59;-8.46;-2.00;101.75;-9.61;-2.22;133.25;-9.48;-1.14;146.59;-12.41;-19.27;120.45;-5.36;-26.09;94.11;-5.49;-23.65;71.77;0.83;-22.26;66.02;2.07;15.08;118.47;-8.49;21.12;93.09;-7.30;19.32;72.29;2.12;15.98;67.24;3.32;-9.53;69.84;-3.75;-12.01;39.15;-3.05;-13.36;8.00;-6.13;-9.42;-0.06;-1.72;6.17;69.54;-5.43;9.40;40.40;-4.21;10.86;9.01;-3.39;11.77;5.09;10.56
0,600;-1.76;69.59;-8.46;-2.00;101.76;-9.61;-2.23;133.25;-9.46;-1.14;146.59;-12.40;-19.27;120.45;-5.36;-26.11;94.13;-5.48;-23.66;71.70;0.87;-22.32;66.02;2.09;15.08;118.45;-8.45;21.09;93.05;-7.27;19.19;72.24;2.12;15.92;67.25;3.33;-9.53;69.84;-3.76;-12.00;39.14;-3.04;-13.35;8.00;-6.12;-9.36;-0.04;-1.72;6.17;69.54;-5.43;9.40;40.38;-4.21;10.85;9.01;-3.40;11.75;5.10;10.55
0,634;-1.76;69.59;-8.46;-2.01;101.76;-9.60;-2.25;133.24;-9.44;-1.14;146.58;-12.37;-19.28;120.46;-5.35;-26.14;94.15;-5.48;-23.67;71.69;0.91;-22.33;66.08;2.15;15.07;118.44;-8.39;21.06;93.02;-7.23;19.05;72.18;2.09;15.89;67.28;3.27;-9.53;69.84;-3.75;-11.98;39.12;-3.04;-13.35;8.00;-6.11;-9.33;-0.03;-1.71;6.16;69.54;-5.42;9.39;40.37;-4.21;10.84;9.02;-3.40;11.72;5.11;10.54
0,668;-1.76;69.59;-8.46;-2.02;101.75;-9.59;-2.27;133.23;-9.42;-1.14;146.57;-12.34;-19.29;120.46;-5.34;-26.17;94.15;-5.48;-23.69;71.77;0.93;-22.34;66.18;2.14;15.07;118.44;-8.34;21.04;92.98;-7.19;18.95;72.12;2.06;15.87;67.34;3.25;-9.53;69.84;-3.75;-11.96;39.10;-3.03;-13.34;8.01;-6.10;-9.30;-0.01;-1.70;6.16;69.54;-5.42;9.39;40.36;-4.21;10.84;9.02;-3.41;11.71;5.10;10.54
0,701;-1.77;69.59;-8.45;-2.02;101.75;-9.58;-2.29;133.22;-9.39;-1.14;146.55;-12.30;-19.28;120.45;-5.33;-26.19;94.15;-5.47;-23.71;71.87;0.94;-22.36;66.25;2.20;15.07;118.44;-8.32;21.02;92.94;-7.15;18.85;72.06;2.04;15.85;67.28;3.22;-9.54;69.84;-3.74;-11.94;39.09;-3.02;-13.34;8.03;-6.09;-9.30;0.02;-1.69;6.16;69.54;-5.42;9.39;40.35;-4.20;10.84;9.02;-3.41;11.71;5.10;10.53
0,734;-1.77;69.59;-8.45;-2.03;101.75;-9.57;-2.30;133.20;-9.37;-1.14;146.54;-12.25;-19.28;120.44;-5.31;-26.21;94.14;-5.46;-23.72;71.96;0.95;-22.40;66.29;2.17;15.07;118.46;-8.30;21.00;92.89;-7.11;18.82;72.02;2.07;15.81;67.25;3.24;-9.54;69.84;-3.74;-11.94;39.10;-3.01;-13.33;8.05;-6.08;-9.31;0.02;-1.67;6.16;69.54;-5.41;9.39;40.35;-4.20;10.84;9.01;-3.42;11.70;5.10;10.53
0,767;-1.77;69.59;-8.45;-2.04;101.74;-9.57;-2.32;133.19;-9.35;-1.15;146.53;-12.22;-19.28;120.43;-5.29;-26.24;94.13;-5.47;-23.73;72.05;0.95;-22.40;66.27;2.11;15.07;118.50;-8.30;20.98;92.86;-7.08;18.78;71.98;2.09;15.81;67.21;3.17;-9.54;69.84;-3.74;-11.94;39.10;-3.01;-13.33;8.06;-6.08;-9.34;0.02;-1.69;6.15;69.54;-5.41;9.40;40.35;-4.20;10.83;9.00;-3.44;11.70;5.08;10.51
0,800;-1.77;69.60;-8.46;-2.04;101.74;-9.56;-2.34;133.17;-9.31;-1.15;146.53;-12.17;-19.27;120.43;-5.27;-26.27;94.11;-5.47;-23.75;72.15;0.96;-22.42;66.27;2.14;15.07;118.54;-8.31;20.97;92.82;-7.05;18.75;71.94;2.09;15.81;67.21;3.16;-9.54;69.84;-3.74;-11.96;39.09;-3.02;-13.32;8.06;-6.08;-9.37;0.00;-1.70;6.15;69.55;-5.41;9.40;40.35;-4.21;10.81;8.98;-3.45;11.69;5.07;10.49
0,834;-1.77;69.60;-8.45;-2.05;101.73;-9.54;-2.35;133.14;-9.26;-1.16;146.52;-12.13;-19.26;120.43;-5.24;-26.29;94.09;-5.47;-23.76;72.24;0.97;-22.39;66.26;2.14;15.06;118.58;-8.30;20.95;92.80;-7.02;18.81;71.92;2.14;15.83;67.18;3.16;-9.53;69.84;-3.74;-11.97;39.09;-3.02;-13.32;8.07;-6.08;-9.41;-0.01;-1.71;6.15;69.55;-5.41;9.40;40.34;-4.21;10.81;8.96;-3.46;11.69;5.05;10.48
0,867;-1.77;69.60;-8.45;-2.04;101.72;-9.51;-2.35;133.12;-9.21;-1.17;146.52;-12.10;-19.26;120.43;-5.19;-26.32;94.06;-5.47;-23.76;72.31;0.98;-22.35;66.23;2.16;15.07;118.60;-8.29;20.94;92.80;-7.00;18.95;71.92;2.22;15.86;67.15;3.27;-9.53;69.85;-3.74;-11.99;39.13;-3.00;-13.32;8.08;-6.08;-9.45;-0.02;-1.70;6.15;69.56;-5.40;9.41;40.32;-4.22;10.80;8.94;-3.46;11.69;5.02;10.48
0,901;-1.77;69.60;-8.45;-2.04;101.72;-9.49;-2.34;133.11;-9.15;-1.18;146.52;-12.06;-19.25;120.43;-5.14;-26.33;94.04;-5.46;-23.77;72.35;1.01;-22.33;66.20;2.20;15.07;118.61;-8.27;20.94;92.80;-6.98;19.05;71.95;2.29;15.87;67.08;3.36;-9.53;69.85;-3.73;-12.01;39.17;-2.99;-13.31;8.08;-6.08;-9.50;-0.04;-1.70;6.15;69.56;-5.39;9.41;40.32;-4.22;10.80;8.92;-3.45;11.70;5.00;10.49
0,934;-1.77;69.61;-8.44;-2.04;101.71;-9.46;-2.33;133.09;-9.10;-1.19;146.53;-12.03;-19.25;120.42;-5.09;-26.35;94.02;-5.45;-23.76;72.35;1.04;-22.33;66.16;2.20;15.06;118.61;-8.24;20.94;92.81;-6.96;19.02;71.95;2.28;15.87;67.11;3.41;-9.53;69.85;-3.73;-12.03;39.22;-2.97;-13.31;8.07;-6.09;-9.54;-0.06;-1.69;6.15;69.57;-5.39;9.40;40.31;-4.22;10.79;8.90;-3.44;11.70;4.98;10.50
0,968;-1.77;69.61;-8.44;-2.04;101.71;-9.43;-2.32;133.08;-9.04;-1.20;146.53;-12.00;-19.25;120.42;-5.03;-26.36;94.01;-5.43;-23.76;72.34;1.06;-22.29;66.11;2.19;15.06;118.61;-8.22;20.94;92.82;-6.95;18.95;71.93;2.25;15.84;67.17;3.43;-9.53;69.84;-3.72;-12.04;39.23;-2.96;-13.31;8.06;-6.09;-9.58;-0.09;-1.69;6.16;69.57;-5.37;9.40;40.31;-4.22;10.79;8.88;-3.43;11.71;4.96;10.51
1,000;-1.77;69.61;-8.43;-2.04;101.70;-9.40;-2.32;133.07;-8.98;-1.21;146.53;-11.97;-19.25;120.42;-4.97;-26.36;94.00;-5.41;-23.72;72.23;1.11;-22.28;66.08;2.25;15.06;118.60;-8.18;20.91;92.85;-6.90;18.85;71.89;2.21;15.84;67.25;3.47;-9.53;69.84;-3.71;-12.05;39.26;-2.94;-13.30;8.04;-6.09;-9.61;-0.12;-1.67;6.16;69.57;-5.35;9.39;40.30;-4.22;10.80;8.87;-3.40;11.72;4.94;10.53
1,036;-1.77;69.60;-8.41;-2.03;101.70;-9.36;-2.30;133.07;-8.92;-1.22;146.54;-11.93;-19.24;120.41;-4.91;-26.37;94.00;-5.37;-23.68;72.09;1.16;-22.28;66.01;2.26;15.06;118.58;-8.13;20.89;92.88;-6.84;18.75;71.85;2.17;15.82;67.28;3.49;-9.53;69.84;-3.70;-12.05;39.30;-2.92;-13.30;8.03;-6.09;-9.64;-0.15;-1.63;6.16;69.57;-5.33;9.39;40.31;-4.20;10.81;8.86;-3.37;11.74;4.93;10.56
1,067;-1.77;69.60;-8.40;-2.03;101.69;-9.34;-2.28;133.07;-8.88;-1.23;146.53;-11.88;-19.24;120.41;-4.87;-26.36;94.00;-5.34;-23.68;72.08;1.18;-22.24;66.03;2.29;15.06;118.56;-8.08;20.87;92.91;-6.80;18.69;71.87;2.16;15.81;67.34;3.50;-9.53;69.83;-3.69;-12.05;39.33;-2.89;-13.30;8.02;-6.09;-9.67;-0.17;-1.59;6.16;69.57;-5.31;9.39;40.32;-4.19;10.82;8.85;-3.34;11.75;4.92;10.59
1,100;-1.76;69.60;-8.38;-2.02;101.70;-9.31;-2.27;133.09;-8.86;-1.24;146.53;-11.83;-19.24;120.40;-4.82;-26.36;93.99;-5.31;-23.68;72.07;1.19;-22.24;66.03;2.30;15.06;118.54;-8.04;20.87;92.95;-6.77;18.58;71.88;2.11;15.81;67.41;3.45;-9.53;69.83;-3.68;-12.05;39.35;-2.88;-13.30;8.01;-6.09;-9.70;-0.18;-1.55;6.16;69.56;-5.29;9.39;40.34;-4.18;10.83;8.85;-3.32;11.75;4.92;10.61
1,134;-1.76;69.60;-8.37;-2.02;101.70;-9.30;-2.26;133.10;-8.84;-1.24;146.52;-11.78;-19.25;120.40;-4.79;-26.36;93.99;-5.28;-23.68;72.06;1.20;-22.26;66.06;2.30;15.06;118.52;-8.01;20.87;92.98;-6.74;18.51;71.89;2.07;15.82;67.47;3.41;-9.52;69.83;-3.66;-12.04;39.34;-2.87;-13.30;8.00;-6.08;-9.70;-0.19;-1.54;6.16;69.56;-5.27;9.39;40.36;-4.17;10.83;8.85;-3.31;11.76;4.92;10.62
1,168;-1.76;69.59;-8.35;-2.02;101.70;-9.28;-2.25;133.12;-8.82;-1.24;146.52;-11.73;-19.25;120.40;-4.75;-26.36;94.01;-5.24;-23.69;72.07;1.21;-22.25;66.05;2.35;15.06;118.52;-7.96;20.87;93.00;-6.71;18.48;71.91;2.07;15.82;67.48;3.41;-9.52;69.82;-3.65;-12.04;39.34;-2.87;-13.31;7.99;-6.08;-9.70;-0.19;-1.53;6.16;69.57;-5.24;9.39;40.38;-4.16;10.84;8.86;-3.30;11.76;4.92;10.63
1,200;-1.76;69.60;-8.33;-2.01;101.71;-9.26;-2.25;133.13;-8.81;-1.24;146.51;-11.68;-19.25;120.41;-4.72;-26.35;94.02;-5.20;-23.69;72.07;1.21;-22.25;66.06;2.42;15.06;118.52;-7.93;20.88;93.03;-6.68;18.50;71.93;2.10;15.80;67.47;3.46;-9.52;69.82;-3.63;-12.03;39.33;-2.86;-13.31;7.99;-6.08;-9.69;-0.19;-1.52;6.17;69.57;-5.22;9.38;40.40;-4.14;10.84;8.87;-3.29;11.76;4.93;10.64
1,234;-1.75;69.60;-8.32;-2.01;101.71;-9.24;-2.23;133.14;-8.79;-1.25;146.51;-11.62;-19.26;120.41;-4.70;-26.35;94.02;-5.16;-23.70;72.11;1.22;-22.22;66.12;2.46;15.06;118.53;-7.89;20.90;93.07;-6.66;18.50;71.95;2.13;15.82;67.46;3.43;-9.52;69.82;-3.62;-12.03;39.33;-2.86;-13.31;7.99;-6.07;-9.68;-0.19;-1.51;6.17;69.57;-5.21;9.38;40.41;-4.13;10.84;8.87;-3.28;11.76;4.94;10.65
1,266;-1.75;69.60;-8.30;-2.01;101.72;-9.22;-2.22;133.15;-8.76;-1.25;146.50;-11.57;-19.27;120.41;-4.67;-26.34;94.01;-5.13;-23.71;72.18;1.24;-22.17;66.18;2.51;15.05;118.54;-7.85;20.94;93.09;-6.65;18.51;71.97;2.16;15.82;67.47;3.45;-9.51;69.82;-3.60;-12.02;39.32;-2.86;-13.30;8.00;-6.07;-10.01;0.38;-0.26;6.17;69.57;-5.20;9.38;40.42;-4.12;10.84;8.88;-3.28;11.76;4.95;10.65
1,301;-1.75;69.60;-8.29;-2.01;101.71;-9.20;-2.22;133.14;-8.73;-1.25;146.50;-11.52;-19.27;120.41;-4.64;-26.33;94.03;-5.10;-23.70;72.22;1.27;-22.14;66.19;2.55;15.05;118.55;-7.82;20.97;93.10;-6.65;18.49;71.95;2.18;15.82;67.51;3.47;-9.51;69.82;-3.57;-12.02;39.30;-2.85;-13.30;8.00;-6.07;-10.33;0.96;0.99;6.17;69.58;-5.19;9.38;40.42;-4.12;10.84;8.88;-3.28;11.76;4.95;10.66
1,334;-1.75;69.60;-8.27;-2.01;101.71;-9.17;-2.22;133.14;-8.69;-1.25;146.50;-11.48;-19.28;120.41;-4.61;-26.33;94.04;-5.06;-23.67;72.22;1.31;-22.15;66.18;2.57;15.04;118.56;-7.79;21.00;93.12;-6.65;18.46;71.91;2.18;15.81;67.50;3.50;-9.51;69.82;-3.55;-12.02;39.29;-2.85;-13.29;8.00;-6.07;-10.64;1.52;2.23;6.17;69.58;-5.17;9.38;40.43;-4.11;10.84;8.89;-3.28;11.75;4.96;10.65
1,367;-1.75;69.60;-8.26;-2.01;101.71;-9.15;-2.22;133.13;-8.65;-1.25;146.50;-11.45;-19.28;120.41;-4.59;-26.31;94.05;-5.02;-23.65;72.22;1.34;-22.11;66.19;2.58;15.04;118.57;-7.75;21.02;93.13;-6.64;18.42;71.85;2.19;15.81;67.50;3.51;-9.51;69.82;-3.53;-12.01;39.26;-2.83;-13.28;7.99;-6.07;-10.65;1.51;2.24;6.17;69.58;-5.17;9.37;40.43;-4.10;10.84;8.92;-3.29;11.75;4.98;10.65
1,400;-1.75;69.59;-8.24;-2.01;101.71;-9.12;-2.21;133.13;-8.61;-1.25;146.51;-11.41;-19.29;120.41;-4.57;-26.30;94.05;-4.99;-23.62;72.23;1.38;-22.07;66.24;2.62;15.03;118.57;-7.73;21.04;93.14;-6.64;18.39;71.79;2.20;15.79;67.51;3.50;-9.52;69.81;-3.50;-12.00;39.23;-2.83;-13.28;7.98;-6.07;-10.66;1.49;2.24;6.17;69.58;-5.16;9.37;40.42;-4.10;10.84;8.94;-3.29;11.74;5.00;10.64
1,435;-1.75;69.59;-8.23;-2.01;101.70;-9.09;-2.21;133.12;-8.56;-1.25;146.51;-11.37;-19.29;120.41;-4.55;-26.28;94.05;-4.97;-23.58;72.12;1.42;-22.06;66.23;2.61;15.04;118.57;-7.71;21.06;93.16;-6.63;18.36;71.73;2.21;15.79;67.54;3.48;-9.51;69.81;-3.49;-11.99;39.20;-2.82;-13.27;7.97;-6.07;-10.69;1.47;2.24;6.17;69.57;-5.15;9.36;40.40;-4.10;10.83;8.95;-3.30;11.74;5.02;10.63
1,466;-1.75;69.59;-8.22;-2.01;101.70;-9.06;-2.21;133.12;-8.52;-1.24;146.52;-11.34;-19.29;120.41;-4.53;-26.27;94.06;-4.94;-23.53;71.96;1.45;-22.06;66.20;2.57;15.04;118.56;-7.70;21.08;93.17;-6.63;18.35;71.67;2.22;15.79;67.54;3.46;-9.51;69.80;-3.47;-11.97;39.17;-2.81;-13.26;7.96;-6.07;-10.72;1.45;2.24;6.17;69.57;-5.14;9.36;40.39;-4.10;10.83;8.98;-3.31;11.74;5.04;10.62
1,500;-1.75;69.58;-8.20;-2.01;101.69;-9.04;-2.22;133.12;-8.49;-1.24;146.53;-11.31;-19.29;120.41;-4.51;-26.25;94.06;-4.92;-23.51;71.81;1.46;-22.09;66.17;2.53;15.04;118.55;-7.68;21.09;93.17;-6.63;18.35;71.63;2.22;15.79;67.56;3.48;-9.51;69.80;-3.45;-11.96;39.14;-2.80;-13.26;7.96;-6.07;-10.57;1.16;1.62;6.17;69.56;-5.13;9.36;40.38;-4.10;10.83;9.00;-3.31;11.74;5.06;10.62
