Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,329;-0.01;78.98;-2.97;0.57;111.45;-2.84;1.16;143.21;-1.44;1.05;157.62;-1.64;-16.51;132.14;-2.66;-21.07;105.78;-1.87;-21.27;84.25;5.90;-20.17;77.25;7.48;17.70;130.23;-3.19;21.00;104.88;-7.21;21.91;82.06;1.08;19.71;75.85;3.36;-7.64;79.04;1.19;-9.16;41.76;-1.29;-8.54;7.93;-4.55;-8.19;2.74;9.55;7.65;78.71;0.80;8.51;41.01;-1.24;8.82;8.82;-5.37;6.88;0.03;2.57
0,363;-0.01;78.98;-2.97;0.58;111.44;-2.85;1.17;143.19;-1.45;1.03;157.62;-1.64;-16.54;132.09;-2.67;-21.06;105.67;-1.87;-21.24;84.20;5.88;-20.12;77.24;7.47;17.70;130.24;-3.19;21.00;104.86;-7.21;21.95;82.34;0.97;19.77;75.92;3.33;-7.64;79.04;1.18;-9.16;41.77;-1.28;-8.54;7.87;-4.54;-8.19;2.69;9.57;7.65;78.71;0.81;8.50;40.99;-1.24;8.89;8.89;-5.34;6.77;0.05;2.42
0,395;0.00;78.98;-2.97;0.59;111.43;-2.85;1.20;143.17;-1.47;1.02;157.63;-1.64;-16.53;132.07;-2.65;-21.05;105.61;-1.87;-21.20;84.13;5.89;-20.12;77.18;7.52;17.70;130.26;-3.19;21.01;104.84;-7.18;21.98;82.60;0.87;19.80;75.95;3.33;-7.63;79.03;1.17;-9.15;41.78;-1.27;-8.54;7.81;-4.52;-8.19;2.63;9.58;7.66;78.71;0.81;8.50;40.96;-1.24;8.93;8.92;-5.33;6.77;0.14;2.52
0,429;-0.01;78.97;-2.97;0.60;111.42;-2.86;1.22;143.14;-1.48;1.01;157.62;-1.64;-16.52;132.04;-2.65;-21.05;105.53;-1.85;-21.17;84.09;5.89;-20.10;77.13;7.43;17.70;130.27;-3.20;21.02;104.82;-7.16;22.02;83.00;0.74;19.83;75.96;3.32;-7.63;79.02;1.16;-9.14;41.79;-1.27;-8.53;7.80;-4.52;-8.23;2.90;10.03;7.65;78.71;0.82;8.49;40.94;-1.24;8.94;8.95;-5.33;6.89;0.22;2.70
0,463;0.00;78.97;-2.97;0.61;111.42;-2.87;1.24;143.13;-1.50;1.01;157.62;-1.66;-16.51;132.01;-2.65;-21.04;105.46;-1.86;-21.12;84.06;5.89;-20.08;77.16;7.36;17.71;130.28;-3.21;21.02;104.82;-7.15;22.04;83.26;0.63;19.82;75.98;3.30;-7.63;79.02;1.15;-9.14;41.80;-1.26;-8.52;7.82;-4.53;-8.27;3.20;10.46;7.66;78.71;0.82;8.47;40.94;-1.25;8.95;8.97;-5.34;7.08;0.34;2.97
0,494;0.00;78.97;-2.97;0.61;111.41;-2.87;1.24;143.13;-1.51;1.01;157.63;-1.67;-16.48;132.00;-2.63;-21.07;105.50;-1.88;-21.10;84.05;5.87;-20.10;77.12;7.33;17.71;130.29;-3.21;21.03;104.83;-7.12;22.05;83.38;0.56;19.83;76.02;3.36;-7.63;79.01;1.13;-9.13;41.81;-1.26;-8.50;7.84;-4.54;-8.24;3.22;10.46;7.66;78.71;0.82;8.46;40.95;-1.25;8.98;8.99;-5.34;7.22;0.44;3.22
0,528;0.00;78.97;-2.98;0.62;111.41;-2.87;1.24;143.13;-1.50;1.01;157.63;-1.69;-16.42;131.98;-2.61;-21.10;105.50;-1.90;-21.09;84.07;5.81;-20.09;77.05;7.31;17.72;130.30;-3.21;21.03;104.85;-7.10;22.05;83.38;0.55;19.86;75.97;3.37;-7.64;79.01;1.11;-9.13;41.81;-1.26;-8.49;7.87;-4.55;-8.19;2.82;9.79;7.66;78.70;0.82;8.45;40.95;-1.26;8.98;8.97;-5.33;7.37;0.61;3.66
0,562;-0.01;78.97;-2.98;0.62;111.41;-2.88;1.25;143.13;-1.50;1.02;157.63;-1.69;-16.34;132.00;-2.62;-21.13;105.60;-1.95;-21.08;84.10;5.74;-20.08;77.06;7.29;17.73;130.30;-3.21;21.04;104.87;-7.08;22.01;83.24;0.59;19.85;75.90;3.44;-7.65;79.01;1.10;-9.12;41.81;-1.27;-8.48;7.90;-4.55;-8.18;2.85;9.78;7.66;78.70;0.82;8.44;40.95;-1.26;8.98;8.91;-5.31;7.48;0.63;3.89
0,595;-0.01;78.97;-2.99;0.61;111.42;-2.88;1.25;143.14;-1.50;1.03;157.63;-1.70;-16.25;132.02;-2.61;-21.17;105.84;-1.98;-21.05;84.12;5.70;-20.12;77.07;7.25;17.74;130.30;-3.22;21.04;104.88;-7.06;21.98;83.11;0.63;19.78;75.89;3.45;-7.66;79.02;1.09;-9.11;41.82;-1.27;-8.47;7.93;-4.56;-8.17;2.88;9.78;7.66;78.71;0.82;8.44;40.96;-1.27;8.97;8.81;-5.29;7.45;0.40;3.63
0,629;-0.02;78.98;-2.99;0.61;111.42;-2.89;1.24;143.15;-1.51;1.04;157.63;-1.71;-16.19;132.04;-2.62;-21.21;106.08;-2.00;-21.03;84.16;5.65;-20.15;77.12;7.25;17.74;130.31;-3.23;21.04;104.90;-7.04;21.97;83.10;0.63;19.78;75.84;3.47;-7.67;79.03;1.08;-9.10;41.82;-1.28;-8.47;7.96;-4.56;-8.17;2.91;9.77;7.66;78.71;0.82;8.44;40.97;-1.27;8.96;8.75;-5.27;7.48;0.31;3.63
0,663;-0.02;78.99;-3.00;0.60;111.43;-2.89;1.24;143.16;-1.50;1.05;157.63;-1.71;-16.19;132.06;-2.62;-21.23;106.28;-2.02;-20.99;84.18;5.60;-20.15;77.18;7.26;17.75;130.31;-3.23;21.04;104.92;-7.03;21.97;83.14;0.62;19.80;75.85;3.48;-7.68;79.04;1.07;-9.09;41.82;-1.29;-8.50;8.02;-4.57;-8.19;2.96;9.76;7.65;78.72;0.82;8.44;40.99;-1.27;8.95;8.71;-5.23;7.45;0.17;3.46
0,695;-0.03;78.99;-3.00;0.59;111.43;-2.90;1.23;143.17;-1.52;1.06;157.62;-1.72;-16.18;132.09;-2.62;-21.24;106.47;-2.05;-20.96;84.21;5.54;-20.15;77.17;7.35;17.75;130.31;-3.23;21.04;104.94;-7.02;21.98;83.12;0.61;19.81;75.86;3.45;-7.69;79.05;1.06;-9.08;41.82;-1.29;-8.52;8.07;-4.57;-8.21;3.02;9.76;7.65;78.72;0.83;8.44;41.01;-1.27;8.90;8.69;-5.22;7.44;0.07;3.32
0,730;-0.04;79.00;-3.00;0.59;111.44;-2.90;1.23;143.17;-1.54;1.08;157.62;-1.72;-16.18;132.11;-2.62;-21.22;106.55;-2.06;-20.95;84.27;5.48;-20.16;77.14;7.35;17.76;130.32;-3.24;21.05;104.95;-7.02;21.98;83.11;0.60;19.78;75.91;3.40;-7.70;79.06;1.05;-9.07;41.83;-1.30;-8.55;8.12;-4.58;-8.24;3.07;9.76;7.64;78.72;0.83;8.45;41.00;-1.26;8.84;8.66;-5.22;7.40;0.06;3.35
0,763;-0.04;79.00;-3.01;0.59;111.44;-2.91;1.23;143.16;-1.56;1.09;157.61;-1.73;-16.20;132.13;-2.64;-21.17;106.48;-2.05;-20.93;84.31;5.44;-20.16;77.17;7.30;17.77;130.32;-3.25;21.06;104.94;-7.03;21.99;83.14;0.57;19.78;75.94;3.32;-7.70;79.07;1.05;-9.05;41.83;-1.30;-8.58;8.17;-4.58;-8.29;3.33;10.09;7.64;78.73;0.82;8.46;40.99;-1.26;8.79;8.60;-5.24;7.33;-0.09;3.15
0,795;-0.04;79.01;-3.01;0.59;111.44;-2.92;1.24;143.16;-1.58;1.10;157.61;-1.74;-16.17;132.17;-2.64;-21.11;106.38;-2.04;-20.90;84.32;5.42;-20.14;77.20;7.30;17.78;130.33;-3.27;21.08;104.93;-7.03;22.02;83.26;0.50;19.80;76.03;3.27;-7.71;79.08;1.04;-9.04;41.84;-1.30;-8.61;8.22;-4.57;-8.33;3.59;10.42;7.63;78.73;0.82;8.47;40.98;-1.26;8.77;8.56;-5.25;7.23;-0.30;2.83
0,829;-0.04;79.02;-3.02;0.60;111.44;-2.93;1.25;143.16;-1.59;1.12;157.61;-1.75;-16.14;132.20;-2.63;-21.05;106.26;-2.04;-20.91;84.35;5.40;-20.11;77.22;7.31;17.78;130.34;-3.28;21.10;104.91;-7.04;22.05;83.42;0.41;19.84;76.09;3.19;-7.71;79.09;1.03;-9.04;41.85;-1.30;-8.64;8.26;-4.57;-8.34;3.64;10.42;7.64;78.74;0.82;8.48;40.98;-1.26;8.73;8.55;-5.27;7.25;-0.36;2.77
0,864;-0.03;79.02;-3.03;0.61;111.44;-2.94;1.26;143.15;-1.59;1.14;157.63;-1.76;-16.12;132.20;-2.62;-21.00;106.16;-2.05;-20.92;84.37;5.39;-20.10;77.24;7.30;17.79;130.33;-3.29;21.13;104.91;-7.06;22.07;83.55;0.33;19.90;76.12;3.06;-7.70;79.09;1.02;-9.04;41.85;-1.30;-8.66;8.30;-4.57;-8.36;3.68;10.43;7.64;78.74;0.81;8.49;40.99;-1.25;8.67;8.54;-5.30;7.30;-0.29;2.95
0,895;-0.03;79.02;-3.04;0.62;111.44;-2.95;1.29;143.15;-1.62;1.16;157.64;-1.77;-16.08;132.22;-2.64;-20.96;106.07;-2.07;-20.92;84.39;5.39;-20.06;77.23;7.30;17.82;130.31;-3.32;21.17;104.90;-7.10;22.09;83.66;0.26;19.90;76.20;2.95;-7.69;79.10;1.01;-9.04;41.85;-1.29;-8.66;8.31;-4.56;-8.36;3.69;10.43;7.65;78.74;0.81;8.51;40.98;-1.25;8.61;8.49;-5.34;7.38;-0.06;3.40
0,930;-0.01;79.03;-3.06;0.64;111.44;-2.97;1.31;143.16;-1.64;1.19;157.65;-1.78;-16.03;132.24;-2.67;-20.92;106.00;-2.09;-20.93;84.40;5.39;-20.05;77.23;7.23;17.86;130.28;-3.36;21.20;104.89;-7.14;22.10;83.54;0.28;19.90;76.13;2.93;-7.67;79.10;0.98;-9.05;41.83;-1.28;-8.66;8.29;-4.55;-8.35;3.67;10.45;7.66;78.75;0.80;8.52;40.97;-1.25;8.60;8.44;-5.36;7.38;-0.13;3.33
0,963;0.01;79.03;-3.07;0.67;111.44;-2.98;1.36;143.16;-1.64;1.22;157.66;-1.78;-15.97;132.26;-2.68;-20.89;105.93;-2.10;-20.93;84.40;5.40;-20.04;77.22;7.22;17.88;130.26;-3.38;21.24;104.88;-7.18;22.11;83.38;0.33;19.92;76.08;2.94;-7.64;79.10;0.95;-9.05;41.82;-1.27;-8.65;8.26;-4.53;-8.34;3.64;10.46;7.68;78.75;0.79;8.53;40.97;-1.25;8.65;8.41;-5.36;7.40;-0.12;3.39
0,996;0.03;79.03;-3.09;0.70;111.44;-2.99;1.41;143.15;-1.65;1.26;157.67;-1.79;-15.90;132.27;-2.69;-20.86;105.95;-2.10;-20.92;84.38;5.41;-20.00;77.19;7.26;17.92;130.23;-3.42;21.27;104.87;-7.22;22.12;83.20;0.42;19.93;76.04;2.97;-7.61;79.10;0.93;-9.05;41.80;-1.25;-8.64;8.23;-4.52;-8.32;3.61;10.47;7.70;78.75;0.78;8.53;40.97;-1.25;8.69;8.38;-5.36;7.39;-0.17;3.35
1,030;0.06;79.03;-3.08;0.73;111.43;-2.98;1.47;143.14;-1.62;1.30;157.68;-1.76;-15.86;132.27;-2.66;-20.84;106.04;-2.08;-20.90;84.36;5.46;-20.00;77.11;7.36;17.96;130.18;-3.43;21.29;104.85;-7.23;22.12;83.05;0.50;19.93;75.94;3.10;-7.58;79.09;0.94;-9.06;41.79;-1.19;-8.63;8.22;-4.46;-8.29;3.59;10.53;7.72;78.74;0.79;8.54;40.97;-1.23;8.68;8.34;-5.33;7.47;0.08;3.81
1,063;0.09;79.02;-3.07;0.77;111.42;-2.97;1.52;143.11;-1.62;1.35;157.68;-1.73;-15.83;132.23;-2.65;-20.81;106.11;-2.06;-20.88;84.35;5.48;-20.01;77.06;7.30;18.01;130.13;-3.44;21.31;104.83;-7.24;22.13;83.05;0.50;19.95;75.91;3.08;-7.55;79.09;0.95;-9.05;41.76;-1.14;-8.61;8.19;-4.40;-8.26;3.57;10.59;7.75;78.73;0.79;8.55;40.97;-1.21;8.70;8.33;-5.30;7.45;0.00;3.65
1,096;0.11;79.01;-3.06;0.80;111.40;-2.97;1.56;143.08;-1.62;1.40;157.67;-1.70;-15.80;132.21;-2.63;-20.77;106.14;-2.04;-20.86;84.35;5.50;-20.01;77.08;7.33;18.05;130.10;-3.46;21.32;104.81;-7.25;22.15;83.04;0.49;19.97;75.93;3.05;-7.53;79.09;0.97;-9.05;41.73;-1.09;-8.60;8.17;-4.35;-8.31;3.20;10.13;7.77;78.72;0.79;8.56;40.96;-1.19;8.74;8.35;-5.27;7.41;-0.08;3.40
1,130;0.13;79.01;-3.05;0.83;111.39;-2.96;1.60;143.06;-1.61;1.46;157.65;-1.67;-15.78;132.19;-2.61;-20.72;106.14;-2.04;-20.82;84.33;5.53;-19.92;77.09;7.30;18.08;130.08;-3.47;21.33;104.79;-7.25;22.14;82.85;0.58;19.96;75.83;3.10;-7.50;79.09;0.98;-9.04;41.70;-1.03;-8.59;8.16;-4.29;-8.28;3.19;10.18;7.80;78.71;0.79;8.56;40.95;-1.18;8.78;8.38;-5.26;7.43;-0.05;3.41
1,162;0.16;79.01;-3.04;0.86;111.38;-2.95;1.64;143.03;-1.60;1.51;157.64;-1.63;-15.75;132.18;-2.59;-20.67;106.13;-2.04;-20.79;84.33;5.56;-19.88;77.08;7.31;18.11;130.06;-3.46;21.36;104.75;-7.26;22.16;82.84;0.58;19.95;75.83;3.12;-7.48;79.09;1.00;-9.04;41.69;-0.97;-8.57;8.16;-4.25;-8.26;3.19;10.23;7.83;78.71;0.79;8.57;40.95;-1.16;8.79;8.40;-5.26;7.27;-0.10;3.27
1,196;0.18;79.01;-3.03;0.88;111.36;-2.94;1.66;143.00;-1.57;1.58;157.63;-1.55;-15.73;132.17;-2.56;-20.62;106.13;-2.05;-20.75;84.34;5.55;-19.78;77.11;7.30;18.13;130.04;-3.44;21.38;104.70;-7.26;22.19;83.01;0.54;19.97;75.91;3.09;-7.46;79.10;1.03;-9.04;41.67;-0.92;-8.55;8.16;-4.21;-8.24;3.19;10.27;7.85;78.70;0.79;8.57;40.94;-1.14;8.78;8.42;-5.25;7.15;-0.07;3.28
1,231;0.20;79.02;-3.03;0.91;111.35;-2.93;1.68;142.96;-1.54;1.66;157.61;-1.46;-15.71;132.18;-2.56;-20.57;106.18;-2.08;-20.71;84.35;5.53;-19.73;77.14;7.17;18.15;130.03;-3.43;21.42;104.65;-7.27;22.22;83.19;0.48;20.01;75.89;3.06;-7.44;79.11;1.04;-9.06;41.65;-0.86;-8.53;8.16;-4.17;-8.22;3.20;10.30;7.88;78.70;0.79;8.58;40.94;-1.13;8.75;8.44;-5.23;7.07;-0.10;3.20
1,262;0.23;79.02;-3.04;0.93;111.33;-2.93;1.70;142.93;-1.52;1.74;157.59;-1.38;-15.70;132.20;-2.57;-20.51;106.16;-2.13;-20.68;84.37;5.47;-19.70;77.20;7.02;18.18;130.03;-3.39;21.45;104.62;-7.28;22.27;83.33;0.31;20.08;75.90;2.88;-7.41;79.12;1.03;-9.07;41.61;-0.79;-8.51;8.16;-4.16;-8.01;2.65;9.42;7.91;78.71;0.77;8.59;40.93;-1.13;8.73;8.44;-5.23;6.98;-0.29;2.80
1,296;0.26;79.03;-3.07;0.95;111.33;-2.93;1.71;142.90;-1.50;1.86;157.54;-1.26;-15.66;132.23;-2.56;-20.45;106.21;-2.19;-20.65;84.38;5.41;-19.64;77.29;6.98;18.22;130.05;-3.38;21.50;104.59;-7.32;22.33;83.38;0.19;20.12;75.93;2.77;-7.39;79.13;1.00;-9.09;41.57;-0.74;-8.49;8.14;-4.16;-7.83;2.03;8.45;7.94;78.72;0.75;8.60;40.93;-1.13;8.74;8.45;-5.24;6.92;-0.37;2.70
1,330;0.29;79.05;-3.11;0.98;111.33;-2.93;1.76;142.91;-1.43;1.98;157.51;-1.15;-15.59;132.30;-2.53;-20.39;106.28;-2.23;-20.62;84.22;5.36;-19.55;77.29;6.87;18.28;130.07;-3.37;21.55;104.56;-7.35;22.39;83.35;0.12;20.20;75.95;2.74;-7.36;79.14;0.95;-9.10;41.54;-0.68;-8.47;8.10;-4.17;-7.68;1.59;7.78;7.96;78.73;0.72;8.62;40.89;-1.16;8.69;8.38;-5.26;6.96;-0.13;3.25
1,363;0.31;79.06;-3.14;1.02;111.33;-2.93;1.85;142.91;-1.35;2.12;157.47;-1.02;-15.52;132.35;-2.50;-20.32;106.31;-2.28;-20.59;84.11;5.29;-19.46;77.21;6.82;18.37;130.07;-3.31;21.63;104.46;-7.37;22.47;83.34;0.05;20.29;75.97;2.75;-7.33;79.16;0.91;-9.13;41.49;-0.60;-8.42;7.98;-4.18;-7.75;1.30;7.69;7.99;78.74;0.70;8.63;40.86;-1.18;8.65;8.33;-5.25;6.90;-0.19;3.31
1,395;0.35;79.07;-3.21;1.09;111.34;-2.94;1.97;142.91;-1.29;2.28;157.43;-0.92;-15.42;132.43;-2.50;-20.24;106.43;-2.39;-20.56;84.04;5.14;-19.39;77.18;6.62;18.47;130.08;-3.27;21.72;104.32;-7.41;22.56;83.33;-0.03;20.41;75.96;2.67;-7.29;79.18;0.83;-9.15;41.45;-0.53;-8.38;7.87;-4.19;-7.72;1.18;7.68;8.01;78.75;0.65;8.65;40.82;-1.23;8.67;8.28;-5.26;6.96;-0.21;3.37
1,430;0.40;79.07;-3.28;1.18;111.34;-2.95;2.11;142.92;-1.21;2.46;157.39;-0.79;-15.27;132.49;-2.48;-20.14;106.54;-2.47;-20.52;83.98;5.01;-19.33;77.19;6.50;18.62;130.10;-3.22;21.81;104.23;-7.43;22.65;83.26;-0.14;20.56;75.85;2.65;-7.23;79.18;0.75;-9.16;41.40;-0.42;-8.34;7.76;-4.19;-7.69;1.06;7.67;8.06;78.75;0.59;8.68;40.79;-1.27;8.71;8.31;-5.24;7.03;-0.17;3.42
1,464;0.47;79.08;-3.35;1.30;111.33;-2.93;2.29;142.89;-1.10;2.67;157.35;-0.66;-15.08;132.54;-2.45;-19.98;106.56;-2.51;-20.47;83.90;4.91;-19.26;77.25;6.45;18.80;130.10;-3.14;21.94;104.13;-7.42;22.74;83.13;-0.24;20.69;75.76;2.68;-7.15;79.19;0.67;-9.14;41.34;-0.29;-8.30;7.65;-4.19;-7.67;0.95;7.67;8.12;78.74;0.53;8.71;40.75;-1.32;8.76;8.34;-5.21;6.96;-0.18;3.29
1,497;0.56;79.07;-3.42;1.45;111.31;-2.93;2.49;142.86;-0.99;2.92;157.31;-0.52;-14.85;132.57;-2.38;-19.81;106.51;-2.52;-20.41;83.83;4.84;-19.13;77.24;6.41;19.01;130.10;-3.07;22.09;103.99;-7.39;22.87;82.96;-0.29;20.86;75.69;2.72;-7.06;79.20;0.60;-9.09;41.28;-0.16;-8.27;7.55;-4.17;-7.74;1.11;8.12;8.20;78.73;0.46;8.74;40.72;-1.36;8.81;8.37;-5.19;7.07;-0.03;3.60
1,531;0.68;79.05;-3.50;1.64;111.28;-2.92;2.74;142.82;-0.88;3.19;157.27;-0.37;-14.60;132.58;-2.33;-19.59;106.26;-2.56;-20.33;83.73;4.78;-19.00;77.17;6.33;19.27;130.07;-2.98;22.28;103.89;-7.34;23.04;82.85;-0.27;21.09;75.56;2.77;-6.93;79.19;0.53;-9.02;41.24;-0.03;-8.26;7.50;-4.12;-7.94;1.62;9.10;8.32;78.70;0.37;8.79;40.69;-1.41;8.88;8.40;-5.15;7.18;0.13;3.90
