Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,327;0.66;73.07;-2.60;0.59;104.54;-5.35;0.57;135.12;-6.69;2.12;149.92;-8.32;-15.92;122.68;0.71;-23.55;96.48;3.61;-22.21;73.30;10.05;-21.17;68.64;9.62;17.68;123.04;-5.95;23.38;94.94;-5.74;23.79;71.73;0.66;21.10;64.95;1.70;-5.50;73.23;3.46;-8.65;40.34;0.54;-8.55;8.48;-3.11;-5.04;0.04;3.52;7.34;73.18;-0.10;9.29;39.82;-1.10;8.87;10.14;-3.64;4.42;2.41;3.34
0,361;0.63;73.06;-2.59;0.59;104.54;-5.35;0.57;135.12;-6.70;2.11;149.92;-8.33;-15.92;122.68;0.70;-23.55;96.48;3.60;-22.21;73.30;10.05;-21.18;68.64;9.60;17.68;123.02;-5.95;23.38;94.93;-5.76;23.80;71.73;0.65;21.12;64.94;1.67;-5.52;73.23;3.46;-8.65;40.35;0.54;-8.56;8.49;-3.11;-5.06;0.04;3.51;7.31;73.16;-0.09;9.29;39.82;-1.11;8.86;10.15;-3.64;4.44;2.40;3.35
0,394;0.61;73.05;-2.59;0.58;104.54;-5.36;0.57;135.12;-6.71;2.10;149.92;-8.34;-15.93;122.68;0.69;-23.55;96.47;3.59;-22.20;73.30;10.05;-21.18;68.63;9.60;17.68;123.00;-5.95;23.37;94.92;-5.77;23.80;71.72;0.63;21.11;64.94;1.70;-5.54;73.22;3.46;-8.65;40.36;0.53;-8.57;8.50;-3.10;-5.07;0.04;3.50;7.28;73.15;-0.09;9.30;39.82;-1.11;8.87;10.15;-3.64;4.45;2.40;3.35
0,429;0.60;73.05;-2.59;0.57;104.53;-5.36;0.57;135.12;-6.72;2.09;149.92;-8.36;-15.93;122.68;0.68;-23.55;96.47;3.58;-22.20;73.29;10.04;-21.18;68.60;9.61;17.68;122.99;-5.96;23.37;94.91;-5.79;23.80;71.71;0.62;21.12;64.93;1.72;-5.55;73.22;3.46;-8.65;40.37;0.53;-8.57;8.50;-3.09;-5.08;0.04;3.50;7.27;73.14;-0.07;9.30;39.82;-1.11;8.88;10.16;-3.63;4.46;2.41;3.34
0,460;0.59;73.04;-2.59;0.57;104.53;-5.36;0.57;135.12;-6.73;2.08;149.91;-8.38;-15.93;122.67;0.67;-23.55;96.46;3.58;-22.19;73.28;10.04;-21.18;68.59;9.61;17.68;122.98;-5.97;23.37;94.90;-5.81;23.80;71.70;0.61;21.13;64.93;1.73;-5.56;73.21;3.45;-8.65;40.37;0.53;-8.58;8.49;-3.08;-5.06;0.03;3.48;7.26;73.13;-0.07;9.30;39.82;-1.12;8.88;10.18;-3.62;4.46;2.41;3.33
0,498;0.59;73.04;-2.58;0.56;104.53;-5.36;0.57;135.12;-6.74;2.07;149.91;-8.40;-15.93;122.67;0.67;-23.55;96.46;3.57;-22.18;73.28;10.03;-21.17;68.59;9.61;17.68;122.97;-5.99;23.37;94.89;-5.83;23.79;71.69;0.61;21.15;64.92;1.71;-5.56;73.21;3.45;-8.65;40.37;0.53;-8.58;8.49;-3.07;-5.05;0.03;3.46;7.25;73.12;-0.06;9.30;39.82;-1.12;8.91;10.18;-3.62;4.45;2.43;3.31
0,527;0.58;73.03;-2.58;0.56;104.52;-5.37;0.56;135.12;-6.75;2.06;149.91;-8.42;-15.93;122.66;0.66;-23.55;96.45;3.56;-22.17;73.28;10.02;-21.17;68.60;9.60;17.68;122.96;-6.00;23.37;94.88;-5.85;23.79;71.68;0.60;21.14;64.92;1.74;-5.56;73.21;3.45;-8.65;40.37;0.53;-8.58;8.51;-3.06;-5.04;0.04;3.45;7.25;73.12;-0.06;9.30;39.81;-1.13;8.94;10.17;-3.62;4.43;2.45;3.31
0,563;0.58;73.03;-2.59;0.56;104.53;-5.38;0.56;135.13;-6.78;2.04;149.92;-8.45;-15.93;122.66;0.63;-23.55;96.45;3.54;-22.16;73.28;10.00;-21.17;68.61;9.52;17.67;122.96;-6.04;23.37;94.87;-5.89;23.78;71.68;0.58;21.13;64.95;1.67;-5.56;73.21;3.44;-8.65;40.37;0.52;-8.55;8.50;-3.08;-5.04;0.03;3.44;7.25;73.12;-0.06;9.30;39.80;-1.15;8.97;10.17;-3.64;4.43;2.47;3.31
0,595;0.58;73.04;-2.59;0.56;104.53;-5.40;0.56;135.13;-6.81;2.03;149.92;-8.48;-15.93;122.66;0.59;-23.55;96.44;3.53;-22.15;73.27;9.98;-21.16;68.61;9.51;17.66;122.96;-6.08;23.37;94.87;-5.92;23.77;71.68;0.56;21.13;64.96;1.66;-5.56;73.21;3.43;-8.65;40.37;0.52;-8.54;8.50;-3.08;-5.03;0.02;3.44;7.25;73.12;-0.06;9.30;39.80;-1.18;8.98;10.17;-3.66;4.44;2.48;3.31
0,629;0.58;73.04;-2.60;0.55;104.53;-5.42;0.55;135.14;-6.84;2.02;149.92;-8.51;-15.93;122.66;0.56;-23.56;96.44;3.51;-22.14;73.26;9.94;-21.15;68.62;9.51;17.66;122.96;-6.12;23.37;94.86;-5.95;23.77;71.68;0.55;21.14;64.95;1.61;-5.56;73.21;3.43;-8.65;40.37;0.52;-8.52;8.49;-3.10;-5.05;0.01;3.44;7.25;73.12;-0.06;9.30;39.79;-1.19;8.95;10.17;-3.67;4.46;2.46;3.32
0,664;0.59;73.04;-2.60;0.55;104.54;-5.43;0.55;135.15;-6.87;2.01;149.93;-8.54;-15.93;122.65;0.53;-23.56;96.44;3.49;-22.12;73.26;9.92;-21.13;68.65;9.51;17.65;122.95;-6.16;23.37;94.87;-5.99;23.76;71.69;0.54;21.15;64.98;1.59;-5.56;73.22;3.42;-8.65;40.37;0.51;-8.49;8.49;-3.11;-5.05;0.00;3.43;7.26;73.12;-0.07;9.30;39.78;-1.21;8.93;10.17;-3.67;4.47;2.44;3.32
0,697;0.59;73.04;-2.61;0.55;104.54;-5.45;0.55;135.16;-6.90;2.00;149.94;-8.57;-15.93;122.65;0.50;-23.57;96.44;3.47;-22.11;73.26;9.89;-21.13;68.65;9.49;17.64;122.94;-6.19;23.37;94.87;-6.03;23.76;71.70;0.52;21.14;65.00;1.58;-5.56;73.22;3.41;-8.66;40.36;0.50;-8.48;8.49;-3.13;-5.05;0.00;3.42;7.26;73.12;-0.08;9.30;39.77;-1.23;8.93;10.15;-3.68;4.47;2.43;3.33
0,727;0.59;73.04;-2.62;0.55;104.55;-5.46;0.55;135.16;-6.92;1.99;149.94;-8.60;-15.93;122.65;0.46;-23.57;96.44;3.44;-22.11;73.26;9.86;-21.13;68.65;9.47;17.64;122.93;-6.23;23.37;94.88;-6.06;23.75;71.71;0.51;21.12;65.01;1.60;-5.56;73.22;3.40;-8.66;40.36;0.49;-8.47;8.49;-3.14;-5.05;0.00;3.42;7.27;73.12;-0.08;9.30;39.76;-1.25;8.94;10.13;-3.69;4.46;2.43;3.32
0,762;0.59;73.03;-2.62;0.55;104.55;-5.48;0.54;135.17;-6.95;1.98;149.95;-8.63;-15.93;122.65;0.43;-23.58;96.44;3.42;-22.10;73.26;9.83;-21.13;68.64;9.47;17.63;122.91;-6.26;23.37;94.88;-6.10;23.75;71.72;0.50;21.12;65.02;1.57;-5.56;73.22;3.39;-8.66;40.35;0.49;-8.47;8.48;-3.14;-5.04;-0.01;3.41;7.27;73.11;-0.09;9.30;39.76;-1.26;8.94;10.12;-3.69;4.46;2.42;3.32
0,794;0.59;73.03;-2.63;0.55;104.55;-5.49;0.54;135.17;-6.96;1.97;149.95;-8.67;-15.92;122.65;0.41;-23.58;96.44;3.40;-22.10;73.26;9.81;-21.12;68.63;9.50;17.62;122.88;-6.28;23.37;94.88;-6.12;23.74;71.72;0.49;21.14;65.00;1.59;-5.55;73.21;3.38;-8.66;40.35;0.48;-8.48;8.48;-3.12;-5.03;-0.01;3.41;7.27;73.11;-0.09;9.30;39.75;-1.27;8.94;10.13;-3.68;4.45;2.41;3.31
0,831;0.60;73.03;-2.63;0.55;104.54;-5.50;0.54;135.16;-6.97;1.95;149.96;-8.70;-15.92;122.65;0.40;-23.58;96.45;3.38;-22.09;73.27;9.79;-21.12;68.62;9.52;17.62;122.85;-6.28;23.37;94.88;-6.14;23.74;71.72;0.49;21.13;64.98;1.61;-5.55;73.21;3.38;-8.66;40.34;0.47;-8.48;8.48;-3.10;-5.01;-0.01;3.40;7.27;73.10;-0.10;9.30;39.76;-1.27;8.94;10.13;-3.66;4.45;2.40;3.29
0,863;0.61;73.02;-2.64;0.55;104.54;-5.50;0.54;135.15;-6.97;1.94;149.96;-8.73;-15.92;122.64;0.40;-23.58;96.45;3.37;-22.09;73.27;9.78;-21.14;68.61;9.51;17.62;122.82;-6.28;23.37;94.88;-6.15;23.74;71.72;0.49;21.11;64.95;1.62;-5.55;73.20;3.37;-8.67;40.33;0.47;-8.49;8.47;-3.09;-4.99;-0.01;3.40;7.29;73.10;-0.10;9.30;39.76;-1.27;8.97;10.14;-3.63;4.44;2.41;3.27
0,897;0.61;73.02;-2.65;0.54;104.53;-5.51;0.54;135.14;-6.98;1.93;149.95;-8.76;-15.91;122.64;0.40;-23.58;96.46;3.36;-22.09;73.28;9.77;-21.15;68.58;9.51;17.61;122.79;-6.29;23.37;94.87;-6.16;23.74;71.72;0.48;21.09;64.95;1.64;-5.54;73.19;3.36;-8.67;40.31;0.46;-8.50;8.47;-3.06;-4.95;-0.01;3.40;7.29;73.10;-0.11;9.30;39.76;-1.27;9.01;10.14;-3.62;4.42;2.44;3.24
0,927;0.61;73.02;-2.65;0.54;104.53;-5.52;0.53;135.13;-6.99;1.91;149.95;-8.79;-15.92;122.63;0.39;-23.58;96.46;3.35;-22.09;73.28;9.76;-21.17;68.55;9.50;17.61;122.77;-6.31;23.36;94.87;-6.17;23.74;71.72;0.47;21.09;64.93;1.60;-5.54;73.19;3.35;-8.67;40.30;0.46;-8.52;8.46;-3.05;-4.92;0.00;3.40;7.30;73.10;-0.12;9.30;39.77;-1.26;9.03;10.15;-3.61;4.41;2.46;3.22
0,961;0.62;73.01;-2.67;0.54;104.52;-5.52;0.53;135.12;-6.99;1.90;149.94;-8.81;-15.92;122.63;0.38;-23.59;96.46;3.34;-22.10;73.28;9.75;-21.17;68.54;9.50;17.60;122.74;-6.32;23.36;94.88;-6.18;23.74;71.73;0.47;21.09;64.93;1.59;-5.54;73.18;3.33;-8.68;40.29;0.45;-8.54;8.46;-3.03;-4.90;0.01;3.40;7.31;73.10;-0.12;9.29;39.78;-1.26;9.03;10.17;-3.60;4.41;2.46;3.20
0,994;0.62;73.01;-2.68;0.54;104.51;-5.53;0.53;135.11;-7.00;1.89;149.94;-8.83;-15.93;122.62;0.38;-23.59;96.45;3.33;-22.10;73.27;9.75;-21.16;68.55;9.52;17.60;122.71;-6.33;23.35;94.87;-6.18;23.74;71.72;0.46;21.10;64.92;1.57;-5.53;73.17;3.32;-8.68;40.29;0.45;-8.55;8.47;-3.02;-4.89;0.02;3.39;7.31;73.10;-0.13;9.29;39.78;-1.26;9.03;10.18;-3.59;4.41;2.47;3.18
1,030;0.62;73.01;-2.68;0.53;104.51;-5.54;0.53;135.11;-7.01;1.88;149.93;-8.84;-15.93;122.61;0.37;-23.59;96.45;3.32;-22.10;73.27;9.75;-21.17;68.56;9.53;17.59;122.70;-6.35;23.35;94.88;-6.19;23.74;71.72;0.45;21.09;64.90;1.58;-5.53;73.17;3.30;-8.69;40.28;0.44;-8.56;8.47;-3.03;-4.87;0.03;3.39;7.31;73.10;-0.13;9.29;39.78;-1.26;9.03;10.20;-3.58;4.41;2.47;3.17
1,063;0.62;73.00;-2.69;0.53;104.51;-5.55;0.52;135.10;-7.03;1.87;149.92;-8.84;-15.94;122.60;0.36;-23.60;96.45;3.32;-22.10;73.27;9.75;-21.17;68.56;9.53;17.59;122.70;-6.37;23.34;94.88;-6.19;23.73;71.73;0.45;21.07;64.90;1.61;-5.53;73.16;3.29;-8.69;40.28;0.44;-8.57;8.48;-3.02;-4.87;0.04;3.39;7.31;73.11;-0.13;9.28;39.78;-1.26;9.04;10.21;-3.57;4.40;2.49;3.15
1,098;0.62;73.00;-2.70;0.53;104.51;-5.56;0.52;135.10;-7.04;1.85;149.90;-8.84;-15.94;122.59;0.36;-23.60;96.44;3.31;-22.11;73.27;9.75;-21.16;68.54;9.55;17.59;122.71;-6.39;23.33;94.88;-6.20;23.73;71.73;0.44;21.06;64.96;1.58;-5.54;73.16;3.28;-8.69;40.28;0.43;-8.58;8.49;-3.02;-4.85;0.06;3.37;7.31;73.11;-0.14;9.28;39.78;-1.26;9.05;10.21;-3.56;4.39;2.49;3.14
1,127;0.61;73.00;-2.71;0.52;104.51;-5.57;0.51;135.10;-7.05;1.83;149.89;-8.84;-15.95;122.58;0.35;-23.61;96.44;3.31;-22.12;73.27;9.76;-21.17;68.54;9.58;17.58;122.73;-6.42;23.32;94.88;-6.20;23.73;71.72;0.43;21.08;64.99;1.57;-5.54;73.16;3.27;-8.69;40.28;0.43;-8.59;8.50;-3.01;-4.86;0.07;3.36;7.30;73.11;-0.14;9.27;39.78;-1.26;9.05;10.22;-3.56;4.39;2.50;3.13
1,164;0.60;73.00;-2.71;0.51;104.51;-5.58;0.50;135.11;-7.08;1.81;149.88;-8.84;-15.95;122.58;0.35;-23.61;96.43;3.31;-22.12;73.27;9.77;-21.18;68.56;9.59;17.58;122.75;-6.44;23.31;94.88;-6.20;23.73;71.72;0.42;21.09;64.97;1.57;-5.55;73.16;3.26;-8.70;40.28;0.43;-8.60;8.53;-3.01;-4.87;0.09;3.35;7.29;73.11;-0.14;9.27;39.77;-1.26;9.06;10.22;-3.55;4.39;2.50;3.13
1,194;0.59;73.00;-2.71;0.50;104.51;-5.59;0.49;135.11;-7.10;1.79;149.87;-8.84;-15.95;122.57;0.35;-23.62;96.43;3.30;-22.13;73.26;9.78;-21.18;68.58;9.59;17.57;122.78;-6.46;23.30;94.87;-6.20;23.72;71.72;0.42;21.07;65.00;1.57;-5.57;73.16;3.25;-8.70;40.27;0.43;-8.61;8.55;-3.01;-4.89;0.11;3.33;7.28;73.11;-0.13;9.26;39.77;-1.26;9.06;10.23;-3.54;4.40;2.50;3.12
1,230;0.57;73.01;-2.71;0.49;104.51;-5.61;0.48;135.11;-7.12;1.76;149.86;-8.85;-15.96;122.57;0.35;-23.63;96.43;3.30;-22.14;73.27;9.79;-21.21;68.60;9.58;17.56;122.80;-6.48;23.28;94.87;-6.21;23.72;71.71;0.41;21.07;65.00;1.57;-5.59;73.17;3.25;-8.70;40.27;0.43;-8.61;8.58;-3.02;-4.90;0.12;3.32;7.26;73.12;-0.13;9.26;39.77;-1.26;9.09;10.22;-3.53;4.39;2.50;3.10
1,263;0.55;73.01;-2.72;0.47;104.51;-5.62;0.46;135.11;-7.14;1.74;149.85;-8.85;-15.97;122.57;0.35;-23.63;96.43;3.30;-22.16;73.27;9.80;-21.22;68.58;9.59;17.55;122.83;-6.49;23.26;94.87;-6.21;23.71;71.71;0.40;21.05;65.03;1.61;-5.61;73.17;3.25;-8.70;40.27;0.43;-8.62;8.60;-3.02;-4.90;0.14;3.30;7.24;73.12;-0.13;9.25;39.76;-1.25;9.11;10.22;-3.51;4.38;2.51;3.09
1,297;0.52;73.02;-2.72;0.45;104.51;-5.63;0.44;135.11;-7.16;1.71;149.84;-8.86;-15.99;122.57;0.34;-23.65;96.43;3.28;-22.17;73.27;9.80;-21.23;68.59;9.55;17.54;122.85;-6.51;23.24;94.86;-6.22;23.71;71.71;0.39;21.04;65.10;1.57;-5.63;73.18;3.24;-8.70;40.26;0.41;-8.61;8.59;-3.04;-4.88;0.14;3.29;7.21;73.12;-0.14;9.25;39.76;-1.25;9.13;10.21;-3.50;4.37;2.51;3.07
1,327;0.50;73.02;-2.73;0.43;104.51;-5.65;0.42;135.12;-7.18;1.69;149.84;-8.87;-16.00;122.57;0.34;-23.66;96.42;3.27;-22.19;73.27;9.81;-21.25;68.57;9.54;17.53;122.85;-6.52;23.22;94.86;-6.23;23.70;71.71;0.38;21.05;65.09;1.58;-5.66;73.18;3.23;-8.71;40.26;0.40;-8.60;8.59;-3.06;-4.85;0.15;3.27;7.18;73.12;-0.14;9.24;39.76;-1.25;9.16;10.19;-3.49;4.34;2.52;3.05
1,362;0.48;73.02;-2.73;0.41;104.51;-5.65;0.40;135.12;-7.19;1.67;149.84;-8.87;-16.02;122.57;0.34;-23.67;96.41;3.28;-22.21;73.26;9.83;-21.27;68.56;9.59;17.51;122.84;-6.50;23.20;94.86;-6.23;23.69;71.71;0.39;21.06;65.01;1.68;-5.68;73.18;3.23;-8.71;40.25;0.39;-8.60;8.58;-3.07;-4.82;0.15;3.28;7.16;73.12;-0.14;9.23;39.76;-1.24;9.17;10.19;-3.47;4.33;2.53;3.03
1,396;0.46;73.02;-2.73;0.39;104.51;-5.66;0.38;135.13;-7.19;1.65;149.84;-8.87;-16.04;122.57;0.34;-23.69;96.39;3.29;-22.23;73.25;9.84;-21.26;68.56;9.56;17.50;122.84;-6.48;23.18;94.87;-6.23;23.68;71.71;0.40;21.05;64.99;1.66;-5.70;73.18;3.23;-8.72;40.25;0.39;-8.60;8.57;-3.07;-4.78;0.15;3.28;7.15;73.12;-0.14;9.23;39.76;-1.22;9.18;10.20;-3.46;4.31;2.54;3.02
1,428;0.44;73.02;-2.73;0.37;104.51;-5.66;0.36;135.13;-7.19;1.63;149.84;-8.87;-16.06;122.57;0.35;-23.70;96.38;3.29;-22.25;73.23;9.85;-21.27;68.56;9.57;17.48;122.83;-6.46;23.16;94.87;-6.23;23.67;71.72;0.40;21.05;64.96;1.65;-5.72;73.18;3.23;-8.72;40.25;0.38;-8.61;8.55;-3.07;-4.75;0.16;3.28;7.13;73.12;-0.14;9.22;39.77;-1.20;9.18;10.21;-3.45;4.30;2.55;3.02
1,461;0.42;73.02;-2.73;0.35;104.52;-5.66;0.34;135.14;-7.19;1.62;149.84;-8.86;-16.07;122.57;0.35;-23.72;96.36;3.30;-22.28;73.22;9.86;-21.27;68.53;9.58;17.47;122.81;-6.44;23.15;94.87;-6.22;23.66;71.72;0.41;21.05;64.93;1.70;-5.74;73.18;3.23;-8.73;40.25;0.37;-8.61;8.54;-3.07;-4.72;0.16;3.29;7.11;73.12;-0.14;9.21;39.77;-1.19;9.17;10.22;-3.44;4.30;2.56;3.01
1,494;0.41;73.01;-2.73;0.34;104.52;-5.66;0.32;135.14;-7.19;1.60;149.84;-8.86;-16.09;122.56;0.36;-23.73;96.35;3.31;-22.30;73.20;9.88;-21.28;68.51;9.59;17.44;122.79;-6.41;23.13;94.86;-6.22;23.64;71.72;0.42;21.03;64.91;1.71;-5.75;73.17;3.23;-8.74;40.25;0.37;-8.62;8.55;-3.07;-4.70;0.17;3.30;7.10;73.12;-0.14;9.20;39.78;-1.17;9.15;10.24;-3.44;4.30;2.56;3.00
1,529;0.40;73.01;-2.73;0.32;104.51;-5.65;0.29;135.14;-7.17;1.59;149.84;-8.85;-16.11;122.56;0.37;-23.74;96.33;3.32;-22.33;73.19;9.89;-21.31;68.50;9.61;17.42;122.76;-6.37;23.11;94.86;-6.21;23.62;71.71;0.44;21.01;64.91;1.74;-5.77;73.17;3.24;-8.75;40.26;0.37;-8.63;8.56;-3.05;-4.71;0.19;3.30;7.10;73.12;-0.14;9.19;39.79;-1.16;9.10;10.25;-3.43;4.30;2.54;3.01
