Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,616;-2.20;81.22;5.75;-5.17;109.87;7.69;-8.09;137.93;10.71;-8.49;151.16;9.61;-25.06;126.56;16.70;-30.59;103.27;18.45;-29.91;83.49;25.08;-30.09;76.51;28.69;12.62;127.88;10.61;20.13;103.15;8.83;18.53;78.78;13.77;17.01;74.87;13.77;-9.97;80.53;9.96;-14.69;42.86;1.98;-13.39;9.60;-3.13;-13.24;-0.15;4.73;5.71;81.62;8.56;10.24;43.12;-1.74;12.98;10.18;-4.99;13.62;0.30;3.72
0,654;-2.20;81.22;5.76;-5.17;109.88;7.69;-8.09;137.94;10.70;-8.49;151.17;9.59;-25.07;126.56;16.69;-30.61;103.26;18.45;-29.91;83.49;25.07;-30.06;76.46;28.74;12.60;127.86;10.62;20.12;103.14;8.83;18.57;78.77;13.82;17.02;74.87;13.79;-9.98;80.53;9.97;-14.70;42.87;1.99;-13.39;9.56;-3.13;-13.24;-0.15;4.73;5.71;81.62;8.58;10.26;43.11;-1.74;12.98;10.36;-5.10;13.63;0.34;3.67
0,685;-2.20;81.22;5.77;-5.17;109.88;7.68;-8.09;137.94;10.69;-8.50;151.17;9.58;-25.08;126.56;16.68;-30.62;103.25;18.44;-29.92;83.50;25.06;-30.04;76.49;28.75;12.59;127.86;10.63;20.11;103.15;8.84;18.62;78.80;13.85;17.06;74.91;13.79;-9.98;80.52;9.97;-14.69;42.89;2.00;-13.39;9.52;-3.12;-13.24;-0.15;4.72;5.71;81.63;8.58;10.27;43.10;-1.74;13.00;10.51;-5.23;13.63;0.35;3.63
0,717;-2.20;81.22;5.77;-5.17;109.88;7.68;-8.08;137.95;10.68;-8.51;151.18;9.57;-25.08;126.56;16.68;-30.62;103.23;18.44;-29.92;83.49;25.05;-30.02;76.52;28.70;12.57;127.86;10.63;20.11;103.15;8.85;18.65;78.81;13.87;17.07;74.91;13.78;-9.97;80.52;9.97;-14.68;42.90;2.00;-13.39;9.49;-3.11;-13.23;-0.15;4.70;5.71;81.63;8.60;10.28;43.09;-1.75;12.96;10.68;-5.29;13.63;0.36;3.58
0,752;-2.20;81.22;5.78;-5.17;109.88;7.67;-8.08;137.95;10.66;-8.52;151.18;9.55;-25.09;126.56;16.67;-30.62;103.20;18.44;-29.92;83.48;25.04;-30.01;76.61;28.64;12.56;127.85;10.64;20.10;103.14;8.86;18.64;78.74;13.90;17.03;74.86;13.81;-9.97;80.52;9.97;-14.67;42.91;2.00;-13.39;9.42;-3.10;-13.23;-0.13;4.66;5.71;81.64;8.61;10.29;43.08;-1.75;12.92;10.85;-5.32;13.62;0.37;3.54
0,785;-2.20;81.23;5.79;-5.17;109.88;7.67;-8.08;137.95;10.65;-8.53;151.18;9.53;-25.09;126.56;16.66;-30.61;103.16;18.45;-29.92;83.46;25.04;-30.08;76.74;28.50;12.56;127.83;10.66;20.10;103.14;8.87;18.61;78.63;13.93;16.98;74.75;13.81;-9.98;80.52;9.98;-14.66;42.92;2.01;-13.38;9.37;-3.08;-13.22;-0.10;4.62;5.71;81.64;8.62;10.30;43.08;-1.75;12.90;10.90;-5.31;13.63;0.34;3.53
0,817;-2.20;81.23;5.77;-5.17;109.89;7.65;-8.08;137.95;10.62;-8.54;151.19;9.51;-25.10;126.56;16.66;-30.60;103.14;18.46;-29.92;83.45;25.04;-30.10;76.80;28.52;12.56;127.82;10.68;20.10;103.14;8.88;18.58;78.54;13.93;16.96;74.69;13.75;-9.97;80.52;9.96;-14.65;42.93;2.01;-13.37;9.35;-3.07;-13.22;-0.07;4.60;5.71;81.64;8.62;10.30;43.07;-1.75;12.90;10.90;-5.27;13.63;0.35;3.50
0,851;-2.19;81.23;5.76;-5.17;109.89;7.64;-8.08;137.96;10.60;-8.55;151.19;9.48;-25.10;126.55;16.65;-30.60;103.12;18.46;-29.93;83.43;25.03;-30.11;76.81;28.53;12.55;127.81;10.68;20.10;103.13;8.90;18.54;78.42;13.93;16.96;74.62;13.70;-9.97;80.53;9.94;-14.64;42.94;2.01;-13.35;9.36;-3.05;-13.22;-0.01;4.58;5.72;81.65;8.61;10.30;43.07;-1.75;12.89;10.84;-5.23;13.62;0.29;3.51
0,884;-2.19;81.24;5.75;-5.17;109.90;7.62;-8.08;137.96;10.57;-8.56;151.19;9.46;-25.10;126.55;16.65;-30.59;103.11;18.46;-29.93;83.43;25.03;-30.18;76.87;28.59;12.54;127.80;10.67;20.11;103.12;8.91;18.48;78.26;13.92;16.94;74.50;13.63;-9.96;80.54;9.93;-14.63;42.94;2.01;-13.34;9.39;-3.05;-13.22;0.04;4.54;5.72;81.65;8.60;10.30;43.07;-1.75;12.88;10.82;-5.19;13.64;0.28;3.51
0,916;-2.18;81.24;5.74;-5.18;109.90;7.60;-8.09;137.97;10.54;-8.57;151.20;9.44;-25.10;126.55;16.64;-30.59;103.10;18.46;-29.93;83.42;25.02;-30.16;76.91;28.56;12.53;127.80;10.66;20.11;103.11;8.92;18.43;78.12;13.91;16.88;74.41;13.59;-9.96;80.55;9.91;-14.62;42.94;2.01;-13.33;9.42;-3.05;-13.21;0.06;4.52;5.73;81.65;8.60;10.30;43.08;-1.75;12.90;10.74;-5.14;13.64;0.38;3.44
0,953;-2.18;81.25;5.73;-5.18;109.91;7.58;-8.09;137.98;10.51;-8.57;151.21;9.40;-25.10;126.54;16.63;-30.59;103.10;18.45;-29.94;83.40;25.00;-30.18;76.80;28.61;12.53;127.80;10.64;20.12;103.09;8.93;18.39;78.02;13.91;16.82;74.32;13.56;-9.95;80.56;9.90;-14.60;42.92;2.00;-13.32;9.44;-3.05;-13.20;0.08;4.49;5.73;81.65;8.58;10.31;43.07;-1.76;12.93;10.65;-5.10;13.63;0.52;3.38
0,984;-2.18;81.25;5.71;-5.18;109.92;7.56;-8.10;137.99;10.48;-8.58;151.22;9.37;-25.11;126.54;16.61;-30.59;103.11;18.44;-29.95;83.39;24.98;-30.29;76.74;28.61;12.52;127.80;10.61;20.13;103.09;8.92;18.37;77.95;13.90;16.85;74.27;13.51;-9.95;80.57;9.88;-14.58;42.90;1.99;-13.34;9.65;-3.10;-13.18;0.10;4.48;5.73;81.66;8.56;10.31;43.06;-1.77;12.98;10.48;-5.07;13.62;0.66;3.34
1,017;-2.18;81.26;5.68;-5.19;109.94;7.51;-8.12;138.03;10.41;-8.59;151.25;9.34;-25.11;126.54;16.60;-30.60;103.11;18.44;-29.96;83.38;24.96;-30.26;76.62;28.73;12.51;127.81;10.57;20.14;103.05;8.90;18.35;77.90;13.89;16.87;74.25;13.49;-9.94;80.58;9.85;-14.56;42.87;1.99;-13.34;9.79;-3.12;-13.16;0.12;4.49;5.72;81.66;8.53;10.31;43.06;-1.78;13.01;10.42;-5.06;13.60;0.68;3.34
1,052;-2.18;81.27;5.64;-5.20;109.96;7.47;-8.13;138.06;10.35;-8.60;151.27;9.31;-25.11;126.53;16.58;-30.61;103.11;18.42;-29.97;83.37;24.94;-30.23;76.48;28.74;12.49;127.83;10.53;20.15;103.00;8.89;18.34;77.87;13.89;16.91;74.22;13.49;-9.93;80.58;9.81;-14.56;42.85;1.98;-13.35;9.91;-3.14;-13.14;0.13;4.50;5.71;81.67;8.49;10.32;43.06;-1.79;13.03;10.41;-5.07;13.56;0.78;3.34
1,084;-2.18;81.27;5.61;-5.21;109.98;7.43;-8.13;138.09;10.30;-8.60;151.29;9.28;-25.12;126.53;16.56;-30.63;103.12;18.41;-29.98;83.37;24.92;-30.24;76.35;28.76;12.49;127.83;10.50;20.16;102.97;8.87;18.35;77.86;13.87;16.93;74.21;13.54;-9.92;80.58;9.78;-14.56;42.83;1.97;-13.36;9.99;-3.16;-13.13;0.13;4.49;5.69;81.67;8.46;10.32;43.06;-1.80;13.04;10.48;-5.10;13.57;0.79;3.32
1,117;-2.19;81.27;5.59;-5.21;109.99;7.39;-8.14;138.12;10.25;-8.61;151.31;9.25;-25.13;126.52;16.53;-30.64;103.13;18.39;-29.99;83.35;24.90;-30.24;76.35;28.71;12.49;127.85;10.46;20.16;102.93;8.85;18.40;77.99;13.85;16.98;74.30;13.57;-9.92;80.58;9.76;-14.57;42.81;1.96;-13.37;10.04;-3.18;-13.11;0.13;4.49;5.68;81.68;8.44;10.33;43.05;-1.81;13.06;10.56;-5.12;13.57;0.78;3.33
1,151;-2.20;81.28;5.58;-5.22;110.01;7.36;-8.14;138.14;10.20;-8.63;151.33;9.22;-25.14;126.52;16.51;-30.65;103.14;18.37;-30.00;83.33;24.89;-30.27;76.33;28.65;12.48;127.87;10.42;20.17;102.89;8.83;18.45;78.12;13.82;17.05;74.42;13.59;-9.92;80.58;9.75;-14.57;42.79;1.95;-13.37;10.09;-3.19;-13.11;0.14;4.49;5.66;81.68;8.41;10.34;43.04;-1.82;13.06;10.66;-5.15;13.58;0.71;3.39
1,184;-2.21;81.28;5.56;-5.23;110.02;7.32;-8.15;138.16;10.16;-8.64;151.34;9.19;-25.15;126.52;16.49;-30.66;103.15;18.34;-30.01;83.31;24.88;-30.28;76.37;28.63;12.47;127.89;10.38;20.17;102.86;8.81;18.50;78.24;13.80;17.11;74.56;13.60;-9.92;80.57;9.74;-14.58;42.78;1.94;-13.38;10.13;-3.20;-13.09;0.15;4.48;5.65;81.69;8.39;10.35;43.02;-1.83;13.04;10.77;-5.17;13.59;0.63;3.45
1,217;-2.22;81.28;5.54;-5.24;110.03;7.30;-8.15;138.17;10.13;-8.65;151.35;9.16;-25.16;126.52;16.47;-30.68;103.16;18.33;-30.01;83.30;24.89;-30.26;76.37;28.70;12.47;127.90;10.35;20.18;102.82;8.80;18.54;78.43;13.77;17.16;74.70;13.57;-9.93;80.57;9.73;-14.61;42.78;1.93;-13.35;10.03;-3.19;-13.08;0.15;4.48;5.63;81.69;8.37;10.36;43.01;-1.83;13.03;10.76;-5.18;13.61;0.46;3.53
1,250;-2.23;81.28;5.54;-5.24;110.03;7.28;-8.15;138.17;10.11;-8.66;151.35;9.14;-25.17;126.52;16.45;-30.69;103.17;18.31;-30.02;83.30;24.88;-30.23;76.41;28.68;12.48;127.92;10.32;20.18;102.80;8.79;18.57;78.59;13.73;17.19;74.85;13.54;-9.94;80.57;9.74;-14.62;42.78;1.93;-13.31;9.88;-3.16;-13.08;0.15;4.49;5.62;81.70;8.36;10.38;43.00;-1.83;12.99;10.78;-5.25;13.64;0.32;3.57
1,284;-2.24;81.28;5.56;-5.25;110.03;7.28;-8.15;138.16;10.12;-8.67;151.35;9.12;-25.18;126.52;16.44;-30.70;103.18;18.30;-30.02;83.28;24.87;-30.24;76.41;28.65;12.48;127.94;10.29;20.19;102.82;8.79;18.62;78.76;13.69;17.23;74.98;13.56;-9.96;80.56;9.76;-14.63;42.78;1.92;-13.32;9.87;-3.16;-13.09;0.14;4.48;5.61;81.70;8.37;10.38;42.99;-1.83;12.95;10.83;-5.31;13.65;0.29;3.53
1,317;-2.26;81.29;5.58;-5.25;110.03;7.29;-8.16;138.15;10.12;-8.68;151.34;9.10;-25.19;126.51;16.43;-30.70;103.18;18.29;-30.02;83.26;24.88;-30.25;76.40;28.69;12.48;127.95;10.26;20.19;102.83;8.79;18.64;78.86;13.66;17.25;75.04;13.55;-9.99;80.56;9.80;-14.64;42.79;1.92;-13.31;9.82;-3.13;-13.09;0.13;4.48;5.60;81.71;8.38;10.39;42.98;-1.84;12.91;10.79;-5.33;13.65;0.29;3.50
1,351;-2.28;81.29;5.61;-5.26;110.03;7.30;-8.16;138.14;10.13;-8.70;151.34;9.09;-25.19;126.51;16.43;-30.71;103.18;18.29;-30.02;83.25;24.88;-30.28;76.57;28.57;12.48;127.96;10.23;20.20;102.84;8.78;18.63;78.90;13.64;17.22;75.10;13.55;-10.03;80.56;9.85;-14.65;42.81;1.92;-13.31;9.79;-3.10;-13.10;0.10;4.51;5.59;81.71;8.40;10.39;42.97;-1.84;12.86;10.78;-5.34;13.63;0.37;3.45
1,384;-2.29;81.29;5.63;-5.27;110.02;7.31;-8.17;138.13;10.14;-8.71;151.34;9.08;-25.20;126.50;16.43;-30.71;103.18;18.29;-30.02;83.26;24.87;-30.27;76.57;28.56;12.48;127.97;10.22;20.20;102.87;8.79;18.62;78.93;13.62;17.24;75.12;13.50;-10.05;80.57;9.88;-14.64;42.82;1.93;-13.32;9.75;-3.06;-13.13;0.04;4.51;5.59;81.71;8.41;10.39;42.97;-1.84;12.84;10.69;-5.33;13.61;0.49;3.38
1,417;-2.30;81.29;5.65;-5.27;110.02;7.33;-8.17;138.12;10.15;-8.72;151.33;9.08;-25.21;126.50;16.42;-30.72;103.19;18.29;-30.02;83.28;24.87;-30.29;76.60;28.58;12.49;127.97;10.22;20.21;102.90;8.79;18.63;79.00;13.60;17.25;75.14;13.50;-10.07;80.57;9.91;-14.64;42.83;1.93;-13.32;9.71;-3.03;-13.15;-0.01;4.50;5.58;81.71;8.43;10.38;42.97;-1.85;12.83;10.59;-5.33;13.61;0.55;3.36
1,451;-2.32;81.29;5.68;-5.28;110.02;7.35;-8.17;138.09;10.18;-8.72;151.31;9.08;-25.21;126.50;16.43;-30.72;103.18;18.30;-30.01;83.29;24.87;-30.30;76.58;28.64;12.50;127.96;10.22;20.22;102.95;8.78;18.66;79.05;13.57;17.26;75.18;13.51;-10.10;80.57;9.95;-14.65;42.84;1.93;-13.33;9.70;-3.00;-13.18;-0.06;4.51;5.58;81.71;8.45;10.37;42.98;-1.85;12.82;10.54;-5.33;13.61;0.61;3.34
1,484;-2.39;81.29;5.73;-5.31;110.01;7.38;-8.18;138.07;10.20;-8.72;151.29;9.10;-25.22;126.51;16.44;-30.71;103.17;18.31;-30.01;83.28;24.89;-30.29;76.62;28.68;12.50;127.96;10.23;20.23;102.99;8.78;18.69;79.06;13.54;17.27;75.17;13.55;-10.18;80.58;10.00;-14.65;42.85;1.93;-13.35;9.72;-2.97;-13.19;-0.10;4.52;5.51;81.71;8.50;10.36;42.98;-1.85;12.83;10.55;-5.31;13.61;0.77;3.30
1,517;-2.49;81.28;5.81;-5.36;110.00;7.44;-8.19;138.04;10.24;-8.72;151.26;9.14;-25.22;126.51;16.46;-30.71;103.15;18.33;-30.01;83.27;24.92;-30.34;76.67;28.59;12.50;127.94;10.24;20.23;103.04;8.77;18.71;79.00;13.51;17.28;75.13;13.53;-10.30;80.59;10.08;-14.66;42.86;1.93;-13.35;9.69;-2.95;-13.21;-0.15;4.52;5.43;81.68;8.57;10.35;42.99;-1.85;12.87;10.49;-5.26;13.62;0.87;3.29
1,550;-2.56;81.27;5.87;-5.40;109.98;7.49;-8.20;138.01;10.30;-8.71;151.23;9.22;-25.21;126.53;16.49;-30.70;103.13;18.36;-30.01;83.27;24.94;-30.41;76.82;28.58;12.50;127.93;10.26;20.23;103.01;8.77;18.73;78.94;13.48;17.29;75.10;13.50;-10.37;80.58;10.14;-14.66;42.88;1.92;-13.34;9.63;-2.94;-13.23;-0.16;4.52;5.37;81.66;8.63;10.33;42.99;-1.84;12.91;10.44;-5.23;13.65;0.91;3.30
