Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,498;2.53;77.16;-3.11;2.60;109.68;-5.53;2.79;141.39;-6.68;3.70;155.59;-8.22;-16.33;128.70;-1.66;-23.36;102.64;1.07;-21.08;79.54;9.51;-19.28;72.42;9.61;21.17;127.95;-6.82;26.78;99.98;-4.62;26.00;77.55;3.09;23.23;69.86;3.59;-5.92;77.45;1.95;-11.13;40.42;-1.97;-13.09;7.08;-5.60;-12.19;-1.11;3.71;11.39;76.87;-0.33;12.04;39.86;-4.10;11.64;6.31;-8.01;13.33;1.89;7.30
0,531;2.52;77.17;-3.15;2.60;109.69;-5.57;2.78;141.39;-6.72;3.69;155.60;-8.25;-16.33;128.69;-1.68;-23.37;102.62;1.02;-21.07;79.50;9.48;-19.28;72.39;9.58;21.16;127.97;-6.90;26.79;99.97;-4.67;25.95;77.32;3.11;23.22;69.92;3.64;-5.92;77.46;1.92;-11.12;40.42;-2.01;-13.08;7.09;-5.62;-12.00;-0.41;4.80;11.38;76.88;-0.37;12.04;39.86;-4.14;11.62;6.29;-8.03;13.33;1.87;7.27
0,566;2.52;77.18;-3.19;2.59;109.70;-5.62;2.76;141.40;-6.78;3.67;155.62;-8.28;-16.33;128.68;-1.70;-23.37;102.60;0.97;-21.05;79.43;9.44;-19.26;72.35;9.53;21.15;127.99;-6.96;26.81;99.96;-4.72;25.93;77.23;3.11;23.21;69.93;3.65;-5.92;77.46;1.88;-11.12;40.43;-2.04;-13.08;7.10;-5.65;-11.91;-0.04;5.33;11.38;76.88;-0.42;12.04;39.86;-4.17;11.61;6.27;-8.05;13.33;1.86;7.25
0,600;2.51;77.18;-3.22;2.58;109.70;-5.66;2.75;141.41;-6.82;3.66;155.63;-8.30;-16.33;128.67;-1.73;-23.37;102.59;0.92;-21.05;79.40;9.41;-19.23;72.30;9.52;21.14;128.01;-7.02;26.82;99.95;-4.77;25.93;77.21;3.11;23.20;69.94;3.68;-5.93;77.46;1.85;-11.12;40.43;-2.07;-13.09;7.13;-5.69;-11.81;0.32;5.83;11.37;76.89;-0.45;12.04;39.86;-4.20;11.60;6.25;-8.07;13.33;1.84;7.24
0,632;2.50;77.18;-3.25;2.57;109.71;-5.69;2.74;141.41;-6.86;3.67;155.65;-8.31;-16.33;128.66;-1.75;-23.37;102.57;0.87;-21.04;79.38;9.38;-19.21;72.26;9.51;21.13;128.02;-7.07;26.83;99.95;-4.81;25.95;77.21;3.09;23.18;69.87;3.72;-5.94;77.47;1.83;-11.12;40.45;-2.10;-13.09;7.15;-5.73;-11.63;1.03;6.88;11.37;76.89;-0.48;12.04;39.85;-4.21;11.61;6.24;-8.07;13.34;1.83;7.23
0,665;2.50;77.19;-3.29;2.57;109.72;-5.73;2.74;141.44;-6.90;3.68;155.68;-8.32;-16.33;128.66;-1.77;-23.37;102.55;0.83;-21.02;79.35;9.35;-19.20;72.24;9.49;21.14;128.03;-7.13;26.84;99.94;-4.85;25.99;77.21;3.08;23.20;69.81;3.75;-5.94;77.47;1.80;-11.12;40.41;-2.13;-13.09;7.05;-5.71;-11.69;0.96;6.96;11.36;76.89;-0.51;12.06;39.84;-4.19;11.59;6.20;-8.06;13.33;1.79;7.24
0,698;2.51;77.19;-3.33;2.58;109.73;-5.77;2.74;141.47;-6.95;3.72;155.68;-8.31;-16.31;128.67;-1.80;-23.36;102.53;0.80;-20.99;79.32;9.32;-19.16;72.21;9.44;21.17;128.02;-7.17;26.85;99.94;-4.89;26.05;77.22;3.07;23.24;69.80;3.77;-5.93;77.47;1.76;-11.11;40.39;-2.16;-13.09;6.97;-5.70;-11.69;0.86;6.94;11.38;76.90;-0.55;12.07;39.83;-4.18;11.58;6.16;-8.05;13.33;1.75;7.26
0,732;2.54;77.18;-3.35;2.60;109.74;-5.78;2.75;141.50;-6.97;3.78;155.67;-8.26;-16.28;128.66;-1.80;-23.34;102.52;0.80;-20.95;79.31;9.32;-19.10;72.18;9.50;21.24;128.00;-7.19;26.86;99.95;-4.90;26.13;77.23;3.08;23.31;69.77;3.88;-5.89;77.46;1.74;-11.09;40.37;-2.17;-13.11;6.88;-5.67;-11.81;0.43;6.42;11.40;76.89;-0.57;12.09;39.82;-4.13;11.57;6.13;-8.01;13.33;1.72;7.29
0,766;2.60;77.18;-3.35;2.63;109.74;-5.78;2.77;141.51;-6.97;3.87;155.65;-8.18;-16.24;128.66;-1.76;-23.29;102.51;0.83;-20.87;79.29;9.36;-19.00;72.17;9.57;21.32;127.97;-7.17;26.87;99.98;-4.88;26.25;77.38;3.07;23.44;69.78;3.94;-5.84;77.45;1.73;-11.07;40.35;-2.17;-13.12;6.81;-5.63;-12.04;-0.33;5.37;11.46;76.89;-0.55;12.11;39.80;-4.07;11.57;6.11;-7.95;13.33;1.70;7.35
0,798;2.67;77.17;-3.35;2.70;109.74;-5.77;2.85;141.54;-6.95;3.97;155.63;-8.11;-16.16;128.64;-1.72;-23.19;102.53;0.86;-20.77;79.25;9.40;-18.88;72.17;9.62;21.46;127.95;-7.15;26.90;100.01;-4.86;26.40;77.57;3.03;23.59;69.78;3.89;-5.77;77.44;1.73;-11.04;40.33;-2.17;-13.13;6.73;-5.60;-12.25;-1.09;4.31;11.53;76.89;-0.55;12.13;39.79;-4.02;11.61;6.02;-7.91;13.37;1.61;7.39
0,832;2.76;77.17;-3.35;2.79;109.75;-5.75;2.95;141.54;-6.90;4.10;155.62;-8.01;-16.06;128.64;-1.66;-23.06;102.56;0.90;-20.64;79.18;9.45;-18.74;72.17;9.69;21.63;127.95;-7.15;26.97;100.06;-4.84;26.55;77.65;3.00;23.75;69.81;3.83;-5.68;77.44;1.73;-10.99;40.30;-2.16;-13.14;6.64;-5.57;-12.38;-1.86;3.26;11.63;76.89;-0.56;12.17;39.79;-3.98;11.66;5.93;-7.88;13.43;1.52;7.42
0,865;2.87;77.17;-3.36;2.92;109.75;-5.73;3.10;141.54;-6.84;4.24;155.60;-7.89;-15.94;128.63;-1.61;-22.88;102.60;0.94;-20.48;79.09;9.49;-18.57;72.19;9.72;21.83;127.94;-7.15;27.06;100.10;-4.81;26.70;77.69;2.98;23.91;69.87;3.72;-5.58;77.44;1.73;-10.91;40.29;-2.14;-13.14;6.56;-5.53;-12.49;-2.62;2.19;11.74;76.90;-0.58;12.23;39.82;-3.95;11.69;5.85;-7.86;13.48;1.44;7.43
0,898;3.00;77.17;-3.37;3.07;109.74;-5.70;3.29;141.52;-6.75;4.45;155.57;-7.79;-15.77;128.62;-1.57;-22.69;102.65;0.97;-20.27;79.06;9.52;-18.32;72.21;9.72;22.04;127.94;-7.15;27.20;100.09;-4.79;26.85;77.58;2.98;24.09;69.86;3.66;-5.45;77.43;1.73;-10.81;40.31;-2.12;-13.15;6.55;-5.53;-12.47;-2.99;1.60;11.88;76.90;-0.60;12.31;39.85;-3.96;11.73;5.79;-7.85;13.53;1.37;7.44
0,932;3.18;77.17;-3.37;3.26;109.74;-5.67;3.48;141.51;-6.67;4.68;155.54;-7.70;-15.59;128.61;-1.53;-22.47;102.70;1.00;-20.03;79.01;9.55;-18.06;72.24;9.78;22.28;127.95;-7.16;27.36;100.07;-4.75;27.02;77.52;2.95;24.29;69.82;3.63;-5.28;77.43;1.75;-10.69;40.35;-2.08;-13.15;6.60;-5.55;-12.38;-2.97;1.53;12.06;76.91;-0.62;12.42;39.91;-3.98;11.79;5.74;-7.85;13.59;1.33;7.44
0,965;3.39;77.18;-3.38;3.49;109.73;-5.64;3.74;141.49;-6.59;4.92;155.52;-7.62;-15.38;128.60;-1.50;-22.22;102.74;1.02;-19.77;78.95;9.58;-17.75;72.32;9.83;22.52;127.97;-7.16;27.54;100.07;-4.72;27.20;77.49;2.92;24.50;69.80;3.59;-5.08;77.42;1.75;-10.57;40.40;-2.03;-13.15;6.64;-5.57;-12.28;-2.91;1.52;12.28;76.92;-0.64;12.57;39.99;-4.00;11.84;5.70;-7.85;13.66;1.28;7.43
0,998;3.63;77.18;-3.39;3.74;109.73;-5.61;4.00;141.47;-6.50;5.18;155.49;-7.55;-15.15;128.60;-1.48;-21.94;102.80;1.04;-19.46;78.84;9.59;-17.42;72.41;9.81;22.76;128.01;-7.16;27.74;100.07;-4.71;27.40;77.46;2.88;24.68;69.77;3.55;-4.86;77.41;1.75;-10.44;40.44;-1.98;-13.14;6.69;-5.59;-12.19;-2.86;1.50;12.52;76.94;-0.66;12.73;40.07;-4.02;11.91;5.66;-7.87;13.72;1.24;7.42
1,034;3.86;77.17;-3.39;4.00;109.70;-5.57;4.28;141.41;-6.42;5.45;155.46;-7.49;-14.90;128.60;-1.48;-21.64;102.85;1.07;-19.15;78.74;9.57;-17.11;72.51;9.80;22.99;128.03;-7.15;27.96;100.03;-4.70;27.60;77.32;2.88;24.88;69.68;3.57;-4.63;77.39;1.75;-10.30;40.49;-1.93;-13.12;6.73;-5.60;-12.17;-2.82;1.51;12.76;76.95;-0.67;12.90;40.16;-4.04;11.95;5.67;-7.88;13.76;1.25;7.40
1,067;4.10;77.16;-3.40;4.28;109.65;-5.54;4.59;141.33;-6.33;5.72;155.43;-7.42;-14.65;128.59;-1.48;-21.36;102.89;1.09;-18.86;78.74;9.53;-16.83;72.57;9.76;23.19;128.05;-7.12;28.16;99.98;-4.69;27.80;77.11;2.91;25.08;69.58;3.62;-4.40;77.36;1.74;-10.15;40.51;-1.88;-13.02;6.66;-5.62;-12.25;-2.86;1.55;13.01;76.95;-0.68;13.08;40.25;-4.05;11.97;5.71;-7.90;13.78;1.28;7.39
1,098;4.35;77.15;-3.41;4.55;109.61;-5.51;4.87;141.26;-6.27;6.00;155.39;-7.38;-14.40;128.59;-1.48;-21.11;102.91;1.09;-18.60;78.75;9.50;-16.58;72.62;9.69;23.37;128.07;-7.10;28.35;99.96;-4.69;28.05;77.04;2.93;25.29;69.47;3.67;-4.16;77.33;1.73;-9.99;40.54;-1.84;-12.91;6.61;-5.62;-12.35;-2.90;1.57;13.25;76.96;-0.69;13.24;40.31;-4.07;12.00;5.75;-7.91;13.80;1.32;7.37
1,132;4.59;77.13;-3.42;4.80;109.57;-5.50;5.13;141.20;-6.24;6.24;155.35;-7.35;-14.17;128.58;-1.48;-20.87;102.94;1.09;-18.34;78.70;9.48;-16.34;72.66;9.68;23.55;128.09;-7.08;28.52;99.99;-4.68;28.28;77.05;2.93;25.52;69.42;3.69;-3.93;77.30;1.72;-9.85;40.52;-1.81;-12.80;6.56;-5.62;-12.49;-2.93;1.63;13.50;76.96;-0.69;13.40;40.37;-4.07;12.04;5.80;-7.92;13.83;1.36;7.36
1,165;4.81;77.13;-3.42;5.03;109.55;-5.49;5.36;141.16;-6.22;6.46;155.34;-7.31;-13.95;128.58;-1.48;-20.65;102.97;1.08;-18.13;78.70;9.44;-16.15;72.67;9.64;23.71;128.10;-7.06;28.69;100.06;-4.66;28.50;76.99;2.98;25.71;69.38;3.73;-3.72;77.27;1.71;-9.71;40.51;-1.78;-12.69;6.52;-5.62;-12.58;-2.96;1.67;13.71;76.97;-0.69;13.54;40.41;-4.06;12.08;5.83;-7.94;13.87;1.40;7.35
1,198;4.98;77.12;-3.42;5.23;109.52;-5.48;5.59;141.11;-6.21;6.67;155.33;-7.28;-13.73;128.57;-1.47;-20.45;102.99;1.09;-17.96;78.71;9.41;-16.01;72.63;9.61;23.88;128.11;-7.03;28.89;100.07;-4.64;28.67;76.84;3.06;25.87;69.38;3.75;-3.54;77.25;1.70;-9.59;40.50;-1.75;-12.59;6.48;-5.62;-12.62;-3.00;1.67;13.89;76.98;-0.68;13.66;40.43;-4.05;12.12;5.87;-7.95;13.90;1.43;7.33
1,232;5.14;77.11;-3.41;5.42;109.49;-5.47;5.82;141.09;-6.20;6.87;155.33;-7.27;-13.50;128.56;-1.45;-20.27;103.01;1.09;-17.84;78.76;9.38;-15.92;72.60;9.59;24.04;128.10;-7.00;29.12;100.04;-4.61;28.82;76.66;3.17;26.03;69.36;3.84;-3.39;77.24;1.71;-9.46;40.48;-1.72;-12.50;6.43;-5.61;-12.38;-2.36;2.77;14.05;76.97;-0.66;13.77;40.43;-4.04;12.17;5.89;-7.95;13.95;1.45;7.33
1,265;5.28;77.09;-3.39;5.60;109.47;-5.46;6.05;141.06;-6.21;7.10;155.30;-7.24;-13.29;128.54;-1.43;-20.12;103.01;1.10;-17.77;78.88;9.36;-15.84;72.52;9.56;24.28;128.04;-6.96;29.35;99.96;-4.57;28.96;76.56;3.27;26.20;69.34;3.94;-3.25;77.23;1.73;-9.34;40.45;-1.70;-12.40;6.39;-5.60;-12.37;-2.42;2.74;14.19;76.95;-0.64;13.89;40.42;-4.01;12.22;5.88;-7.94;14.00;1.45;7.34
1,298;5.44;77.08;-3.36;5.78;109.46;-5.45;6.24;141.05;-6.23;7.36;155.21;-7.17;-13.06;128.54;-1.40;-19.99;103.01;1.11;-17.69;78.94;9.36;-15.77;72.41;9.57;24.55;127.96;-6.93;29.57;99.93;-4.53;29.20;76.68;3.37;26.40;69.35;4.05;-3.09;77.23;1.77;-9.22;40.44;-1.67;-12.34;6.39;-5.60;-12.28;-2.44;2.66;14.35;76.92;-0.61;14.03;40.40;-3.97;12.29;5.88;-7.90;14.07;1.44;7.38
1,332;5.64;77.04;-3.30;5.98;109.41;-5.42;6.45;140.99;-6.24;7.68;155.06;-7.05;-12.80;128.53;-1.37;-19.84;102.96;1.15;-17.59;78.94;9.38;-15.65;72.32;9.62;24.87;127.86;-6.88;29.80;99.89;-4.49;29.39;76.67;3.49;26.59;69.36;4.19;-2.89;77.21;1.84;-9.10;40.42;-1.63;-12.33;6.41;-5.58;-12.29;-2.44;2.64;14.54;76.88;-0.57;14.18;40.39;-3.90;12.40;5.89;-7.84;14.18;1.46;7.45
1,365;5.87;76.99;-3.23;6.23;109.32;-5.38;6.71;140.86;-6.22;8.05;154.88;-6.85;-12.49;128.51;-1.32;-19.66;102.91;1.20;-17.48;78.96;9.44;-15.53;72.22;9.73;25.23;127.74;-6.84;30.06;99.84;-4.43;29.57;76.55;3.65;26.78;69.36;4.42;-2.66;77.18;1.92;-8.94;40.39;-1.55;-12.32;6.42;-5.56;-12.22;-2.45;2.59;14.77;76.81;-0.52;14.35;40.39;-3.82;12.52;5.91;-7.77;14.30;1.48;7.51
1,398;6.17;76.93;-3.14;6.55;109.20;-5.27;7.06;140.68;-6.09;8.52;154.65;-6.51;-12.15;128.50;-1.25;-19.40;102.84;1.26;-17.34;78.96;9.52;-15.39;72.13;9.84;25.65;127.61;-6.78;30.39;99.73;-4.37;29.77;76.43;3.81;27.02;69.35;4.60;-2.37;77.14;2.04;-8.73;40.35;-1.39;-12.30;6.43;-5.53;-12.13;-2.49;2.52;15.07;76.72;-0.45;14.54;40.39;-3.74;12.65;5.93;-7.71;14.43;1.50;7.58
1,432;6.52;76.83;-3.03;6.92;109.05;-5.12;7.44;140.48;-5.91;9.08;154.33;-6.01;-11.71;128.48;-1.13;-19.10;102.74;1.37;-17.16;78.90;9.64;-15.21;72.01;10.04;26.15;127.45;-6.67;30.74;99.60;-4.31;30.02;76.35;3.96;27.32;69.29;4.75;-2.04;77.07;2.17;-8.44;40.14;-1.02;-12.23;6.25;-5.44;-12.21;-2.60;2.72;15.43;76.60;-0.36;14.72;40.40;-3.65;12.77;5.96;-7.64;14.56;1.53;7.64
1,465;6.89;76.73;-2.90;7.35;108.84;-4.88;7.93;140.11;-5.49;9.71;153.93;-5.30;-11.24;128.45;-1.00;-18.79;102.62;1.50;-16.96;78.84;9.79;-15.00;71.94;10.26;26.71;127.28;-6.55;31.07;99.49;-4.23;30.32;76.32;4.09;27.65;69.21;4.89;-1.69;77.00;2.33;-8.09;39.86;-0.39;-12.17;6.02;-5.23;-12.47;-3.13;2.43;15.80;76.47;-0.26;14.90;40.41;-3.55;12.89;5.99;-7.59;14.68;1.55;7.69
1,498;7.29;76.61;-2.75;7.79;108.59;-4.59;8.40;139.71;-5.02;10.37;153.43;-4.40;-10.74;128.42;-0.82;-18.44;102.48;1.65;-16.74;78.76;9.98;-14.71;71.89;10.57;27.27;127.13;-6.36;31.43;99.37;-4.11;30.67;76.22;4.23;28.00;69.15;4.95;-1.31;76.91;2.51;-7.72;39.68;0.67;-12.10;5.76;-4.86;-12.74;-3.72;2.24;16.22;76.32;-0.13;15.12;40.44;-3.45;13.01;6.03;-7.54;14.80;1.57;7.73
1,533;7.72;76.48;-2.58;8.26;108.32;-4.20;8.91;139.30;-4.35;11.04;152.97;-3.36;-10.22;128.38;-0.60;-18.07;102.33;1.85;-16.51;78.70;10.22;-14.40;71.86;10.93;27.82;126.99;-6.06;31.84;99.22;-3.95;31.00;76.02;4.36;28.36;69.08;5.02;-0.91;76.81;2.70;-7.33;39.48;1.97;-11.93;5.49;-4.12;-12.83;-3.98;2.89;16.67;76.16;0.02;15.32;40.48;-3.34;13.12;6.07;-7.51;14.88;1.59;7.75
