Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,330;4.02;78.22;-9.51;4.09;111.89;-9.72;4.11;144.73;-8.70;5.52;158.72;-8.42;-14.62;133.01;-6.76;-22.27;108.03;-12.55;-22.41;84.71;-13.03;-21.64;77.96;-12.26;23.17;131.17;-9.09;28.22;104.42;-15.17;30.49;81.01;-7.78;29.39;72.98;-4.54;-4.62;78.27;-4.93;-10.18;41.07;-5.17;-14.24;4.32;-6.76;-13.46;0.00;7.99;12.45;78.08;-6.38;14.66;41.05;-6.77;13.53;6.50;-8.27;14.02;2.15;6.48
0,365;4.02;78.22;-9.52;4.08;111.89;-9.73;4.10;144.73;-8.72;5.51;158.73;-8.42;-14.63;133.01;-6.77;-22.29;108.09;-12.54;-22.44;84.72;-13.02;-21.66;77.89;-12.31;23.16;131.18;-9.11;28.19;104.43;-15.22;30.41;80.52;-7.68;29.34;72.72;-4.60;-4.62;78.26;-4.94;-10.19;41.08;-5.18;-14.25;4.33;-6.77;-13.47;0.00;7.98;12.45;78.08;-6.38;14.66;41.05;-6.79;13.52;6.51;-8.31;14.01;2.16;6.44
0,397;4.03;78.21;-9.52;4.08;111.88;-9.75;4.09;144.73;-8.74;5.50;158.73;-8.43;-14.63;133.01;-6.79;-22.31;108.15;-12.54;-22.47;84.75;-13.03;-21.72;77.95;-12.41;23.14;131.18;-9.13;28.17;104.45;-15.26;30.33;80.11;-7.62;29.29;72.49;-4.71;-4.61;78.26;-4.94;-10.19;41.08;-5.18;-14.26;4.34;-6.77;-13.48;0.01;7.98;12.45;78.08;-6.39;14.65;41.05;-6.80;13.50;6.50;-8.35;13.99;2.15;6.40
0,429;4.03;78.21;-9.53;4.08;111.88;-9.76;4.09;144.73;-8.77;5.48;158.73;-8.45;-14.64;133.01;-6.80;-22.33;108.20;-12.56;-22.51;84.77;-13.05;-21.76;77.97;-12.47;23.12;131.19;-9.16;28.14;104.46;-15.30;30.26;79.66;-7.55;29.22;72.26;-4.76;-4.61;78.26;-4.95;-10.19;41.08;-5.20;-14.27;4.35;-6.77;-13.48;0.02;7.98;12.45;78.07;-6.39;14.65;41.05;-6.81;13.48;6.50;-8.39;13.97;2.15;6.36
0,466;4.03;78.21;-9.53;4.07;111.88;-9.77;4.08;144.73;-8.79;5.47;158.74;-8.46;-14.64;133.01;-6.82;-22.35;108.27;-12.59;-22.54;84.78;-13.06;-21.79;77.98;-12.47;23.10;131.20;-9.18;28.11;104.47;-15.35;30.20;79.20;-7.47;29.17;72.04;-4.73;-4.61;78.26;-4.95;-10.19;41.07;-5.21;-14.28;4.36;-6.77;-13.49;0.03;7.98;12.45;78.07;-6.39;14.65;41.05;-6.82;13.47;6.51;-8.41;13.97;2.16;6.33
0,497;4.03;78.21;-9.54;4.07;111.88;-9.79;4.07;144.74;-8.81;5.46;158.74;-8.48;-14.65;133.01;-6.84;-22.37;108.31;-12.62;-22.57;84.80;-13.10;-21.80;77.97;-12.56;23.09;131.21;-9.20;28.09;104.48;-15.39;30.12;78.69;-7.35;29.12;71.85;-4.72;-4.61;78.25;-4.96;-10.19;41.07;-5.21;-14.29;4.37;-6.77;-13.50;0.04;7.98;12.45;78.07;-6.39;14.65;41.05;-6.83;13.46;6.50;-8.44;13.96;2.15;6.30
0,531;4.03;78.21;-9.54;4.07;111.88;-9.80;4.06;144.74;-8.83;5.45;158.75;-8.49;-14.65;133.01;-6.86;-22.38;108.37;-12.65;-22.60;84.81;-13.13;-21.82;77.95;-12.53;23.08;131.21;-9.22;28.07;104.49;-15.42;30.09;78.40;-7.30;29.08;71.74;-4.67;-4.60;78.25;-4.96;-10.19;41.07;-5.22;-14.30;4.38;-6.75;-13.51;0.06;7.99;12.45;78.07;-6.39;14.64;41.04;-6.84;13.43;6.48;-8.45;13.93;2.13;6.29
0,565;4.04;78.21;-9.54;4.07;111.88;-9.81;4.05;144.74;-8.86;5.44;158.76;-8.52;-14.66;133.01;-6.88;-22.40;108.45;-12.69;-22.63;84.82;-13.16;-21.78;77.92;-12.55;23.07;131.21;-9.24;28.06;104.49;-15.44;30.09;78.34;-7.29;29.07;71.73;-4.74;-4.60;78.25;-4.96;-10.19;41.07;-5.22;-14.32;4.38;-6.74;-13.52;0.06;8.01;12.46;78.07;-6.39;14.64;41.04;-6.84;13.42;6.45;-8.44;13.92;2.11;6.30
0,597;4.04;78.21;-9.54;4.06;111.89;-9.82;4.04;144.75;-8.89;5.43;158.77;-8.54;-14.66;133.02;-6.90;-22.41;108.53;-12.72;-22.65;84.84;-13.19;-21.79;78.00;-12.63;23.07;131.21;-9.26;28.05;104.49;-15.46;30.10;78.29;-7.28;29.08;71.75;-4.77;-4.59;78.25;-4.96;-10.19;41.06;-5.22;-14.33;4.39;-6.73;-13.53;0.07;8.02;12.46;78.07;-6.39;14.63;41.05;-6.85;13.41;6.43;-8.44;13.91;2.08;6.31
0,631;4.04;78.22;-9.54;4.06;111.89;-9.83;4.02;144.76;-8.91;5.43;158.77;-8.56;-14.66;133.03;-6.93;-22.41;108.63;-12.75;-22.67;84.85;-13.22;-21.78;78.00;-12.66;23.07;131.21;-9.29;28.05;104.48;-15.47;30.09;78.20;-7.24;29.10;71.76;-4.71;-4.59;78.26;-4.97;-10.18;41.06;-5.23;-14.33;4.39;-6.72;-13.54;0.07;8.03;12.46;78.07;-6.39;14.63;41.05;-6.85;13.40;6.42;-8.43;13.90;2.07;6.32
0,666;4.05;78.22;-9.54;4.05;111.90;-9.85;4.01;144.77;-8.94;5.42;158.79;-8.58;-14.67;133.05;-6.97;-22.42;108.73;-12.78;-22.68;84.85;-13.24;-21.74;77.96;-12.73;23.07;131.21;-9.31;28.05;104.48;-15.48;30.08;78.08;-7.18;29.10;71.78;-4.63;-4.59;78.26;-4.97;-10.18;41.06;-5.23;-14.33;4.39;-6.73;-13.54;0.07;8.02;12.47;78.08;-6.39;14.62;41.05;-6.85;13.41;6.40;-8.41;13.90;2.06;6.34
0,697;4.05;78.23;-9.54;4.05;111.91;-9.86;4.00;144.78;-8.96;5.42;158.80;-8.60;-14.67;133.07;-7.00;-22.41;108.76;-12.80;-22.68;84.85;-13.27;-21.71;77.97;-12.80;23.07;131.21;-9.33;28.05;104.47;-15.48;30.08;77.99;-7.11;29.11;71.77;-4.60;-4.59;78.27;-4.97;-10.18;41.06;-5.23;-14.33;4.39;-6.73;-13.54;0.07;8.02;12.47;78.08;-6.39;14.62;41.06;-6.85;13.41;6.37;-8.39;13.90;2.03;6.36
0,729;4.05;78.23;-9.55;4.04;111.91;-9.88;3.98;144.78;-8.98;5.42;158.81;-8.61;-14.70;133.06;-7.05;-22.40;108.73;-12.85;-22.67;84.85;-13.28;-21.63;78.04;-12.87;23.07;131.21;-9.35;28.06;104.46;-15.48;30.08;77.92;-7.05;29.12;71.79;-4.62;-4.59;78.27;-4.99;-10.18;41.07;-5.23;-14.32;4.38;-6.74;-13.55;0.07;8.01;12.47;78.09;-6.40;14.62;41.06;-6.86;13.39;6.34;-8.36;13.88;2.00;6.39
0,764;4.05;78.23;-9.56;4.04;111.92;-9.90;3.98;144.79;-9.01;5.42;158.82;-8.63;-14.72;133.06;-7.09;-22.39;108.68;-12.92;-22.66;84.85;-13.30;-21.57;78.16;-12.96;23.07;131.21;-9.37;28.06;104.45;-15.46;30.08;77.88;-6.99;29.13;71.78;-4.61;-4.60;78.27;-5.00;-10.19;41.07;-5.23;-14.31;4.37;-6.75;-13.55;0.06;8.00;12.47;78.09;-6.41;14.61;41.07;-6.86;13.40;6.32;-8.36;13.87;1.98;6.40
0,798;4.04;78.24;-9.58;4.04;111.92;-9.92;3.98;144.79;-9.03;5.41;158.82;-8.64;-14.74;133.06;-7.14;-22.36;108.58;-13.00;-22.63;84.85;-13.31;-21.52;78.31;-13.10;23.06;131.20;-9.38;28.07;104.45;-15.45;30.11;78.09;-7.03;29.13;71.84;-4.60;-4.60;78.27;-5.02;-10.19;41.07;-5.23;-14.30;4.37;-6.77;-13.55;0.05;7.98;12.47;78.10;-6.41;14.61;41.07;-6.87;13.40;6.28;-8.36;13.86;1.95;6.39
0,829;4.04;78.24;-9.59;4.04;111.92;-9.93;3.99;144.79;-9.04;5.40;158.83;-8.65;-14.77;133.05;-7.18;-22.33;108.47;-13.07;-22.58;84.85;-13.32;-21.44;78.43;-13.21;23.06;131.20;-9.38;28.07;104.44;-15.44;30.12;78.13;-6.96;29.15;71.87;-4.54;-4.61;78.27;-5.04;-10.19;41.08;-5.23;-14.29;4.36;-6.79;-13.55;0.05;7.96;12.46;78.10;-6.42;14.61;41.07;-6.88;13.39;6.23;-8.38;13.84;1.89;6.38
0,864;4.03;78.23;-9.60;4.04;111.92;-9.94;4.00;144.78;-9.05;5.39;158.83;-8.65;-14.81;133.03;-7.22;-22.30;108.28;-13.16;-22.48;84.83;-13.33;-21.34;78.46;-13.31;23.05;131.20;-9.39;28.07;104.44;-15.43;30.13;78.13;-6.87;29.16;71.90;-4.55;-4.62;78.27;-5.06;-10.20;41.08;-5.24;-14.28;4.35;-6.81;-13.55;0.04;7.95;12.46;78.10;-6.43;14.60;41.07;-6.89;13.39;6.18;-8.39;13.83;1.85;6.36
0,902;4.02;78.23;-9.61;4.04;111.92;-9.95;4.00;144.78;-9.06;5.38;158.83;-8.65;-14.84;132.99;-7.25;-22.26;108.07;-13.24;-22.37;84.81;-13.34;-21.23;78.54;-13.40;23.04;131.20;-9.38;28.07;104.43;-15.42;30.14;78.14;-6.78;29.17;71.92;-4.55;-4.63;78.27;-5.08;-10.20;41.08;-5.25;-14.28;4.39;-6.81;-13.56;0.07;7.94;12.46;78.10;-6.44;14.60;41.07;-6.91;13.38;6.13;-8.41;13.81;1.79;6.34
0,931;4.02;78.23;-9.62;4.03;111.92;-9.96;4.01;144.78;-9.06;5.37;158.83;-8.65;-14.88;132.96;-7.27;-22.23;107.88;-13.32;-22.25;84.78;-13.36;-21.09;78.69;-13.42;23.03;131.19;-9.37;28.08;104.43;-15.40;30.15;78.14;-6.71;29.16;71.96;-4.53;-4.64;78.26;-5.09;-10.21;41.09;-5.25;-14.28;4.42;-6.82;-13.57;0.11;7.94;12.45;78.10;-6.44;14.59;41.07;-6.92;13.37;6.08;-8.44;13.79;1.75;6.31
0,966;4.01;78.22;-9.63;4.03;111.91;-9.97;4.01;144.78;-9.07;5.35;158.83;-8.64;-14.91;132.92;-7.28;-22.20;107.72;-13.38;-22.11;84.74;-13.39;-21.03;78.75;-13.52;23.03;131.19;-9.36;28.08;104.42;-15.38;30.15;78.14;-6.65;29.17;71.98;-4.48;-4.64;78.25;-5.11;-10.22;41.09;-5.25;-14.29;4.46;-6.81;-13.58;0.14;7.94;12.45;78.09;-6.44;14.58;41.07;-6.92;13.36;6.04;-8.47;13.77;1.70;6.29
0,998;4.01;78.22;-9.64;4.03;111.91;-9.97;4.01;144.78;-9.07;5.33;158.82;-8.62;-14.93;132.89;-7.28;-22.17;107.59;-13.42;-21.98;84.71;-13.42;-20.97;78.72;-13.62;23.02;131.18;-9.35;28.08;104.42;-15.37;30.15;78.13;-6.57;29.17;71.99;-4.46;-4.65;78.24;-5.11;-10.23;41.09;-5.25;-14.30;4.48;-6.81;-13.60;0.17;7.95;12.44;78.09;-6.44;14.58;41.06;-6.93;13.35;6.02;-8.48;13.76;1.68;6.28
1,031;4.00;78.21;-9.64;4.02;111.91;-9.97;4.00;144.78;-9.07;5.31;158.81;-8.59;-14.95;132.87;-7.27;-22.15;107.48;-13.44;-21.86;84.68;-13.45;-20.94;78.68;-13.72;23.01;131.18;-9.34;28.09;104.42;-15.35;30.15;78.00;-6.46;29.20;71.99;-4.46;-4.65;78.24;-5.12;-10.23;41.09;-5.25;-14.30;4.51;-6.81;-13.61;0.19;7.95;12.44;78.08;-6.44;14.57;41.06;-6.93;13.35;6.01;-8.48;13.75;1.68;6.27
1,065;4.00;78.20;-9.64;4.02;111.91;-9.97;3.99;144.78;-9.06;5.29;158.80;-8.55;-14.97;132.84;-7.27;-22.14;107.38;-13.45;-21.75;84.65;-13.48;-20.91;78.62;-13.79;23.01;131.18;-9.32;28.09;104.42;-15.33;30.14;77.84;-6.36;29.19;72.00;-4.45;-4.65;78.23;-5.12;-10.24;41.10;-5.25;-14.29;4.52;-6.81;-13.60;0.21;7.94;12.44;78.08;-6.44;14.57;41.05;-6.93;13.34;6.02;-8.49;13.74;1.68;6.27
1,098;4.00;78.20;-9.64;4.01;111.91;-9.97;3.98;144.78;-9.05;5.28;158.79;-8.52;-14.99;132.82;-7.26;-22.13;107.32;-13.46;-21.67;84.63;-13.52;-20.90;78.67;-13.85;23.00;131.18;-9.29;28.09;104.42;-15.31;30.15;77.78;-6.32;29.19;71.99;-4.47;-4.66;78.22;-5.13;-10.24;41.10;-5.25;-14.29;4.57;-6.81;-13.61;0.25;7.94;12.43;78.07;-6.44;14.56;41.05;-6.93;13.34;6.04;-8.49;13.73;1.70;6.27
1,131;4.00;78.19;-9.65;4.01;111.90;-9.97;3.97;144.78;-9.04;5.25;158.77;-8.46;-15.00;132.80;-7.25;-22.12;107.29;-13.46;-21.62;84.61;-13.56;-20.94;78.70;-13.94;22.99;131.18;-9.25;28.11;104.43;-15.28;30.15;77.74;-6.28;29.23;71.96;-4.44;-4.66;78.21;-5.13;-10.24;41.10;-5.25;-14.29;4.58;-6.81;-13.61;0.27;7.95;12.43;78.07;-6.44;14.56;41.04;-6.92;13.35;6.08;-8.46;13.73;1.74;6.30
1,165;3.99;78.19;-9.65;4.01;111.90;-9.96;3.97;144.78;-9.02;5.23;158.76;-8.41;-15.01;132.79;-7.23;-22.12;107.23;-13.45;-21.59;84.60;-13.60;-20.98;78.66;-14.01;22.98;131.18;-9.21;28.12;104.44;-15.26;30.17;77.71;-6.22;29.26;71.97;-4.35;-4.66;78.20;-5.14;-10.24;41.10;-5.24;-14.28;4.58;-6.80;-13.61;0.26;7.96;12.43;78.06;-6.44;14.56;41.04;-6.91;13.35;6.11;-8.43;13.72;1.77;6.32
1,199;3.99;78.18;-9.65;4.00;111.90;-9.95;3.96;144.77;-8.99;5.22;158.73;-8.31;-15.02;132.78;-7.22;-22.12;107.16;-13.44;-21.58;84.59;-13.63;-21.04;78.57;-14.10;22.97;131.17;-9.16;28.13;104.44;-15.22;30.19;77.68;-6.14;29.29;71.95;-4.31;-4.66;78.20;-5.14;-10.24;41.10;-5.24;-14.29;4.59;-6.80;-13.63;0.27;7.96;12.42;78.06;-6.43;14.56;41.03;-6.91;13.35;6.14;-8.41;13.71;1.80;6.35
1,230;3.99;78.18;-9.65;4.00;111.89;-9.95;3.95;144.77;-8.96;5.21;158.71;-8.21;-15.02;132.77;-7.20;-22.12;107.10;-13.44;-21.57;84.58;-13.66;-21.10;78.57;-14.20;22.96;131.17;-9.12;28.15;104.45;-15.18;30.21;77.66;-6.07;29.31;71.92;-4.33;-4.67;78.19;-5.13;-10.24;41.10;-5.24;-14.30;4.61;-6.80;-13.65;0.29;7.95;12.42;78.05;-6.43;14.56;41.03;-6.90;13.35;6.17;-8.39;13.71;1.83;6.37
1,265;3.98;78.17;-9.64;3.99;111.89;-9.93;3.94;144.77;-8.92;5.20;158.69;-8.13;-15.02;132.77;-7.18;-22.12;107.04;-13.43;-21.58;84.56;-13.69;-21.15;78.58;-14.22;22.95;131.16;-9.08;28.17;104.45;-15.15;30.22;77.64;-6.00;29.31;71.90;-4.32;-4.67;78.19;-5.13;-10.24;41.10;-5.24;-14.30;4.63;-6.80;-13.66;0.30;7.96;12.42;78.05;-6.43;14.57;41.02;-6.90;13.36;6.20;-8.37;13.71;1.86;6.39
1,298;3.98;78.17;-9.64;3.98;111.89;-9.91;3.94;144.77;-8.87;5.20;158.67;-8.05;-15.03;132.76;-7.17;-22.12;106.98;-13.43;-21.58;84.55;-13.71;-21.17;78.54;-14.26;22.95;131.16;-9.04;28.18;104.45;-15.11;30.24;77.62;-5.94;29.31;71.85;-4.23;-4.68;78.19;-5.12;-10.23;41.10;-5.24;-14.32;4.63;-6.80;-13.68;0.31;7.96;12.41;78.04;-6.43;14.57;41.02;-6.89;13.36;6.23;-8.36;13.70;1.88;6.40
1,330;3.98;78.16;-9.63;3.98;111.88;-9.89;3.93;144.76;-8.82;5.20;158.65;-7.97;-15.03;132.75;-7.14;-22.13;106.94;-13.42;-21.59;84.54;-13.74;-21.21;78.49;-14.27;22.95;131.15;-9.00;28.20;104.45;-15.08;30.25;77.61;-5.88;29.31;71.81;-4.13;-4.68;78.19;-5.11;-10.23;41.10;-5.24;-14.34;4.62;-6.80;-13.71;0.30;7.95;12.41;78.04;-6.42;14.58;41.01;-6.88;13.36;6.27;-8.35;13.69;1.92;6.40
1,365;3.98;78.16;-9.62;3.97;111.88;-9.86;3.92;144.76;-8.78;5.20;158.64;-7.89;-15.03;132.75;-7.12;-22.13;106.89;-13.42;-21.59;84.53;-13.77;-21.20;78.41;-14.26;22.95;131.15;-8.96;28.21;104.44;-15.04;30.26;77.60;-5.82;29.31;71.83;-4.06;-4.69;78.19;-5.09;-10.23;41.11;-5.23;-14.35;4.61;-6.81;-13.73;0.28;7.94;12.41;78.03;-6.41;14.58;41.01;-6.88;13.36;6.30;-8.34;13.69;1.95;6.41
1,398;3.97;78.16;-9.61;3.97;111.87;-9.84;3.91;144.76;-8.72;5.21;158.64;-7.83;-15.03;132.74;-7.10;-22.14;106.86;-13.41;-21.60;84.52;-13.80;-21.19;78.34;-14.23;22.96;131.14;-8.94;28.22;104.43;-15.00;30.27;77.59;-5.78;29.31;71.82;-4.05;-4.69;78.19;-5.07;-10.23;41.11;-5.23;-14.37;4.58;-6.83;-13.74;0.25;7.93;12.41;78.03;-6.40;14.58;41.00;-6.88;13.36;6.34;-8.34;13.69;1.98;6.41
1,430;3.97;78.16;-9.60;3.96;111.87;-9.81;3.91;144.75;-8.67;5.22;158.64;-7.78;-15.02;132.74;-7.06;-22.13;106.86;-13.39;-21.60;84.51;-13.82;-21.21;78.31;-14.21;22.97;131.14;-8.92;28.23;104.43;-14.98;30.27;77.58;-5.76;29.29;71.83;-4.02;-4.69;78.19;-5.06;-10.23;41.12;-5.22;-14.38;4.55;-6.84;-13.75;0.21;7.91;12.41;78.02;-6.39;14.58;41.00;-6.87;13.36;6.34;-8.35;13.69;1.98;6.40
1,466;3.97;78.15;-9.59;3.96;111.87;-9.78;3.90;144.75;-8.62;5.23;158.65;-7.76;-15.01;132.74;-7.02;-22.13;106.86;-13.37;-21.61;84.50;-13.83;-21.19;78.29;-14.10;22.98;131.14;-8.90;28.24;104.43;-14.96;30.27;77.57;-5.75;29.27;71.84;-4.00;-4.69;78.19;-5.04;-10.23;41.12;-5.21;-14.37;4.51;-6.84;-13.74;0.17;7.91;12.41;78.02;-6.38;14.58;41.00;-6.86;13.35;6.36;-8.36;13.69;2.00;6.39
1,497;3.97;78.15;-9.58;3.96;111.86;-9.75;3.90;144.74;-8.56;5.25;158.66;-7.73;-15.01;132.74;-6.98;-22.12;106.86;-13.34;-21.61;84.50;-13.83;-21.16;78.27;-14.05;23.00;131.13;-8.87;28.24;104.42;-14.94;30.27;77.56;-5.72;29.27;71.83;-3.95;-4.69;78.19;-5.03;-10.22;41.13;-5.20;-14.38;4.47;-6.84;-13.74;0.13;7.91;12.41;78.02;-6.37;14.58;41.00;-6.84;13.34;6.36;-8.36;13.68;2.00;6.39
