Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,328;-2.29;75.38;-0.42;-2.51;105.80;2.68;-2.70;135.57;6.93;-0.55;148.79;11.19;-20.61;127.69;4.71;-29.16;103.66;2.74;-31.45;82.91;7.76;-31.92;75.78;8.80;15.41;124.14;5.37;20.52;99.06;3.79;23.01;75.21;7.65;21.48;70.82;8.48;-10.62;75.25;3.69;-12.54;38.41;-1.47;-13.25;7.13;-5.48;-12.99;0.46;2.00;6.26;75.34;2.72;10.41;39.29;-0.21;11.63;7.37;-2.95;14.37;0.39;6.16
0,361;-2.30;75.38;-0.44;-2.52;105.81;2.67;-2.70;135.59;6.92;-0.55;148.79;11.19;-20.61;127.70;4.70;-29.16;103.67;2.73;-31.46;82.91;7.72;-31.93;75.74;8.81;15.42;124.14;5.36;20.52;99.05;3.80;23.00;75.18;7.64;21.48;70.80;8.51;-10.63;75.26;3.68;-12.54;38.40;-1.48;-13.24;7.12;-5.49;-13.01;0.47;1.96;6.25;75.35;2.70;10.41;39.26;-0.24;11.63;7.36;-2.96;14.39;0.43;6.14
0,394;-2.31;75.39;-0.45;-2.51;105.82;2.65;-2.69;135.61;6.91;-0.54;148.80;11.19;-20.60;127.70;4.70;-29.16;103.67;2.72;-31.46;82.91;7.70;-31.96;75.70;8.79;15.43;124.14;5.35;20.51;99.04;3.80;22.98;75.14;7.63;21.49;70.78;8.51;-10.63;75.26;3.67;-12.54;38.40;-1.49;-13.22;7.11;-5.50;-13.03;0.46;1.91;6.25;75.36;2.68;10.40;39.25;-0.27;11.63;7.36;-2.98;14.41;0.47;6.11
0,430;-2.31;75.39;-0.47;-2.51;105.83;2.64;-2.69;135.64;6.91;-0.53;148.80;11.19;-20.60;127.70;4.70;-29.15;103.67;2.72;-31.46;82.90;7.70;-31.98;75.66;8.92;15.44;124.14;5.34;20.51;99.03;3.80;22.96;75.12;7.61;21.50;70.77;8.49;-10.63;75.26;3.66;-12.54;38.39;-1.50;-13.19;7.08;-5.51;-13.08;0.38;2.10;6.25;75.36;2.66;10.40;39.24;-0.30;11.62;7.35;-3.01;14.44;0.45;6.13
0,462;-2.31;75.40;-0.48;-2.51;105.85;2.63;-2.69;135.66;6.91;-0.52;148.81;11.19;-20.59;127.70;4.71;-29.15;103.67;2.73;-31.46;82.91;7.71;-31.97;75.65;9.07;15.45;124.14;5.33;20.50;99.04;3.80;22.95;75.10;7.59;21.50;70.77;8.49;-10.63;75.27;3.65;-12.54;38.37;-1.51;-13.16;7.05;-5.52;-13.11;0.31;2.23;6.25;75.37;2.65;10.40;39.25;-0.31;11.61;7.35;-3.06;14.43;0.40;6.16
0,496;-2.30;75.41;-0.49;-2.51;105.86;2.62;-2.68;135.68;6.91;-0.51;148.81;11.19;-20.58;127.70;4.72;-29.14;103.68;2.74;-31.45;82.91;7.76;-31.93;75.62;9.23;15.45;124.15;5.32;20.50;99.05;3.80;22.95;75.13;7.58;21.51;70.80;8.59;-10.62;75.27;3.64;-12.53;38.35;-1.52;-13.15;6.97;-5.51;-13.11;0.23;2.39;6.25;75.38;2.64;10.40;39.27;-0.32;11.60;7.38;-3.10;14.42;0.37;6.16
0,528;-2.30;75.41;-0.49;-2.50;105.87;2.62;-2.68;135.69;6.92;-0.49;148.83;11.18;-20.57;127.71;4.74;-29.15;103.68;2.77;-31.44;82.92;7.81;-31.91;75.66;9.35;15.45;124.17;5.32;20.51;99.06;3.81;22.95;75.13;7.59;21.51;70.83;8.60;-10.62;75.28;3.64;-12.53;38.33;-1.53;-13.14;6.94;-5.52;-13.11;0.18;2.53;6.26;75.39;2.63;10.39;39.31;-0.31;11.59;7.39;-3.14;14.41;0.32;6.16
0,561;-2.29;75.42;-0.49;-2.50;105.88;2.62;-2.68;135.71;6.92;-0.48;148.85;11.18;-20.56;127.71;4.76;-29.15;103.68;2.81;-31.43;82.93;7.88;-31.88;75.71;9.49;15.45;124.18;5.32;20.51;99.08;3.82;22.95;75.14;7.61;21.51;70.84;8.60;-10.61;75.28;3.64;-12.53;38.31;-1.54;-13.12;6.90;-5.51;-13.12;0.11;2.68;6.26;75.39;2.62;10.39;39.35;-0.30;11.60;7.36;-3.14;14.39;0.27;6.16
0,596;-2.28;75.42;-0.49;-2.49;105.89;2.62;-2.69;135.73;6.93;-0.46;148.87;11.17;-20.54;127.72;4.79;-29.15;103.70;2.88;-31.41;82.95;7.97;-31.86;75.84;9.65;15.46;124.19;5.32;20.51;99.08;3.83;22.96;75.18;7.62;21.49;70.85;8.64;-10.60;75.29;3.65;-12.52;38.30;-1.54;-13.10;6.87;-5.51;-13.13;0.06;2.77;6.27;75.40;2.62;10.39;39.38;-0.29;11.61;7.30;-3.12;14.32;0.21;6.12
0,628;-2.27;75.43;-0.49;-2.49;105.90;2.63;-2.70;135.75;6.94;-0.45;148.89;11.17;-20.52;127.73;4.83;-29.15;103.71;2.97;-31.40;82.96;8.07;-31.81;75.94;9.81;15.47;124.21;5.33;20.52;99.10;3.84;22.97;75.25;7.62;21.50;70.84;8.64;-10.58;75.30;3.66;-12.52;38.28;-1.54;-13.10;6.88;-5.50;-13.14;0.02;2.87;6.28;75.41;2.62;10.40;39.41;-0.27;11.62;7.28;-3.09;14.25;0.19;6.07
0,661;-2.26;75.44;-0.48;-2.49;105.91;2.64;-2.70;135.76;6.96;-0.43;148.90;11.17;-20.50;127.75;4.86;-29.16;103.73;3.06;-31.38;82.96;8.16;-31.76;75.98;9.93;15.47;124.22;5.34;20.53;99.11;3.85;22.99;75.31;7.63;21.52;70.86;8.69;-10.57;75.30;3.67;-12.52;38.26;-1.55;-13.09;6.85;-5.46;-13.12;-0.01;2.88;6.29;75.42;2.63;10.40;39.45;-0.26;11.62;7.27;-3.05;14.20;0.18;6.04
0,696;-2.25;75.45;-0.47;-2.48;105.92;2.64;-2.70;135.78;6.96;-0.42;148.92;11.17;-20.47;127.76;4.90;-29.17;103.75;3.15;-31.37;82.97;8.27;-31.72;76.09;10.05;15.47;124.22;5.36;20.54;99.11;3.86;23.01;75.35;7.64;21.55;70.85;8.70;-10.55;75.31;3.69;-12.51;38.24;-1.55;-13.09;6.85;-5.44;-13.09;-0.02;2.74;6.30;75.43;2.63;10.40;39.48;-0.25;11.62;7.27;-3.02;14.18;0.21;5.99
0,727;-2.24;75.45;-0.47;-2.47;105.93;2.65;-2.70;135.79;6.97;-0.41;148.93;11.18;-20.45;127.77;4.94;-29.20;103.77;3.25;-31.36;82.99;8.36;-31.68;76.21;10.13;15.48;124.22;5.38;20.54;99.11;3.88;23.03;75.38;7.65;21.54;70.87;8.67;-10.54;75.32;3.70;-12.51;38.23;-1.55;-13.09;6.89;-5.43;-13.02;-0.01;2.58;6.31;75.43;2.63;10.40;39.48;-0.24;11.63;7.26;-2.98;14.16;0.22;5.97
0,763;-2.22;75.46;-0.46;-2.46;105.94;2.66;-2.69;135.81;6.97;-0.40;148.94;11.19;-20.43;127.78;4.98;-29.22;103.78;3.34;-31.36;83.00;8.44;-31.70;76.29;10.22;15.49;124.21;5.39;20.55;99.10;3.88;23.06;75.44;7.64;21.58;70.92;8.71;-10.52;75.32;3.72;-12.51;38.23;-1.55;-13.09;6.90;-5.42;-12.91;-0.07;2.49;6.32;75.44;2.63;10.41;39.49;-0.23;11.61;7.28;-2.96;14.15;0.24;5.95
0,796;-2.20;75.46;-0.45;-2.45;105.95;2.66;-2.68;135.82;6.98;-0.39;148.94;11.20;-20.41;127.79;5.01;-29.24;103.80;3.42;-31.35;83.01;8.52;-31.69;76.29;10.31;15.51;124.21;5.41;20.55;99.10;3.90;23.09;75.49;7.65;21.62;70.93;8.76;-10.50;75.32;3.74;-12.50;38.21;-1.56;-13.08;6.85;-5.39;-12.78;-0.15;2.42;6.34;75.45;2.64;10.41;39.49;-0.22;11.60;7.30;-2.97;14.20;0.19;6.00
0,828;-2.18;75.46;-0.44;-2.44;105.96;2.67;-2.67;135.83;6.98;-0.39;148.93;11.20;-20.40;127.79;5.04;-29.26;103.82;3.48;-31.35;83.01;8.57;-31.72;76.29;10.32;15.51;124.19;5.43;20.56;99.08;3.91;23.12;75.53;7.65;21.66;70.97;8.82;-10.47;75.32;3.75;-12.51;38.24;-1.54;-13.08;6.88;-5.38;-12.72;-0.14;2.33;6.36;75.45;2.64;10.42;39.48;-0.22;11.60;7.34;-2.97;14.26;0.16;6.08
0,860;-2.16;75.46;-0.44;-2.43;105.96;2.67;-2.65;135.83;6.98;-0.38;148.93;11.21;-20.39;127.79;5.06;-29.28;103.82;3.51;-31.35;83.02;8.61;-31.77;76.27;10.33;15.51;124.18;5.46;20.56;99.08;3.92;23.14;75.55;7.67;21.67;71.04;8.88;-10.46;75.32;3.77;-12.52;38.27;-1.52;-13.07;6.88;-5.38;-12.67;-0.15;2.26;6.37;75.45;2.65;10.43;39.49;-0.21;11.59;7.37;-2.98;14.28;0.09;6.14
0,897;-2.15;75.47;-0.43;-2.42;105.96;2.68;-2.65;135.83;6.98;-0.38;148.92;11.22;-20.39;127.79;5.08;-29.30;103.83;3.54;-31.36;83.03;8.65;-31.82;76.28;10.35;15.51;124.17;5.48;20.57;99.06;3.94;23.15;75.51;7.71;21.68;71.05;8.94;-10.45;75.32;3.78;-12.53;38.30;-1.51;-13.07;6.88;-5.39;-12.62;-0.14;2.23;6.38;75.46;2.65;10.44;39.49;-0.21;11.58;7.38;-3.00;14.30;0.01;6.21
0,929;-2.14;75.47;-0.42;-2.41;105.97;2.68;-2.63;135.83;6.98;-0.37;148.92;11.22;-20.38;127.79;5.10;-29.31;103.84;3.55;-31.36;83.04;8.68;-31.86;76.29;10.29;15.51;124.16;5.50;20.57;99.06;3.95;23.16;75.48;7.74;21.68;71.04;9.02;-10.43;75.32;3.79;-12.53;38.34;-1.49;-13.08;6.91;-5.40;-12.57;-0.11;2.21;6.40;75.46;2.66;10.45;39.49;-0.21;11.58;7.38;-3.02;14.30;-0.07;6.28
0,961;-2.13;75.48;-0.41;-2.40;105.97;2.69;-2.61;135.83;6.99;-0.37;148.93;11.22;-20.38;127.80;5.12;-29.32;103.85;3.56;-31.37;83.04;8.69;-31.88;76.26;10.28;15.52;124.15;5.51;20.57;99.05;3.96;23.17;75.46;7.78;21.71;71.02;9.02;-10.42;75.33;3.80;-12.54;38.37;-1.47;-13.09;6.93;-5.42;-12.56;-0.08;2.24;6.41;75.47;2.66;10.45;39.47;-0.21;11.59;7.37;-3.03;14.30;-0.16;6.37
0,996;-2.12;75.48;-0.41;-2.40;105.97;2.69;-2.60;135.83;6.99;-0.37;148.93;11.22;-20.38;127.80;5.13;-29.32;103.85;3.55;-31.37;83.04;8.70;-31.91;76.28;10.30;15.51;124.15;5.54;20.57;99.05;3.96;23.17;75.44;7.81;21.71;71.00;9.04;-10.41;75.33;3.81;-12.54;38.41;-1.45;-13.10;6.95;-5.45;-12.61;-0.03;2.25;6.42;75.47;2.67;10.46;39.45;-0.22;11.60;7.35;-3.04;14.30;-0.24;6.44
1,029;-2.12;75.48;-0.40;-2.39;105.98;2.70;-2.59;135.82;7.00;-0.37;148.93;11.22;-20.38;127.80;5.14;-29.33;103.86;3.54;-31.38;83.04;8.70;-31.94;76.28;10.22;15.51;124.14;5.56;20.57;99.05;3.97;23.19;75.44;7.83;21.68;70.99;9.01;-10.41;75.34;3.82;-12.55;38.45;-1.44;-13.11;7.01;-5.47;-12.70;0.08;2.22;6.42;75.47;2.67;10.47;39.43;-0.21;11.61;7.35;-3.03;14.28;-0.26;6.46
1,060;-2.12;75.49;-0.40;-2.39;105.98;2.70;-2.59;135.82;7.00;-0.37;148.94;11.22;-20.39;127.80;5.14;-29.34;103.86;3.53;-31.39;83.03;8.70;-31.95;76.31;10.18;15.51;124.15;5.57;20.57;99.05;3.98;23.19;75.46;7.85;21.65;70.99;9.03;-10.41;75.34;3.82;-12.54;38.46;-1.43;-13.12;7.04;-5.48;-12.77;0.14;2.21;6.41;75.48;2.68;10.47;39.43;-0.21;11.60;7.36;-3.03;14.24;-0.25;6.43
1,096;-2.11;75.50;-0.43;-2.39;105.99;2.67;-2.60;135.83;6.97;-0.37;148.96;11.19;-20.39;127.80;5.14;-29.35;103.87;3.50;-31.40;83.02;8.68;-31.99;76.32;10.06;15.50;124.17;5.56;20.57;99.07;3.96;23.21;75.48;7.84;21.69;70.95;8.89;-10.41;75.35;3.79;-12.53;38.44;-1.48;-13.14;7.00;-5.54;-12.82;0.17;2.11;6.41;75.49;2.65;10.47;39.44;-0.23;11.59;7.35;-3.07;14.24;-0.24;6.41
1,128;-2.11;75.51;-0.46;-2.40;106.01;2.65;-2.62;135.85;6.95;-0.37;148.98;11.17;-20.40;127.80;5.14;-29.36;103.88;3.46;-31.41;83.01;8.65;-31.99;76.30;10.03;15.50;124.18;5.56;20.58;99.09;3.94;23.23;75.53;7.83;21.71;70.95;8.86;-10.40;75.36;3.75;-12.51;38.42;-1.51;-13.15;7.00;-5.60;-12.87;0.20;2.03;6.41;75.51;2.63;10.46;39.43;-0.25;11.59;7.35;-3.11;14.25;-0.17;6.36
1,161;-2.10;75.53;-0.49;-2.41;106.02;2.62;-2.64;135.86;6.92;-0.38;149.00;11.16;-20.40;127.80;5.13;-29.36;103.88;3.43;-31.41;82.98;8.63;-32.00;76.28;10.01;15.49;124.19;5.56;20.58;99.11;3.93;23.25;75.59;7.82;21.72;71.03;8.87;-10.39;75.37;3.72;-12.50;38.42;-1.54;-13.17;6.99;-5.66;-12.92;0.22;1.95;6.41;75.52;2.60;10.47;39.44;-0.27;11.60;7.34;-3.13;14.25;-0.08;6.27
1,194;-2.10;75.54;-0.52;-2.41;106.04;2.61;-2.66;135.88;6.93;-0.39;149.02;11.14;-20.41;127.80;5.14;-29.37;103.89;3.40;-31.42;82.96;8.62;-32.03;76.24;9.96;15.48;124.21;5.57;20.59;99.13;3.92;23.26;75.57;7.83;21.73;71.00;8.88;-10.39;75.38;3.69;-12.49;38.41;-1.57;-13.18;6.99;-5.71;-12.97;0.24;1.87;6.41;75.54;2.57;10.47;39.46;-0.29;11.60;7.37;-3.16;14.24;0.02;6.17
1,230;-2.10;75.55;-0.55;-2.42;106.05;2.59;-2.67;135.90;6.94;-0.40;149.05;11.13;-20.41;127.80;5.14;-29.37;103.89;3.37;-31.42;82.94;8.60;-32.05;76.22;9.92;15.47;124.22;5.59;20.59;99.14;3.92;23.24;75.50;7.88;21.69;70.98;8.93;-10.38;75.39;3.66;-12.49;38.44;-1.58;-13.19;7.00;-5.75;-13.00;0.27;1.85;6.41;75.55;2.55;10.46;39.50;-0.30;11.62;7.39;-3.16;14.24;0.11;6.09
1,261;-2.10;75.56;-0.57;-2.43;106.06;2.58;-2.69;135.91;6.94;-0.42;149.06;11.12;-20.42;127.80;5.14;-29.37;103.89;3.35;-31.43;82.93;8.58;-32.06;76.14;9.89;15.47;124.23;5.60;20.59;99.16;3.92;23.23;75.45;7.93;21.71;70.93;9.02;-10.38;75.40;3.63;-12.48;38.45;-1.60;-13.19;7.01;-5.78;-13.03;0.29;1.84;6.40;75.56;2.53;10.46;39.55;-0.30;11.65;7.43;-3.16;14.23;0.17;6.09
1,295;-2.10;75.57;-0.59;-2.44;106.08;2.57;-2.71;135.92;6.95;-0.45;149.09;11.10;-20.43;127.79;5.15;-29.37;103.88;3.34;-31.44;82.92;8.57;-32.07;76.17;9.93;15.45;124.25;5.61;20.58;99.18;3.92;23.23;75.42;7.97;21.73;70.93;9.07;-10.38;75.41;3.61;-12.48;38.48;-1.61;-13.19;7.02;-5.82;-13.06;0.30;1.83;6.40;75.57;2.52;10.45;39.59;-0.31;11.68;7.46;-3.14;14.23;0.22;6.10
1,327;-2.10;75.57;-0.59;-2.45;106.08;2.58;-2.71;135.93;6.98;-0.48;149.11;11.10;-20.43;127.79;5.16;-29.36;103.88;3.35;-31.45;82.91;8.56;-32.06;76.14;9.97;15.44;124.26;5.63;20.58;99.19;3.94;23.22;75.39;8.02;21.72;70.88;9.13;-10.38;75.42;3.61;-12.48;38.51;-1.60;-13.19;7.05;-5.82;-13.07;0.31;1.88;6.40;75.57;2.52;10.45;39.60;-0.31;11.70;7.45;-3.09;14.23;0.23;6.16
1,362;-2.11;75.57;-0.57;-2.45;106.09;2.61;-2.70;135.93;7.02;-0.51;149.12;11.12;-20.43;127.80;5.18;-29.35;103.87;3.38;-31.46;82.90;8.57;-32.06;76.11;10.03;15.43;124.26;5.66;20.57;99.19;3.98;23.21;75.36;8.08;21.70;70.86;9.26;-10.38;75.42;3.64;-12.48;38.52;-1.57;-13.18;7.04;-5.77;-13.05;0.30;2.07;6.39;75.58;2.54;10.44;39.60;-0.29;11.72;7.44;-3.03;14.23;0.23;6.25
1,395;-2.12;75.58;-0.54;-2.45;106.09;2.64;-2.70;135.92;7.06;-0.55;149.14;11.12;-20.44;127.80;5.21;-29.34;103.87;3.41;-31.46;82.91;8.57;-32.05;76.12;10.07;15.42;124.27;5.70;20.56;99.20;4.02;23.20;75.34;8.13;21.69;70.82;9.27;-10.39;75.42;3.66;-12.48;38.52;-1.55;-13.16;7.02;-5.72;-13.05;0.28;2.19;6.38;75.58;2.57;10.43;39.60;-0.26;11.74;7.44;-2.97;14.26;0.19;6.39
1,428;-2.12;75.58;-0.51;-2.45;106.09;2.67;-2.71;135.92;7.09;-0.59;149.16;11.12;-20.44;127.80;5.24;-29.35;103.88;3.43;-31.47;82.93;8.57;-32.03;76.15;10.12;15.41;124.27;5.72;20.54;99.20;4.04;23.19;75.36;8.17;21.66;70.88;9.33;-10.39;75.42;3.69;-12.49;38.53;-1.53;-13.16;7.01;-5.68;-12.97;0.24;2.21;6.38;75.58;2.60;10.42;39.59;-0.24;11.76;7.41;-2.91;14.28;0.15;6.51
1,460;-2.13;75.58;-0.49;-2.46;106.09;2.68;-2.73;135.92;7.10;-0.63;149.17;11.13;-20.44;127.80;5.27;-29.36;103.88;3.45;-31.48;82.93;8.57;-32.01;76.16;10.15;15.40;124.27;5.74;20.52;99.20;4.07;23.19;75.45;8.17;21.65;70.99;9.35;-10.40;75.42;3.71;-12.48;38.53;-1.52;-13.15;7.01;-5.64;-12.86;0.21;2.17;6.37;75.58;2.63;10.41;39.59;-0.23;11.75;7.37;-2.88;14.31;0.14;6.56
1,496;-2.13;75.58;-0.46;-2.47;106.09;2.70;-2.76;135.91;7.11;-0.67;149.18;11.13;-20.45;127.81;5.31;-29.38;103.89;3.48;-31.49;82.94;8.59;-31.99;76.15;10.22;15.39;124.27;5.75;20.50;99.20;4.09;23.19;75.55;8.17;21.66;71.01;9.39;-10.40;75.43;3.74;-12.48;38.50;-1.51;-13.13;6.96;-5.60;-12.76;0.13;2.29;6.37;75.58;2.66;10.40;39.58;-0.22;11.72;7.36;-2.88;14.31;0.16;6.55
1,528;-2.14;75.58;-0.43;-2.48;106.09;2.72;-2.80;135.91;7.13;-0.72;149.19;11.15;-20.47;127.82;5.34;-29.39;103.90;3.51;-31.50;82.94;8.60;-31.97;76.12;10.22;15.38;124.28;5.77;20.49;99.20;4.11;23.16;75.52;8.15;21.62;71.03;9.31;-10.41;75.43;3.76;-12.47;38.48;-1.50;-13.14;6.93;-5.57;-12.67;0.07;2.40;6.36;75.58;2.68;10.38;39.57;-0.20;11.69;7.35;-2.88;14.31;0.19;6.49
1,560;-2.14;75.59;-0.41;-2.50;106.09;2.74;-2.84;135.91;7.15;-0.77;149.19;11.17;-20.48;127.82;5.37;-29.41;103.91;3.54;-31.51;82.94;8.64;-31.99;76.08;10.32;15.37;124.27;5.79;20.47;99.19;4.14;23.13;75.49;8.12;21.62;71.04;9.29;-10.42;75.43;3.78;-12.47;38.46;-1.49;-13.14;6.90;-5.54;-12.60;0.04;2.49;6.36;75.59;2.71;10.37;39.61;-0.19;11.65;7.37;-2.91;14.30;0.23;6.41
