Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,449;-0.41;71.64;3.44;-0.20;101.49;-2.10;0.16;130.82;-6.37;-0.75;145.40;-8.00;-17.87;117.76;-7.03;-22.93;92.23;-9.72;-23.32;69.76;-1.25;-24.57;64.41;0.49;15.81;117.26;1.19;24.86;94.61;0.92;23.59;68.83;9.82;22.02;65.19;10.56;-6.62;71.40;5.73;-6.38;35.99;0.07;-6.90;7.16;-3.05;-5.48;0.16;3.09;5.55;71.73;8.30;6.07;34.57;-0.71;6.64;5.70;-3.90;4.68;1.66;6.01
0,483;-0.38;71.65;3.46;-0.18;101.50;-2.11;0.19;130.86;-6.39;-0.74;145.42;-7.99;-17.86;117.76;-7.05;-22.93;92.22;-9.72;-23.30;69.61;-1.27;-24.55;64.47;0.38;15.82;117.26;1.18;24.86;94.63;0.91;23.59;68.89;9.80;21.99;65.16;10.58;-6.60;71.41;5.74;-6.46;35.93;0.05;-6.97;6.90;-2.96;-5.45;-0.06;3.10;5.58;71.74;8.32;6.06;34.55;-0.73;6.50;5.63;-3.93;5.19;1.05;5.30
0,516;-0.35;71.66;3.47;-0.15;101.52;-2.10;0.21;130.88;-6.39;-0.73;145.45;-7.98;-17.86;117.76;-7.07;-22.92;92.17;-9.69;-23.28;69.51;-1.31;-24.58;64.47;0.36;15.84;117.26;1.16;24.86;94.65;0.91;23.59;68.94;9.77;21.98;65.13;10.60;-6.56;71.42;5.77;-6.49;35.84;0.01;-7.00;6.69;-2.86;-5.45;-0.21;3.11;5.61;71.76;8.34;6.05;34.56;-0.75;6.41;5.59;-3.94;5.23;0.54;4.60
0,549;-0.34;71.67;3.48;-0.13;101.54;-2.09;0.22;130.91;-6.37;-0.73;145.48;-7.97;-17.86;117.76;-7.09;-22.92;92.13;-9.67;-23.29;69.50;-1.39;-24.64;64.41;0.30;15.84;117.27;1.14;24.86;94.69;0.89;23.60;69.01;9.74;22.00;65.14;10.61;-6.54;71.44;5.80;-6.53;35.78;-0.01;-7.03;6.53;-2.76;-5.94;0.15;3.93;5.62;71.76;8.31;6.04;34.57;-0.76;6.40;5.55;-3.94;5.22;0.51;4.60
0,583;-0.35;71.69;3.47;-0.12;101.55;-2.08;0.22;130.94;-6.36;-0.73;145.51;-7.97;-17.86;117.75;-7.11;-22.92;92.16;-9.68;-23.31;69.54;-1.47;-24.62;64.41;0.26;15.86;117.27;1.13;24.85;94.71;0.88;23.77;69.77;9.39;22.12;65.42;10.50;-6.56;71.47;5.82;-6.53;35.71;-0.05;-7.05;6.46;-2.72;-6.01;0.11;3.95;5.61;71.77;8.28;6.04;34.61;-0.77;6.41;5.55;-3.95;5.20;0.74;4.97
0,616;-0.36;71.69;3.47;-0.11;101.56;-2.08;0.24;130.95;-6.35;-0.73;145.51;-7.97;-17.86;117.75;-7.12;-22.92;92.18;-9.70;-23.29;69.60;-1.50;-24.60;64.33;0.33;15.88;117.28;1.12;24.84;94.74;0.87;23.92;70.50;9.05;22.25;65.76;10.34;-6.57;71.48;5.81;-6.53;35.66;-0.08;-7.05;6.41;-2.70;-6.07;0.09;3.95;5.60;71.77;8.27;6.04;34.63;-0.77;6.43;5.54;-3.96;5.18;0.98;5.34
0,650;-0.38;71.70;3.45;-0.10;101.56;-2.08;0.25;130.93;-6.34;-0.72;145.51;-7.98;-17.86;117.75;-7.13;-22.92;92.21;-9.72;-23.28;69.71;-1.51;-24.61;64.34;0.33;15.90;117.27;1.14;24.83;94.76;0.85;24.05;71.21;8.77;22.36;65.98;10.32;-6.60;71.49;5.77;-6.48;35.64;-0.08;-7.05;6.35;-2.68;-6.11;0.08;3.94;5.59;71.77;8.26;6.05;34.65;-0.77;6.46;5.52;-3.97;5.21;0.96;5.34
0,683;-0.40;71.70;3.44;-0.09;101.57;-2.08;0.26;130.93;-6.34;-0.72;145.50;-7.98;-17.87;117.75;-7.15;-22.91;92.27;-9.75;-23.26;69.73;-1.48;-24.57;64.47;0.35;15.91;117.26;1.16;24.82;94.79;0.83;24.19;71.93;8.49;22.48;66.18;10.15;-6.62;71.49;5.73;-6.46;35.66;-0.08;-7.04;6.29;-2.65;-6.14;0.09;3.92;5.58;71.77;8.25;6.05;34.68;-0.77;6.47;5.48;-3.96;5.14;1.17;5.73
0,717;-0.43;71.69;3.42;-0.09;101.56;-2.08;0.26;130.91;-6.36;-0.72;145.48;-8.00;-17.88;117.75;-7.16;-22.91;92.32;-9.78;-23.34;70.18;-1.58;-24.60;64.62;0.37;15.92;117.26;1.17;24.81;94.80;0.80;24.27;71.94;8.45;22.54;66.14;10.13;-6.67;71.48;5.68;-6.42;35.71;-0.09;-7.02;6.36;-2.66;-6.17;0.18;3.88;5.55;71.76;8.24;6.05;34.72;-0.77;6.48;5.46;-3.95;4.75;1.67;6.46
0,750;-0.48;71.69;3.38;-0.09;101.55;-2.10;0.27;130.89;-6.38;-0.72;145.46;-8.02;-17.89;117.77;-7.18;-22.90;92.39;-9.81;-23.36;70.40;-1.59;-24.65;64.69;0.38;15.92;117.26;1.18;24.80;94.82;0.78;24.34;71.90;8.43;22.58;66.16;10.12;-6.72;71.47;5.62;-6.39;35.75;-0.09;-6.98;6.52;-2.72;-6.26;0.27;3.91;5.50;71.74;8.20;6.05;34.73;-0.78;6.43;5.45;-3.95;4.30;2.17;7.15
0,783;-0.53;71.67;3.34;-0.11;101.54;-2.13;0.27;130.86;-6.43;-0.71;145.43;-8.05;-17.90;117.78;-7.20;-22.90;92.46;-9.86;-23.39;70.59;-1.62;-24.67;64.80;0.28;15.94;117.25;1.20;24.79;94.83;0.77;24.39;71.86;8.42;22.62;66.19;10.11;-6.78;71.46;5.53;-6.39;35.78;-0.12;-6.96;6.63;-2.78;-6.13;0.12;3.54;5.45;71.73;8.19;6.04;34.69;-0.82;6.40;5.49;-3.97;4.20;2.43;7.47
0,816;-0.53;71.67;3.32;-0.11;101.52;-2.15;0.26;130.85;-6.46;-0.71;145.41;-8.08;-17.91;117.79;-7.21;-22.90;92.50;-9.89;-23.42;70.47;-1.54;-24.71;64.80;0.29;15.95;117.24;1.22;24.79;94.84;0.76;24.36;71.46;8.58;22.60;66.06;10.18;-6.78;71.44;5.46;-6.37;35.82;-0.14;-6.92;6.76;-2.83;-5.99;-0.06;3.19;5.45;71.73;8.22;6.03;34.64;-0.85;6.38;5.45;-4.01;4.18;2.40;7.43
0,850;-0.53;71.66;3.30;-0.12;101.52;-2.17;0.25;130.84;-6.48;-0.72;145.40;-8.10;-17.92;117.79;-7.23;-22.90;92.53;-9.91;-23.49;70.85;-1.68;-24.74;64.94;0.20;15.96;117.23;1.23;24.78;94.85;0.74;24.25;70.73;8.89;22.50;65.78;10.30;-6.78;71.43;5.40;-6.36;35.84;-0.14;-6.88;6.81;-2.84;-6.04;-0.05;3.24;5.45;71.74;8.24;6.02;34.59;-0.89;6.36;5.40;-4.03;4.15;2.35;7.41
0,884;-0.52;71.65;3.29;-0.13;101.51;-2.18;0.21;130.83;-6.50;-0.73;145.40;-8.13;-17.94;117.79;-7.27;-22.90;92.55;-9.92;-23.52;71.07;-1.78;-24.73;65.00;0.18;15.96;117.23;1.22;24.78;94.86;0.73;24.17;70.08;9.16;22.40;65.45;10.38;-6.76;71.41;5.40;-6.42;35.84;-0.14;-6.86;6.86;-2.83;-6.10;-0.06;3.28;5.46;71.74;8.25;6.00;34.54;-0.94;6.42;5.36;-4.05;4.24;1.82;6.57
0,916;-0.52;71.65;3.28;-0.15;101.50;-2.20;0.17;130.82;-6.51;-0.74;145.40;-8.16;-17.96;117.79;-7.32;-22.91;92.58;-9.93;-23.53;71.23;-1.83;-24.71;65.00;0.22;15.96;117.23;1.21;24.78;94.87;0.73;24.09;69.46;9.40;22.31;65.23;10.43;-6.75;71.40;5.40;-6.49;35.81;-0.15;-6.84;6.89;-2.81;-6.12;-0.07;3.33;5.44;71.73;8.24;6.03;34.52;-0.97;6.55;5.32;-4.07;4.36;1.31;5.73
0,949;-0.51;71.64;3.28;-0.17;101.49;-2.21;0.12;130.80;-6.51;-0.76;145.39;-8.19;-17.97;117.79;-7.37;-22.91;92.60;-9.94;-23.49;71.21;-1.81;-24.74;65.00;0.17;15.94;117.24;1.19;24.78;94.88;0.73;24.04;69.19;9.52;22.25;65.14;10.50;-6.72;71.40;5.43;-6.55;35.77;-0.15;-6.82;6.92;-2.80;-6.14;-0.09;3.39;5.44;71.73;8.22;6.07;34.49;-0.99;6.74;5.32;-4.07;4.50;0.84;4.89
0,983;-0.49;71.64;3.28;-0.19;101.49;-2.22;0.08;130.80;-6.52;-0.79;145.39;-8.23;-17.98;117.79;-7.41;-22.92;92.62;-9.95;-23.44;71.04;-1.78;-24.74;64.90;0.06;15.93;117.24;1.17;24.78;94.90;0.73;24.16;69.94;9.27;22.31;65.46;10.38;-6.68;71.39;5.47;-6.63;35.72;-0.14;-6.80;6.96;-2.80;-6.15;-0.03;3.36;5.46;71.73;8.21;6.10;34.48;-1.00;6.97;5.34;-4.09;4.70;0.39;4.04
1,016;-0.47;71.63;3.28;-0.21;101.49;-2.22;0.03;130.80;-6.52;-0.81;145.40;-8.25;-17.98;117.78;-7.44;-22.92;92.66;-9.96;-23.41;70.97;-1.78;-24.70;64.77;0.14;15.91;117.24;1.15;24.78;94.92;0.73;24.27;70.70;9.02;22.35;65.75;10.30;-6.65;71.38;5.49;-6.65;35.68;-0.14;-6.79;7.01;-2.81;-6.12;0.02;3.31;5.47;71.73;8.21;6.13;34.50;-0.99;7.09;5.25;-4.12;4.94;-0.20;3.21
1,049;-0.47;71.63;3.26;-0.23;101.48;-2.23;-0.01;130.78;-6.52;-0.84;145.39;-8.28;-17.99;117.77;-7.47;-22.93;92.70;-9.98;-23.39;71.05;-1.81;-24.68;64.83;0.21;15.89;117.24;1.11;24.78;94.93;0.73;24.24;70.85;9.00;22.29;65.77;10.31;-6.65;71.36;5.47;-6.68;35.65;-0.14;-6.77;7.05;-2.82;-6.06;0.03;3.25;5.47;71.73;8.20;6.18;34.55;-0.96;7.13;5.18;-4.13;5.09;-0.76;2.42
1,084;-0.47;71.62;3.24;-0.25;101.47;-2.24;-0.04;130.76;-6.52;-0.87;145.38;-8.32;-18.01;117.76;-7.50;-22.95;92.73;-10.00;-23.32;70.92;-1.74;-24.67;64.79;0.25;15.86;117.24;1.09;24.78;94.93;0.72;24.25;71.40;8.85;22.34;65.98;10.21;-6.66;71.35;5.45;-6.74;35.62;-0.15;-6.77;7.07;-2.81;-6.42;0.58;3.94;5.47;71.73;8.19;6.22;34.60;-0.95;7.15;5.21;-4.14;5.20;-1.22;1.61
1,117;-0.52;71.62;3.20;-0.27;101.46;-2.26;-0.07;130.75;-6.53;-0.90;145.38;-8.35;-18.02;117.75;-7.53;-22.97;92.70;-9.98;-23.26;70.63;-1.59;-24.70;64.65;0.25;15.84;117.25;1.07;24.77;94.94;0.71;24.26;71.72;8.75;22.35;66.01;10.24;-6.70;71.35;5.38;-6.77;35.62;-0.17;-6.77;7.09;-2.81;-6.79;1.13;4.64;5.43;71.74;8.16;6.23;34.64;-0.93;7.11;5.23;-4.14;5.14;-0.96;2.02
1,150;-0.56;71.63;3.14;-0.30;101.47;-2.28;-0.09;130.75;-6.53;-0.94;145.38;-8.38;-18.03;117.76;-7.54;-22.99;92.68;-9.98;-23.23;70.45;-1.51;-24.81;64.57;0.17;15.83;117.25;1.05;24.76;94.95;0.71;24.27;72.10;8.65;22.36;66.15;10.30;-6.76;71.36;5.29;-6.75;35.64;-0.17;-6.77;7.09;-2.82;-7.17;1.66;5.34;5.39;71.75;8.13;6.22;34.68;-0.92;6.99;5.26;-4.14;5.12;-0.95;2.05
1,184;-0.61;71.64;3.08;-0.33;101.47;-2.31;-0.11;130.76;-6.54;-0.97;145.39;-8.40;-18.04;117.75;-7.55;-23.02;92.65;-9.97;-23.23;70.34;-1.50;-24.80;64.53;0.11;15.83;117.25;1.04;24.74;94.96;0.72;24.28;72.47;8.56;22.37;66.24;10.30;-6.82;71.36;5.18;-6.74;35.66;-0.17;-6.77;7.10;-2.85;-7.56;2.20;6.03;5.35;71.76;8.11;6.16;34.70;-0.91;6.80;5.35;-4.13;4.96;-0.39;2.88
1,216;-0.67;71.65;3.01;-0.36;101.48;-2.34;-0.13;130.76;-6.56;-1.01;145.40;-8.42;-18.05;117.75;-7.56;-23.04;92.65;-9.96;-23.24;70.24;-1.49;-24.81;64.47;0.20;15.82;117.25;1.03;24.73;94.95;0.73;24.18;72.09;8.70;22.28;66.12;10.37;-6.89;71.38;5.06;-6.73;35.66;-0.18;-6.76;7.09;-2.86;-7.95;2.71;6.74;5.30;71.77;8.09;6.14;34.75;-0.90;6.56;5.41;-4.13;4.75;0.14;3.72
1,250;-0.74;71.66;2.95;-0.40;101.49;-2.37;-0.16;130.76;-6.59;-1.05;145.40;-8.45;-18.07;117.75;-7.57;-23.07;92.65;-9.98;-23.27;70.07;-1.47;-24.82;64.44;0.19;15.82;117.25;1.01;24.72;94.95;0.73;24.04;71.87;8.85;22.18;66.00;10.43;-6.96;71.39;4.96;-6.73;35.67;-0.19;-6.77;7.09;-2.87;-7.96;2.68;6.74;5.24;71.79;8.06;6.14;34.80;-0.89;6.36;5.50;-4.11;4.51;0.72;4.54
1,283;-0.79;71.68;2.91;-0.43;101.50;-2.41;-0.18;130.77;-6.62;-1.09;145.40;-8.47;-18.08;117.75;-7.59;-23.09;92.63;-9.99;-23.31;69.92;-1.46;-24.88;64.38;0.14;15.83;117.25;0.99;24.70;94.94;0.72;24.01;72.02;8.87;22.19;66.02;10.41;-7.01;71.41;4.89;-6.76;35.67;-0.19;-6.78;7.07;-2.87;-7.96;2.66;6.74;5.18;71.80;8.03;6.14;34.84;-0.88;6.24;5.63;-4.09;4.27;1.34;5.36
1,316;-0.85;71.69;2.85;-0.48;101.50;-2.45;-0.22;130.78;-6.65;-1.13;145.41;-8.51;-18.09;117.74;-7.63;-23.11;92.62;-10.01;-23.37;69.86;-1.50;-24.87;64.30;0.13;15.83;117.25;0.97;24.69;94.95;0.71;24.02;72.03;8.82;22.17;66.03;10.42;-7.06;71.43;4.84;-6.79;35.66;-0.20;-6.78;7.05;-2.90;-7.76;2.37;6.38;5.11;71.80;7.97;6.10;34.82;-0.89;6.12;5.72;-4.07;4.05;1.92;6.17
1,350;-0.90;71.69;2.81;-0.52;101.51;-2.48;-0.26;130.79;-6.68;-1.19;145.42;-8.56;-18.11;117.74;-7.67;-23.13;92.63;-10.03;-23.44;69.85;-1.57;-24.90;64.27;0.11;15.82;117.25;0.93;24.68;94.96;0.68;24.03;72.07;8.79;22.17;66.01;10.44;-7.10;71.44;4.81;-6.81;35.68;-0.19;-6.77;7.01;-2.92;-7.36;1.83;5.64;5.06;71.80;7.92;6.10;34.83;-0.89;6.04;5.79;-4.05;3.92;2.24;6.58
1,384;-0.93;71.69;2.77;-0.56;101.51;-2.52;-0.31;130.78;-6.72;-1.24;145.42;-8.63;-18.13;117.74;-7.72;-23.14;92.68;-10.08;-23.50;69.82;-1.62;-24.87;64.29;0.14;15.80;117.26;0.91;24.67;94.98;0.63;24.04;72.18;8.73;22.18;66.05;10.36;-7.13;71.45;4.78;-6.84;35.74;-0.19;-6.77;6.98;-2.94;-6.97;1.30;4.88;5.02;71.80;7.86;6.08;34.81;-0.91;5.98;5.85;-4.05;3.80;2.54;6.99
1,416;-0.96;71.69;2.74;-0.60;101.50;-2.56;-0.35;130.76;-6.75;-1.28;145.41;-8.69;-18.15;117.74;-7.77;-23.15;92.72;-10.13;-23.63;70.16;-1.89;-24.88;64.44;0.05;15.77;117.26;0.88;24.67;94.99;0.58;24.04;72.27;8.65;22.21;66.10;10.30;-7.15;71.45;4.76;-6.87;35.78;-0.21;-6.79;6.97;-2.97;-6.58;0.78;4.13;4.98;71.80;7.82;6.04;34.78;-0.94;5.97;5.84;-4.06;3.72;2.79;7.37
1,449;-0.99;71.69;2.70;-0.63;101.50;-2.59;-0.37;130.74;-6.77;-1.32;145.40;-8.75;-18.18;117.74;-7.81;-23.17;92.72;-10.18;-23.75;70.37;-2.13;-24.91;64.47;-0.01;15.74;117.26;0.86;24.66;95.00;0.54;24.05;72.58;8.53;22.21;66.22;10.30;-7.17;71.45;4.74;-6.91;35.80;-0.24;-6.80;6.97;-3.00;-6.17;0.24;3.38;4.94;71.79;7.78;6.02;34.73;-0.95;5.98;5.82;-4.08;3.73;2.76;7.35
1,483;-1.01;71.69;2.67;-0.66;101.49;-2.62;-0.40;130.73;-6.81;-1.36;145.38;-8.80;-18.21;117.74;-7.87;-23.18;92.72;-10.25;-23.83;70.55;-2.30;-24.93;64.57;-0.09;15.71;117.26;0.84;24.65;95.02;0.49;24.08;72.85;8.40;22.28;66.30;10.26;-7.19;71.45;4.72;-6.95;35.85;-0.25;-6.81;6.97;-3.02;-6.02;0.02;3.01;4.91;71.79;7.74;6.03;34.71;-0.95;6.00;5.80;-4.10;3.74;2.74;7.33
1,516;-1.05;71.68;2.63;-0.70;101.48;-2.66;-0.44;130.71;-6.85;-1.40;145.37;-8.85;-18.24;117.75;-7.94;-23.20;92.73;-10.31;-23.92;70.80;-2.50;-24.95;64.73;-0.17;15.66;117.28;0.81;24.64;95.04;0.45;24.10;72.84;8.34;22.33;66.34;10.20;-7.22;71.44;4.68;-6.97;35.90;-0.27;-6.83;6.97;-3.02;-6.04;0.04;3.00;4.87;71.79;7.70;6.03;34.69;-0.96;6.02;5.79;-4.11;3.74;2.74;7.31
