Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,318;3.45;71.02;-7.00;4.27;101.25;-7.36;5.08;130.88;-6.61;5.49;145.04;-6.05;-12.25;118.25;-5.64;-18.88;99.37;-3.51;-3.13;89.04;12.03;0.06;84.99;9.20;20.37;118.38;-4.76;25.32;92.35;-7.11;27.47;70.87;2.82;26.93;63.76;5.52;-3.46;71.24;-3.70;-8.04;40.38;-1.88;-11.16;8.02;-3.53;-9.94;-0.11;3.18;10.75;70.94;-3.49;11.52;40.48;-4.39;10.64;7.42;-6.38;9.39;1.24;3.13
0,353;3.45;71.03;-7.01;4.27;101.25;-7.37;5.08;130.88;-6.62;5.48;145.04;-6.05;-12.25;118.26;-5.67;-18.92;99.37;-3.58;-3.15;89.04;11.99;0.07;85.02;9.18;20.37;118.38;-4.77;25.32;92.35;-7.12;27.46;70.88;2.80;26.93;63.74;5.56;-3.46;71.24;-3.72;-8.03;40.40;-1.88;-11.16;8.01;-3.52;-10.01;-0.13;3.17;10.75;70.94;-3.49;11.53;40.50;-4.35;10.62;7.46;-6.36;9.37;1.28;3.16
0,386;3.45;71.03;-7.02;4.27;101.25;-7.38;5.09;130.88;-6.62;5.47;145.04;-6.06;-12.24;118.27;-5.69;-18.95;99.39;-3.64;-3.16;89.05;11.95;0.07;85.05;9.16;20.37;118.38;-4.77;25.32;92.34;-7.12;27.47;70.91;2.78;26.95;63.84;5.57;-3.46;71.24;-3.73;-8.02;40.42;-1.87;-11.16;8.10;-3.51;-10.06;-0.07;3.14;10.75;70.95;-3.50;11.53;40.51;-4.32;10.61;7.49;-6.35;9.35;1.31;3.16
0,419;3.45;71.03;-7.03;4.27;101.25;-7.39;5.09;130.88;-6.63;5.47;145.04;-6.07;-12.23;118.28;-5.71;-19.06;99.45;-3.82;-3.18;89.06;11.92;0.08;85.09;9.16;20.37;118.37;-4.77;25.33;92.34;-7.12;27.48;70.96;2.76;26.98;63.85;5.58;-3.46;71.24;-3.75;-8.00;40.44;-1.87;-11.15;8.19;-3.52;-10.05;0.00;3.09;10.75;70.95;-3.51;11.54;40.52;-4.29;10.59;7.51;-6.34;9.44;1.61;3.65
0,452;3.45;71.03;-7.04;4.27;101.25;-7.40;5.10;130.88;-6.64;5.46;145.05;-6.09;-12.23;118.29;-5.73;-19.15;99.51;-3.98;-3.19;89.07;11.89;0.13;85.17;9.19;20.37;118.37;-4.77;25.34;92.34;-7.12;27.49;71.01;2.74;26.98;63.87;5.55;-3.46;71.23;-3.76;-7.99;40.47;-1.88;-11.15;8.28;-3.55;-10.07;0.09;3.04;10.75;70.95;-3.51;11.55;40.52;-4.28;10.57;7.54;-6.34;9.67;2.18;4.61
0,486;3.45;71.03;-7.03;4.27;101.25;-7.40;5.10;130.88;-6.65;5.45;145.05;-6.11;-12.22;118.29;-5.75;-19.18;99.54;-4.06;-3.18;89.06;11.89;0.17;85.20;9.23;20.36;118.36;-4.76;25.34;92.34;-7.12;27.50;71.05;2.72;27.00;63.93;5.55;-3.46;71.23;-3.77;-7.98;40.50;-1.89;-11.17;8.28;-3.62;-10.04;0.11;3.02;10.75;70.95;-3.50;11.56;40.52;-4.27;10.55;7.57;-6.33;9.92;2.75;5.58
0,520;3.45;71.03;-7.03;4.27;101.25;-7.40;5.11;130.89;-6.66;5.45;145.06;-6.13;-12.22;118.29;-5.76;-19.18;99.56;-4.10;-3.16;89.05;11.89;0.17;85.20;9.24;20.36;118.36;-4.76;25.34;92.34;-7.13;27.50;70.99;2.73;27.01;63.97;5.54;-3.46;71.23;-3.77;-7.97;40.51;-1.90;-11.20;8.24;-3.69;-10.02;0.11;3.03;10.75;70.95;-3.49;11.56;40.52;-4.27;10.54;7.58;-6.31;10.17;3.30;6.58
0,553;3.45;71.03;-7.02;4.27;101.25;-7.40;5.11;130.89;-6.66;5.44;145.07;-6.15;-12.21;118.29;-5.77;-19.19;99.58;-4.13;-3.16;89.06;11.88;0.14;85.21;9.28;20.36;118.35;-4.75;25.35;92.33;-7.13;27.51;70.93;2.76;27.02;63.94;5.57;-3.46;71.23;-3.77;-7.96;40.50;-1.91;-11.23;8.24;-3.75;-9.99;0.17;3.07;10.75;70.95;-3.48;11.57;40.52;-4.26;10.54;7.58;-6.29;10.31;3.58;7.10
0,586;3.45;71.03;-7.02;4.28;101.25;-7.40;5.11;130.90;-6.67;5.43;145.07;-6.17;-12.21;118.29;-5.78;-19.18;99.58;-4.14;-3.17;89.07;11.88;0.16;85.23;9.31;20.36;118.35;-4.74;25.36;92.33;-7.12;27.52;70.89;2.79;27.06;63.97;5.60;-3.46;71.23;-3.76;-7.95;40.50;-1.91;-11.25;8.27;-3.82;-9.95;0.24;3.11;10.75;70.95;-3.46;11.57;40.52;-4.26;10.53;7.52;-6.30;10.30;3.52;7.08
0,619;3.45;71.03;-7.01;4.28;101.26;-7.40;5.11;130.91;-6.67;5.43;145.08;-6.18;-12.20;118.30;-5.78;-19.18;99.59;-4.15;-3.17;89.07;11.89;0.19;85.27;9.37;20.36;118.34;-4.74;25.36;92.33;-7.11;27.54;70.85;2.84;27.12;63.90;5.60;-3.46;71.22;-3.76;-7.94;40.48;-1.93;-11.27;8.24;-3.88;-9.97;0.25;3.14;10.75;70.95;-3.45;11.58;40.52;-4.27;10.52;7.45;-6.32;10.29;3.45;7.06
0,653;3.45;71.02;-7.00;4.28;101.26;-7.40;5.12;130.91;-6.67;5.43;145.09;-6.20;-12.19;118.29;-5.78;-19.15;99.58;-4.11;-3.59;89.30;11.57;0.05;85.66;9.46;20.36;118.35;-4.72;25.36;92.39;-7.10;27.54;70.80;2.88;27.16;63.86;5.64;-3.46;71.22;-3.75;-7.93;40.46;-1.95;-11.31;8.24;-3.94;-9.97;0.29;3.16;10.75;70.95;-3.44;11.58;40.52;-4.27;10.52;7.42;-6.33;10.28;3.42;7.06
0,686;3.46;71.02;-7.00;4.29;101.26;-7.39;5.13;130.92;-6.65;5.43;145.09;-6.20;-12.18;118.29;-5.77;-19.06;99.54;-3.99;-3.52;89.26;11.60;0.04;85.57;9.49;20.36;118.36;-4.71;25.36;92.44;-7.07;27.55;70.75;2.93;27.18;63.82;5.71;-3.45;71.22;-3.75;-7.92;40.44;-1.97;-11.34;8.25;-3.97;-9.97;0.33;3.20;10.76;70.95;-3.43;11.58;40.51;-4.27;10.51;7.41;-6.32;10.27;3.41;7.06
0,719;3.47;71.02;-6.99;4.29;101.26;-7.38;5.14;130.93;-6.63;5.43;145.09;-6.19;-12.17;118.29;-5.76;-19.00;99.52;-3.89;-3.47;89.24;11.63;0.03;85.48;9.50;20.36;118.37;-4.69;25.36;92.48;-7.05;27.55;70.69;2.98;27.20;63.78;5.76;-3.44;71.22;-3.74;-7.91;40.41;-1.98;-11.37;8.15;-4.00;-9.99;0.28;3.28;10.77;70.95;-3.42;11.58;40.51;-4.27;10.51;7.43;-6.32;10.26;3.43;7.07
0,753;3.48;71.02;-6.98;4.30;101.27;-7.37;5.15;130.94;-6.61;5.43;145.09;-6.19;-12.16;118.28;-5.75;-18.95;99.50;-3.81;-3.42;89.22;11.67;0.08;85.42;9.54;20.36;118.38;-4.68;25.36;92.53;-7.02;27.57;70.69;3.03;27.26;63.81;5.80;-3.43;71.22;-3.74;-7.87;40.44;-1.93;-11.38;8.11;-4.00;-9.97;0.26;3.30;10.78;70.95;-3.41;11.58;40.51;-4.26;10.50;7.44;-6.32;10.25;3.44;7.06
0,787;3.49;71.03;-6.97;4.31;101.27;-7.36;5.15;130.94;-6.59;5.43;145.09;-6.18;-12.16;118.28;-5.73;-18.90;99.49;-3.73;-3.37;89.20;11.70;0.19;85.42;9.56;20.37;118.39;-4.66;25.36;92.57;-6.99;27.59;70.74;3.05;27.27;63.83;5.83;-3.42;71.21;-3.73;-7.84;40.47;-1.90;-11.38;8.08;-4.01;-9.98;0.23;3.29;10.79;70.96;-3.40;11.58;40.51;-4.26;10.48;7.46;-6.34;10.24;3.46;7.05
0,819;3.50;71.03;-6.97;4.31;101.27;-7.35;5.16;130.95;-6.57;5.43;145.10;-6.17;-12.15;118.28;-5.72;-18.87;99.48;-3.68;-3.36;89.20;11.71;0.26;85.41;9.57;20.37;118.40;-4.64;25.36;92.62;-6.95;27.60;70.81;3.05;27.27;63.86;5.86;-3.42;71.21;-3.72;-7.81;40.50;-1.88;-11.36;8.06;-3.99;-10.02;0.17;3.25;10.80;70.96;-3.39;11.59;40.51;-4.27;10.47;7.50;-6.33;10.23;3.50;7.05
0,853;3.51;71.03;-6.96;4.32;101.28;-7.34;5.16;130.96;-6.55;5.43;145.10;-6.16;-12.15;118.27;-5.70;-18.86;99.49;-3.64;-3.35;89.20;11.73;0.30;85.39;9.58;20.38;118.41;-4.62;25.35;92.66;-6.93;27.61;70.90;3.05;27.23;63.92;5.90;-3.41;71.21;-3.71;-7.79;40.54;-1.84;-11.34;8.09;-3.95;-10.01;0.17;3.23;10.81;70.96;-3.38;11.59;40.50;-4.28;10.48;7.53;-6.32;10.23;3.52;7.07
0,886;3.51;71.03;-6.95;4.32;101.28;-7.33;5.16;130.97;-6.53;5.43;145.10;-6.15;-12.14;118.26;-5.68;-18.87;99.42;-3.61;-3.12;89.10;11.92;0.42;85.18;9.59;20.38;118.42;-4.59;25.36;92.67;-6.90;27.63;70.97;3.05;27.21;63.91;5.95;-3.40;71.21;-3.70;-7.78;40.54;-1.83;-11.32;8.06;-3.91;-9.99;0.15;3.28;10.82;70.96;-3.37;11.59;40.50;-4.28;10.49;7.55;-6.30;10.23;3.54;7.08
0,919;3.52;71.03;-6.94;4.32;101.29;-7.32;5.16;130.98;-6.52;5.44;145.11;-6.14;-12.14;118.26;-5.66;-18.84;99.36;-3.53;-2.92;89.00;12.10;0.52;85.02;9.62;20.39;118.42;-4.56;25.36;92.69;-6.88;27.64;71.02;3.06;27.21;64.00;5.93;-3.39;71.22;-3.69;-7.77;40.54;-1.80;-11.30;8.01;-3.89;-9.98;0.11;3.32;10.83;70.96;-3.36;11.60;40.51;-4.29;10.48;7.55;-6.28;10.23;3.54;7.11
0,955;3.53;71.03;-6.93;4.32;101.29;-7.31;5.16;130.99;-6.52;5.44;145.11;-6.14;-12.13;118.27;-5.64;-18.82;99.32;-3.46;-2.97;89.04;12.13;0.55;85.11;9.69;20.39;118.42;-4.54;25.36;92.71;-6.86;27.65;71.05;3.07;27.22;63.99;5.92;-3.37;71.22;-3.68;-7.76;40.56;-1.78;-11.29;8.00;-3.88;-9.95;0.10;3.32;10.84;70.96;-3.35;11.61;40.52;-4.30;10.48;7.51;-6.28;10.22;3.50;7.11
0,987;3.54;71.04;-6.92;4.32;101.30;-7.31;5.16;131.00;-6.52;5.45;145.10;-6.13;-12.16;118.27;-5.59;-18.78;99.29;-3.38;-3.00;89.07;12.15;0.55;85.20;9.72;20.40;118.42;-4.51;25.36;92.76;-6.86;27.66;71.06;3.06;27.23;63.96;5.89;-3.36;71.23;-3.67;-7.77;40.55;-1.78;-11.28;8.05;-3.87;-9.94;0.14;3.31;10.85;70.97;-3.34;11.62;40.53;-4.31;10.47;7.46;-6.27;10.23;3.46;7.11
1,021;3.55;71.04;-6.91;4.33;101.30;-7.31;5.16;131.00;-6.52;5.46;145.10;-6.13;-12.18;118.26;-5.54;-18.73;99.27;-3.28;-3.03;89.09;12.17;0.50;85.24;9.73;20.40;118.43;-4.49;25.36;92.79;-6.86;27.66;71.03;3.06;27.26;63.93;5.89;-3.36;71.24;-3.66;-7.79;40.52;-1.80;-11.28;8.09;-3.86;-9.89;0.15;3.27;10.85;70.97;-3.33;11.63;40.54;-4.32;10.47;7.41;-6.28;10.24;3.41;7.11
1,053;3.56;71.04;-6.90;4.33;101.31;-7.30;5.16;131.01;-6.51;5.47;145.10;-6.11;-12.19;118.25;-5.50;-18.71;99.27;-3.20;-3.38;89.27;11.86;0.42;85.28;9.77;20.40;118.43;-4.48;25.36;92.82;-6.87;27.66;70.98;3.07;27.28;63.90;5.88;-3.34;71.24;-3.65;-7.80;40.47;-1.82;-11.29;8.09;-3.86;-9.83;0.16;3.23;10.86;70.97;-3.32;11.64;40.55;-4.33;10.48;7.34;-6.29;10.25;3.33;7.10
1,088;3.57;71.04;-6.89;4.34;101.31;-7.30;5.17;131.02;-6.51;5.49;145.09;-6.10;-12.21;118.25;-5.45;-18.68;99.28;-3.12;-3.37;89.22;11.87;0.36;85.20;9.78;20.40;118.43;-4.47;25.36;92.85;-6.88;27.66;70.88;3.09;27.30;63.81;5.84;-3.33;71.24;-3.64;-7.81;40.43;-1.84;-11.30;8.04;-3.85;-9.79;0.12;3.28;10.87;70.98;-3.32;11.65;40.56;-4.33;10.48;7.28;-6.28;10.26;3.28;7.10
1,120;3.58;71.04;-6.89;4.34;101.32;-7.29;5.17;131.03;-6.51;5.50;145.09;-6.08;-12.21;118.25;-5.40;-18.65;99.32;-3.07;-3.35;89.17;11.88;0.34;85.17;9.80;20.41;118.43;-4.46;25.37;92.88;-6.89;27.65;70.78;3.12;27.31;63.77;5.84;-3.32;71.25;-3.63;-7.82;40.40;-1.84;-11.29;7.98;-3.85;-9.76;0.07;3.28;10.88;70.98;-3.32;11.67;40.55;-4.32;10.48;7.26;-6.29;10.01;2.70;6.12
1,155;3.59;71.04;-6.89;4.35;101.32;-7.29;5.18;131.04;-6.50;5.52;145.09;-6.07;-12.22;118.25;-5.35;-18.62;99.38;-3.02;-3.32;89.13;11.88;0.33;85.10;9.75;20.42;118.43;-4.46;25.37;92.87;-6.91;27.64;70.69;3.14;27.34;63.69;5.83;-3.31;71.25;-3.63;-7.83;40.37;-1.84;-11.28;7.89;-3.86;-9.77;-0.02;3.26;10.90;70.98;-3.32;11.68;40.52;-4.30;10.49;7.22;-6.30;9.77;2.13;5.15
1,188;3.60;71.04;-6.88;4.35;101.32;-7.28;5.18;131.04;-6.49;5.54;145.09;-6.05;-12.22;118.24;-5.31;-18.64;99.43;-3.03;-3.30;89.10;11.85;0.31;85.02;9.67;20.42;118.43;-4.46;25.38;92.84;-6.93;27.61;70.61;3.11;27.36;63.62;5.78;-3.30;71.25;-3.63;-7.85;40.33;-1.84;-11.26;7.83;-3.86;-9.78;-0.10;3.24;10.91;70.98;-3.32;11.69;40.48;-4.22;10.52;7.21;-6.28;9.57;1.57;4.20
1,222;3.61;71.04;-6.89;4.36;101.31;-7.27;5.18;131.03;-6.47;5.56;145.07;-6.01;-12.20;118.23;-5.28;-18.68;99.49;-3.07;-3.29;89.06;11.81;0.31;84.93;9.60;20.44;118.44;-4.47;25.39;92.80;-6.95;27.59;70.55;3.09;27.35;63.61;5.73;-3.30;71.24;-3.63;-7.86;40.31;-1.84;-11.23;7.81;-3.86;-9.83;-0.12;3.25;10.92;70.97;-3.33;11.74;40.41;-4.06;10.55;7.24;-6.24;9.60;1.59;4.24
1,253;3.62;71.04;-6.89;4.36;101.30;-7.26;5.20;131.00;-6.44;5.58;145.06;-5.97;-12.16;118.24;-5.26;-18.74;99.55;-3.13;-3.28;89.02;11.76;0.30;84.86;9.54;20.45;118.45;-4.47;25.40;92.76;-6.97;27.58;70.54;3.07;27.28;63.64;5.65;-3.29;71.24;-3.63;-7.87;40.29;-1.84;-11.20;7.78;-3.88;-9.95;-0.14;3.28;10.92;70.97;-3.33;11.80;40.35;-3.84;10.57;7.25;-6.19;9.63;1.60;4.28
1,286;3.63;71.03;-6.89;4.38;101.29;-7.25;5.22;130.97;-6.41;5.62;145.04;-5.91;-12.13;118.25;-5.24;-18.78;99.59;-3.19;-3.10;88.90;11.87;0.31;84.78;9.49;20.49;118.46;-4.47;25.41;92.72;-7.00;27.59;70.51;3.04;27.26;63.61;5.53;-3.28;71.23;-3.63;-7.87;40.28;-1.84;-11.18;7.76;-3.90;-10.08;-0.15;3.33;10.94;70.96;-3.34;11.88;40.27;-3.56;10.59;7.30;-6.11;9.66;1.65;4.37
1,323;3.65;71.02;-6.90;4.40;101.27;-7.24;5.25;130.92;-6.37;5.68;145.00;-5.81;-12.07;118.26;-5.23;-18.79;99.60;-3.23;-2.95;88.81;11.95;0.40;84.79;9.47;20.53;118.44;-4.46;25.43;92.67;-7.03;27.63;70.42;2.98;27.34;63.57;5.40;-3.27;71.22;-3.64;-7.87;40.27;-1.83;-11.16;7.76;-3.92;-10.20;-0.16;3.33;10.96;70.95;-3.34;11.97;40.17;-3.25;10.62;7.30;-6.01;9.69;1.65;4.47
1,356;3.68;71.00;-6.90;4.45;101.23;-7.22;5.31;130.85;-6.31;5.75;144.94;-5.70;-12.00;118.26;-5.21;-18.76;99.57;-3.26;-3.00;88.84;11.83;0.46;84.83;9.45;20.60;118.41;-4.46;25.47;92.62;-7.07;27.70;70.31;2.87;27.43;63.54;5.21;-3.24;71.21;-3.65;-7.87;40.27;-1.82;-11.17;7.76;-3.97;-10.28;-0.16;3.31;10.99;70.93;-3.35;12.05;40.09;-2.92;10.64;7.31;-5.90;9.85;1.93;5.06
1,388;3.72;70.97;-6.91;4.51;101.17;-7.18;5.39;130.75;-6.23;5.85;144.87;-5.55;-11.92;118.23;-5.19;-18.72;99.54;-3.30;-3.07;88.86;11.72;0.50;84.92;9.47;20.68;118.37;-4.45;25.51;92.57;-7.12;27.79;70.20;2.71;27.49;63.44;4.91;-3.20;71.18;-3.65;-7.86;40.27;-1.82;-11.17;7.78;-4.00;-10.33;-0.13;3.30;11.03;70.90;-3.35;12.18;40.01;-2.57;10.66;7.29;-5.77;10.14;2.45;6.15
1,422;3.78;70.93;-6.92;4.62;101.09;-7.14;5.55;130.61;-6.11;6.00;144.76;-5.37;-11.79;118.18;-5.17;-18.67;99.51;-3.35;-3.13;88.88;11.59;0.64;85.02;9.47;20.79;118.31;-4.44;25.68;92.50;-7.17;27.92;70.14;2.49;27.64;63.41;4.66;-3.14;71.14;-3.66;-7.83;40.29;-1.82;-11.17;7.81;-4.02;-10.35;-0.09;3.31;11.10;70.86;-3.36;12.33;39.94;-2.23;10.69;7.25;-5.66;10.42;2.96;7.23
1,457;3.91;70.88;-6.97;4.76;101.00;-7.11;5.72;130.47;-6.00;6.18;144.64;-5.16;-11.62;118.14;-5.15;-18.54;99.47;-3.40;-2.72;88.28;11.34;1.22;84.52;9.16;20.93;118.26;-4.42;25.89;92.45;-7.22;28.08;70.05;2.26;27.86;63.37;4.39;-3.02;71.08;-3.73;-7.78;40.30;-1.81;-11.17;7.86;-4.04;-10.37;-0.04;3.28;11.23;70.80;-3.40;12.49;39.87;-1.94;10.76;7.16;-5.56;10.62;3.13;7.82
1,489;4.08;70.81;-7.04;4.95;100.88;-7.08;5.96;130.30;-5.87;6.42;144.51;-4.94;-11.40;118.10;-5.15;-18.37;99.42;-3.45;-2.77;88.41;11.01;1.50;84.61;9.08;21.14;118.19;-4.40;26.12;92.39;-7.29;28.29;69.93;2.02;28.19;63.25;4.14;-2.86;71.01;-3.82;-7.70;40.28;-1.84;-11.17;7.89;-4.05;-10.37;-0.02;3.24;11.40;70.73;-3.46;12.65;39.81;-1.73;10.85;7.05;-5.47;10.71;3.01;7.90
1,522;4.28;70.73;-7.14;5.21;100.75;-7.07;6.28;130.13;-5.75;6.70;144.36;-4.69;-11.16;118.06;-5.15;-18.14;99.38;-3.55;-2.81;88.53;10.69;1.86;84.69;8.99;21.42;118.11;-4.39;26.40;92.30;-7.37;28.63;69.88;1.67;28.57;63.15;3.81;-2.66;70.93;-3.94;-7.61;40.28;-1.87;-11.14;8.00;-4.09;-10.39;0.08;3.19;11.61;70.65;-3.54;12.84;39.74;-1.57;10.94;6.95;-5.41;10.79;2.90;7.96
