Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,784;-5.38;73.89;10.48;-7.15;105.21;13.13;-8.97;135.81;17.03;-8.33;149.38;18.78;-27.51;126.01;16.83;-33.90;101.89;15.42;-30.42;79.92;18.78;-30.28;73.78;19.76;9.67;124.37;15.63;14.92;100.04;14.72;11.35;78.99;20.36;9.64;72.88;20.19;-13.62;73.65;14.67;-15.80;41.03;13.30;-13.10;7.17;9.60;-14.66;-1.41;16.62;2.95;74.04;13.48;9.72;41.38;7.81;11.68;7.96;2.74;14.56;0.16;10.74
0,818;-5.58;73.96;10.44;-7.46;105.25;13.20;-9.43;135.82;17.23;-8.68;149.39;19.03;-27.86;126.05;17.15;-34.27;101.95;15.64;-30.61;79.99;18.80;-30.48;73.87;19.67;9.33;124.43;15.57;14.55;100.06;14.53;11.25;79.12;20.09;9.59;73.06;19.92;-13.79;73.68;14.68;-15.92;41.11;13.27;-13.11;7.24;9.58;-14.65;-1.36;16.58;2.74;74.16;13.40;9.74;41.49;7.97;11.70;8.05;3.06;14.53;0.24;11.08
0,852;-5.74;74.05;10.33;-7.73;105.30;13.22;-9.82;135.83;17.38;-8.98;149.39;19.27;-28.16;126.09;17.44;-34.61;101.99;15.85;-30.79;80.04;18.76;-30.68;73.92;19.46;9.04;124.50;15.48;14.24;100.08;14.30;11.14;79.20;19.76;9.53;73.28;19.50;-13.94;73.73;14.63;-16.00;41.22;13.13;-13.12;7.33;9.52;-14.63;-1.26;16.54;2.55;74.30;13.23;9.80;41.61;8.15;11.72;8.12;3.38;14.54;0.31;11.42
0,885;-5.87;74.16;10.19;-7.94;105.35;13.21;-10.13;135.84;17.50;-9.22;149.38;19.47;-28.41;126.11;17.70;-34.90;102.03;16.04;-30.97;80.09;18.70;-30.88;73.93;19.24;8.80;124.58;15.37;13.97;100.09;14.04;11.02;79.27;19.43;9.45;73.48;19.16;-14.05;73.78;14.54;-16.04;41.31;12.93;-13.15;7.51;9.40;-14.60;-1.06;16.49;2.41;74.46;13.02;9.89;41.75;8.34;11.77;8.20;3.70;14.56;0.38;11.74
0,918;-5.97;74.26;10.00;-8.13;105.40;13.18;-10.40;135.84;17.59;-9.41;149.37;19.64;-28.61;126.12;17.92;-35.12;102.04;16.19;-31.14;80.11;18.61;-31.07;73.94;19.04;8.59;124.63;15.26;13.78;100.09;13.78;10.90;79.30;19.14;9.40;73.66;18.88;-14.13;73.83;14.41;-16.03;41.35;12.68;-13.18;7.70;9.25;-14.58;-0.84;16.43;2.29;74.61;12.79;10.02;41.89;8.55;11.87;8.27;4.07;14.62;0.44;12.10
0,951;-6.04;74.35;9.81;-8.29;105.45;13.14;-10.65;135.85;17.67;-9.57;149.36;19.79;-28.76;126.12;18.11;-35.26;102.01;16.31;-31.29;80.11;18.53;-31.20;73.88;18.99;8.43;124.68;15.17;13.65;100.11;13.54;10.81;79.32;18.90;9.37;73.81;18.64;-14.18;73.87;14.26;-15.97;41.36;12.41;-13.23;7.92;9.10;-14.56;-0.61;16.37;2.20;74.76;12.56;10.19;42.03;8.77;12.00;8.30;4.45;14.72;0.48;12.52
0,984;-6.09;74.43;9.61;-8.42;105.49;13.08;-10.85;135.86;17.72;-9.70;149.35;19.90;-28.86;126.11;18.26;-35.35;101.96;16.41;-31.40;80.09;18.46;-31.27;73.78;18.98;8.32;124.74;15.07;13.56;100.13;13.34;10.71;79.05;18.71;9.39;73.75;18.48;-14.21;73.91;14.08;-15.90;41.37;12.13;-13.29;8.13;8.94;-14.53;-0.38;16.29;2.15;74.88;12.33;10.40;42.16;8.99;12.23;8.36;4.91;14.80;0.50;12.99
1,018;-6.10;74.50;9.42;-8.48;105.53;13.02;-10.93;135.87;17.75;-9.79;149.34;19.98;-28.92;126.09;18.37;-35.34;101.86;16.48;-31.44;80.04;18.45;-31.24;73.64;19.13;8.25;124.80;14.99;13.52;100.16;13.17;10.72;79.04;18.52;9.47;73.79;18.39;-14.22;73.94;13.89;-15.81;41.37;11.86;-13.35;8.32;8.77;-14.50;-0.16;16.22;2.13;74.98;12.13;10.62;42.27;9.21;12.46;8.41;5.37;14.89;0.56;13.53
1,051;-6.08;74.56;9.22;-8.49;105.55;12.94;-10.93;135.88;17.74;-9.84;149.34;20.01;-28.92;126.06;18.40;-35.25;101.80;16.50;-31.43;79.99;18.48;-31.10;73.55;19.30;8.22;124.85;14.93;13.55;100.18;13.03;10.78;79.05;18.35;9.63;73.84;18.29;-14.20;73.96;13.70;-15.71;41.37;11.59;-13.42;8.50;8.59;-14.45;0.04;16.14;2.15;75.06;11.94;10.85;42.37;9.39;12.69;8.47;5.81;14.98;0.59;13.98
1,084;-5.98;74.59;9.07;-8.42;105.57;12.86;-10.87;135.88;17.71;-9.84;149.34;19.98;-28.86;126.02;18.36;-35.11;101.76;16.50;-31.31;79.91;18.56;-30.85;73.53;19.56;8.26;124.90;14.87;13.65;100.19;12.92;10.90;79.06;18.25;9.85;73.80;18.29;-14.10;73.97;13.52;-15.60;41.35;11.38;-13.50;8.66;8.43;-14.41;0.21;16.04;2.27;75.11;11.81;11.06;42.45;9.55;12.92;8.51;6.31;15.04;0.55;14.41
1,119;-5.85;74.60;8.97;-8.30;105.58;12.78;-10.71;135.88;17.65;-9.75;149.35;19.92;-28.73;125.99;18.29;-34.90;101.73;16.51;-31.06;79.83;18.70;-30.45;73.50;19.90;8.37;124.95;14.84;13.84;100.18;12.90;11.05;79.05;18.22;10.10;73.74;18.38;-13.98;73.96;13.39;-15.49;41.31;11.23;-13.56;8.79;8.32;-14.39;0.33;15.95;2.41;75.14;11.74;11.28;42.49;9.74;13.16;8.52;6.86;15.06;0.48;14.90
1,151;-5.70;74.59;8.91;-8.13;105.58;12.72;-10.46;135.90;17.58;-9.57;149.39;19.83;-28.50;125.96;18.17;-34.58;101.73;16.49;-30.75;79.80;18.84;-29.95;73.52;20.30;8.59;124.99;14.84;14.12;100.19;12.93;11.30;79.05;18.22;10.39;73.68;18.49;-13.85;73.94;13.28;-15.39;41.28;11.11;-13.60;8.86;8.25;-14.41;0.41;15.88;2.57;75.14;11.73;11.49;42.49;9.94;13.37;8.52;7.40;15.04;0.40;15.37
1,185;-5.52;74.56;8.89;-7.88;105.58;12.67;-10.11;135.92;17.50;-9.27;149.42;19.74;-28.19;125.93;18.04;-34.19;101.72;16.44;-30.31;79.76;19.03;-29.35;73.53;20.59;8.89;125.01;14.88;14.49;100.16;13.05;11.63;79.02;18.28;10.71;73.59;18.71;-13.68;73.92;13.22;-15.30;41.27;11.02;-13.61;8.91;8.20;-14.42;0.45;15.83;2.78;75.09;11.78;11.67;42.49;10.14;13.54;8.53;7.92;14.87;0.30;15.79
1,219;-5.26;74.49;8.97;-7.50;105.54;12.67;-9.56;135.91;17.43;-8.86;149.42;19.68;-27.77;125.91;17.86;-33.64;101.69;16.36;-29.79;79.75;19.23;-28.65;73.57;20.82;9.34;124.96;15.02;14.97;100.15;13.23;12.05;79.15;18.41;11.10;73.42;18.99;-13.46;73.86;13.22;-15.22;41.25;10.95;-13.62;8.94;8.17;-14.45;0.49;15.80;3.07;74.99;11.92;11.80;42.47;10.33;13.65;8.54;8.35;14.66;0.22;16.13
1,251;-4.89;74.36;9.13;-6.99;105.47;12.71;-8.90;135.89;17.37;-8.29;149.40;19.65;-27.17;125.91;17.67;-33.04;101.66;16.23;-29.21;79.79;19.41;-27.90;73.66;20.98;9.89;124.85;15.25;15.58;100.04;13.55;12.59;79.20;18.67;11.48;73.15;19.33;-13.13;73.78;13.30;-15.15;41.23;10.91;-13.62;8.94;8.16;-14.49;0.50;15.78;3.47;74.82;12.18;11.86;42.44;10.48;13.66;8.52;8.69;14.43;0.13;16.38
1,284;-4.49;74.23;9.34;-6.42;105.39;12.80;-8.15;135.86;17.32;-7.63;149.38;19.61;-26.50;125.91;17.45;-32.28;101.63;16.06;-28.55;79.78;19.56;-27.12;73.73;21.03;10.59;124.71;15.53;16.29;99.96;13.94;13.24;79.12;18.97;11.94;72.82;19.75;-12.79;73.70;13.41;-15.07;41.21;10.90;-13.61;8.94;8.17;-14.54;0.49;15.78;3.92;74.63;12.52;11.87;42.39;10.60;13.64;8.48;8.94;14.22;0.02;16.56
1,318;-4.09;74.09;9.58;-5.78;105.30;12.91;-7.24;135.83;17.30;-6.86;149.34;19.60;-25.73;125.92;17.21;-31.42;101.55;15.83;-27.86;79.77;19.63;-26.31;73.80;20.94;11.38;124.57;15.87;17.04;99.85;14.39;13.92;79.01;19.34;12.44;72.47;20.21;-12.42;73.63;13.55;-15.01;41.20;10.91;-13.59;8.92;8.20;-14.60;0.47;15.79;4.34;74.42;12.88;11.87;42.36;10.68;13.60;8.42;9.08;14.06;-0.04;16.72
1,352;-3.64;73.98;9.89;-5.07;105.23;13.08;-6.28;135.81;17.33;-5.99;149.28;19.61;-24.90;125.97;16.96;-30.48;101.43;15.53;-27.15;79.75;19.62;-25.48;73.90;20.71;12.27;124.39;16.28;17.86;99.77;14.92;14.62;78.93;19.75;12.98;72.20;20.71;-11.99;73.59;13.74;-14.93;41.19;10.99;-13.54;8.87;8.26;-14.67;0.42;15.82;4.81;74.22;13.30;11.85;42.33;10.72;13.53;8.38;9.13;13.91;-0.06;16.83
1,386;-3.16;73.88;10.24;-4.33;105.17;13.29;-5.27;135.78;17.41;-5.08;149.23;19.69;-24.02;126.04;16.77;-29.54;101.32;15.22;-26.41;79.72;19.52;-24.65;74.08;20.37;13.18;124.22;16.73;18.66;99.68;15.49;15.39;78.83;20.27;13.59;71.93;21.32;-11.54;73.58;13.96;-14.81;41.20;11.15;-13.45;8.81;8.39;-14.73;0.35;15.83;5.30;74.03;13.78;11.85;42.31;10.76;13.45;8.36;9.12;13.77;-0.06;16.88
1,418;-2.68;73.79;10.60;-3.58;105.12;13.52;-4.26;135.76;17.52;-4.13;149.17;19.83;-23.12;126.12;16.64;-28.62;101.24;14.90;-25.62;79.68;19.33;-23.76;74.20;19.91;14.11;124.04;17.20;19.47;99.59;16.08;16.18;78.74;20.84;14.26;71.61;21.91;-11.08;73.58;14.21;-14.65;41.19;11.36;-13.36;8.74;8.61;-14.57;0.78;16.90;5.79;73.86;14.26;11.88;42.28;10.80;13.36;8.33;9.07;13.69;-0.05;16.92
1,452;-2.22;73.73;10.95;-2.85;105.10;13.75;-3.27;135.76;17.65;-3.16;149.14;19.96;-22.24;126.21;16.55;-27.74;101.23;14.61;-24.88;79.65;19.02;-22.96;74.37;19.41;14.99;123.89;17.64;20.24;99.49;16.64;17.01;78.65;21.44;15.00;71.39;22.53;-10.63;73.60;14.46;-14.46;41.19;11.60;-13.20;8.62;8.86;-14.35;1.15;17.99;6.24;73.73;14.70;11.96;42.27;10.85;13.28;8.29;8.99;13.67;-0.03;16.94
1,487;-1.81;73.73;11.26;-2.21;105.10;13.97;-2.41;135.77;17.78;-2.26;149.15;20.07;-21.44;126.31;16.48;-26.92;101.24;14.35;-24.19;79.61;18.66;-22.24;74.52;18.97;15.80;123.78;18.02;20.92;99.41;17.14;17.79;78.57;22.02;15.78;71.28;23.15;-10.20;73.67;14.70;-14.22;41.23;11.87;-12.98;8.48;9.14;-14.06;1.52;19.11;6.63;73.66;15.09;12.10;42.26;10.95;13.23;8.27;8.93;13.68;-0.02;16.94
1,518;-1.44;73.75;11.56;-1.61;105.14;14.18;-1.60;135.80;17.91;-1.42;149.17;20.18;-20.73;126.41;16.45;-26.18;101.25;14.10;-23.59;79.58;18.31;-21.62;74.65;18.61;16.53;123.71;18.34;21.50;99.35;17.58;18.50;78.43;22.61;16.60;71.18;23.72;-9.81;73.77;14.97;-13.90;41.26;12.18;-12.74;8.33;9.41;-13.94;1.32;19.18;6.98;73.62;15.42;12.28;42.26;11.08;13.20;8.27;8.88;13.69;-0.01;16.91
1,551;-1.06;73.80;11.87;-1.06;105.18;14.39;-0.91;135.84;18.03;-0.63;149.20;20.28;-20.06;126.53;16.44;-25.58;101.28;13.90;-23.05;79.59;18.02;-21.10;74.73;18.35;17.17;123.65;18.61;22.07;99.24;17.95;19.16;78.21;23.21;17.40;71.07;24.27;-9.41;73.89;15.27;-13.55;41.26;12.51;-12.48;8.16;9.67;-13.85;1.13;19.26;7.32;73.61;15.73;12.47;42.24;11.26;13.19;8.27;8.86;13.67;-0.02;16.88
1,584;-0.72;73.86;12.17;-0.59;105.23;14.58;-0.32;135.87;18.13;0.06;149.26;20.35;-19.48;126.65;16.48;-25.10;101.35;13.76;-22.62;79.61;17.79;-20.69;74.83;18.26;17.70;123.61;18.80;22.56;99.14;18.27;19.77;77.99;23.76;18.15;70.97;24.80;-9.06;74.00;15.57;-13.20;41.24;12.83;-12.23;7.78;9.90;-13.83;0.79;19.44;7.64;73.61;16.01;12.66;42.22;11.48;13.17;8.27;8.86;13.66;-0.03;16.84
