Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,360;2.50;81.54;0.35;0.95;114.58;0.49;-0.58;146.81;1.88;-0.57;161.77;3.12;-18.35;132.57;-0.46;-22.76;109.56;-4.88;-19.56;93.16;9.87;-14.03;87.52;14.23;18.78;134.64;4.91;25.60;109.11;-0.84;25.76;86.73;5.64;23.45;78.30;7.89;-5.68;81.18;3.23;-6.95;40.65;-3.36;-8.90;7.16;-1.87;-11.16;1.98;6.68;10.65;81.73;5.08;8.23;40.68;-2.73;10.00;5.53;-6.30;10.37;-0.21;1.34
0,393;2.50;81.54;0.34;0.95;114.58;0.49;-0.58;146.80;1.89;-0.57;161.77;3.12;-18.36;132.56;-0.46;-22.74;109.50;-4.85;-19.55;93.12;9.92;-14.05;87.48;14.22;18.77;134.64;4.91;25.60;109.09;-0.85;25.77;86.75;5.64;23.45;78.30;7.91;-5.68;81.18;3.23;-6.96;40.67;-3.35;-8.90;7.16;-1.86;-11.19;1.96;6.72;10.65;81.72;5.08;8.27;40.62;-2.73;10.01;5.51;-6.31;10.32;-0.23;1.32
0,427;2.50;81.54;0.34;0.95;114.57;0.49;-0.58;146.79;1.90;-0.57;161.77;3.12;-18.36;132.56;-0.46;-22.72;109.46;-4.84;-19.54;93.10;9.95;-14.05;87.44;14.23;18.77;134.64;4.91;25.60;109.07;-0.85;25.77;86.76;5.64;23.44;78.32;7.91;-5.68;81.18;3.22;-6.96;40.68;-3.35;-8.91;7.18;-1.87;-11.24;1.95;6.77;10.65;81.72;5.08;8.36;40.62;-2.71;10.03;5.47;-6.33;10.28;-0.24;1.37
0,461;2.50;81.54;0.34;0.95;114.57;0.50;-0.58;146.78;1.91;-0.58;161.76;3.12;-18.36;132.56;-0.46;-22.70;109.43;-4.84;-19.53;93.09;9.99;-14.04;87.43;14.28;18.77;134.64;4.92;25.60;109.05;-0.86;25.78;86.78;5.64;23.43;78.35;7.91;-5.67;81.18;3.22;-6.95;40.71;-3.35;-8.91;7.20;-1.88;-11.26;1.96;6.79;10.65;81.71;5.09;8.51;40.71;-2.68;10.03;5.45;-6.34;10.26;-0.24;1.39
0,493;2.51;81.54;0.34;0.95;114.57;0.50;-0.58;146.78;1.92;-0.58;161.76;3.12;-18.36;132.57;-0.47;-22.70;109.39;-4.83;-19.53;93.07;10.02;-14.04;87.43;14.26;18.77;134.64;4.92;25.60;109.04;-0.86;25.79;86.79;5.64;23.44;78.37;7.89;-5.67;81.18;3.22;-6.95;40.69;-3.35;-8.92;7.22;-1.88;-11.28;2.00;6.79;10.66;81.71;5.09;8.69;40.79;-2.65;10.04;5.44;-6.35;10.25;-0.24;1.40
0,528;2.51;81.54;0.34;0.96;114.56;0.51;-0.58;146.77;1.93;-0.59;161.75;3.12;-18.35;132.57;-0.47;-22.69;109.37;-4.82;-19.52;93.06;10.04;-14.04;87.44;14.26;18.77;134.65;4.92;25.60;109.03;-0.85;25.80;86.81;5.64;23.43;78.39;7.91;-5.66;81.18;3.21;-6.95;40.62;-3.36;-8.92;7.23;-1.88;-11.28;2.02;6.78;10.66;81.71;5.09;8.78;40.80;-2.65;10.05;5.41;-6.36;10.25;-0.28;1.38
0,560;2.51;81.54;0.34;0.96;114.56;0.51;-0.57;146.77;1.94;-0.59;161.75;3.12;-18.35;132.58;-0.48;-22.69;109.38;-4.82;-19.53;93.07;10.04;-14.02;87.43;14.24;18.77;134.65;4.92;25.60;109.03;-0.85;25.80;86.82;5.64;23.42;78.41;7.94;-5.66;81.19;3.20;-6.94;40.54;-3.38;-8.92;7.23;-1.88;-11.27;2.06;6.77;10.66;81.71;5.10;8.85;40.81;-2.66;10.06;5.39;-6.37;10.26;-0.30;1.35
0,595;2.51;81.54;0.34;0.96;114.56;0.51;-0.57;146.77;1.94;-0.60;161.75;3.12;-18.35;132.59;-0.49;-22.68;109.37;-4.81;-19.53;93.06;10.05;-14.01;87.43;14.23;18.77;134.65;4.92;25.61;109.04;-0.84;25.80;86.84;5.65;23.42;78.40;7.95;-5.66;81.19;3.19;-6.94;40.44;-3.41;-8.93;7.24;-1.87;-11.25;2.07;6.77;10.66;81.70;5.10;8.80;40.63;-2.70;10.05;5.36;-6.35;10.28;-0.33;1.37
0,628;2.51;81.53;0.34;0.96;114.56;0.51;-0.57;146.77;1.95;-0.60;161.75;3.13;-18.35;132.59;-0.49;-22.67;109.34;-4.80;-19.53;93.04;10.08;-14.03;87.44;14.24;18.77;134.65;4.92;25.61;109.05;-0.83;25.81;86.85;5.65;23.43;78.44;7.98;-5.66;81.19;3.19;-6.94;40.35;-3.43;-8.94;7.25;-1.87;-11.25;2.07;6.77;10.66;81.70;5.11;8.71;40.49;-2.74;10.03;5.39;-6.32;10.30;-0.35;1.32
0,660;2.51;81.53;0.34;0.96;114.56;0.52;-0.57;146.77;1.95;-0.60;161.75;3.13;-18.36;132.60;-0.51;-22.67;109.36;-4.80;-19.54;93.04;10.06;-14.02;87.43;14.21;18.77;134.66;4.92;25.61;109.06;-0.82;25.81;86.86;5.66;23.44;78.43;7.98;-5.66;81.19;3.18;-6.94;40.27;-3.45;-8.92;7.25;-1.88;-11.26;2.06;6.78;10.66;81.70;5.12;8.64;40.51;-2.76;10.01;5.44;-6.31;10.31;-0.37;1.20
0,694;2.51;81.54;0.35;0.96;114.56;0.52;-0.56;146.77;1.96;-0.61;161.75;3.14;-18.36;132.60;-0.53;-22.68;109.38;-4.81;-19.55;93.04;10.02;-14.04;87.45;14.16;18.77;134.66;4.93;25.62;109.07;-0.81;25.81;86.87;5.66;23.45;78.42;8.01;-5.67;81.20;3.18;-6.93;40.20;-3.47;-8.91;7.24;-1.89;-11.28;2.05;6.80;10.66;81.71;5.13;8.72;40.73;-2.72;10.00;5.51;-6.30;10.31;-0.39;1.05
0,728;2.50;81.54;0.35;0.96;114.56;0.52;-0.56;146.77;1.96;-0.62;161.75;3.14;-18.36;132.61;-0.55;-22.68;109.44;-4.84;-19.56;93.06;9.95;-14.03;87.50;14.14;18.77;134.66;4.93;25.62;109.08;-0.81;25.82;86.87;5.67;23.44;78.42;8.02;-5.68;81.20;3.17;-6.92;40.15;-3.49;-8.90;7.23;-1.88;-11.31;2.02;6.83;10.65;81.71;5.15;8.64;40.74;-2.72;9.96;5.53;-6.26;10.35;-0.42;1.01
0,760;2.49;81.54;0.35;0.95;114.57;0.53;-0.56;146.78;1.96;-0.62;161.75;3.14;-18.36;132.62;-0.57;-22.68;109.50;-4.87;-19.58;93.09;9.90;-14.01;87.52;14.15;18.77;134.66;4.93;25.62;109.08;-0.80;25.82;86.88;5.68;23.44;78.41;8.03;-5.68;81.20;3.17;-6.92;40.14;-3.51;-8.89;7.21;-1.88;-11.34;1.97;6.88;10.64;81.71;5.16;8.56;40.75;-2.71;9.93;5.56;-6.22;10.38;-0.42;0.98
0,794;2.48;81.54;0.36;0.95;114.57;0.53;-0.57;146.78;1.97;-0.63;161.76;3.15;-18.36;132.62;-0.58;-22.68;109.54;-4.89;-19.58;93.12;9.85;-14.00;87.52;14.14;18.77;134.67;4.93;25.62;109.08;-0.79;25.82;86.88;5.69;23.46;78.41;7.98;-5.69;81.20;3.17;-6.92;40.14;-3.52;-8.88;7.19;-1.88;-11.37;1.92;6.94;10.63;81.71;5.17;8.49;40.84;-2.71;9.89;5.60;-6.20;10.48;-0.41;0.90
0,827;2.48;81.54;0.36;0.95;114.57;0.53;-0.57;146.79;1.97;-0.63;161.77;3.15;-18.36;132.63;-0.59;-22.69;109.58;-4.90;-19.58;93.14;9.82;-14.00;87.51;14.16;18.77;134.67;4.93;25.63;109.08;-0.78;25.82;86.89;5.70;23.47;78.43;8.03;-5.70;81.20;3.17;-6.92;40.17;-3.53;-8.86;7.18;-1.90;-11.42;1.87;6.99;10.63;81.72;5.18;8.44;40.97;-2.69;9.86;5.65;-6.18;10.56;-0.39;0.82
0,861;2.47;81.54;0.37;0.94;114.57;0.53;-0.57;146.79;1.97;-0.64;161.77;3.15;-18.37;132.63;-0.61;-22.69;109.63;-4.93;-19.59;93.17;9.77;-13.98;87.55;14.18;18.77;134.67;4.93;25.62;109.08;-0.77;25.82;86.89;5.70;23.46;78.43;8.00;-5.70;81.20;3.17;-6.92;40.26;-3.52;-8.85;7.18;-1.91;-11.46;1.83;7.03;10.62;81.72;5.19;8.55;41.25;-2.65;9.86;5.70;-6.19;10.64;-0.36;0.78
0,893;2.47;81.55;0.37;0.94;114.58;0.53;-0.57;146.79;1.97;-0.64;161.77;3.15;-18.37;132.63;-0.62;-22.69;109.65;-4.93;-19.59;93.18;9.76;-13.97;87.53;14.22;18.76;134.67;4.93;25.62;109.08;-0.76;25.82;86.89;5.71;23.46;78.45;8.01;-5.71;81.20;3.17;-6.92;40.34;-3.52;-8.84;7.19;-1.92;-11.48;1.85;7.03;10.62;81.73;5.19;8.65;41.47;-2.62;9.84;5.71;-6.18;10.75;-0.33;0.78
0,929;2.47;81.55;0.37;0.94;114.58;0.53;-0.58;146.79;1.96;-0.65;161.78;3.14;-18.37;132.64;-0.63;-22.69;109.61;-4.90;-19.58;93.15;9.80;-13.96;87.52;14.23;18.75;134.67;4.93;25.62;109.07;-0.74;25.82;86.90;5.72;23.44;78.45;8.03;-5.71;81.20;3.16;-6.91;40.38;-3.51;-8.85;7.20;-1.92;-11.48;1.86;7.01;10.61;81.73;5.19;8.59;41.41;-2.64;9.82;5.69;-6.19;10.73;-0.27;0.93
0,960;2.46;81.54;0.38;0.94;114.57;0.55;-0.57;146.79;1.98;-0.66;161.78;3.14;-18.38;132.64;-0.63;-22.70;109.56;-4.84;-19.57;93.10;9.86;-13.96;87.44;14.30;18.74;134.67;4.95;25.61;109.05;-0.70;25.82;86.90;5.73;23.45;78.48;8.11;-5.71;81.20;3.18;-6.90;40.37;-3.50;-8.86;7.19;-1.91;-11.48;1.87;6.99;10.61;81.73;5.20;8.45;41.21;-2.68;9.81;5.65;-6.20;10.70;-0.24;1.03
0,994;2.45;81.53;0.39;0.94;114.57;0.56;-0.57;146.78;2.00;-0.66;161.78;3.13;-18.38;132.63;-0.63;-22.70;109.54;-4.82;-19.56;93.10;9.90;-13.95;87.38;14.35;18.73;134.66;4.96;25.61;109.03;-0.67;25.81;86.91;5.75;23.44;78.52;8.12;-5.72;81.19;3.18;-6.89;40.39;-3.48;-8.85;7.18;-1.90;-11.50;1.87;6.99;10.60;81.72;5.21;8.37;41.10;-2.70;9.81;5.63;-6.21;10.63;-0.22;1.10
1,027;2.44;81.53;0.39;0.94;114.56;0.57;-0.56;146.77;2.01;-0.67;161.78;3.13;-18.39;132.63;-0.63;-22.72;109.52;-4.79;-19.56;93.10;9.94;-13.96;87.39;14.38;18.72;134.66;4.98;25.60;109.02;-0.64;25.80;86.91;5.76;23.43;78.55;8.18;-5.74;81.19;3.19;-6.88;40.46;-3.45;-8.86;7.18;-1.90;-11.50;1.88;6.98;10.59;81.71;5.21;8.34;40.98;-2.71;9.83;5.58;-6.25;10.53;-0.20;1.21
1,060;2.43;81.52;0.40;0.94;114.55;0.58;-0.55;146.77;2.02;-0.68;161.78;3.12;-18.39;132.62;-0.63;-22.73;109.50;-4.77;-19.56;93.09;9.98;-13.96;87.39;14.38;18.72;134.65;5.00;25.60;109.01;-0.61;25.80;86.92;5.78;23.42;78.58;8.14;-5.75;81.18;3.19;-6.88;40.45;-3.43;-8.87;7.18;-1.90;-11.50;1.89;6.96;10.58;81.70;5.22;8.52;41.14;-2.65;9.84;5.62;-6.28;10.42;-0.14;1.24
1,094;2.41;81.51;0.40;0.93;114.55;0.59;-0.55;146.76;2.03;-0.68;161.77;3.12;-18.40;132.62;-0.62;-22.75;109.51;-4.75;-19.56;93.10;10.00;-13.98;87.40;14.33;18.71;134.65;5.01;25.59;109.00;-0.58;25.80;86.93;5.78;23.42;78.58;8.10;-5.76;81.18;3.20;-6.88;40.43;-3.42;-8.85;7.20;-1.92;-11.49;1.90;6.94;10.56;81.69;5.22;8.65;41.23;-2.60;9.84;5.67;-6.30;10.32;-0.10;1.24
1,128;2.40;81.51;0.41;0.93;114.54;0.60;-0.54;146.76;2.04;-0.69;161.77;3.11;-18.40;132.61;-0.62;-22.77;109.53;-4.74;-19.56;93.12;10.00;-13.98;87.42;14.31;18.70;134.64;5.03;25.59;108.98;-0.56;25.79;86.93;5.79;23.41;78.59;8.11;-5.78;81.18;3.21;-6.87;40.39;-3.41;-8.82;7.21;-1.95;-11.49;1.91;6.93;10.55;81.68;5.22;8.72;41.16;-2.58;9.84;5.69;-6.32;10.22;-0.06;1.27
1,160;2.39;81.50;0.41;0.93;114.54;0.61;-0.54;146.75;2.05;-0.70;161.77;3.10;-18.40;132.61;-0.61;-22.80;109.57;-4.76;-19.57;93.16;9.99;-13.99;87.46;14.28;18.70;134.64;5.04;25.59;108.98;-0.54;25.79;86.94;5.80;23.41;78.58;8.08;-5.79;81.17;3.21;-6.88;40.37;-3.40;-8.80;7.23;-1.97;-11.49;1.92;6.92;10.54;81.67;5.22;8.85;41.27;-2.53;9.85;5.73;-6.33;10.23;-0.05;1.22
1,193;2.38;81.50;0.41;0.93;114.54;0.60;-0.53;146.75;2.04;-0.70;161.78;3.09;-18.40;132.60;-0.60;-22.82;109.62;-4.79;-19.58;93.23;9.97;-14.02;87.52;14.28;18.69;134.64;5.04;25.58;108.99;-0.54;25.79;86.95;5.80;23.40;78.59;8.02;-5.80;81.17;3.21;-6.89;40.33;-3.41;-8.77;7.24;-2.00;-11.50;1.92;6.91;10.53;81.66;5.21;8.84;41.21;-2.55;9.86;5.79;-6.34;10.26;-0.06;1.11
1,228;2.37;81.50;0.40;0.93;114.54;0.59;-0.53;146.76;2.02;-0.71;161.78;3.07;-18.40;132.59;-0.59;-22.84;109.65;-4.83;-19.60;93.27;9.94;-14.04;87.59;14.26;18.69;134.64;5.04;25.58;109.00;-0.54;25.79;86.95;5.80;23.41;78.56;7.98;-5.80;81.18;3.21;-6.89;40.39;-3.41;-8.75;7.27;-2.05;-11.49;1.93;6.89;10.52;81.66;5.19;9.04;41.52;-2.49;9.84;5.87;-6.35;10.30;-0.04;0.99
1,260;2.37;81.50;0.39;0.93;114.54;0.58;-0.53;146.77;2.00;-0.71;161.78;3.05;-18.40;132.59;-0.59;-22.86;109.67;-4.84;-19.61;93.29;9.92;-14.05;87.60;14.22;18.69;134.64;5.03;25.58;109.00;-0.55;25.79;86.97;5.79;23.42;78.55;7.94;-5.80;81.18;3.21;-6.89;40.39;-3.42;-8.74;7.29;-2.08;-11.49;1.95;6.87;10.52;81.67;5.18;9.25;41.75;-2.46;9.84;5.94;-6.36;10.32;-0.03;0.86
1,292;2.38;81.51;0.39;0.93;114.55;0.57;-0.53;146.79;1.98;-0.71;161.78;3.04;-18.40;132.59;-0.59;-22.88;109.70;-4.85;-19.62;93.31;9.90;-14.05;87.60;14.22;18.68;134.64;5.03;25.58;109.02;-0.56;25.79;86.98;5.79;23.42;78.55;7.96;-5.79;81.19;3.21;-6.90;40.44;-3.42;-8.72;7.31;-2.11;-11.48;1.97;6.84;10.53;81.67;5.17;9.26;41.85;-2.46;9.83;5.97;-6.37;10.33;-0.03;0.82
1,328;2.39;81.51;0.39;0.93;114.56;0.56;-0.52;146.80;1.97;-0.72;161.78;3.03;-18.40;132.59;-0.57;-22.89;109.73;-4.88;-19.63;93.34;9.88;-14.08;87.63;14.24;18.68;134.64;5.02;25.58;109.03;-0.57;25.79;86.98;5.78;23.40;78.55;7.98;-5.78;81.19;3.21;-6.89;40.46;-3.42;-8.73;7.32;-2.10;-11.45;2.00;6.80;10.54;81.68;5.16;9.12;41.71;-2.50;9.82;5.93;-6.36;10.35;-0.04;0.85
1,360;2.40;81.52;0.38;0.93;114.56;0.56;-0.53;146.81;1.95;-0.72;161.79;3.01;-18.39;132.59;-0.56;-22.91;109.74;-4.90;-19.65;93.36;9.86;-14.11;87.64;14.24;18.68;134.64;5.02;25.58;109.04;-0.57;25.80;86.99;5.78;23.38;78.56;8.00;-5.77;81.19;3.21;-6.89;40.46;-3.44;-8.75;7.29;-2.09;-11.41;2.01;6.76;10.55;81.68;5.15;8.94;41.49;-2.56;9.83;5.85;-6.38;10.36;-0.08;0.92
1,394;2.40;81.52;0.38;0.93;114.57;0.55;-0.53;146.82;1.94;-0.72;161.79;3.00;-18.39;132.59;-0.55;-22.92;109.76;-4.94;-19.67;93.39;9.84;-14.12;87.65;14.24;18.69;134.64;5.01;25.58;109.04;-0.57;25.80;87.00;5.77;23.39;78.58;8.00;-5.77;81.19;3.21;-6.88;40.45;-3.45;-8.77;7.24;-2.07;-11.38;2.00;6.74;10.56;81.69;5.14;8.73;41.30;-2.63;9.85;5.78;-6.40;10.35;-0.12;0.95
1,429;2.41;81.53;0.38;0.93;114.58;0.54;-0.53;146.83;1.92;-0.72;161.79;2.98;-18.39;132.58;-0.54;-22.93;109.80;-4.97;-19.69;93.43;9.81;-14.13;87.70;14.25;18.70;134.65;5.00;25.58;109.03;-0.57;25.80;87.01;5.77;23.40;78.60;8.01;-5.76;81.19;3.22;-6.88;40.48;-3.45;-8.80;7.20;-2.05;-11.35;1.99;6.73;10.56;81.70;5.13;8.60;41.20;-2.67;9.86;5.71;-6.43;10.37;-0.18;0.96
1,460;2.42;81.53;0.38;0.93;114.58;0.53;-0.53;146.84;1.91;-0.73;161.79;2.97;-18.38;132.58;-0.53;-22.93;109.84;-5.00;-19.71;93.47;9.78;-14.16;87.72;14.23;18.71;134.65;4.99;25.58;109.03;-0.57;25.80;87.01;5.77;23.38;78.63;8.02;-5.75;81.20;3.22;-6.87;40.48;-3.46;-8.81;7.17;-2.03;-11.35;1.97;6.72;10.57;81.70;5.13;8.47;41.14;-2.69;9.88;5.64;-6.44;10.38;-0.22;0.99
1,493;2.42;81.53;0.38;0.93;114.58;0.53;-0.54;146.84;1.91;-0.73;161.79;2.96;-18.38;132.58;-0.52;-22.94;109.87;-5.04;-19.73;93.50;9.75;-14.18;87.73;14.24;18.71;134.66;4.98;25.58;109.02;-0.58;25.80;87.02;5.77;23.38;78.66;8.03;-5.75;81.20;3.22;-6.87;40.45;-3.46;-8.83;7.16;-2.02;-11.33;1.97;6.72;10.58;81.70;5.13;8.40;41.09;-2.70;9.90;5.60;-6.43;10.39;-0.23;1.05
1,528;2.43;81.53;0.37;0.93;114.59;0.53;-0.54;146.84;1.91;-0.73;161.80;2.93;-18.38;132.58;-0.52;-22.94;109.90;-5.09;-19.76;93.53;9.71;-14.21;87.76;14.23;18.72;134.66;4.98;25.58;109.02;-0.58;25.80;87.03;5.76;23.38;78.66;8.01;-5.74;81.19;3.21;-6.85;40.48;-3.46;-8.85;7.15;-2.01;-11.32;1.96;6.73;10.58;81.70;5.13;8.34;41.06;-2.71;9.92;5.63;-6.43;10.39;-0.20;1.05
