Time [sec];HipCenter_X [cm];HipCenter_Y [cm];HipCenter_Z [cm];Spine_X [cm];Spine_Y [cm];Spine_Z [cm];ShoulderCenter_X [cm];ShoulderCenter_Y [cm];ShoulderCenter_Z [cm];Head_X [cm];Head_Y [cm];Head_Z [cm];ShoulderLeft_X [cm];ShoulderLeft_Y [cm];ShoulderLeft_Z [cm];ElbowLeft_X [cm];ElbowLeft_Y [cm];ElbowLeft_Z [cm];WristLeft_X [cm];WristLeft_Y [cm];WristLeft_Z [cm];HandLeft_X [cm];HandLeft_Y [cm];HandLeft_Z [cm];ShoulderRight_X [cm];ShoulderRight_Y [cm];ShoulderRight_Z [cm];ElbowRight_X [cm];ElbowRight_Y [cm];ElbowRight_Z [cm];WristRight_X [cm];WristRight_Y [cm];WristRight_Z [cm];HandRight_X [cm];HandRight_Y [cm];HandRight_Z [cm];HipLeft_X [cm];HipLeft_Y [cm];HipLeft_Z [cm];KneeLeft_X [cm];KneeLeft_Y [cm];KneeLeft_Z [cm];AnkleLeft_X [cm];AnkleLeft_Y [cm];AnkleLeft_Z [cm];FootLeft_X [cm];FootLeft_Y [cm];FootLeft_Z [cm];HipRight_X [cm];HipRight_Y [cm];HipRight_Z [cm];KneeRight_X [cm];KneeRight_Y [cm];KneeRight_Z [cm];AnkleRight_X [cm];AnkleRight_Y [cm];AnkleRight_Z [cm];FootRight_X [cm];FootRight_Y [cm];FootRight_Z [cm]
0,529;0.94;73.45;-9.12;1.68;102.72;-9.28;2.52;131.39;-8.20;1.76;145.14;-7.11;-13.54;120.60;-7.36;-16.13;98.14;-8.41;-16.13;76.31;-2.55;-16.72;71.53;-4.29;18.13;120.63;-8.20;26.72;98.17;-11.03;31.00;82.55;5.06;31.47;77.20;10.10;-6.14;73.54;-5.85;-5.45;42.26;-3.59;-4.86;7.56;-3.52;-3.46;2.56;7.75;8.19;73.41;-5.30;8.05;41.18;-5.07;6.86;6.91;-5.92;4.98;1.45;4.34
0,562;0.95;73.44;-9.11;1.69;102.70;-9.27;2.52;131.37;-8.18;1.77;145.13;-7.08;-13.52;120.57;-7.33;-15.78;97.79;-7.79;-16.27;76.03;-2.81;-16.70;71.39;-4.25;18.14;120.64;-8.20;26.76;98.19;-11.06;30.99;82.72;4.87;31.46;77.36;10.07;-6.13;73.53;-5.84;-5.44;42.29;-3.58;-4.92;7.61;-3.50;-3.07;2.09;6.68;8.20;73.41;-5.29;8.07;41.17;-5.10;6.84;6.82;-5.95;5.93;1.21;4.27
0,596;0.97;73.44;-9.10;1.69;102.70;-9.25;2.51;131.36;-8.16;1.78;145.12;-7.06;-13.50;120.56;-7.31;-14.72;97.19;-6.33;-16.38;76.08;-2.83;-16.77;71.34;-4.26;18.15;120.64;-8.21;26.79;98.19;-11.06;30.95;82.93;4.65;31.44;77.51;10.06;-6.12;73.53;-5.82;-5.44;42.31;-3.56;-4.96;7.65;-3.48;-3.10;2.13;6.70;8.21;73.41;-5.29;8.09;41.17;-5.13;6.74;6.64;-5.96;6.98;0.92;4.24
0,629;1.00;73.44;-9.07;1.70;102.70;-9.23;2.49;131.36;-8.14;1.80;145.11;-7.03;-13.46;120.56;-7.30;-14.29;96.62;-5.39;-16.48;76.02;-2.85;-16.79;71.39;-4.22;18.17;120.66;-8.22;26.82;98.19;-11.08;30.91;83.07;4.55;31.42;77.58;10.09;-6.09;73.54;-5.78;-5.43;42.34;-3.54;-4.99;7.65;-3.45;-3.13;2.13;6.73;8.24;73.41;-5.26;8.10;41.16;-5.15;6.71;6.52;-5.97;7.51;1.24;5.17
0,662;1.02;73.44;-9.04;1.70;102.70;-9.20;2.48;131.35;-8.11;1.81;145.10;-7.01;-13.41;120.53;-7.27;-14.49;96.18;-5.35;-16.55;75.99;-2.86;-16.81;71.45;-4.18;18.16;120.68;-8.22;26.84;98.24;-11.08;30.83;83.25;4.33;31.40;77.63;10.05;-6.07;73.54;-5.74;-5.43;42.36;-3.53;-5.03;7.69;-3.43;-3.43;2.42;7.34;8.27;73.40;-5.23;8.12;41.16;-5.18;6.68;6.45;-5.98;7.18;0.95;4.69
0,695;1.05;73.43;-9.01;1.71;102.70;-9.18;2.47;131.34;-8.08;1.82;145.10;-7.01;-13.37;120.51;-7.26;-14.70;95.87;-5.46;-16.60;75.94;-2.86;-16.84;71.43;-4.25;18.14;120.68;-8.19;26.86;98.32;-11.14;30.78;83.43;4.13;31.39;77.66;10.04;-6.04;73.54;-5.71;-5.42;42.37;-3.52;-5.06;7.71;-3.42;-3.72;2.69;7.94;8.29;73.39;-5.21;8.12;41.16;-5.20;6.66;6.44;-6.00;7.15;0.94;4.66
0,728;1.07;73.42;-8.98;1.72;102.69;-9.16;2.47;131.34;-8.07;1.84;145.10;-7.00;-13.37;120.51;-7.25;-14.60;95.61;-5.37;-16.64;75.87;-2.80;-16.82;71.51;-4.16;18.13;120.74;-8.21;26.87;98.35;-11.15;30.74;83.49;4.01;31.40;77.67;10.06;-6.02;73.54;-5.69;-5.41;42.37;-3.52;-5.06;7.71;-3.42;-3.71;2.70;7.93;8.31;73.39;-5.17;8.12;41.17;-5.20;6.54;6.28;-5.99;7.38;0.23;3.64
0,762;1.09;73.41;-8.96;1.73;102.69;-9.15;2.46;131.34;-8.06;1.85;145.11;-7.00;-13.38;120.50;-7.25;-14.99;95.69;-5.90;-17.31;75.81;-3.30;-17.37;71.30;-4.55;18.13;120.78;-8.22;26.87;98.35;-11.10;30.74;83.38;4.06;31.42;77.63;10.09;-6.00;73.53;-5.67;-5.40;42.36;-3.52;-5.07;7.72;-3.42;-3.99;2.95;8.49;8.33;73.38;-5.15;8.12;41.18;-5.21;6.51;6.27;-6.00;7.35;0.22;3.64
0,796;1.11;73.41;-8.94;1.74;102.69;-9.14;2.47;131.34;-8.06;1.86;145.11;-7.00;-13.38;120.48;-7.24;-15.42;95.98;-6.56;-17.94;75.91;-3.67;-17.90;71.17;-4.93;18.12;120.81;-8.22;26.86;98.35;-11.04;30.76;83.27;4.15;31.46;77.57;10.11;-5.98;73.53;-5.66;-5.39;42.36;-3.52;-5.11;7.75;-3.43;-4.51;3.48;9.58;8.35;73.37;-5.12;8.12;41.20;-5.20;6.49;6.32;-6.03;7.19;0.54;4.10
0,830;1.13;73.40;-8.93;1.75;102.69;-9.13;2.48;131.35;-8.06;1.87;145.12;-7.00;-13.38;120.44;-7.22;-16.24;96.40;-7.64;-17.91;76.13;-3.50;-17.88;71.34;-4.84;18.09;120.84;-8.22;26.85;98.35;-10.99;30.78;83.15;4.27;31.45;77.56;10.10;-5.96;73.52;-5.66;-5.38;42.34;-3.52;-5.15;7.79;-3.44;-4.76;3.77;10.11;8.37;73.36;-5.10;8.13;41.20;-5.18;6.43;6.30;-6.01;6.51;0.50;4.22
0,862;1.14;73.39;-8.92;1.76;102.69;-9.13;2.48;131.35;-8.06;1.87;145.13;-7.01;-13.41;120.42;-7.21;-17.05;96.70;-8.71;-17.91;76.21;-3.46;-17.81;71.46;-4.79;18.07;120.87;-8.21;26.84;98.33;-10.93;30.77;83.14;4.23;31.41;77.56;10.10;-5.95;73.52;-5.66;-5.36;42.30;-3.53;-5.19;7.83;-3.46;-4.80;3.81;10.09;8.38;73.36;-5.09;8.14;41.20;-5.16;6.38;6.29;-5.99;6.24;0.73;4.71
0,897;1.13;73.39;-8.93;1.77;102.69;-9.12;2.49;131.36;-8.05;1.87;145.14;-7.02;-13.45;120.41;-7.22;-17.26;97.01;-9.06;-17.91;76.30;-3.40;-17.79;71.54;-4.77;18.06;120.88;-8.22;26.80;98.27;-10.94;30.79;83.14;4.22;31.39;77.56;10.09;-5.96;73.51;-5.68;-5.35;42.26;-3.55;-5.19;7.84;-3.47;-4.07;3.45;8.88;8.37;73.36;-5.09;8.15;41.19;-5.16;6.25;6.06;-5.93;6.56;0.22;4.40
0,929;1.12;73.39;-8.95;1.77;102.69;-9.13;2.48;131.36;-8.05;1.87;145.14;-7.02;-13.49;120.40;-7.24;-17.25;97.28;-9.11;-17.92;76.36;-3.36;-17.76;71.68;-4.73;18.06;120.89;-8.23;26.76;98.22;-10.96;30.86;82.93;4.44;31.40;77.51;10.07;-5.97;73.52;-5.70;-5.34;42.23;-3.55;-5.21;7.82;-3.50;-3.35;3.05;7.66;8.36;73.36;-5.09;8.18;41.20;-5.14;6.23;5.97;-5.91;6.99;-0.18;3.95
0,962;1.11;73.39;-8.96;1.76;102.69;-9.13;2.47;131.37;-8.05;1.86;145.15;-7.02;-13.52;120.39;-7.25;-17.45;97.62;-9.53;-17.92;76.46;-3.36;-17.75;71.76;-4.73;18.07;120.89;-8.24;26.73;98.17;-10.99;30.86;82.94;4.46;31.36;77.57;10.03;-5.98;73.52;-5.73;-5.34;42.21;-3.55;-5.22;7.82;-3.52;-3.36;3.05;7.64;8.35;73.36;-5.10;8.21;41.20;-5.13;6.29;6.01;-5.91;6.88;0.14;4.46
0,996;1.11;73.39;-8.97;1.77;102.69;-9.13;2.47;131.37;-8.06;1.86;145.15;-7.03;-13.53;120.36;-7.24;-17.30;97.55;-9.31;-17.94;76.38;-3.39;-17.76;71.76;-4.82;18.08;120.86;-8.25;26.70;98.12;-11.02;30.86;82.90;4.52;31.36;77.53;10.02;-5.98;73.52;-5.74;-5.34;42.19;-3.55;-5.24;7.84;-3.54;-3.38;3.07;7.61;8.35;73.36;-5.11;8.23;41.19;-5.11;6.47;6.24;-5.97;6.29;0.24;4.06
1,029;1.12;73.39;-8.97;1.77;102.69;-9.13;2.47;131.37;-8.06;1.86;145.15;-7.03;-13.54;120.34;-7.25;-16.95;97.44;-8.87;-17.97;76.26;-3.43;-17.75;71.74;-4.88;18.09;120.84;-8.26;26.67;98.06;-11.06;30.84;82.86;4.57;31.34;77.50;10.05;-5.98;73.53;-5.75;-5.34;42.18;-3.54;-5.25;7.83;-3.57;-3.38;3.06;7.59;8.36;73.36;-5.11;8.26;41.18;-5.08;6.61;6.39;-5.99;5.79;0.00;3.16
1,062;1.12;73.39;-8.97;1.77;102.68;-9.12;2.45;131.37;-8.03;1.86;145.16;-7.03;-13.56;120.32;-7.26;-16.60;97.31;-8.51;-18.01;76.11;-3.47;-17.69;71.83;-4.87;18.11;120.82;-8.28;26.65;98.01;-11.12;30.86;82.72;4.67;31.34;77.36;10.11;-5.97;73.53;-5.75;-5.34;42.16;-3.53;-5.24;7.82;-3.59;-2.82;2.57;6.42;8.37;73.36;-5.11;8.27;41.18;-5.07;6.71;6.50;-6.00;5.37;-0.02;2.69
1,096;1.13;73.40;-8.97;1.77;102.68;-9.11;2.43;131.36;-8.01;1.85;145.16;-7.04;-13.60;120.38;-7.36;-16.23;97.15;-7.96;-18.09;75.97;-3.50;-17.73;71.59;-5.01;18.10;120.80;-8.26;26.63;97.98;-11.18;30.90;82.54;4.83;31.36;77.22;10.12;-5.97;73.54;-5.76;-5.34;42.16;-3.53;-5.24;7.79;-3.63;-2.37;2.02;5.26;8.37;73.36;-5.11;8.28;41.18;-5.06;6.82;6.64;-6.05;5.04;-0.05;2.17
1,129;1.13;73.41;-8.97;1.77;102.68;-9.11;2.42;131.35;-8.00;1.85;145.16;-7.04;-13.60;120.41;-7.42;-16.28;97.52;-8.07;-18.09;76.10;-3.52;-17.75;71.63;-5.10;18.08;120.80;-8.24;26.63;97.96;-11.22;30.95;82.34;5.02;31.40;77.09;10.16;-5.96;73.55;-5.76;-5.33;42.15;-3.54;-5.27;7.83;-3.64;-2.19;1.77;4.69;8.38;73.37;-5.10;8.29;41.18;-5.05;6.94;6.88;-6.11;4.42;0.06;1.65
1,162;1.14;73.41;-8.96;1.78;102.68;-9.10;2.42;131.34;-7.98;1.84;145.17;-7.05;-13.59;120.45;-7.47;-16.02;97.13;-7.44;-18.14;75.92;-3.55;-17.78;71.51;-5.14;18.06;120.83;-8.24;26.63;97.98;-11.24;30.91;82.44;4.84;31.38;77.13;10.16;-5.95;73.55;-5.76;-5.32;42.16;-3.55;-5.28;7.89;-3.63;-2.96;2.21;5.90;8.39;73.38;-5.09;8.29;41.19;-5.04;7.04;7.11;-6.17;3.62;0.47;1.59
1,196;1.15;73.42;-8.95;1.78;102.68;-9.09;2.42;131.33;-7.96;1.83;145.17;-7.05;-13.59;120.48;-7.52;-15.65;96.57;-6.59;-18.21;75.63;-3.58;-17.76;71.37;-5.15;18.01;120.84;-8.20;26.63;97.99;-11.26;30.89;82.43;4.83;31.37;77.08;10.16;-5.95;73.55;-5.76;-5.31;42.17;-3.55;-5.29;7.96;-3.61;-3.36;2.47;6.52;8.40;73.38;-5.07;8.28;41.19;-5.03;7.09;7.25;-6.17;2.82;0.57;1.16
1,230;1.15;73.42;-8.94;1.78;102.68;-9.08;2.42;131.33;-7.94;1.83;145.17;-7.06;-13.60;120.51;-7.57;-15.47;96.23;-6.07;-18.26;75.42;-3.60;-17.76;71.36;-5.12;17.97;120.85;-8.15;26.63;98.02;-11.27;30.90;82.43;4.71;31.38;77.10;10.14;-5.95;73.55;-5.75;-5.31;42.18;-3.56;-5.27;8.06;-3.61;-3.37;2.57;6.52;8.40;73.39;-5.06;8.26;41.19;-5.01;7.05;7.53;-6.15;3.05;1.04;1.61
1,262;1.14;73.43;-8.94;1.77;102.68;-9.07;2.38;131.33;-7.91;1.82;145.17;-7.06;-13.62;120.57;-7.63;-15.48;96.09;-5.96;-18.30;75.28;-3.62;-17.76;71.33;-5.09;17.93;120.87;-8.14;26.62;98.13;-11.33;30.88;82.54;4.49;31.35;77.20;10.09;-5.96;73.55;-5.75;-5.30;42.20;-3.55;-5.23;8.15;-3.62;-3.36;2.65;6.51;8.39;73.40;-5.06;8.24;41.20;-5.00;7.02;7.70;-6.13;3.62;1.61;2.50
1,296;1.13;73.43;-8.95;1.76;102.68;-9.07;2.35;131.33;-7.90;1.81;145.17;-7.06;-13.63;120.60;-7.65;-15.49;95.95;-5.82;-18.47;75.18;-3.74;-17.84;71.19;-5.15;17.91;120.88;-8.13;26.59;98.21;-11.36;30.83;82.70;4.22;31.33;77.34;10.00;-5.97;73.56;-5.76;-5.31;42.22;-3.56;-5.21;8.19;-3.61;-3.63;2.93;7.09;8.38;73.41;-5.06;8.20;41.21;-5.02;6.99;7.77;-6.11;3.78;1.54;2.40
1,330;1.12;73.44;-8.95;1.75;102.69;-9.07;2.33;131.34;-7.91;1.82;145.17;-7.03;-13.64;120.59;-7.62;-15.30;95.54;-5.18;-18.57;74.89;-3.79;-17.85;71.21;-5.06;17.91;120.88;-8.12;26.55;98.28;-11.36;30.77;82.98;3.98;31.28;77.55;9.94;-5.99;73.56;-5.77;-5.31;42.24;-3.57;-5.21;8.26;-3.58;-4.14;3.49;8.26;8.37;73.41;-5.06;8.17;41.21;-5.02;6.98;7.83;-6.08;4.36;2.01;3.34
1,362;1.10;73.43;-8.95;1.74;102.69;-9.07;2.31;131.34;-7.90;1.82;145.16;-7.01;-13.63;120.51;-7.54;-14.44;94.87;-3.77;-18.60;74.82;-3.83;-17.86;71.20;-5.06;17.91;120.86;-8.13;26.51;98.34;-11.34;30.70;83.25;3.76;31.23;77.75;9.88;-6.00;73.55;-5.78;-5.32;42.24;-3.57;-5.19;8.30;-3.57;-4.64;4.04;9.40;8.35;73.41;-5.07;8.15;41.21;-5.03;6.98;7.90;-6.04;4.30;2.09;3.30
1,399;1.10;73.41;-8.95;1.73;102.68;-9.06;2.29;131.33;-7.89;1.83;145.15;-6.97;-13.61;120.42;-7.46;-14.17;94.25;-3.30;-18.65;74.39;-3.84;-17.87;71.19;-5.05;17.92;120.82;-8.13;26.48;98.39;-11.33;30.66;83.34;3.72;31.20;77.90;9.80;-6.01;73.53;-5.79;-5.34;42.25;-3.56;-5.17;8.31;-3.59;-4.89;4.29;9.96;8.35;73.39;-5.06;8.13;41.20;-5.05;6.86;7.86;-6.01;4.26;2.00;3.31
1,430;1.09;73.39;-8.95;1.73;102.66;-9.05;2.27;131.31;-7.88;1.83;145.12;-6.92;-13.59;120.33;-7.37;-14.15;94.56;-3.69;-18.58;74.62;-3.85;-17.88;71.28;-5.03;17.93;120.79;-8.12;26.45;98.44;-11.32;30.72;83.19;3.89;31.19;77.92;9.85;-6.02;73.51;-5.78;-5.36;42.26;-3.55;-5.16;8.33;-3.62;-4.85;4.30;9.93;8.35;73.38;-5.05;8.11;41.19;-5.07;6.84;7.89;-6.04;4.23;2.02;3.25
1,462;1.08;73.38;-8.96;1.71;102.64;-9.05;2.24;131.28;-7.88;1.83;145.07;-6.86;-13.56;120.24;-7.29;-14.10;94.73;-3.85;-18.15;74.49;-3.59;-17.79;71.30;-4.90;17.95;120.77;-8.15;26.43;98.49;-11.32;30.76;83.05;4.08;31.17;77.89;9.89;-6.04;73.49;-5.80;-5.37;42.26;-3.55;-5.12;8.29;-3.61;-4.78;4.26;9.94;8.34;73.36;-5.05;8.10;41.18;-5.10;6.83;7.79;-6.06;3.87;1.74;2.75
1,496;1.06;73.36;-8.96;1.70;102.61;-9.04;2.24;131.23;-7.87;1.86;144.94;-6.70;-13.57;120.17;-7.22;-13.75;94.42;-3.21;-18.10;74.33;-3.57;-17.86;71.25;-4.90;17.95;120.75;-8.16;26.40;98.50;-11.30;30.81;82.85;4.38;31.14;77.77;10.03;-6.06;73.46;-5.82;-5.38;42.26;-3.54;-5.10;8.24;-3.59;-4.73;4.21;9.96;8.33;73.34;-5.04;8.10;41.16;-5.12;6.80;7.59;-6.07;3.15;1.20;1.84
